Hybridization REF	TCGA-AA-3939-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.15233333333333
CREB3L1	1.2015
RPS11	1.339625
PNMA1	-2.10875
MMP2	-0.404
C10orf90	-1.503
ZHX3	-0.8405
ERCC5	0.35325
GPR98	-0.616375
RXFP3	1.077
APBB2	0.19775
PRO0478	-1.297
KLHL13	-3.63975
PRSSL1	0.175333333333333
PDCL3	0.357833333333333
DECR1	0.204875
SALL1	-2.741
CADM4	-0.405166666666667
RPS18	1.15164285714286
HNRPD	-0.7265
CFHR5	0.2178
SLC10A7	0.951
OR2K2	0.422
LMAN1	-1.4845
SUHW1	-1.74
CHD8	-1.4733
SUMO1	0.035
GP1BA	-0.0458
DDB1	-1.38183333333333
MYO9B	-0.5891
MMP7	7.6245
CRNKL1	0.54875
C9orf45	-1.961
XAB2	-0.6045
RTN1	-0.00987500000000004
KLHL14	-0.854
TBX10	2.178
CENPQ	-0.556
UTY	1.285
ZBTB12	0.3065
DTNBP1	-0.026875
KBTBD8	1.16816666666667
ZEB1	-0.584666666666667
ZG16	5.333
MIER1	0.7898
ADAM5P	-0.57
CHD9	-0.5481875
STK16	1.009
KIAA1486	-0.3975
TOB2	0.2315
BANK1	5.2095
OR2V2	0.19
GRM2	0.213833333333333
PROSC	0.400125
SPIN2B	1.8335
PIR	-0.973666666666667
IPO9	-0.624
EVC	-1.36
CXCL13	4.44366666666667
KIAA1199	2.4358
SORL1	0.69275
NAT10	-0.4725
CHD1	-0.0165
SYN3	1.282
SLC22A2	-0.34675
SERPINF1	-1.08
WDR34	-1.508
OR7A17	0.5695
C9orf11	0.4485
RNF216L	-0.3893
LHB	0.3995
STK25	-0.8265
TAOK3	1.212375
LOC152573	-0.9235
C3orf39	-1.302875
C14orf108	0.5908
CDC25B	-0.870727272727273
BMP3	0.4215
TMEM180	-0.179
MAP1LC3C	-1.13275
CRYGC	-0.871
POU3F1	-1.0355
C20orf32	-1.02
CCDC95	-0.0765
HIGD1B	2.547
USP6NL	1.065125
ABCD4	-0.0826666666666667
DIMT1L	0.471166666666667
TEK	0.404
SLC25A46	0.967
LARP7	-1.0962
CD160	0.961
MT1JP	0.408333333333333
PHF20	-1.04675
CPNE4	-1.90875
GTPBP1	-1.115
RAB33B	1.24916666666667
ALDOC	-1.707625
ZNF212	-0.8905
NUDT1	-0.719
RFPL2	-1.15175
ZNF83	-0.729333333333333
GDPD5	-1.10125
PDCD4	0.850157894736842
CEP350	-0.6405
OR10A2	-0.00850000000000001
CST7	0.552
CIAO1	-0.3635
SELL	1.002875
OR8J3	0.087
LTBP4	-0.0635
SIRT6	0.978
CCL19	4.4375
PPIL1	-0.0888333333333333
GBP7	0.438
STK17A	-0.1923
ABR	1.02225
OR9G1	0.3035
FOXE1	-0.507
CNGA3	-0.6355
GML	-0.003
CD38	-0.80425
ZDHHC6	0.599166666666667
NEFH	-3.723
CTDSP2	0.232833333333333
PGBD5	-1.94066666666667
CCNY	0.288857142857143
RMND5B	-0.437583333333333
ZNF257	-4.0155
FLJ22167	0.5535
