Hybridization REF	TCGA-AA-3850-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.783416666666667
CREB3L1	1.516
RPS11	0.847125
PNMA1	-1.223
MMP2	-0.100166666666667
C10orf90	-2.03325
ZHX3	-0.478833333333333
ERCC5	0.2835
GPR98	-1.53314285714286
RXFP3	0.65
APBB2	0.0495
PRO0478	-0.894125
KLHL13	-3.27125
PRSSL1	-0.594166666666667
PDCL3	0.4475
DECR1	1.077875
SALL1	-1.87183333333333
CADM4	-0.705166666666667
RPS18	0.308857142857143
HNRPD	-0.803
CFHR5	-0.3355
SLC10A7	0.28725
OR2K2	-0.153
LMAN1	-0.231125
SUHW1	-2.97775
CHD8	-1.0728
SUMO1	0.1441
GP1BA	0.2409
DDB1	-0.977166666666667
MYO9B	-0.149
MMP7	6.076
CRNKL1	-0.121625
C9orf45	-1.6775
XAB2	-0.41975
RTN1	1.035875
KLHL14	-0.780375
TBX10	1.2245
CENPQ	-0.4845
UTY	1.97335714285714
ZBTB12	-0.6985
DTNBP1	0.2855
KBTBD8	1.07433333333333
ZEB1	-0.1715
ZG16	5.78375
MIER1	1.8077
ADAM5P	0.13
CHD9	-0.0355
STK16	1.086
KIAA1486	-0.219
TOB2	0.2585
BANK1	4.7
OR2V2	0.15725
GRM2	0.1755
PROSC	0.293625
SPIN2B	1.19
PIR	-2.12711111111111
IPO9	-0.5327
EVC	-1.37933333333333
CXCL13	4.18
KIAA1199	2.4721
SORL1	1.07875
NAT10	-0.54375
CHD1	-0.33375
SYN3	2.34825
SLC22A2	0.20725
SERPINF1	-0.565166666666667
WDR34	-0.6615
OR7A17	0.464
C9orf11	-0.0515
RNF216L	-0.3877
LHB	0.2455
STK25	-0.0375
TAOK3	0.658625
LOC152573	-2.62125
C3orf39	-0.92425
C14orf108	1.3913
CDC25B	-0.245545454545455
BMP3	0.524
TMEM180	0.322
MAP1LC3C	-0.20175
CRYGC	-0.265
POU3F1	-1.2966
C20orf32	-0.73
CCDC95	-0.1015
HIGD1B	3.7065
USP6NL	0.892125
ABCD4	0.1395
DIMT1L	-0.166
TEK	0.57425
SLC25A46	1.005
LARP7	-0.952
CD160	-0.110833333333333
MT1JP	-0.916
PHF20	-1.006625
CPNE4	-1.2215
GTPBP1	-0.671571428571428
RAB33B	0.8815
ALDOC	-1.569
ZNF212	-0.91
