Hybridization REF	TCGA-AA-3941-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.15891666666667
CREB3L1	0.629
RPS11	0.15325
PNMA1	-0.42725
MMP2	-0.761333333333333
C10orf90	-2.0705
ZHX3	-0.508166666666667
ERCC5	0.7895
GPR98	-0.8795
RXFP3	0.7985
APBB2	0.48725
PRO0478	-0.876125
KLHL13	-2.4215
PRSSL1	-0.113666666666667
PDCL3	0.00649999999999999
DECR1	0.27275
SALL1	-3.64133333333333
CADM4	-0.231166666666667
RPS18	0.0199285714285714
HNRPD	-1.23708333333333
CFHR5	0.4234
SLC10A7	0.35825
OR2K2	-0.3885
LMAN1	-1.712625
SUHW1	-3.65
CHD8	-0.675
SUMO1	0.6387
GP1BA	0.0492
DDB1	-1.58983333333333
MYO9B	-0.6317
MMP7	7.01975
CRNKL1	0.42425
C9orf45	-1.96483333333333
XAB2	-0.023
RTN1	0.424375
KLHL14	-1.07075
TBX10	0.714
CENPQ	-1.41075
UTY	-1.40485714285714
ZBTB12	-0.6395
DTNBP1	-0.62775
KBTBD8	-0.737333333333333
ZEB1	-1.96833333333333
ZG16	5.3725
MIER1	0.405
ADAM5P	0.1155
CHD9	-0.27125
STK16	2.1375
KIAA1486	-0.7965
TOB2	0.618083333333333
BANK1	4.1365
OR2V2	0.5215
GRM2	-0.3805
PROSC	0.902625
SPIN2B	-0.484
PIR	-0.506333333333333
IPO9	-0.3548
EVC	-1.577
CXCL13	3.6915
KIAA1199	3.1135
SORL1	-0.38
NAT10	-0.7645
CHD1	-0.767
SYN3	-0.758
SLC22A2	0.09425
SERPINF1	-1.55816666666667
WDR34	-0.41325
OR7A17	-0.10975
C9orf11	0.341
RNF216L	-0.5907
LHB	0.0985
STK25	-0.05425
TAOK3	1.05975
LOC152573	-1.66725
C3orf39	-1.037875
C14orf108	0.8031
CDC25B	0.720727272727273
BMP3	1.529
TMEM180	0.04
MAP1LC3C	0.03825
CRYGC	-0.3595
POU3F1	-1.1559
C20orf32	-0.968
CCDC95	0.803
HIGD1B	3.12725
USP6NL	0.848875
ABCD4	0.0923333333333333
DIMT1L	-0.648166666666667
TEK	0.122428571428571
SLC25A46	-0.2915
LARP7	-1.5063
CD160	0.276166666666667
MT1JP	-0.175666666666667
PHF20	-0.968625
CPNE4	-1.1875
GTPBP1	-0.426
RAB33B	0.421666666666667
ALDOC	-0.886125
ZNF212	-0.715
NUDT1	-0.415166666666667
RFPL2	-1.38333333333333
ZNF83	-1.211
GDPD5	-0.066375
PDCD4	0.71505
CEP350	-0.90875
OR10A2	0.4255
CST7	-0.20875
CIAO1	-0.53575
SELL	0.626625
OR8J3	0.986
LTBP4	0.127
SIRT6	1.10775
CCL19	3.94425
PPIL1	-0.655
GBP7	-0.1715
