Hybridization REF	TCGA-AA-3562-01A-02R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.56975
CREB3L1	0.92475
RPS11	0.913
PNMA1	-1.99275
MMP2	-0.5085
C10orf90	-2.2935
ZHX3	-0.374833333333333
ERCC5	0.417
GPR98	-0.512142857142857
RXFP3	1.1765
APBB2	-0.5355
PRO0478	-1.4815
KLHL13	0.82725
PRSSL1	0.180666666666667
PDCL3	0.5425
DECR1	0.720875
SALL1	-2.9288
CADM4	-0.562833333333333
RPS18	0.858357142857143
HNRPD	-0.987916666666667
CFHR5	0.106833333333333
SLC10A7	0.30975
OR2K2	0.4245
LMAN1	-1.255375
SUHW1	-1.664
CHD8	-1.8683
SUMO1	0.3342
GP1BA	0.632666666666667
DDB1	-0.869
MYO9B	-0.4292
MMP7	7.1325
CRNKL1	0.805
C9orf45	-1.59416666666667
XAB2	-0.17825
RTN1	0.930666666666667
KLHL14	-0.896285714285714
TBX10	0.5365
CENPQ	-0.37525
UTY	0.9735
ZBTB12	0.7485
DTNBP1	0.447125
KBTBD8	0.6695
ZEB1	-1.4435
ZG16	6.35225
MIER1	0.18
ADAM5P	0.006
CHD9	-0.974933333333334
STK16	1.56275
KIAA1486	-0.8
TOB2	0.376
BANK1	1.47625
OR2V2	0.04725
GRM2	0.301833333333333
PROSC	1.071
SPIN2B	1.70075
PIR	-1.20233333333333
IPO9	-0.671
EVC	-0.6942
CXCL13	2.72816666666667
KIAA1199	0.7146
SORL1	1.84325
NAT10	0.25125
CHD1	-1.0245
SYN3	4.0795
SLC22A2	-0.23125
SERPINF1	-0.467166666666667
WDR34	-0.8255
OR7A17	0.1625
C9orf11	-1.9325
RNF216L	0.0426
LHB	0.154
STK25	0.1715
TAOK3	0.666875
LOC152573	-0.44575
C3orf39	-0.28925
C14orf108	0.4769
CDC25B	0.202
BMP3	0.3785
TMEM180	0.0395
MAP1LC3C	-0.25525
CRYGC	0.0875
POU3F1	-0.6346
C20orf32	-1.5305
CCDC95	0.215
HIGD1B	2.7515
USP6NL	0.45
ABCD4	-0.225333333333333
DIMT1L	-0.627083333333333
TEK	0.8805
SLC25A46	0.19775
LARP7	-1.8939
CD160	0.903166666666667
MT1JP	0.330833333333333
PHF20	-0.690625
CPNE4	-1.57666666666667
GTPBP1	-0.746214285714286
RAB33B	1.33575
ALDOC	-1.30875
ZNF212	-0.2625
NUDT1	-0.338666666666667
RFPL2	-0.38925
ZNF83	-1.44966666666667
GDPD5	1.2185
PDCD4	1.436
CEP350	-1.4565
OR10A2	-0.319
CST7	0.26075
CIAO1	-0.26425
SELL	0.192625
OR8J3	1.409
LTBP4	-0.165333333333333
SIRT6	0.84775
CCL19	4.89725
PPIL1	-0.396333333333333
GBP7	0.3665
STK17A	-1.317
ABR	0.52825
OR9G1	0.3105
FOXE1	-0.2735
CNGA3	0.299
GML	-0.261
CD38	-0.992
ZDHHC6	0.765666666666667
NEFH	-3.5825
CTDSP2	0.378583333333333
PGBD5	-0.413
CCNY	0.129714285714286
RMND5B	-0.350583333333333
ZNF257	-3.4115
FLJ22167	-0.666
EXOSC7	-0.2005
ROR2	-0.5965
MAOA	2.578625
TNNT3	-0.416666666666667
GYPC	-2.08
C7orf33	1.075
PLIN	0.188333333333333
LOC90826	-0.81925
RNF4	-0.4133
F8A1	0.427833333333333
PLEKHG4	-0.04075
GRB2	-0.44925
HIST1H2AD	-0.84225
DUS3L	0.336333333333333
EIF1	-0.497666666666667
RP5-1077B9.4	-0.7805
FPGT	1.015
GDF10	2.4705
COQ9	0.5045
GCC2	-0.344785714285714
RARRES3	1.0615
PLXNA1	-0.6469
KIAA0100	-0.8851
PMF1	0.41625
FNDC1	4.07425
HS2ST1	0.287833333333333
CRELD2	0.03125
C8G	-0.596
CD82	0.05825
LIM2	-1.0465
UNQ6490	0.5795
MMP16	-0.1735
DRD3	0.5445
C5orf26	-0.7725
