Hybridization REF	TCGA-AA-3532-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.018
CREB3L1	0.7625
RPS11	0.3245
PNMA1	-1.48725
MMP2	-0.2065
C10orf90	-2.76575
ZHX3	-0.303
ERCC5	0.67225
GPR98	-1.71825
RXFP3	0.589
APBB2	-0.15525
PRO0478	-1.269125
KLHL13	-1.02625
PRSSL1	-0.0285
PDCL3	1.09633333333333
DECR1	0.971
SALL1	-2.89516666666667
CADM4	-0.539666666666667
RPS18	0.851428571428571
HNRPD	-0.634083333333333
CFHR5	0.1266
SLC10A7	-0.126875
OR2K2	0.4405
LMAN1	-0.580875
SUHW1	-2.965
CHD8	-1.5143
SUMO1	0.7452
GP1BA	0.3952
DDB1	-1.09183333333333
MYO9B	-0.2896
MMP7	9.464
CRNKL1	0.607
C9orf45	-2.51416666666667
XAB2	-0.52025
RTN1	0.69
KLHL14	-0.80125
TBX10	0.6515
CENPQ	-0.681
UTY	1.792
ZBTB12	0.2325
DTNBP1	0.76425
KBTBD8	1.3125
ZEB1	-0.4595
ZG16	6.48625
MIER1	0.7125
ADAM5P	-0.02
CHD9	-0.508625
STK16	1.135
KIAA1486	-0.267
TOB2	0.29375
BANK1	4.2995
OR2V2	0.2395
GRM2	0.139333333333333
PROSC	0.454
SPIN2B	0.84075
PIR	-0.768444444444444
IPO9	-0.919
EVC	-0.7295
CXCL13	6.18516666666667
KIAA1199	0.8004
SORL1	1.09825
NAT10	-0.6
CHD1	-0.84675
SYN3	0.6575
SLC22A2	3.335
SERPINF1	-0.936166666666666
WDR34	-1.305
OR7A17	0.4785
C9orf11	-0.4585
RNF216L	-0.7276
LHB	0.147
STK25	0.05375
TAOK3	1.29875
LOC152573	-1.4345
C3orf39	-0.011625
C14orf108	1.3056
CDC25B	0.342090909090909
BMP3	0.51
TMEM180	0.658
MAP1LC3C	-0.01475
CRYGC	-0.991
POU3F1	-1.1019
C20orf32	-1.38
CCDC95	-0.101
HIGD1B	3.07
USP6NL	0.314
ABCD4	0.204
DIMT1L	-0.283416666666667
TEK	0.736
SLC25A46	0.628
LARP7	-1.9583
CD160	0.714
MT1JP	-1.01933333333333
PHF20	-0.7934375
CPNE4	-1.53775
GTPBP1	-0.734428571428571
RAB33B	0.693333333333333
ALDOC	-1.778
ZNF212	-0.84725
NUDT1	-0.742
RFPL2	-2.1645
ZNF83	-0.874166666666667
GDPD5	0.242875
PDCD4	0.86795
CEP350	-1.5975
OR10A2	0.86175
CST7	1.18225
CIAO1	0.25225
SELL	1.139375
OR8J3	1.1385
LTBP4	-0.312833333333333
SIRT6	0.375
CCL19	5.9465
PPIL1	0.47
GBP7	0.286666666666667
STK17A	-0.7745
ABR	0.80925
OR9G1	0.341
FOXE1	-0.545875
CNGA3	0.732
GML	0.2945
CD38	0.58025
ZDHHC6	-0.0176666666666667
NEFH	-3.66825
CTDSP2	0.579583333333333
PGBD5	-1.67233333333333
CCNY	0.3595
RMND5B	-0.732
ZNF257	-3.09675
FLJ22167	-0.243875
EXOSC7	0.016
ROR2	-0.00124999999999999
MAOA	2.8305
TNNT3	0.230333333333333
GYPC	-1.888
C7orf33	0.5955
PLIN	0.325833333333333
LOC90826	-0.95375
RNF4	-0.1202
F8A1	0.0651666666666667
PLEKHG4	0.23075
GRB2	0.16745
HIST1H2AD	-1.2955
DUS3L	-0.392
EIF1	-0.0405
RP5-1077B9.4	-0.720666666666667
FPGT	1.48825
GDF10	-1.27533333333333
COQ9	0.53125
GCC2	-0.471785714285714
RARRES3	2.777875
PLXNA1	-0.414
KIAA0100	-0.8742
PMF1	-0.27075
FNDC1	5.54375
HS2ST1	0.555666666666667
CRELD2	0.43
C8G	-1.764
CD82	-0.1485
LIM2	-0.251
UNQ6490	-0.4225
MMP16	-0.53025
DRD3	0.5215
C5orf26	-1.48175
C11orf73	0.447375
PTP4A2	0.48225
OR4M2	-0.277
HPCA	-0.0465
SEC14L1	-0.8305
CHFR	0.56025
EMILIN1	0.54175
NDUFS4	-0.317
COL18A1	-1.066875
PDZD3	3.1152
C9orf16	-0.1745
ERBB2IP	-0.535833333333333
EMX2	0.47
FUS	-1.183
TF	-4.5196
CLCN4	1.3845
CXorf56	0.727
C11orf72	0.09675
ELAC2	-1.20366666666667
NPR1	-1.4995
ASS1	0.456
USP42	-0.682625
POLR2J	-1.3325
SEC23IP	0.0468333333333333
UQCRC1	0.4305
LOC729603	0.02
C1orf71	-0.427
POLG	-1.533
ADAM23	-3.7405
TFR2	-0.2415
RICTOR	-0.9922
MGC39606	0.01025
C19orf55	-0.570875
SNAPC1	-1.38633333333333
GNA11	0.366625
CCDC52	0.330333333333333
FSIP1	4.3075
UPF3A	0.667875
IGSF11	-2.39566666666667
LAGE3	-0.3715
CHST6	-2.3015
UNC13B	0.8235
TTLL4	-0.701625
ZNF687	-0.825
SDC2	-0.7833
COX7A2	0.8235
LAMB4	-0.444
FAM24A	0.4085
LRRTM3	-1.43066666666667
GPHB5	0.113
OR4C13	-0.5825
EIF3EIP	-0.3785
HABP4	-0.5715
TMEM125	4.77125
CNTN2	-0.39925
ASNSD1	-0.25175
FUT4	2.704375
ACF	-0.06275
LOC158381	-0.1115
CDH8	-1.09575
AGPS	0.495
C4orf18	1.349125
PECI	-0.62825
UNG	0.913
GSTP1	0.549875
DCUN1D5	-0.0205
DKFZP564J0863	0.3095
SLC9A3R1	-0.748625
BCDO2	-0.18225
CHMP7	-0.51875
REM2	0.0745
DNHD1	-0.910375
FKBP4	-0.682625
ZNF350	0.77975
MGC11102	0.251625
BST1	3.1275
KISS1R	-0.1325
NCR2	0.6225
DEFB125	0.855
UBE2W	1.7015
KRT15	-1.390125
C10orf99	4.401
SCN11A	-0.255
GFI1	-0.589
RDHE2	3.674
FHL1	-1.524
OSGEP	0.971
GATA1	-3.40516666666667
SMC6	-0.67525
TTTY14	0.34275
LPIN3	0.4845
RPL4	-1.0394
RBPMS	-1.022
PRPF3	-0.943333333333333
EMR1	-0.714
SPATA19	0.214
XCR1	0.0565
IRX3	-2.8103
RBM6	-0.57475
KLF4	0.2474
UNC5CL	2.0415
SEBOX	0.1805
BTK	-0.2465
KRCC1	1.047
C6orf27	0.684
SYTL5	-0.0935
PRND	1.1755
LOC653319	-0.673
PIGL	-0.381625
HUS1	0.153333333333333
SFRS6	0.28175
C17orf77	0.201
UIMC1	-0.6945
FXYD2	-1.7825
LOC283152	0.7655
ZNF667	-3.07875
ZCCHC12	-0.549
TFEC	3.064
ATP7B	1.94066666666667
POLD2	-1.70216666666667
RG9MTD1	0.77675
ACOT2	-0.328666666666667
HIST1H4I	-0.813125
PPARGC1A	0.2463
ETFA	0.4663
POLRMT	-1.06225
ZNF146	-0.060125
MIA2	-0.9545
KLHL6	-0.0355
HOXB5	1.61075
NENF	0.414
CUGBP1	-0.67725
PRSS22	1.481
CASC4	1.04
CUL4B	0.0453
CENPJ	-0.2567
PITX1	-0.377
FLJ31033	0.586666666666667
CELSR3	0.279166666666667
ZNF568	-1.21875
ITSN1	-0.67475
EHBP1L1	-0.922666666666667
C19orf2	0.1645
DCTN1	-1.07
LIN28B	-4.10033333333333
TNKS2	0.14925
C1QBP	0.12975
CADPS2	0.13175
SRMS	0.53875
GJA9	0.2255
MGC24975	-1.122
TRIM45	-2.35166666666667
TSP50	-0.06225
TCP1	0.3715
TMED7	1.3607
CMA1	-0.8195
CENPL	-0.115
PTCRA	-0.269
FST	-5.77425
VWCE	-3.5085
PAWR	1.465
ABCC12	0.204
LDLR	-0.9916
ASTN2	-0.4088
LOC441212	-0.863625
GPATCH8	-0.4095
TANC2	-2.50591666666667
KIF4A	-0.8985
C18orf18	0.8405
PGM1	-0.66275
KIAA0258	1.796
CPD	-0.44025
SNCAIP	-0.252
DCT	-4.71333333333333
HLA-DOA	3.49577272727273
OR11L1	0.8335
UPK1B	-0.589
DNAJB4	-0.003875
UGT1A8	2.321
HIST1H4L	0.481
PECR	-1.00183333333333
HSPA2	1.4915
WFIKKN1	-2.8475
SERP1	1.19425
SYDE2	-0.173
TACR2	0.206
NUP85	-0.7095
CD177	3.21183333333333
LGR5	1.69466666666667
PIGG	0.13225
PTHR1	-2.90716666666667
RAB5A	0.1563
FLJ13224	-0.096
USP9Y	-0.573
C7orf53	0.2545
LRP1B	-1.0065
XAF1	1.8823
ABCG8	0.692
ANKDD1A	-0.946166666666667
DAND5	-3.088
SPAG6	0.0398
LINCR	1.8425
ZDHHC22	-1.74725
CCDC60	-0.292
THOC7	-0.520833333333333
TCTA	0.8226
OR8K3	0.303
NY-REN-7	-0.771
B2M	1.669
C6orf141	-0.545125
LPPR4	2.471
SQLE	0.4245
SEPHS1	0.049
BTBD14B	0.0288571428571429
PLRG1	-0.29125
SPG7	-0.3111875
ZNF614	-0.496333333333333
PARD6G	-0.12
INPP5B	-1.4875
GRPEL2	0.486375
PPID	-0.8157
TRIM56	-1.02275
UBE2J1	1.45875
IL20RA	4.13225
LOC387856	0.5985
C1orf107	-0.114
UTS2R	1.30675
C19orf22	0.88375
SAFB2	-0.40725
KIAA0652	-0.225375
KLRG1	-0.675666666666667
MS4A8B	4.9955
FRAG1	0.37975
KIAA1546	-0.481
E2F4	0.5442
CLEC4M	0.110333333333333
BTBD14A	-0.431
KIAA0999	0.0779
GYPA	-3.28883333333333
TAC1	1.9366
TRAIP	-0.259666666666667
KIAA0232	0.1459
ERCC8	-0.219875
GPX4	-0.834625
KIAA0368	-1.14625
GPR157	-0.891166666666667
CTAGE4	-0.337
C9orf30	-1.01616666666667
OR52A1	1.011
HSP90B3P	1.3005
ALG9	-0.6424
BTBD10	0.87025
SDK2	-0.05825
BAIAP3	-2.016
RABGGTB	-1.185
ANKRD40	-0.346
KRT74	0.1835
CALCOCO2	0.191142857142857
SNCA	-3.761
TMSL8	-3.769375
C2orf53	0.312
ESRRB	0.09275
ARHGAP26	-0.0758750000000002
TDRD9	-3.187
HRAS	-0.554666666666667
KLRC4	-1.9695
JAGN1	-0.175333333333333
BSDC1	0.21475
RNF43	0.8956
NDUFAF1	0.13075
PHF12	-0.00275000000000002
OR1L3	0.1155
FOLR2	2.529
LYZL6	0.506166666666667
tcag7.1260	-0.3365
WSB1	-0.8325
PROS1	1.2183
OSTN	0.503
PSMB8	3.242
SOCS4	-0.269625
DDIT4L	-0.20075
MAS1	1.204
MGC34796	1.1455
CSHL1	0.357166666666667
TBCCD1	-1.18483333333333
ZBTB7C	0.498
AP2S1	-0.471625
P15RS	0.0293
VAT1	-1.7364
SHANK3	-0.0115
TUFM	0.3865
THEG	-0.516
KRT34	-1.799
SGSM3	-0.469375
TOMM22	0.6035
SOCS3	0.893
CPO	-0.9255
POP4	0.89175
BHLHB3	0.13575
MALL	3.58075
OR1B1	0.0315
PARK2	-0.102666666666667
GPR124	0.422125
LCE1E	0.5785
RUVBL2	-0.72925
CGRRF1	0.5113
ACPL2	0.20375
WNT10B	-2.381625
BAIAP2L2	0.657625
ISCA1	-0.1595
C1orf125	4.73875
RPAP1	-0.844
RAI16	-1.19766666666667
RPL27	0.61175
NLRP9	-0.383
EPN1	0.3415
LOC388610	-1.881625
SLC35A1	1.7384
GAL	-2.01925
SLC14A2	0.78075
RDH11	-0.181166666666667
FAM138F	-0.238
AUH	0.47
FLJ40243	0.37275
C14orf129	2.17116666666667
MBD2	-1.11016666666667
ABHD14B	0.55425
PIGT	0.8295
ALS2CR4	-0.68175
ALAS1	0.4117
FOXO1	1.22916666666667
CRLF3	-0.141375
C20orf107	0.252
FARS2	-0.0825
CCDC28A	1.17325
NPHP3	-1.364
OR13F1	0.7255
TSEN54	-0.594
DEFB106B	-0.0118888888888888
OR8B4	1.192
STH	-0.52575
ZC3H14	-0.439125
CBX2	-0.4205
TMEM49	-0.42725
C6orf21	0.7535
FLJ20920	-0.20025
CRTAP	-1.31592857142857
DDX50	-0.05525
STYXL1	-0.2785
BLVRB	-1.01
LOC147650	-1.82433333333333
MMP24	0.52425
GRID1	1.36466666666667
BANF1	-0.652833333333333
CTAGEP	-0.3115
HMBS	-0.39975
SLC25A24	0.7505
C14orf50	3.6385
MRO	0.234333333333333
SLC25A15	0.44
FAM84B	1.0599
TDP1	0.1955
C16orf78	-0.0421666666666667
C11orf57	0.731
RFK	0.2805
ZFYVE9	-1.13025
STCH	-0.6092
WIBG	0.26475
LOC283871	0.435333333333333
GBA2	-0.7439
NDUFB3	0.1985
HSD17B13	0.21375
GRIN3A	2.3026
FMNL1	-1.74766666666667
SEPT7	0.0593
GNLY	5.1095
GRAMD1C	1.34933333333333
ZNF165	0.51925
USP38	0.2255
FAM83A	-2.21466666666667
C14orf24	1.385
ARMCX3	0.37425
ARHGDIB	-0.128666666666667
AK1	0.73175
KIAA1045	-0.20325
DNAJB13	0.279666666666667
NEU2	0.4265
HIST1H4B	0.320833333333333
FAM20B	-0.5569
HES2	2.21092857142857
FAM73B	-0.1822
LOC388381	0.0545
INTS7	-0.502727272727273
AMPH	0.36025
ZNF775	0.174125
UCKL1	-0.402
C10orf97	0.546
C1orf161	0.73275
ALDH1L1	2.55575
FLJ39378	-1.479875
SLC23A1	-1.6705
RBM4B	-0.43525
THAP4	0.1195
OGFRL1	-0.21425
KIAA0831	-0.6135
PPP1R15A	-1.91066666666667
C1orf96	-0.389857142857143
C12orf11	-1.04975
BMF	-0.3095
MAN1A1	-0.27475
KIAA1600	-0.197666666666667
NLGN4X	-1.52325
ALOX12	-1.241
RB1CC1	0.8188
NEIL2	0.00849999999999999
EIF4E	0.917909090909091
ABHD5	0.10675
EXOC4	-0.150333333333333
CIP29	-0.237166666666667
BATF2	4.27075
SLC29A4	-1.077125
HTR4	3.4635
EMB	-0.285
TRAF6	0.9245
LMNB1	-1.22125
FAM19A5	-0.530875
SHE	0.36025
PIK3C2B	1.83025
C15orf15	-0.9597
USP15	0.177
TCEAL2	-0.0045
C5orf39	-1.3825
PTGER2	0.534
SLC31A1	0.179875
IFT172	2.34825
ADAM29	0.515
GFOD1	-0.81725
ST7L	1.127
C15orf26	-3.091
PKN3	-2.03725
CNTD1	2.18666666666667
COMMD1	0.64175
NTRK2	1.32491666666667
FOXN3	-0.056
MFGE8	-0.0615
PFKFB2	1.411
TAS2R4	0.00775
ENTHD1	1.11383333333333
PRMT5	-0.549875
MGC16384	-1.60375
LOC442229	0.3785
TSKU	0.401625
KRTCAP3	4.732375
PDLIM1	1.7578
KCNS2	0.08475
RNF126	0.4365
CEP63	-0.271125
CLIC4	-1.10275
hCG_1990170	0.83825
ACR	2.687
KLK7	2.09225
ALOX5AP	4.050125
RIPK3	5.003
TAS2R9	1.04
C19orf18	0.2975
BIRC6	0.0346428571428571
ZNF16	0.736
RFT1	-0.54225
SLC8A2	-0.54825
TACC1	-0.3755
ITGAD	0.724
SAMHD1	1.82775
SH3PXD2B	0.2852
EPC2	0.724
C20orf85	0.18675
ATP13A2	-0.159833333333333
KRT4	0.564625
CAPNS1	-0.71075
MDM2	-0.44625
PCDH20	5.10075
KCNK9	0.944
OR2C1	-0.2055
KLHDC3	-1.2185
IPPK	0.0785
EFHD2	1.16375
GALR3	0.914
NBEA	-2.49733333333333
ABCA6	1.7699
CLDN3	2.80633333333333
AKT2	-0.353357142857143
EGFR	-0.132
