Hybridization REF	TCGA-AA-3680-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.321583333333333
CREB3L1	2.23
RPS11	0.949625
PNMA1	-1.3185
MMP2	-0.799166666666667
C10orf90	-2.17875
ZHX3	-1.027
ERCC5	0.54825
GPR98	-1.09025
RXFP3	0.7215
APBB2	-0.3425
PRO0478	-0.833
KLHL13	-0.63225
PRSSL1	-0.442333333333333
PDCL3	0.3685
DECR1	0.684
SALL1	-2.21833333333333
CADM4	-0.463
RPS18	0.463571428571429
HNRPD	-1.28975
CFHR5	0.132333333333333
SLC10A7	0.268125
OR2K2	-0.141
LMAN1	-0.69025
SUHW1	-1.8155
CHD8	-0.8645
SUMO1	0.3589
GP1BA	0.6461
DDB1	-0.523166666666667
MYO9B	-0.132
MMP7	6.515
CRNKL1	0.187
C9orf45	-1.70283333333333
XAB2	0.07225
RTN1	0.548875
KLHL14	-1.21025
TBX10	-0.658
CENPQ	-1.74075
UTY	-0.780714285714286
ZBTB12	0.0655
DTNBP1	-0.023875
KBTBD8	0.332166666666667
ZEB1	-0.638166666666667
ZG16	4.7915
MIER1	0.7689
ADAM5P	0.1525
CHD9	-0.3926875
STK16	1.68325
KIAA1486	-0.257
TOB2	1.19158333333333
BANK1	3.772
OR2V2	0.2135
GRM2	0.119166666666667
PROSC	0.668125
SPIN2B	0.3605
PIR	-1.83
IPO9	-0.6532
EVC	-1.51283333333333
CXCL13	3.18083333333333
KIAA1199	0.8806
SORL1	1.9575
NAT10	-1.074
CHD1	0.00625000000000001
SYN3	0.17875
SLC22A2	-0.1365
SERPINF1	-0.914333333333333
WDR34	-1.15425
OR7A17	0.15325
C9orf11	-0.03
RNF216L	0.04
LHB	-0.108
STK25	-0.1035
TAOK3	1.48725
LOC152573	-0.5915
C3orf39	-0.96375
C14orf108	1.3014
CDC25B	-0.963909090909091
BMP3	0.45
TMEM180	-0.109
MAP1LC3C	-0.0575
CRYGC	0.1605
POU3F1	-1.1305
C20orf32	-1.127
CCDC95	-0.4245
HIGD1B	1.54825
USP6NL	0.76925
ABCD4	0.681666666666667
DIMT1L	-0.507833333333333
TEK	0.19525
SLC25A46	0.013
LARP7	-1.4402
CD160	1.32266666666667
MT1JP	0.442666666666667
PHF20	-0.722375
CPNE4	-1.01475
GTPBP1	-0.689785714285714
RAB33B	0.818333333333333
ALDOC	-2.0955
ZNF212	0.1775
NUDT1	-0.842833333333333
RFPL2	-1.367
ZNF83	-0.186833333333333
GDPD5	0.040625
PDCD4	0.4323
CEP350	-0.399
OR10A2	0.3085
CST7	0.78175
CIAO1	-0.59775
SELL	0.700375
OR8J3	1.3765
LTBP4	1.435
SIRT6	0.25625
CCL19	4.4495
PPIL1	-0.685333333333333
GBP7	0.00833333333333333
STK17A	-0.3723
ABR	1.70275
OR9G1	-0.055
FOXE1	-0.5685
CNGA3	0.634
GML	0.394
CD38	-0.623
ZDHHC6	-0.2945
NEFH	-3.5255
CTDSP2	0.725
PGBD5	-0.473333333333333
CCNY	0.229357142857143
RMND5B	0.19625
ZNF257	-2.4215
FLJ22167	0.201625
EXOSC7	-0.830833333333333
ROR2	-0.6305
MAOA	3.4695
TNNT3	-0.2975
GYPC	-1.9525
C7orf33	0.6135
PLIN	0.727666666666667
LOC90826	0.4295
RNF4	0.1232
F8A1	0.965333333333333
PLEKHG4	0.8165
GRB2	-0.1975
HIST1H2AD	-1.3695
DUS3L	0.3925
EIF1	-0.2455
RP5-1077B9.4	-0.805666666666667
FPGT	1.64475
GDF10	-0.764166666666667
COQ9	0.22675
GCC2	1.30592857142857
RARRES3	1.112125
PLXNA1	-0.6953
KIAA0100	-0.2707
PMF1	-0.017
FNDC1	2.6765
HS2ST1	0.252
CRELD2	0.0945
C8G	-0.657
CD82	0.7675
LIM2	-1.094
UNQ6490	0.048
MMP16	-0.25625
DRD3	0.03675
C5orf26	-0.4085
C11orf73	-0.47525
PTP4A2	0.38575
OR4M2	1.179
HPCA	0.358833333333333
SEC14L1	-0.966333333333333
CHFR	0.062
EMILIN1	0.499875
NDUFS4	-0.03125
COL18A1	-1.53575
PDZD3	3.2347
C9orf16	0.337166666666667
ERBB2IP	-0.356
EMX2	0.121
FUS	-1.701
TF	-3.6511
CLCN4	0.859333333333333
CXorf56	0.0755
C11orf72	0.47525
ELAC2	-0.457416666666667
NPR1	-1.66025
ASS1	-0.0263333333333333
USP42	-0.053375
POLR2J	-0.23
SEC23IP	1.1955
UQCRC1	0.39375
LOC729603	-0.18975
C1orf71	-0.5505
POLG	-2.0635
ADAM23	-3.5925
TFR2	-0.8855
RICTOR	-0.8031
MGC39606	0.08075
C19orf55	-0.209375
SNAPC1	-1.63983333333333
GNA11	0.848
CCDC52	0.377166666666667
FSIP1	-0.3365
UPF3A	-0.00762500000000001
IGSF11	-2.10616666666667
LAGE3	-0.7545
CHST6	-1.478
UNC13B	1.0355
TTLL4	-0.321375
ZNF687	-0.23175
SDC2	-1.7428
COX7A2	0.6385
LAMB4	0.20725
FAM24A	0.176
LRRTM3	-0.675833333333333
GPHB5	0.1245
OR4C13	0.9995
EIF3EIP	0.278714285714286
HABP4	-0.9155
TMEM125	4.56425
CNTN2	-0.116875
ASNSD1	-0.3755
FUT4	1.416
ACF	1.516
LOC158381	0.4445
CDH8	-0.76875
AGPS	0.271833333333333
C4orf18	1.271625
PECI	-0.685666666666667
UNG	0.05025
GSTP1	0.948375
DCUN1D5	-2.449
DKFZP564J0863	-0.398
SLC9A3R1	-0.432875
BCDO2	-0.84475
CHMP7	-1.222875
REM2	-0.148
DNHD1	0.133375
FKBP4	-0.42875
ZNF350	-0.4285
MGC11102	-0.238875
BST1	0.8875
KISS1R	1.103
NCR2	0.242
DEFB125	0.492
UBE2W	0.51025
KRT15	-1.7825
C10orf99	3.329
SCN11A	0.073375
GFI1	0.2565
RDHE2	2.3175
FHL1	-0.619833333333333
OSGEP	0.168166666666667
GATA1	-3.0855
SMC6	-0.60675
TTTY14	-1.16925
LPIN3	0.07
RPL4	-0.8891
RBPMS	0.1622
PRPF3	-0.639666666666667
EMR1	-1.862
SPATA19	0.08125
XCR1	0.2005
IRX3	-2.0992
RBM6	-0.752
KLF4	1.445
UNC5CL	2.66275
SEBOX	-0.1445
BTK	-1.24
KRCC1	2.0455
C6orf27	0.266
SYTL5	-0.1135
PRND	0.14975
LOC653319	-1.162
PIGL	-1.151625
HUS1	0.304
SFRS6	0.222166666666667
C17orf77	0.397
UIMC1	-0.287
FXYD2	-1.2925
LOC283152	0.00899999999999999
ZNF667	-1.902
ZCCHC12	0.761
TFEC	1.0841
ATP7B	1.303
POLD2	-1.33466666666667
RG9MTD1	-0.02275
ACOT2	0.3625
HIST1H4I	-0.533
PPARGC1A	0.8241
ETFA	0.3874
POLRMT	-0.02125
ZNF146	0.2355
MIA2	0.0715
KLHL6	-0.757833333333333
HOXB5	2.771
NENF	1.02233333333333
CUGBP1	-1.214
PRSS22	1.87833333333333
CASC4	0.2421
CUL4B	-0.3501
CENPJ	-1.188
PITX1	0.579
FLJ31033	1.03333333333333
CELSR3	0.152333333333333
ZNF568	-1.44525
ITSN1	-0.727
EHBP1L1	-0.621166666666667
C19orf2	0.1805
DCTN1	-0.47625
LIN28B	-3.03333333333333
TNKS2	-0.53775
C1QBP	0.1915
CADPS2	0.97925
SRMS	0.563
GJA9	0.304166666666667
MGC24975	-1.33583333333333
TRIM45	-0.661333333333333
TSP50	-0.26875
TCP1	-1.98375
TMED7	0.5808
CMA1	0.7185
CENPL	-0.865
PTCRA	-0.342
FST	-4.91225
VWCE	-4.1505
PAWR	0.7295
ABCC12	0.1645
LDLR	-1.32
ASTN2	0.0562
LOC441212	-0.07975
GPATCH8	0.07175
TANC2	-1.30508333333333
KIF4A	-2.05525
C18orf18	0.64775
PGM1	-0.7995
KIAA0258	0.50225
CPD	0.983
SNCAIP	0.16825
DCT	-4.0405
HLA-DOA	1.82581818181818
OR11L1	0.63
UPK1B	0.0943333333333333
DNAJB4	-0.889
UGT1A8	3.608
HIST1H4L	-0.5265
PECR	-1.00566666666667
HSPA2	0.63125
WFIKKN1	-1.3765
