Hybridization REF	TCGA-AA-3837-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.265916666666667
CREB3L1	1.43275
RPS11	1.016875
PNMA1	-1.26625
MMP2	-0.00416666666666665
C10orf90	-2.2855
ZHX3	-0.6615
ERCC5	0.128
GPR98	-1.18325
RXFP3	0.1895
APBB2	0.037
PRO0478	-0.860625
KLHL13	1.7955
PRSSL1	-0.301166666666667
PDCL3	0.699833333333333
DECR1	0.566
SALL1	-2.499
CADM4	-0.7535
RPS18	0.462642857142857
HNRPD	-0.788833333333333
CFHR5	0.5562
SLC10A7	0.059625
OR2K2	-0.00700000000000001
LMAN1	-0.688375
SUHW1	-1.7795
CHD8	-0.9971
SUMO1	0.2214
GP1BA	0.2524
DDB1	-0.756166666666667
MYO9B	-0.0643
MMP7	7.8705
CRNKL1	0.497375
C9orf45	-2.0365
XAB2	-0.124
RTN1	0.54525
KLHL14	-1.42525
TBX10	0.9525
CENPQ	-1.43725
UTY	1.9295
ZBTB12	0.104
DTNBP1	-0.111375
KBTBD8	0.1715
ZEB1	-0.0336666666666666
ZG16	5.1315
MIER1	0.422
ADAM5P	0.218
CHD9	-0.3871875
STK16	1.19375
KIAA1486	-0.149
TOB2	0.412416666666667
BANK1	2.6115
OR2V2	-0.000250000000000004
GRM2	0.0516666666666667
PROSC	0.782625
SPIN2B	1.72075
PIR	-0.774666666666667
IPO9	-0.671
EVC	-0.832666666666667
CXCL13	2.9405
KIAA1199	2.3496
SORL1	0.93575
NAT10	-0.138
CHD1	0.1605
SYN3	2.035
SLC22A2	0.1665
SERPINF1	-0.729833333333333
WDR34	-0.8255
OR7A17	0.2375
C9orf11	-0.219
RNF216L	-0.2406
LHB	-0.199
STK25	-0.00300000000000001
TAOK3	0.790375
LOC152573	-0.678
C3orf39	0.422
C14orf108	1.1821
CDC25B	0.656
BMP3	0.857
TMEM180	-0.00999999999999998
MAP1LC3C	-0.348
CRYGC	-0.2495
POU3F1	-1.2494
C20orf32	-1.051
CCDC95	-0.7285
HIGD1B	1.38875
USP6NL	0.972
ABCD4	0.00483333333333334
DIMT1L	-0.01925
TEK	0.447
SLC25A46	0.307
LARP7	-1.7097
CD160	0.201333333333333
MT1JP	-0.707666666666667
PHF20	-0.686375
CPNE4	-1.32175
GTPBP1	-0.877071428571429
RAB33B	0.0951666666666667
ALDOC	-1.74425
ZNF212	-0.72
NUDT1	-0.699666666666667
RFPL2	-0.726
ZNF83	-1.781
GDPD5	-0.32525
PDCD4	0.73825
CEP350	-0.76025
OR10A2	0.216
CST7	0.38625
CIAO1	-0.666
SELL	0.517
OR8J3	0.9535
LTBP4	0.567166666666667
SIRT6	0.62775
CCL19	4.157
PPIL1	-0.516833333333333
GBP7	0.027
STK17A	-0.6137
ABR	0.8925
OR9G1	0.4065
FOXE1	-0.277625
CNGA3	0.8195
GML	-0.1
CD38	-1.236
ZDHHC6	0.872833333333333
NEFH	-2.85025
CTDSP2	0.40675
PGBD5	-1.77616666666667
CCNY	0.1615
RMND5B	-0.13925
ZNF257	-2.38775
FLJ22167	0.010625
EXOSC7	0.0853333333333333
ROR2	0.19
MAOA	3.363
TNNT3	-0.211333333333333
GYPC	-2.10225
C7orf33	0.9975
PLIN	0.330666666666667
LOC90826	-0.488
RNF4	-0.3044
F8A1	0.533666666666667
PLEKHG4	-0.818
GRB2	-0.3084
HIST1H2AD	-1.70475
DUS3L	0.3115
EIF1	0.3205
RP5-1077B9.4	-1.09083333333333
FPGT	1.39525
GDF10	-1.27816666666667
COQ9	0.07275
GCC2	0.241
RARRES3	0.633125
PLXNA1	-0.172
KIAA0100	-0.6046
PMF1	-0.6485
FNDC1	4.639
HS2ST1	-0.279833333333333
CRELD2	-0.06325
C8G	-1.04
CD82	-0.56475
LIM2	-0.722
UNQ6490	-0.236
MMP16	-0.211
DRD3	0.088
C5orf26	0.47125
C11orf73	0.033625
PTP4A2	0.004
OR4M2	0.434
HPCA	-0.683
SEC14L1	-0.646333333333333
CHFR	-1.381375
EMILIN1	0.343875
NDUFS4	0.13225
COL18A1	-1.314625
PDZD3	2.2935
C9orf16	0.617166666666667
ERBB2IP	-0.109666666666667
EMX2	-0.80925
FUS	-1.71675
TF	-3.7841
CLCN4	0.3155
CXorf56	1.133
C11orf72	0.476
ELAC2	-1.19441666666667
NPR1	-1.739
ASS1	0.897
USP42	-0.269625
POLR2J	-0.144
SEC23IP	0.8015
UQCRC1	0.86475
LOC729603	-0.1695
C1orf71	-0.574625
POLG	-2.1235
ADAM23	-3.3015
TFR2	-1.3025
RICTOR	-0.5557
MGC39606	-0.831
C19orf55	-0.2655
SNAPC1	-1.2635
GNA11	0.860875
CCDC52	0.394166666666667
FSIP1	0.594
UPF3A	-0.079875
IGSF11	-2.00233333333333
LAGE3	0.155
CHST6	-1.948
UNC13B	0.850875
TTLL4	-0.57075
ZNF687	-0.70475
SDC2	-0.9465
COX7A2	-0.0005
LAMB4	-0.01725
FAM24A	0.015
LRRTM3	-0.369166666666667
GPHB5	0.50225
OR4C13	0.3135
EIF3EIP	0.210571428571429
HABP4	-0.2025
TMEM125	3.8675
CNTN2	-0.113
ASNSD1	-0.0105
FUT4	2.263125
ACF	0.35975
LOC158381	0.213
CDH8	-0.44925
AGPS	0.705
C4orf18	1.336
PECI	-0.626083333333333
UNG	0.22925
GSTP1	0.23225
DCUN1D5	-0.857666666666667
DKFZP564J0863	-0.857
SLC9A3R1	-0.54225
BCDO2	-0.485
CHMP7	-0.251375
REM2	0.146
DNHD1	-0.689
FKBP4	-0.7545
ZNF350	-0.63
MGC11102	-0.398625
BST1	0.8855
KISS1R	0.417
NCR2	0.155
DEFB125	-0.168
UBE2W	0.452875
KRT15	-0.799375
C10orf99	3.1155
SCN11A	0.1945
GFI1	-0.83175
RDHE2	1.93516666666667
FHL1	-0.880166666666667
OSGEP	0.4885
GATA1	-3.018
SMC6	-0.456
TTTY14	-0.23475
LPIN3	0.22325
RPL4	-0.7445
RBPMS	-0.103
PRPF3	-0.8195
EMR1	-2.5705
SPATA19	-0.18825
XCR1	-0.012
IRX3	-2.35
RBM6	-0.21525
KLF4	1.2124
UNC5CL	2.112
SEBOX	0.1805
BTK	-1.82825
KRCC1	0.94925
C6orf27	-0.0245
SYTL5	-0.54
PRND	0.425375
LOC653319	-1.4095
PIGL	-0.239
HUS1	0.558166666666667
SFRS6	0.340916666666667
C17orf77	1.156
UIMC1	0.173833333333333
FXYD2	-1.6852
LOC283152	0.08
ZNF667	-2.0535
ZCCHC12	-0.1985
TFEC	0.9155
ATP7B	1.33583333333333
POLD2	-1.207
RG9MTD1	0.2725
ACOT2	0.189833333333333
HIST1H4I	-0.64675
PPARGC1A	0.4668
ETFA	-0.1832
POLRMT	-0.357
ZNF146	0.139125
MIA2	0.3745
KLHL6	-1.213
HOXB5	0.90575
NENF	0.294833333333333
CUGBP1	-0.459
PRSS22	1.823
CASC4	0.5367
CUL4B	0.6339
CENPJ	-0.6081
PITX1	0.333666666666667
FLJ31033	0.673666666666667
CELSR3	-0.0326666666666667
ZNF568	-1.35625
ITSN1	-0.639333333333333
EHBP1L1	-0.9285
C19orf2	0.121
DCTN1	-0.9525
LIN28B	-2.65466666666667
TNKS2	0.14675
C1QBP	0.064125
CADPS2	-0.2865
SRMS	0.6545
GJA9	0.118166666666667
MGC24975	-0.591166666666667
TRIM45	-2.44466666666667
TSP50	-0.16525
TCP1	-1.146
