Hybridization REF	TCGA-AA-3543-01A-01R-0826-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.720333333333333
CREB3L1	1.9815
RPS11	0.840875
PNMA1	0.2745
MMP2	0.104166666666667
C10orf90	-2.1005
ZHX3	-1.3785
ERCC5	0.81675
GPR98	-1.17257142857143
RXFP3	0.733
APBB2	0.805
PRO0478	-1.834125
KLHL13	-3.65725
PRSSL1	-0.123333333333333
PDCL3	0.331333333333333
DECR1	0.671625
SALL1	-2.22183333333333
CADM4	-0.592666666666667
RPS18	0.437928571428571
HNRPD	-0.13625
CFHR5	0.3766
SLC10A7	0.446375
OR2K2	0.3165
LMAN1	-0.049375
SUHW1	-3.19325
CHD8	-0.9058
SUMO1	0.0691
GP1BA	0.3861
DDB1	-0.7015
MYO9B	-0.1764
MMP7	5.6165
CRNKL1	0.615571428571429
C9orf45	-2.60916666666667
XAB2	0.244875
RTN1	0.83525
KLHL14	-0.109875
TBX10	-0.1215
CENPQ	-1.27325
UTY	2.24542857142857
ZBTB12	-0.029
DTNBP1	-0.22175
KBTBD8	1.1916
ZEB1	-0.579333333333333
ZG16	2.2915
MIER1	0.8561
ADAM5P	0.2235
CHD9	-0.103625
STK16	0.59975
KIAA1486	-0.5875
TOB2	0.97425
BANK1	4.88
OR2V2	-0.019
GRM2	-0.0423333333333333
PROSC	-0.005625
SPIN2B	0.354
PIR	-1.50866666666667
IPO9	-0.794777777777778
EVC	-1.3485
CXCL13	6.95816666666667
KIAA1199	0.2716
SORL1	1.02975
NAT10	-0.47
CHD1	-0.26375
SYN3	-0.1995
SLC22A2	-0.7595
SERPINF1	-1.05016666666667
WDR34	-0.606
OR7A17	0.38525
C9orf11	-0.0045
RNF216L	-0.4913
LHB	0.09
STK25	-0.47975
TAOK3	1.520875
LOC152573	-2.143
C3orf39	-0.559
C14orf108	1.813
CDC25B	-0.0694545454545455
BMP3	0.0405
TMEM180	0.5515
MAP1LC3C	-0.08325
CRYGC	-0.7305
POU3F1	-1.2606
C20orf32	-0.8235
CCDC95	-0.2755
HIGD1B	1.75875
USP6NL	0.825125
ABCD4	0.579833333333333
DIMT1L	-0.444833333333333
TEK	0.108375
SLC25A46	0.0155
LARP7	-1.3397
CD160	1.89116666666667
MT1JP	1.24216666666667
PHF20	-1.1960625
CPNE4	-1.18525
GTPBP1	-0.495714285714286
RAB33B	1.23633333333333
ALDOC	-1.12625
ZNF212	-0.88
NUDT1	-1.436
RFPL2	-1.9345
ZNF83	0.3165
GDPD5	-0.341375
PDCD4	1.0349
CEP350	-0.4075
OR10A2	0.5155
CST7	2.11325
CIAO1	-0.196
SELL	1.42975
OR8J3	0.6285
LTBP4	1.25366666666667
SIRT6	1.14375
CCL19	4.03475
PPIL1	-0.454
GBP7	1.02433333333333
STK17A	-0.2199
ABR	0.86925
OR9G1	-0.0135
FOXE1	-0.759714285714286
CNGA3	0.0165
GML	0.329
CD38	0.694
ZDHHC6	0.7984
NEFH	-3.08575
CTDSP2	0.0168333333333333
PGBD5	-1.68083333333333
CCNY	0.133285714285714
RMND5B	-0.0568181818181818
ZNF257	-2.86925
FLJ22167	0.41975
EXOSC7	-0.757
ROR2	0.247875
MAOA	3.114875
TNNT3	-0.511166666666667
GYPC	-1.9515
C7orf33	1.474
PLIN	-0.0385000000000001
LOC90826	-0.31575
RNF4	-0.0736
F8A1	-0.478166666666667
PLEKHG4	-0.9685
GRB2	-0.118294117647059
HIST1H2AD	-0.5995
DUS3L	-0.713333333333333
EIF1	-0.0241666666666667
RP5-1077B9.4	-1.18133333333333
FPGT	1.75775
GDF10	-1.5495
COQ9	0.475
GCC2	0.461714285714286
RARRES3	3.069625
PLXNA1	-0.7287
KIAA0100	-0.3943
PMF1	-0.165
FNDC1	4.9215
HS2ST1	0.2735
CRELD2	0.237
C8G	1.814
CD82	0.89825
LIM2	-0.88
UNQ6490	0.583
MMP16	-0.94275
DRD3	0.32925
C5orf26	-0.80075
C11orf73	-0.242125
PTP4A2	0.0885
OR4M2	0.918
HPCA	-0.109333333333333
SEC14L1	-0.852
CHFR	-1.304
EMILIN1	0.59675
NDUFS4	0.3175
COL18A1	-1.90885714285714
PDZD3	3.3786
C9orf16	0.6775
ERBB2IP	-0.892166666666667
EMX2	-0.534
FUS	-0.7065
TF	-3.9464
CLCN4	0.8825
CXorf56	0.17475
C11orf72	1.049
ELAC2	-0.98775
NPR1	-1.843
ASS1	3.02683333333333
USP42	-0.112625
POLR2J	-0.641
SEC23IP	1.19916666666667
UQCRC1	0.844
LOC729603	0.031
C1orf71	-0.43425
POLG	-1.2
ADAM23	-3.471
TFR2	-0.68925
RICTOR	-1.0747
MGC39606	-1.16025
C19orf55	-0.27825
SNAPC1	-1.755
GNA11	1.087875
CCDC52	0.318666666666667
FSIP1	1.027
UPF3A	-0.784625
IGSF11	-2.78966666666667
LAGE3	-1.3495
CHST6	-1.1955
UNC13B	0.4025
TTLL4	-0.4755
ZNF687	-0.358125
SDC2	-1.595
COX7A2	0.88525
LAMB4	-0.18725
FAM24A	-0.4085
LRRTM3	-0.605333333333333
GPHB5	0.4795
OR4C13	-0.272
EIF3EIP	0.382071428571429
HABP4	-0.7215
TMEM125	4.76
CNTN2	-0.437125
ASNSD1	-0.29475
FUT4	2.22225
ACF	-0.3315
LOC158381	-0.7565
CDH8	-0.39025
AGPS	0.0101666666666667
C4orf18	0.223714285714286
PECI	-0.94625
UNG	-0.256
