Hybridization REF	TCGA-AA-3667-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.235333333333333
CREB3L1	0.9115
RPS11	1.36775
PNMA1	-2.5975
MMP2	-1.50166666666667
C10orf90	-2.32
ZHX3	-0.1345
ERCC5	0.5845
GPR98	-1.363875
RXFP3	0.977
APBB2	-0.354
PRO0478	-0.838875
KLHL13	-4.0155
PRSSL1	-0.815666666666667
PDCL3	0.192
DECR1	-0.0585
SALL1	-2.35566666666667
CADM4	-1.1115
RPS18	1.57671428571429
HNRPD	-0.856166666666667
CFHR5	0.0991666666666667
SLC10A7	0.2725
OR2K2	0.2395
LMAN1	-1.230125
SUHW1	-2.38125
CHD8	-1.9134
SUMO1	0.3891
GP1BA	-0.3344
DDB1	-0.996
MYO9B	-0.3476
MMP7	4.636
CRNKL1	1.401
C9orf45	-1.33916666666667
XAB2	-0.094625
RTN1	0.227375
KLHL14	-1.63325
TBX10	0.61
CENPQ	-0.89325
UTY	-1.14792857142857
ZBTB12	-0.1675
DTNBP1	0.601375
KBTBD8	0.451833333333333
ZEB1	-0.812
ZG16	4.414
MIER1	0.476
ADAM5P	0.2855
CHD9	-0.327625
STK16	0.95425
KIAA1486	-0.396
TOB2	0.503666666666667
BANK1	3.07475
OR2V2	-0.06125
GRM2	-0.216166666666667
PROSC	1.2
SPIN2B	0.80525
PIR	-1.18366666666667
IPO9	-0.3519
EVC	-1.64033333333333
CXCL13	1.84966666666667
KIAA1199	1.7458
SORL1	1.35725
NAT10	0.07
CHD1	-0.05525
SYN3	0.3405
SLC22A2	-0.39
SERPINF1	-1.83933333333333
WDR34	-0.652
OR7A17	0.33
C9orf11	0.063
RNF216L	0.0321
LHB	-0.088
STK25	-0.116125
TAOK3	0.469
LOC152573	-1.7385
C3orf39	0.126125
C14orf108	-0.0974
CDC25B	-0.181181818181818
BMP3	0.347
TMEM180	-0.095
MAP1LC3C	-0.49075
CRYGC	0.276
POU3F1	-1.6017
C20orf32	-0.3435
CCDC95	0.001
HIGD1B	3.03275
USP6NL	1.037875
ABCD4	-0.830333333333333
DIMT1L	0.356833333333333
TEK	0.072875
