Hybridization REF	TCGA-AA-3875-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.225583333333333
CREB3L1	0.657
RPS11	0.742125
PNMA1	-1.70725
MMP2	-0.229333333333333
C10orf90	-2.1305
ZHX3	-0.017
ERCC5	-0.31675
GPR98	-0.61925
RXFP3	0.116
APBB2	0.57225
PRO0478	-0.51625
KLHL13	-1.95075
PRSSL1	-0.252
PDCL3	0.481
DECR1	0.35075
SALL1	-2.13783333333333
CADM4	-0.873666666666667
RPS18	0.509142857142857
HNRPD	-0.623
CFHR5	0.410166666666667
SLC10A7	0.400375
OR2K2	0.1645
LMAN1	-0.84525
SUHW1	-2.118
CHD8	-1.1997
SUMO1	0.2159
GP1BA	0.3027
DDB1	-0.866833333333333
MYO9B	-0.1852
MMP7	7.681
CRNKL1	0.28625
C9orf45	-1.09833333333333
XAB2	-0.448125
RTN1	0.33575
KLHL14	-0.98975
TBX10	1.4825
CENPQ	-1.3055
UTY	-0.498857142857143
ZBTB12	-0.1205
DTNBP1	0.28775
KBTBD8	0.512833333333333
ZEB1	-0.229166666666667
ZG16	4.89725
MIER1	0.6707
ADAM5P	1.081
CHD9	-0.3439375
STK16	1.254
KIAA1486	0.0595
TOB2	0.245916666666667
BANK1	2.695
OR2V2	0.2765
GRM2	0.276166666666667
PROSC	0.481375
SPIN2B	0.78375
PIR	-1.12711111111111
IPO9	-0.2184
EVC	-0.629333333333333
CXCL13	3.05816666666667
KIAA1199	2.5609
SORL1	1.0425
NAT10	0.057
CHD1	0.29775
SYN3	0.544
SLC22A2	-0.16975
SERPINF1	-0.4135
WDR34	-0.3075
OR7A17	0.31225
C9orf11	0.08
RNF216L	0.1104
LHB	-0.242
STK25	-0.96075
TAOK3	0.524875
LOC152573	-0.9885
C3orf39	0.0655
C14orf108	0.3229
CDC25B	-0.0282727272727273
BMP3	1.2015
TMEM180	0.0425
MAP1LC3C	0.0255
CRYGC	0.1925
POU3F1	-1.1259
C20orf32	-0.2595
CCDC95	-0.071
HIGD1B	1.16075
USP6NL	0.859375
ABCD4	0.241833333333333
DIMT1L	-0.126083333333333
TEK	0.209875
SLC25A46	0.453
LARP7	-1.1392
CD160	0.645833333333333
MT1JP	1.4455
PHF20	-0.087
CPNE4	-0.578
GTPBP1	-1.00742857142857
RAB33B	0.578666666666667
ALDOC	-1.109125
ZNF212	-0.31825
NUDT1	0.0281666666666667
RFPL2	-0.597
ZNF83	-0.602333333333333
GDPD5	-0.412
PDCD4	0.72615
CEP350	-0.59175
OR10A2	0.20175
CST7	0.4515
CIAO1	-0.17775
SELL	1.1405
OR8J3	0.6175
LTBP4	0.00416666666666665
SIRT6	0.54775
CCL19	3.746
PPIL1	-0.228333333333333
GBP7	0.374
STK17A	-0.474
ABR	1.1685
OR9G1	0.189
FOXE1	-0.308375
CNGA3	0.044
GML	0.165
CD38	-0.231
ZDHHC6	1.0475
NEFH	-3.22825
CTDSP2	0.276166666666667
PGBD5	0.388833333333333
CCNY	0.0467857142857143
RMND5B	-0.276166666666667
ZNF257	-1.8495
FLJ22167	0.200625
EXOSC7	0.352
ROR2	-0.444875
MAOA	2.26325
TNNT3	-0.0383333333333333
GYPC	-1.86125
C7orf33	0.699
PLIN	0.559
LOC90826	-0.56025
RNF4	-0.3061
F8A1	-0.2445
PLEKHG4	-0.5815
GRB2	-0.2995
HIST1H2AD	-1.04625
DUS3L	0.473
EIF1	-0.1725
RP5-1077B9.4	-0.3655
FPGT	1.681
GDF10	3.33666666666667
COQ9	0.748
GCC2	0.212071428571429
RARRES3	1.362625
PLXNA1	-0.2032
KIAA0100	0.1497
PMF1	0.1695
FNDC1	3.74825
HS2ST1	0.104583333333333
CRELD2	-0.2525
C8G	-0.334
CD82	-0.4705
LIM2	-0.359
UNQ6490	0.581
MMP16	-0.2915
DRD3	0.30425
C5orf26	-0.26125
C11orf73	-0.153875
PTP4A2	0.41475
OR4M2	0.756
HPCA	-1.32816666666667
SEC14L1	-0.537833333333333
CHFR	-0.774375
EMILIN1	0.531625
NDUFS4	0.20375
COL18A1	-1.08425
PDZD3	2.7669
C9orf16	0.25
ERBB2IP	0.275166666666667
EMX2	0.27925
FUS	-2.111
TF	-3.6542
CLCN4	0.584166666666667
CXorf56	0.2985
C11orf72	0.36225
ELAC2	-1.42808333333333
NPR1	-1.44275
ASS1	0.251333333333333
USP42	-0.141125
POLR2J	-0.7435
SEC23IP	0.535333333333333
UQCRC1	0.5375
LOC729603	0.27
C1orf71	-0.25175
POLG	-1.221
ADAM23	-3.0995
TFR2	-0.8275
RICTOR	-0.3759
MGC39606	-0.44325
C19orf55	-6.93889390390723e-18
SNAPC1	-1.55483333333333
GNA11	1.02225
CCDC52	0.172166666666667
FSIP1	0.1995
UPF3A	-0.7025
IGSF11	-1.56316666666667
LAGE3	-0.2225
CHST6	-1.7525
UNC13B	0.542125
TTLL4	-0.15025
ZNF687	-0.799
SDC2	-1.5411
COX7A2	0.73075
LAMB4	0.0965
FAM24A	-0.146
LRRTM3	-0.3265
GPHB5	0.4335
OR4C13	0.1105
EIF3EIP	-0.230428571428571
HABP4	-0.677
TMEM125	3.50975
CNTN2	-0.293625
ASNSD1	-0.0205
FUT4	1.488625
ACF	1.14575
LOC158381	0.087
CDH8	-0.175
AGPS	0.120333333333333
C4orf18	0.29575
PECI	0.0655
UNG	0.3295
GSTP1	-0.3215
DCUN1D5	-0.977333333333333
DKFZP564J0863	-0.85725
SLC9A3R1	-0.109375
BCDO2	-0.116375
CHMP7	0.187125
REM2	-0.00950000000000001
DNHD1	-0.249625
FKBP4	-0.693
ZNF350	-0.879
MGC11102	-0.2445
BST1	2.78375
KISS1R	0.7295
NCR2	-0.154
DEFB125	-0.3335
UBE2W	0.583375
KRT15	0.059375
C10orf99	3.244
SCN11A	0.02475
GFI1	-0.638
RDHE2	1.47816666666667
FHL1	-1.394
OSGEP	0.0485
GATA1	-2.96533333333333
SMC6	-0.50525
TTTY14	-0.60075
LPIN3	0.28625
RPL4	-0.666
RBPMS	-0.00919999999999999
PRPF3	-0.378
EMR1	-1.332
SPATA19	-0.309
XCR1	0.393
IRX3	-1.8588
RBM6	-0.021
KLF4	0.959
UNC5CL	2.602
SEBOX	0.325
BTK	-0.705
KRCC1	1.2645
C6orf27	-0.093
SYTL5	-0.1055
PRND	0.30375
LOC653319	-0.6575
PIGL	-0.00700000000000001
HUS1	0.6805
SFRS6	0.653833333333333
C17orf77	0.4285
UIMC1	0.211166666666667
FXYD2	-1.4154
LOC283152	-0.054
ZNF667	-1.693
ZCCHC12	-0.318
TFEC	1.0936
ATP7B	-0.0748333333333333
POLD2	-1.04083333333333
RG9MTD1	0.48375
ACOT2	-0.6725
HIST1H4I	-0.522625
PPARGC1A	0.1913
ETFA	0.0704
POLRMT	-0.40425
ZNF146	-0.14675
MIA2	0.1865
KLHL6	-0.508333333333333
HOXB5	1.230875
NENF	0.695333333333333
CUGBP1	-0.53725
PRSS22	1.1345
CASC4	0.5357
CUL4B	-0.3823
CENPJ	-0.4981
PITX1	0.257166666666667
FLJ31033	1.01516666666667
CELSR3	-0.825666666666667
ZNF568	-0.987
ITSN1	-0.822916666666667
EHBP1L1	-0.745666666666667
C19orf2	0.1545
DCTN1	-0.6775
LIN28B	-2.58383333333333
TNKS2	-0.6295
C1QBP	0.01025
CADPS2	0.952
SRMS	-0.07475
GJA9	0.2175
MGC24975	-0.776333333333333
TRIM45	-1.93983333333333
TSP50	-0.2535
TCP1	-1.1515
TMED7	-0.0428
CMA1	-0.323
CENPL	-0.374666666666667
PTCRA	-0.189
FST	-5.1175
VWCE	-3.19825
PAWR	0.87575
ABCC12	0.1685
LDLR	-0.7085
ASTN2	0.1043
LOC441212	-0.358875
GPATCH8	-0.0915
TANC2	-1.8005
KIF4A	-1.07975
C18orf18	0.01775
PGM1	-1.57875
KIAA0258	0.51125
CPD	0.5425
SNCAIP	0.21775
DCT	-3.753
HLA-DOA	1.20086363636364
OR11L1	0.6945
UPK1B	0.248833333333333
DNAJB4	-0.747125
UGT1A8	1.51175
HIST1H4L	-0.255
PECR	-0.7055
HSPA2	0.66025
WFIKKN1	-1.802
SERP1	0.17825
SYDE2	0.2515
TACR2	0.3025
NUP85	-0.0635
CD177	0.786
LGR5	0.265666666666667
PIGG	-0.1295
PTHR1	-2.32166666666667
RAB5A	-0.2935
FLJ13224	0.2345
USP9Y	-0.383
C7orf53	0.0665
LRP1B	-0.47225
XAF1	2.7542
ABCG8	-0.2085
ANKDD1A	-0.2335
DAND5	-0.8465
SPAG6	0.0951666666666667
LINCR	2.337
ZDHHC22	-0.9415
CCDC60	0.449
THOC7	-0.536166666666667
TCTA	0.2227
OR8K3	0.497
NY-REN-7	0.02075
B2M	1.198
C6orf141	-1.042
LPPR4	1.21825
SQLE	-1.4085
SEPHS1	-0.9785
BTBD14B	0.511142857142857
PLRG1	-0.0315
SPG7	-0.4516875
ZNF614	-0.2125
PARD6G	-0.5155
INPP5B	-0.9511
GRPEL2	0.6185
PPID	-0.1368
TRIM56	0.32525
UBE2J1	0.24825
IL20RA	3.662
LOC387856	0.344
C1orf107	0.643833333333333
UTS2R	0.51125
C19orf22	0.25375
SAFB2	-0.0395
KIAA0652	-0.46625
KLRG1	-0.433833333333333
MS4A8B	4.074
FRAG1	1.303
KIAA1546	0.11625
E2F4	-0.0761
