Hybridization REF	TCGA-AA-3812-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.182083333333333
CREB3L1	1.556
RPS11	1.214375
PNMA1	-1.02725
MMP2	0.334
C10orf90	-2.55875
ZHX3	-0.9455
ERCC5	0.399
GPR98	-0.650375
RXFP3	0.487
APBB2	-0.03075
PRO0478	-1.13525
KLHL13	-1.35975
PRSSL1	-0.519333333333333
PDCL3	0.67
DECR1	0.07375
SALL1	-2.59716666666667
CADM4	-0.24
RPS18	0.868357142857143
HNRPD	-0.6425
CFHR5	0.3868
SLC10A7	0.416875
OR2K2	0.1515
LMAN1	-0.830625
SUHW1	-1.1495
CHD8	-1.3296
SUMO1	0.2454
GP1BA	1.6327
DDB1	-1.18416666666667
MYO9B	0.2784
MMP7	6.5
CRNKL1	0.186375
C9orf45	-2.58566666666667
XAB2	-0.16575
RTN1	1.357375
KLHL14	-1.651375
TBX10	2.392
CENPQ	-0.863
UTY	-1.15071428571429
ZBTB12	0.0635
DTNBP1	0.071375
KBTBD8	0.2505
ZEB1	0.390666666666667
ZG16	5.66675
MIER1	0.5574
ADAM5P	-0.1485
CHD9	-0.5953125
STK16	1.19825
KIAA1486	-0.701
TOB2	0.283083333333333
BANK1	1.8145
OR2V2	0.1575
GRM2	0.128833333333333
PROSC	0.896125
SPIN2B	0.701
PIR	-1.73888888888889
IPO9	-0.8594
EVC	-0.586
CXCL13	1.13233333333333
KIAA1199	2.1656
SORL1	0.87225
NAT10	-0.2305
CHD1	-0.5725
SYN3	1.3345
SLC22A2	-0.10775
SERPINF1	0.0226666666666667
WDR34	-1.458
OR7A17	0.3485
C9orf11	0.3575
RNF216L	-0.3095
LHB	0.408
STK25	0.238875
TAOK3	1.0465
LOC152573	0.00400000000000001
C3orf39	-0.3395
C14orf108	0.7994
CDC25B	-1.30672727272727
BMP3	1.7485
TMEM180	0.2105
MAP1LC3C	-0.2325
CRYGC	-0.2905
POU3F1	-1.6307
C20orf32	-0.8565
CCDC95	-0.253
HIGD1B	3.344
USP6NL	0.235625
ABCD4	0.0693333333333333
DIMT1L	-0.456333333333333
TEK	1.0335
SLC25A46	0.1615
LARP7	-1.7581
CD160	0.966333333333333
MT1JP	1.184
PHF20	-0.2491875
CPNE4	-1.58475
GTPBP1	-0.760142857142857
RAB33B	1.24183333333333
ALDOC	-1.447125
ZNF212	-0.502
NUDT1	-0.837666666666667
RFPL2	-0.9155
ZNF83	-0.545833333333333
GDPD5	0.2315
PDCD4	1.0209
CEP350	-0.95775
OR10A2	0.25775
CST7	0.3515
CIAO1	-0.22175
SELL	0.586125
OR8J3	1.7165
LTBP4	0.488
SIRT6	1.185
CCL19	4.3145
PPIL1	-0.3885
GBP7	-0.00166666666666667
STK17A	-0.289
ABR	1.221
OR9G1	0.7105
FOXE1	-0.81875
CNGA3	1.2135
GML	0.3185
CD38	-2.1975
ZDHHC6	0.573666666666667
NEFH	-2.984
CTDSP2	0.572916666666667
PGBD5	0.021
CCNY	-0.0130714285714286
RMND5B	-0.291166666666667
ZNF257	-3.639
FLJ22167	0.01875
EXOSC7	-0.635333333333333
ROR2	0.487
MAOA	2.847875
TNNT3	-0.0273333333333333
GYPC	-1.849
C7orf33	0.854
PLIN	0.788
LOC90826	-0.000999999999999994
RNF4	-0.4229
F8A1	-0.345166666666667
PLEKHG4	0.3285
GRB2	0.24475
HIST1H2AD	-1.41425
DUS3L	0.537666666666667
EIF1	0.2615
RP5-1077B9.4	-1.22783333333333
FPGT	1.3065
GDF10	-1.096
COQ9	0.2835
GCC2	0.136571428571429
RARRES3	0.648875
PLXNA1	-0.7046
KIAA0100	-0.4688
PMF1	-0.22725
FNDC1	5.37225
HS2ST1	0.510333333333333
CRELD2	0.06525
C8G	-0.6615
CD82	-0.104
LIM2	-1.4985
UNQ6490	0.0835
MMP16	-0.5445
DRD3	0.198
C5orf26	-0.72775
C11orf73	-0.119375
PTP4A2	0.13375
OR4M2	0.45
HPCA	-0.171833333333333
SEC14L1	-1.00333333333333
CHFR	-0.155625
EMILIN1	1.033375
NDUFS4	-0.479
COL18A1	-1.0865
PDZD3	3.3229
C9orf16	-0.100333333333333
ERBB2IP	0.111833333333333
EMX2	0.581
FUS	-1.76725
TF	-4.1107
CLCN4	1.84283333333333
CXorf56	1.285
C11orf72	0.47775
ELAC2	-0.987166666666667
NPR1	-1.1495
ASS1	-0.378666666666667
USP42	-0.504125
POLR2J	0.4495
SEC23IP	0.695833333333333
UQCRC1	0.54725
LOC729603	0.596
C1orf71	-0.316875
POLG	-1.919
ADAM23	-3.3385
TFR2	-1.41525
RICTOR	-0.854
MGC39606	0.855
C19orf55	-0.56775
SNAPC1	-1.91283333333333
GNA11	1.504375
CCDC52	0.156833333333333
FSIP1	1.476
UPF3A	0.20975
IGSF11	-2.35033333333333
LAGE3	-0.039
CHST6	-1.797
UNC13B	0.74425
TTLL4	0.309
ZNF687	-1.000375
SDC2	-0.131
COX7A2	0.70675
LAMB4	-0.0675
FAM24A	-0.149
LRRTM3	-0.961333333333333
GPHB5	0.6325
OR4C13	0.835
EIF3EIP	0.308571428571428
HABP4	-0.348
TMEM125	4.104
CNTN2	0.293375
ASNSD1	0.0325
FUT4	2.145625
ACF	1.04975
LOC158381	0.5355
CDH8	-0.10325
AGPS	-0.0966666666666666
C4orf18	1.4695
PECI	-0.492166666666667
UNG	0.108125
GSTP1	0.26
DCUN1D5	-1.25383333333333
DKFZP564J0863	-0.492
SLC9A3R1	-0.142375
BCDO2	-0.189125
CHMP7	0.204625
REM2	0.2565
DNHD1	-0.88925
FKBP4	-0.985375
ZNF350	0.21225
MGC11102	-0.167625
BST1	1.6975
KISS1R	1.2455
NCR2	0.433
DEFB125	-0.2805
UBE2W	0.4535
KRT15	1.028
C10orf99	3.542
SCN11A	0.064125
GFI1	-1.01775
RDHE2	2.8195
FHL1	0.4455
OSGEP	-0.0475
GATA1	-3.07066666666667
SMC6	-0.8855
TTTY14	-1.22225
LPIN3	0.574
RPL4	-0.534
RBPMS	0.2383
PRPF3	-0.911333333333333
EMR1	-2.134
SPATA19	-0.137
XCR1	0.2035
IRX3	-1.8499
RBM6	-0.31325
KLF4	1.7235
