Hybridization REF	TCGA-AA-3854-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.414583333333333
CREB3L1	2.75625
RPS11	1.39225
PNMA1	-0.52375
MMP2	-1.3165
C10orf90	-2.4635
ZHX3	-1.164
ERCC5	0.16325
GPR98	-0.516125
RXFP3	0.443
APBB2	0.00175
PRO0478	-1.24525
KLHL13	-1.17675
PRSSL1	-0.535666666666667
PDCL3	0.348166666666667
DECR1	0.13775
SALL1	-1.8965
CADM4	0.227833333333333
RPS18	0.564142857142857
HNRPD	-0.722583333333333
CFHR5	0.2255
SLC10A7	0.687
OR2K2	0.4925
LMAN1	0.240375
SUHW1	-3.15975
CHD8	-1.194
SUMO1	0.3615
GP1BA	-0.0396
DDB1	-0.8395
MYO9B	-0.2736
MMP7	8.03075
CRNKL1	0.33925
C9orf45	-2.01183333333333
XAB2	-0.50275
RTN1	-0.229125
KLHL14	-1.803875
TBX10	1.3235
CENPQ	-0.93625
UTY	-1.17869230769231
ZBTB12	-0.517
DTNBP1	-0.120875
KBTBD8	-1.31933333333333
ZEB1	-0.737
ZG16	4.96225
MIER1	0.7601
ADAM5P	0.729
CHD9	-0.269875
STK16	1.273
KIAA1486	-0.3585
TOB2	1.05258333333333
BANK1	2.13075
OR2V2	0.08525
GRM2	0.419
PROSC	0.51825
SPIN2B	0.64725
PIR	-1.68477777777778
IPO9	-0.6295
EVC	-2.15216666666667
CXCL13	1.7655
KIAA1199	2.7692
SORL1	1.57525
NAT10	-0.26425
CHD1	-0.225
SYN3	-0.7135
SLC22A2	-0.489
SERPINF1	-2.02383333333333
WDR34	-0.13975
OR7A17	0.214
C9orf11	-0.188
RNF216L	-0.2777
LHB	-0.1895
STK25	-0.14025
TAOK3	1.140125
LOC152573	2.08525
C3orf39	0.00512499999999999
C14orf108	0.9986
CDC25B	-0.418363636363636
BMP3	0.6245
TMEM180	-0.0695
MAP1LC3C	-0.549
CRYGC	-1.122
POU3F1	-1.6655
C20orf32	-1.46
CCDC95	-0.297
HIGD1B	1.61275
USP6NL	0.822
ABCD4	0.379166666666667
DIMT1L	-0.405083333333333
TEK	0.328
SLC25A46	-0.00325
LARP7	-1.5086
CD160	0.2965
MT1JP	-0.368666666666667
PHF20	-0.805125
CPNE4	-1.751
GTPBP1	-0.742428571428571
RAB33B	1.49383333333333
ALDOC	-1.75775
ZNF212	-0.40275
NUDT1	-1.04766666666667
RFPL2	-1.309
ZNF83	-0.4505
GDPD5	-1.921125
PDCD4	1.0054
CEP350	-0.6575
OR10A2	0.5975
CST7	-0.522
CIAO1	-0.662
SELL	0.16125
OR8J3	2.784
LTBP4	0.5855
SIRT6	0.1855
CCL19	3.03325
PPIL1	-0.235666666666667
GBP7	0.158833333333333
STK17A	-1.1999
ABR	1.39475
OR9G1	0.217
FOXE1	-0.776
CNGA3	-0.0225
GML	0.1575
CD38	-2.4475
ZDHHC6	0.397333333333333
NEFH	-3.558
CTDSP2	0.200833333333333
PGBD5	-2.6705
CCNY	0.216071428571429
RMND5B	0.164333333333333
ZNF257	-3.68733333333333
FLJ22167	-0.224375
EXOSC7	-0.461666666666667
ROR2	0.2795
MAOA	3.37375
TNNT3	-0.342
GYPC	-2.41775
C7orf33	0.6095
PLIN	0.141166666666667
LOC90826	0.578
RNF4	0.0883
F8A1	-0.124833333333333
PLEKHG4	-0.50925
GRB2	-0.3238
HIST1H2AD	-0.647
DUS3L	0.0243333333333333
EIF1	0.0821666666666667
RP5-1077B9.4	-0.981333333333333
FPGT	1.30875
GDF10	-2.03816666666667
COQ9	0.09075
GCC2	1.06721428571429
RARRES3	1.955875
PLXNA1	-0.607
KIAA0100	-0.3099
PMF1	0.0295
FNDC1	3.45825
HS2ST1	0.218083333333333
CRELD2	0.743
C8G	-0.2375
CD82	0.553
LIM2	-0.8925
UNQ6490	0.0845
MMP16	-0.46075
DRD3	-0.0845
C5orf26	-0.61875
C11orf73	0.259625
PTP4A2	0.265125
OR4M2	0.7535
HPCA	0.177666666666667
SEC14L1	-0.757333333333333
CHFR	-0.271125
EMILIN1	0.229
NDUFS4	-0.33925
COL18A1	-1.582125
PDZD3	2.9201
C9orf16	0.6595
ERBB2IP	-0.1765
EMX2	-0.5835
FUS	-1.9835
TF	-4.2867
CLCN4	0.107
CXorf56	0.55625
C11orf72	0.7435
ELAC2	-0.8865
NPR1	-2.087
ASS1	1.34166666666667
USP42	-0.51275
POLR2J	-0.0125
SEC23IP	0.838
UQCRC1	0.41375
LOC729603	-0.0615
C1orf71	-0.30975
POLG	-1.4545
ADAM23	-4.11775
TFR2	-0.94825
RICTOR	-0.0411000000000001
MGC39606	0.342
C19orf55	0.137125
SNAPC1	-1.29033333333333
GNA11	1.118625
CCDC52	0.393333333333333
FSIP1	-0.847
UPF3A	-0.67075
IGSF11	-2.73433333333333
LAGE3	-0.45125
CHST6	0.464
UNC13B	2.037875
TTLL4	-0.480625
ZNF687	-0.226375
SDC2	-1.8463
COX7A2	0.5565
LAMB4	-0.2845
FAM24A	0.4385
LRRTM3	-0.810166666666667
GPHB5	0.55725
OR4C13	0.508
EIF3EIP	0.411142857142857
HABP4	-0.731
TMEM125	4.601
CNTN2	-0.1465
ASNSD1	-0.0515
FUT4	2.639
ACF	-0.373
LOC158381	1.156
CDH8	-0.436
AGPS	0.452333333333333
C4orf18	0.7925
PECI	-0.755583333333333
UNG	0.074625
GSTP1	1.376125
DCUN1D5	-1.24083333333333
DKFZP564J0863	0.64925
SLC9A3R1	-0.947
BCDO2	-1.168875
CHMP7	-0.31525
REM2	-0.039
DNHD1	-0.8345
FKBP4	-0.96025
ZNF350	-0.08775
MGC11102	-0.299
BST1	0.0775
KISS1R	1.0385
NCR2	0.727
DEFB125	0.1745
UBE2W	0.938625
KRT15	-1.725625
C10orf99	3.2135
SCN11A	-0.15425
GFI1	0.4465
RDHE2	5.743
FHL1	-1.40183333333333
OSGEP	0.00283333333333333
GATA1	-3.12316666666667
SMC6	-0.75175
TTTY14	-1.04375
LPIN3	-0.22775
RPL4	-0.3176
RBPMS	1.0683
PRPF3	-1.18
EMR1	-1.999
SPATA19	-0.013
XCR1	0.5395
IRX3	-0.2682
RBM6	-0.67225
KLF4	2.2033
UNC5CL	3.06525
SEBOX	0.1005
BTK	-1.85725
KRCC1	1.619
C6orf27	0.4205
SYTL5	-0.233
PRND	0.46425
LOC653319	-1.322
PIGL	-0.173625
HUS1	0.151166666666667
SFRS6	0.161916666666667
C17orf77	1.744
UIMC1	0.0375
FXYD2	-2.0012
LOC283152	0.5665
ZNF667	-2.505
ZCCHC12	-0.225
TFEC	1.6761
ATP7B	0.803
POLD2	-1.54566666666667
RG9MTD1	0.003
ACOT2	-0.516666666666667
HIST1H4I	-0.637625
PPARGC1A	0.2779
ETFA	0.2467
POLRMT	-0.6115
ZNF146	0.28075
MIA2	0.619
KLHL6	-1.97
HOXB5	1.2025
NENF	0.9305
CUGBP1	-0.533
PRSS22	2.87
CASC4	1.3274
CUL4B	-0.3311
CENPJ	-1.0468
PITX1	0.4365
FLJ31033	1.19533333333333
CELSR3	0.324666666666667
ZNF568	-1.649
ITSN1	-0.700666666666667
EHBP1L1	-0.379
C19orf2	0.12075
DCTN1	-1.0495
LIN28B	-3.61033333333333
