Hybridization REF	TCGA-AA-3518-11A-01R-1758-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.898083333333333
CREB3L1	1.751
RPS11	1.1545
PNMA1	-0.69275
MMP2	-0.7095
C10orf90	-2.52875
ZHX3	-0.0751666666666667
ERCC5	0.786
GPR98	-1.50775
RXFP3	0.7925
APBB2	0.07675
PRO0478	-0.910875
KLHL13	-0.6635
PRSSL1	-0.146333333333333
PDCL3	0.189
DECR1	1.417125
SALL1	-2.6285
CADM4	-0.966
RPS18	0.760928571428572
HNRPD	-1.21475
CFHR5	-0.135333333333333
SLC10A7	0.35925
OR2K2	0.9865
LMAN1	-1.3885
SUHW1	-3.8815
CHD8	-0.9497
SUMO1	0.7087
GP1BA	1.328
DDB1	-1.34
MYO9B	-0.0804
MMP7	-0.55275
CRNKL1	0.07575
C9orf45	-1.479
XAB2	-0.419125
RTN1	1.4955
KLHL14	-0.991
TBX10	1.4215
CENPQ	-2.06875
UTY	-1.14953846153846
ZBTB12	-0.2725
DTNBP1	0.776625
KBTBD8	0.104166666666667
ZEB1	0.0736666666666667
ZG16	6.05525
MIER1	1.3127
ADAM5P	0.1645
CHD9	-0.227875
STK16	0.27725
KIAA1486	-0.369
TOB2	1.02283333333333
BANK1	3.969
OR2V2	0.292
GRM2	0.569333333333333
PROSC	1.20475
SPIN2B	0.478
PIR	-1.98744444444444
IPO9	-1.4046
EVC	-0.845
CXCL13	4.932
KIAA1199	-2.6728
SORL1	2.63875
NAT10	-0.70425
CHD1	-0.7685
SYN3	2.02725
SLC22A2	-0.3985
SERPINF1	-0.3445
WDR34	-1.518
OR7A17	0.62225
C9orf11	0.5685
RNF216L	-0.176
LHB	0.325
STK25	-0.394
TAOK3	1.532125
LOC152573	2.10525
C3orf39	-0.74825
C14orf108	1.4457
CDC25B	-2.15681818181818
BMP3	3.6605
TMEM180	0.1975
MAP1LC3C	-0.29575
CRYGC	-0.2655
POU3F1	-1.4385
C20orf32	-1.0605
CCDC95	-0.5255
HIGD1B	2.842
USP6NL	-0.13625
ABCD4	0.521833333333333
DIMT1L	-0.79025
TEK	1.958125
SLC25A46	0.2325
LARP7	-0.864
CD160	2.81333333333333
MT1JP	3.96116666666667
PHF20	-1.033875
CPNE4	-0.47125
GTPBP1	0.000357142857142861
RAB33B	1.0525
ALDOC	-1.92975
ZNF212	-0.3175
NUDT1	-1.57316666666667
RFPL2	-1.25675
ZNF83	-1.301
GDPD5	-1.36525
PDCD4	2.94045
CEP350	-0.436
OR10A2	0.56125
CST7	0.99425
CIAO1	-1.1275
SELL	0.815625
OR8J3	2.2325
LTBP4	1.0935
SIRT6	0.96775
CCL19	5.083
PPIL1	-1.7105
GBP7	-0.0543333333333333
STK17A	-0.1368
ABR	1.5795
OR9G1	0.00600000000000001
FOXE1	-0.485625
CNGA3	2.413
GML	0.432
CD38	0.04175
ZDHHC6	0.047
NEFH	-2.04975
CTDSP2	1.03175
PGBD5	-0.710833333333333
CCNY	0.424857142857143
RMND5B	0.0670833333333333
ZNF257	-1.81875
FLJ22167	-0.810625
EXOSC7	-1.05716666666667
ROR2	0.399625
MAOA	4.746125
TNNT3	0.974166666666667
GYPC	-1.422
C7orf33	0.0555
PLIN	1.34966666666667
LOC90826	-0.3835
RNF4	-0.3702
F8A1	0.269666666666667
PLEKHG4	-1.17625
GRB2	-0.40825
HIST1H2AD	-0.73425
DUS3L	-0.984333333333333
EIF1	-0.0286666666666667
RP5-1077B9.4	-1.43516666666667
FPGT	1.50525
GDF10	0.973666666666667
COQ9	0.8105
GCC2	0.544714285714286
RARRES3	1.864125
PLXNA1	-1.0266
KIAA0100	-0.4015
PMF1	0.11
FNDC1	4.82525
HS2ST1	0.457333333333333
CRELD2	-0.13825
C8G	0.204
CD82	-0.08775
LIM2	-0.4805
UNQ6490	0.4835
MMP16	-0.3875
DRD3	0.52875
C5orf26	0.2465
C11orf73	-0.669375
PTP4A2	0.524375
OR4M2	0.525
HPCA	-1.014
SEC14L1	-0.949333333333333
CHFR	-0.13275
EMILIN1	0.74775
NDUFS4	0.64675
COL18A1	-1.660625
PDZD3	3.2875
C9orf16	-0.0898333333333333
ERBB2IP	1.045
EMX2	2.10625
FUS	-3.0235
TF	-3.5278
CLCN4	-0.331
CXorf56	0.3535
C11orf72	0.53475
ELAC2	-1.31225
NPR1	-0.78375
ASS1	-0.103333333333333
USP42	-0.11575
POLR2J	-0.075
SEC23IP	0.467
UQCRC1	1.002
LOC729603	0.57625
C1orf71	-0.203125
POLG	-2.694
ADAM23	-3.3745
TFR2	-0.91625
RICTOR	-0.9732
MGC39606	0.1845
C19orf55	-0.344875
