Hybridization REF	TCGA-AA-3534-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.678916666666667
CREB3L1	-0.08775
RPS11	1.573625
PNMA1	-1.66775
MMP2	-0.714833333333333
C10orf90	-2.49625
ZHX3	-1.09266666666667
ERCC5	0.523
GPR98	-1.8455
RXFP3	0.4905
APBB2	-0.0475
PRO0478	-1.006
KLHL13	-3.051
PRSSL1	-0.854333333333333
PDCL3	0.4515
DECR1	-0.510625
SALL1	-2.287
CADM4	-1.29666666666667
RPS18	1.78564285714286
HNRPD	0.0151666666666667
CFHR5	-0.227
SLC10A7	-0.034625
OR2K2	-0.1325
LMAN1	-0.753875
SUHW1	-3.38325
CHD8	-1.1783
SUMO1	0.5296
GP1BA	0.798
DDB1	-0.809833333333333
MYO9B	-0.7171
MMP7	7.0825
CRNKL1	0.47575
C9orf45	-1.529
XAB2	-0.838375
RTN1	0.368285714285714
KLHL14	-1.86325
TBX10	1.086
CENPQ	-0.7855
UTY	-1.09346153846154
ZBTB12	-0.479
DTNBP1	0.81325
KBTBD8	-0.916333333333333
ZEB1	-0.9795
ZG16	5.99525
MIER1	0.6136
ADAM5P	3.9055
CHD9	-0.37975
STK16	0.614
KIAA1486	-0.3445
TOB2	0.7595
BANK1	2.467
OR2V2	-0.045
GRM2	0.311333333333333
PROSC	0.505375
SPIN2B	0.35475
PIR	-3.27477777777778
IPO9	-0.533333333333333
EVC	-1.36783333333333
CXCL13	2.68783333333333
KIAA1199	2.68166666666667
SORL1	2.16625
NAT10	-0.50375
CHD1	-0.27825
SYN3	-0.0635
SLC22A2	1.19825
SERPINF1	-1.21916666666667
WDR34	-0.7445
OR7A17	0.18375
C9orf11	0.583
RNF216L	-0.0838
LHB	0.0315
STK25	-0.167875
TAOK3	0.52675
LOC152573	-0.2455
C3orf39	-1.768
C14orf108	0.1697
CDC25B	-0.501454545454545
BMP3	1.057
TMEM180	-0.423
MAP1LC3C	-0.23925
CRYGC	0.1825
POU3F1	-1.4158
C20orf32	-1.59
CCDC95	-0.7175
HIGD1B	3.7685
USP6NL	1.274375
ABCD4	0.652833333333333
DIMT1L	-0.195916666666667
TEK	0.7845
SLC25A46	-0.01
LARP7	-1.3703
CD160	0.842666666666667
MT1JP	-0.668
PHF20	-0.5854375
CPNE4	1.17425
GTPBP1	-0.7475
RAB33B	1.02316666666667
ALDOC	-2.69825
ZNF212	0.0055
NUDT1	-0.792166666666667
RFPL2	-1.81275
ZNF83	-1.06133333333333
GDPD5	0.04675
PDCD4	1.2973
CEP350	-1.002
OR10A2	-0.00849999999999995
CST7	-0.364
CIAO1	-0.648
SELL	0.47775
OR8J3	1.813
LTBP4	-0.561333333333333
SIRT6	-0.2565
CCL19	4.82625
PPIL1	0.2645
GBP7	-0.919
STK17A	-1.2239
ABR	1.06625
OR9G1	0.1955
FOXE1	-0.584875
CNGA3	1.5035
GML	0.1645
CD38	-2.16225
ZDHHC6	0.492
NEFH	-3.53525
CTDSP2	0.565583333333333
PGBD5	-0.305166666666667
CCNY	0.296
RMND5B	-0.200166666666667
ZNF257	-4.00575
FLJ22167	-1.331125
EXOSC7	-0.58
ROR2	-0.641375
MAOA	1.583625
TNNT3	-0.423666666666667
GYPC	-2.455
C7orf33	0.5835
PLIN	-0.113833333333333
LOC90826	-0.5535
RNF4	-0.6358
F8A1	-0.464333333333333
PLEKHG4	-1.291
GRB2	-0.76465
HIST1H2AD	-1.39625
DUS3L	-0.335333333333333
EIF1	-0.2565
RP5-1077B9.4	-1.44316666666667
FPGT	0.46
GDF10	-0.654666666666667
COQ9	-0.1405
GCC2	1.10157142857143
RARRES3	0.0835
PLXNA1	-0.2199
KIAA0100	-0.922
PMF1	0.093
FNDC1	5.5145
HS2ST1	0.528
CRELD2	-0.42675
C8G	-1.3275
CD82	-0.33725
LIM2	-0.706
UNQ6490	-0.5425
MMP16	-0.9955
DRD3	0.4515
C5orf26	0.35025
C11orf73	-0.58775
PTP4A2	0.41625
OR4M2	-0.5395
HPCA	-0.866
SEC14L1	-1.74833333333333
CHFR	-0.906625
EMILIN1	0.105375
NDUFS4	-0.5535
COL18A1	-1.420375
PDZD3	3.0856
C9orf16	0.4755
ERBB2IP	0.0603333333333333
EMX2	0.43625
FUS	-1.02525
TF	-4.22533333333333
CLCN4	-0.278
CXorf56	-0.2425
C11orf72	0.4135
ELAC2	-1.10858333333333
NPR1	-1.9915
ASS1	0.1465
USP42	-0.374
POLR2J	-0.258
SEC23IP	0.236333333333333
UQCRC1	-0.178
LOC729603	0.102
C1orf71	-0.860125
POLG	-0.763
ADAM23	-4.39525
TFR2	-0.77925
RICTOR	-0.7082
MGC39606	-0.3355
C19orf55	-0.0307500000000001
SNAPC1	-1.4995
GNA11	0.7765
CCDC52	-0.0225
FSIP1	-1.0605
UPF3A	0.218625
IGSF11	-2.61266666666667
LAGE3	-1.002
CHST6	-3.0235
UNC13B	1.592625
TTLL4	0.02775
ZNF687	-0.832125
SDC2	-1.1169
COX7A2	0.30375
LAMB4	0.60225
FAM24A	-0.8515
LRRTM3	-1.04575
GPHB5	1.092
OR4C13	-0.2585
EIF3EIP	0.760571428571428
HABP4	-0.1185
TMEM125	3.694
