Hybridization REF	TCGA-AA-3525-11A-01R-1758-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.902666666666667
CREB3L1	1.92825
RPS11	0.995875
PNMA1	-0.785
MMP2	-0.915666666666667
C10orf90	-2.29675
ZHX3	-0.5055
ERCC5	0.62575
GPR98	-1.302625
RXFP3	0.9105
APBB2	-0.27925
PRO0478	-1.105625
KLHL13	-0.7115
PRSSL1	-0.245666666666667
PDCL3	-0.0673333333333333
DECR1	1.684375
SALL1	-1.70233333333333
CADM4	-1.297
RPS18	0.357
HNRPD	-0.995166666666667
CFHR5	0.335666666666667
SLC10A7	0.292285714285714
OR2K2	2.519
LMAN1	-0.43725
SUHW1	-3.651
CHD8	-0.4012
SUMO1	0.6481
GP1BA	2.9334
DDB1	-0.988
MYO9B	0.0398
MMP7	2.94225
CRNKL1	0.042625
C9orf45	-1.38016666666667
XAB2	-0.120125
RTN1	1.18085714285714
KLHL14	-0.338
TBX10	2.5755
CENPQ	-1.77875
UTY	2.31969230769231
ZBTB12	-0.166
DTNBP1	0.452625
KBTBD8	1.10333333333333
ZEB1	-1.38216666666667
ZG16	5.87625
MIER1	1.2959
ADAM5P	0.154
CHD9	-0.05875
STK16	0.93175
KIAA1486	-0.37
TOB2	0.8825
BANK1	6.17425
OR2V2	0.60475
GRM2	0.395166666666667
PROSC	0.829125
SPIN2B	0.46525
PIR	-2.09622222222222
IPO9	-1.2098
EVC	-1.033
CXCL13	7.70116666666667
KIAA1199	-1.6109
SORL1	1.00325
NAT10	-1.00775
CHD1	-0.194
SYN3	0.84275
SLC22A2	-0.18925
SERPINF1	-0.8615
WDR34	-1.09175
OR7A17	0.626
C9orf11	1.0695
RNF216L	-0.2262
LHB	0.448
STK25	-0.586875
TAOK3	1.607
LOC152573	-0.60275
C3orf39	-1.295375
C14orf108	1.7719
CDC25B	-1.38890909090909
BMP3	2.88
TMEM180	0.351
MAP1LC3C	-0.207
CRYGC	-0.6735
POU3F1	-0.7858
C20orf32	-1.1015
CCDC95	-0.481
HIGD1B	2.90575
USP6NL	0.427125
ABCD4	0.5585
DIMT1L	-0.775916666666666
TEK	0.9525
SLC25A46	0.6705
LARP7	-0.9456
CD160	4.737
MT1JP	3.84416666666667
PHF20	-0.99275
CPNE4	-1.49825
GTPBP1	0.0655
RAB33B	0.733833333333333
ALDOC	-2.498875
ZNF212	0.0115
NUDT1	-0.983
RFPL2	-2.0075
ZNF83	-1.25033333333333
GDPD5	-1.549875
PDCD4	2.2271
CEP350	-0.4715
OR10A2	0.44175
CST7	2.63125
CIAO1	-0.7365
SELL	2.4715
OR8J3	2.7845
LTBP4	0.913166666666667
SIRT6	1.73275
CCL19	4.99775
PPIL1	-1.30983333333333
GBP7	-0.217333333333333
STK17A	0.1616
ABR	1.3225
OR9G1	0.405
FOXE1	-0.66
CNGA3	1.9595
GML	0.7625
CD38	1.71
ZDHHC6	0.457666666666667
NEFH	-2.85075
CTDSP2	0.862666666666667
PGBD5	-1.26066666666667
CCNY	0.230642857142857
RMND5B	0.103666666666667
ZNF257	-2.83275
FLJ22167	-1.246125
EXOSC7	-0.8575
ROR2	-0.32725
MAOA	4.90525
TNNT3	0.728333333333333
GYPC	-0.70925
C7orf33	0.1035
PLIN	0.3925
LOC90826	-0.1205
RNF4	-0.1633
F8A1	0.174833333333333
PLEKHG4	-1.32825
GRB2	-0.20835
HIST1H2AD	-0.6845
DUS3L	-0.789166666666667
EIF1	0.0211666666666667
RP5-1077B9.4	-1.15433333333333
FPGT	1.48875
GDF10	-0.777666666666667
COQ9	0.73825
GCC2	0.708642857142857
RARRES3	3.23325
PLXNA1	-1.0617
KIAA0100	-0.191
PMF1	-0.00275
FNDC1	2.81525
HS2ST1	-0.027
CRELD2	0.64175
C8G	2.223
CD82	-0.31275
LIM2	-0.9165
UNQ6490	2.333
MMP16	-0.33625
DRD3	0.62425
C5orf26	-0.488
C11orf73	-0.57425
PTP4A2	0.48825
OR4M2	0.5855
HPCA	-0.886666666666667
SEC14L1	0.419833333333333
CHFR	0.45625
EMILIN1	0.720625
NDUFS4	0.8085
COL18A1	-2.064375
PDZD3	3.8012
C9orf16	0.185333333333333
ERBB2IP	0.7025
EMX2	0.15175
FUS	-2.4865
TF	-4.0962
CLCN4	0.205666666666667
CXorf56	0.8355
C11orf72	0.512
ELAC2	-1.14425
NPR1	-1.39225
ASS1	1.53066666666667
USP42	-0.076125
POLR2J	-0.359
SEC23IP	0.538166666666667
UQCRC1	1.21275
LOC729603	0.22525
C1orf71	-0.1755
POLG	-1.95
ADAM23	-3.6995
TFR2	-0.80925
RICTOR	-0.8791
MGC39606	0.081
C19orf55	-0.1155
SNAPC1	-2.0315
GNA11	2.0025
CCDC52	-0.733833333333333
FSIP1	2.799
UPF3A	-0.999375
IGSF11	-2.38083333333333
LAGE3	-1.003
CHST6	-1.029
UNC13B	0.999125
TTLL4	-1.40375
ZNF687	-0.00424999999999998
SDC2	-1.9294
COX7A2	1.2025
LAMB4	0.371333333333333
FAM24A	0.253
LRRTM3	-2.05433333333333
GPHB5	0.72775
OR4C13	0.705
EIF3EIP	0.649785714285715
HABP4	-1.07
TMEM125	4.28375
CNTN2	0.588285714285714
ASNSD1	-0.45375
FUT4	1.13725
ACF	1.68575
LOC158381	1.3585
CDH8	0.124
AGPS	0.0705
C4orf18	0.674125
PECI	0.772
UNG	-0.322375
GSTP1	-0.14175
DCUN1D5	-1.87016666666667
DKFZP564J0863	-0.42975
SLC9A3R1	0.566625
BCDO2	-0.134375
CHMP7	-0.362375
REM2	-0.657
DNHD1	-0.571
FKBP4	-1.53025
ZNF350	1.342
MGC11102	-0.18575
BST1	2.13575
KISS1R	0.715
NCR2	1.4355
DEFB125	-0.829
UBE2W	0.66225
KRT15	-2.7075
C10orf99	3.37
SCN11A	-0.175
GFI1	1.14375
RDHE2	2.28433333333333
FHL1	-0.554166666666667
OSGEP	0.571
GATA1	-2.76666666666667
SMC6	-0.806
TTTY14	1.80975
LPIN3	0.3135
RPL4	-1.0413
RBPMS	-1.3639
PRPF3	-0.905166666666667
EMR1	-0.8915
SPATA19	0.67925
XCR1	0.581
IRX3	-2.2794
RBM6	-0.82
KLF4	2.9959
UNC5CL	0.78475
SEBOX	0.348
BTK	1.3465
KRCC1	2.19
C6orf27	0.8435
SYTL5	-1.004
PRND	0.515428571428571
LOC653319	-1.6125
PIGL	-0.599125
HUS1	1.07116666666667
SFRS6	-0.34425
C17orf77	0.647
UIMC1	-0.2865
FXYD2	-1.7226
LOC283152	0.5805
ZNF667	-2.72875
ZCCHC12	-0.8485
TFEC	3.8273
ATP7B	0.797
POLD2	-2.15083333333333
RG9MTD1	-0.11025
ACOT2	0.0655
HIST1H4I	-0.311875
PPARGC1A	2.0754
ETFA	0.8787
POLRMT	-0.36075
ZNF146	-1.025625
MIA2	-0.509
KLHL6	1.897
HOXB5	1.90075
NENF	0.174833333333333
CUGBP1	-1.5345
PRSS22	0.127666666666667
CASC4	1.1145
CUL4B	-0.3356
CENPJ	-1.6236
PITX1	-0.95
FLJ31033	0.622833333333333
CELSR3	-1.5265
ZNF568	0.02675
ITSN1	-0.488666666666667
EHBP1L1	-0.0158333333333333
C19orf2	-0.63825
DCTN1	-0.7245
LIN28B	-4.14133333333333
TNKS2	0.6345
C1QBP	-0.26925
CADPS2	1.019
SRMS	0.8195
GJA9	0.253833333333333
MGC24975	-0.863
TRIM45	-2.78016666666667
TSP50	-0.3075
TCP1	-0.806
TMED7	0.7008
CMA1	2.0525
CENPL	-1.68933333333333
PTCRA	1.1875
FST	-4.97775
VWCE	-3.68025
PAWR	0.2675
ABCC12	-0.0238
LDLR	-1.9411
ASTN2	0.1052
LOC441212	-0.586875
GPATCH8	-0.407
TANC2	-2.28175
KIF4A	-1.84475
C18orf18	1.20425
PGM1	0.137
KIAA0258	1.712
CPD	0.257125
SNCAIP	-1.23125
DCT	-4.60616666666667
HLA-DOA	3.97685714285714
OR11L1	2.037
UPK1B	-0.5075
DNAJB4	-0.09875
UGT1A8	6.03475
HIST1H4L	-0.553
PECR	-0.155
HSPA2	1.5305
WFIKKN1	-2.0855
SERP1	0.40625
SYDE2	-0.70575
TACR2	0.612
NUP85	-0.9005
CD177	4.535
LGR5	-0.586
PIGG	0.0404166666666667
PTHR1	-1.3465
RAB5A	0.1636
FLJ13224	0.112
USP9Y	0.555
C7orf53	0.1815
LRP1B	-1.40225
XAF1	1.8682
ABCG8	-0.301
ANKDD1A	-0.0598333333333333
DAND5	-2.438
SPAG6	-0.0882
LINCR	3.23275
ZDHHC22	-0.998875
CCDC60	-0.243
THOC7	-1.00466666666667
TCTA	0.8809
OR8K3	0.50225
NY-REN-7	-1.28625
B2M	3.9315
C6orf141	-2.133625
LPPR4	0.37
SQLE	-2.492375
SEPHS1	-0.63725
BTBD14B	0.503357142857143
PLRG1	0.036
SPG7	-0.7158125
ZNF614	-0.246333333333333
PARD6G	-0.134833333333333
INPP5B	-1.2569
GRPEL2	-0.708125
PPID	-1.0418
TRIM56	0.03325
UBE2J1	1.417625
IL20RA	5.46
LOC387856	1.3815
C1orf107	-0.1295
UTS2R	1.193
C19orf22	0.3315
SAFB2	-0.40825
KIAA0652	-0.157625
KLRG1	0.678
MS4A8B	5.61533333333333
FRAG1	0.45775
KIAA1546	0.48875
E2F4	-0.8789
CLEC4M	1.16333333333333
BTBD14A	-0.34425
KIAA0999	1.0009
GYPA	-3.88116666666667
TAC1	2.3568
TRAIP	-1.31066666666667
KIAA0232	1.0906
ERCC8	-0.957625
GPX4	-0.623375
KIAA0368	-0.324375
GPR157	-0.824833333333333
CTAGE4	0.891
C9orf30	-1.7615
OR52A1	0.8375
HSP90B3P	-0.274
ALG9	-0.457
BTBD10	0.82825
SDK2	0.08875
BAIAP3	-0.8565
RABGGTB	-0.906
ANKRD40	-0.0205
KRT74	0.552
CALCOCO2	1.45342857142857
SNCA	-3.8375
TMSL8	-4.084375
C2orf53	0.8675
ESRRB	-0.31725
ARHGAP26	0.7
TDRD9	-3.03025
HRAS	-0.172666666666667
KLRC4	-0.987
JAGN1	0.347166666666667
BSDC1	0.28625
RNF43	0.5215
NDUFAF1	0.38275
PHF12	0.43675
OR1L3	0.483
FOLR2	3.56216666666667
LYZL6	0.296833333333333
tcag7.1260	2.95
WSB1	-1.0165
PROS1	-0.7507
OSTN	0.4925
PSMB8	2.54325
SOCS4	-0.2835
DDIT4L	0.70625
MAS1	0.946
MGC34796	1.23025
CSHL1	0.526833333333333
TBCCD1	-1.87966666666667
ZBTB7C	0.232
AP2S1	-0.28025
P15RS	-0.7102
VAT1	-1.6583
SHANK3	-0.268833333333333
TUFM	-0.289
THEG	-0.00725000000000001
KRT34	-1.72675
SGSM3	0.6155
TOMM22	0.1645
SOCS3	-0.00199999999999998
CPO	0.8105
POP4	0.6405
BHLHB3	1.3365
MALL	4.5295
OR1B1	0.569
PARK2	0.531
GPR124	-0.243625
LCE1E	0.2565
RUVBL2	-1.157
CGRRF1	1.1428
ACPL2	-0.342
