Hybridization REF	TCGA-AA-3841-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.02175
CREB3L1	1.149
RPS11	0.457875
PNMA1	-1.72775
MMP2	-0.3905
C10orf90	-2.71275
ZHX3	-0.253
ERCC5	0.94675
GPR98	-1.5815
RXFP3	0.8725
APBB2	-0.572
PRO0478	-0.9295
KLHL13	-3.60725
PRSSL1	-0.578
PDCL3	0.527
DECR1	0.4
SALL1	-1.77916666666667
CADM4	-0.8345
RPS18	0.0134285714285714
HNRPD	-0.317083333333333
CFHR5	0.0535
SLC10A7	0.018125
OR2K2	0.338
LMAN1	-0.837875
SUHW1	-0.74875
CHD8	-1.4799
SUMO1	0.5128
GP1BA	0.5065
DDB1	-0.739666666666667
MYO9B	-0.1912
MMP7	6.211
CRNKL1	-0.283625
C9orf45	-2.6465
XAB2	-0.344625
RTN1	0.665625
KLHL14	-1.643625
TBX10	2.724
CENPQ	-1.1005
UTY	1.16621428571429
ZBTB12	-0.387
DTNBP1	-0.2315
KBTBD8	0.92
ZEB1	-0.5055
ZG16	4.883
MIER1	0.4368
ADAM5P	0.1365
CHD9	-0.330875
STK16	0.927
KIAA1486	-0.6345
TOB2	0.579
BANK1	3.74375
OR2V2	0.186
GRM2	-0.00383333333333333
PROSC	0.901125
SPIN2B	1.49775
PIR	-0.557666666666667
IPO9	-0.1436
EVC	-1.2535
CXCL13	3.949
KIAA1199	1.866
SORL1	1.7815
NAT10	-0.06175
CHD1	-0.35875
SYN3	3.53925
SLC22A2	-0.00925000000000001
SERPINF1	-0.872333333333333
WDR34	-0.6495
OR7A17	0.591
C9orf11	-0.177
RNF216L	0.2612
LHB	0.044
STK25	-0.310125
TAOK3	1.21675
LOC152573	-1.7515
C3orf39	0.0825
C14orf108	0.5902
CDC25B	-0.453727272727273
BMP3	0.8745
TMEM180	0.3365
MAP1LC3C	-0.36675
CRYGC	-0.3215
POU3F1	-1.7132
C20orf32	-1.253
CCDC95	-0.2715
HIGD1B	2.4615
USP6NL	1.52225
ABCD4	-0.172666666666667
DIMT1L	-0.382333333333333
TEK	0.578
SLC25A46	0.0915
LARP7	-1.6748
CD160	0.312
MT1JP	0.0425
PHF20	-0.1120625
CPNE4	-1.6885
GTPBP1	-0.548
RAB33B	0.800333333333333
ALDOC	-0.9715
ZNF212	-0.3345
NUDT1	0.487166666666667
RFPL2	-1.40375
ZNF83	-0.220666666666667
GDPD5	0.4765
PDCD4	0.63885
CEP350	-0.55275
OR10A2	0.61275
CST7	1.5635
CIAO1	-0.094
SELL	1.234
OR8J3	0.718
LTBP4	-0.0206666666666667
SIRT6	0.707
CCL19	4.20075
PPIL1	-0.6395
GBP7	0.229166666666667
STK17A	-0.2687
ABR	0.625
OR9G1	-0.2925
FOXE1	-0.914625
CNGA3	0.106
GML	0.3445
CD38	-0.613
ZDHHC6	0.731166666666667
NEFH	-3.56975
CTDSP2	0.201666666666667
PGBD5	-1.72233333333333
CCNY	0.235714285714286
RMND5B	-0.489416666666667
ZNF257	-3.454
FLJ22167	0.0365
EXOSC7	-0.101166666666667
ROR2	0.6795
MAOA	3.257625
TNNT3	-0.142166666666667
GYPC	-2.2485
C7orf33	0.5905
PLIN	0.396333333333333
LOC90826	-0.6995
RNF4	-0.3845
F8A1	0.977
PLEKHG4	0.1225
GRB2	-0.1525
HIST1H2AD	-0.56125
