Hybridization REF	TCGA-AA-3949-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.298833333333333
CREB3L1	2.71125
RPS11	0.854375
PNMA1	-0.93775
MMP2	-0.200166666666667
C10orf90	-2.06475
ZHX3	-1.21216666666667
ERCC5	0.025
GPR98	-1.35157142857143
RXFP3	1.084
APBB2	-0.05175
PRO0478	-1.67025
KLHL13	-2.37725
PRSSL1	0.434833333333333
PDCL3	0.592833333333333
DECR1	-0.026125
SALL1	-4.38383333333333
CADM4	-0.649
RPS18	0.9815
HNRPD	-0.937666666666667
CFHR5	0.481666666666667
SLC10A7	0.685875
OR2K2	0.142
LMAN1	0.10325
SUHW1	-2.56
CHD8	-1.6595
SUMO1	0.3853
GP1BA	0.9046
DDB1	-0.914666666666667
MYO9B	-0.4456
MMP7	4.21025
CRNKL1	0.45325
C9orf45	-2.28666666666667
XAB2	-0.64075
RTN1	1.0815
KLHL14	-1.8305
TBX10	-0.766
CENPQ	-0.82325
UTY	-1.57371428571429
ZBTB12	0.171
DTNBP1	-0.0925
KBTBD8	0.816333333333333
ZEB1	0.132166666666667
ZG16	4.60125
MIER1	1.2416
ADAM5P	-0.058
CHD9	-0.79425
STK16	0.9965
KIAA1486	-0.894
TOB2	0.246833333333333
BANK1	5.1765
OR2V2	0.077
GRM2	0.323333333333333
PROSC	0.123125
SPIN2B	0.3095
PIR	-2.00222222222222
IPO9	-0.5756
EVC	-1.12766666666667
CXCL13	7.17533333333333
KIAA1199	0.1005
SORL1	-0.36675
NAT10	-0.91725
CHD1	-0.2175
SYN3	-0.42075
SLC22A2	-0.34775
SERPINF1	-0.575666666666667
WDR34	-1.8015
OR7A17	0.56375
C9orf11	0.06
RNF216L	-0.299
LHB	0.0905
STK25	-0.303
TAOK3	1.17175
LOC152573	-1.0435
C3orf39	-0.306125
C14orf108	1.4921
CDC25B	0.451272727272727
BMP3	0.419
TMEM180	0.431
MAP1LC3C	-0.02375
CRYGC	-0.419
POU3F1	-1.4579
C20orf32	-0.264
CCDC95	-0.58
HIGD1B	4.1875
USP6NL	0.131125
ABCD4	-0.00116666666666667
DIMT1L	-0.222666666666667
TEK	0.93725
SLC25A46	0.2945
LARP7	-1.3875
CD160	1.862
MT1JP	0.6795
PHF20	-0.9390625
CPNE4	-1.61325
GTPBP1	-0.6405
RAB33B	1.26133333333333
ALDOC	-1.65175
ZNF212	-1.01625
NUDT1	-0.850833333333333
RFPL2	-1.398
ZNF83	0.0451666666666667
GDPD5	-1.377875
PDCD4	0.5393
CEP350	-0.927
OR10A2	0.802
CST7	1.587
CIAO1	-0.074
SELL	2.208125
OR8J3	1.906
LTBP4	0.0676666666666667
SIRT6	0.22225
CCL19	5.06325
PPIL1	-0.0131666666666667
GBP7	1.24783333333333
STK17A	-0.0513
ABR	-0.0205
OR9G1	0.32
FOXE1	-0.606625
CNGA3	-0.113
GML	0.3095
CD38	1.36075
ZDHHC6	0.4265
NEFH	-2.5315
CTDSP2	-0.1255
PGBD5	-1.50466666666667
CCNY	0.385
RMND5B	-0.35025
ZNF257	-3.68075
FLJ22167	0.926875
EXOSC7	-0.266
ROR2	0.045375
MAOA	3.452125
TNNT3	-0.0648333333333334
GYPC	-1.7775
C7orf33	2.544
PLIN	0.2485
LOC90826	0.45425
RNF4	-0.0752
F8A1	-0.442333333333333
PLEKHG4	-2.1595
GRB2	0.11415
HIST1H2AD	-1.0325
