Hybridization REF	TCGA-AA-3872-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.491666666666667
CREB3L1	1.44675
RPS11	0.45775
PNMA1	-0.736
MMP2	0.407
C10orf90	-3.189
ZHX3	-0.751666666666667
ERCC5	0.7075
GPR98	-2.315
RXFP3	0.1925
APBB2	1.238
PRO0478	-0.809875
KLHL13	-0.56525
PRSSL1	-0.397833333333333
PDCL3	0.413166666666667
DECR1	0.18575
SALL1	-4.11816666666667
CADM4	-0.459
RPS18	0.412071428571429
HNRPD	-0.478333333333333
CFHR5	-0.0996
SLC10A7	-0.00212500000000008
OR2K2	0.6205
LMAN1	-1.68175
SUHW1	-2.84975
CHD8	-0.7247
SUMO1	0.3047
GP1BA	0.6081
DDB1	-0.752166666666667
MYO9B	-0.0636
MMP7	6.1295
CRNKL1	0.679375
C9orf45	-2.23766666666667
XAB2	-0.3615
RTN1	0.923
KLHL14	-1.265375
TBX10	0.965
CENPQ	-1.058
UTY	1.931
ZBTB12	-0.021
DTNBP1	0.359875
KBTBD8	0.0405
ZEB1	0.685666666666667
ZG16	4.0235
MIER1	0.240777777777778
ADAM5P	-0.228
CHD9	0.318
STK16	0.4155
KIAA1486	-0.049
TOB2	1.12916666666667
BANK1	4.4745
OR2V2	1.133
GRM2	-0.2535
PROSC	0.7725
SPIN2B	-0.02625
PIR	-1.83722222222222
IPO9	-0.0973
EVC	-0.411
CXCL13	5.011
KIAA1199	0.8683
SORL1	1.292
NAT10	-0.62
CHD1	-0.46725
SYN3	-0.973
SLC22A2	0.21725
SERPINF1	0.6525
WDR34	-1.17025
OR7A17	-0.0805
C9orf11	0.081
RNF216L	0.0242
LHB	0.177
STK25	-0.412125
TAOK3	0.494375
LOC152573	0.1175
C3orf39	-1.41625
C14orf108	0.6911
CDC25B	0.0718181818181818
BMP3	2.1405
TMEM180	-0.306
MAP1LC3C	-0.878
CRYGC	0.1705
POU3F1	-1.9747
C20orf32	-1.8245
CCDC95	0.1325
HIGD1B	4.42175
USP6NL	2.0265
ABCD4	0.154166666666667
DIMT1L	-0.497916666666667
TEK	1.757875
SLC25A46	-0.01525
LARP7	-1.6719
CD160	0.2878
MT1JP	-0.653833333333333
PHF20	-0.4115625
CPNE4	-1.06225
GTPBP1	-0.694714285714286
RAB33B	0.2335
ALDOC	-1.68725
ZNF212	-0.02725
NUDT1	-0.128
RFPL2	-1.404
ZNF83	-0.131666666666667
GDPD5	-0.298
PDCD4	0.1534
CEP350	-0.0155
OR10A2	0.475
CST7	1.4025
CIAO1	0.0255
SELL	1.65275
OR8J3	
LTBP4	0.1775
SIRT6	-0.53125
CCL19	4.38925
PPIL1	-0.056
GBP7	-0.483
STK17A	-0.3909
ABR	0.09525
OR9G1	
FOXE1	-1.3925
CNGA3	0.9495
GML	0.233
CD38	-1.34
ZDHHC6	0.656166666666667
NEFH	-2.3025
CTDSP2	0.512333333333333
PGBD5	-2.01266666666667
CCNY	0.807857142857143
RMND5B	-0.286666666666667
ZNF257	-0.8845
FLJ22167	-0.546375
EXOSC7	-1.36916666666667
ROR2	0.078625
MAOA	2.29475
TNNT3	1.498
GYPC	-1.69475
C7orf33	-0.286
PLIN	3.848
LOC90826	0.07275
RNF4	-0.1208
F8A1	1.1625
PLEKHG4	-2.43975
GRB2	-0.37795
HIST1H2AD	-1.215
DUS3L	-0.651166666666667
EIF1	0.00783333333333333
RP5-1077B9.4	-1.56983333333333
FPGT	1.182
GDF10	0.427333333333333
COQ9	0.137
GCC2	0.391642857142857
RARRES3	2.30825
PLXNA1	-0.329
KIAA0100	-0.4673
PMF1	0.132
FNDC1	5.59725
HS2ST1	-0.336666666666667
CRELD2	-0.2875
C8G	-0.3575
CD82	0.353
LIM2	-1.413
UNQ6490	1.108
MMP16	-0.61575
DRD3	0.169
C5orf26	-1.141
C11orf73	0.226
PTP4A2	0.46275
OR4M2	-0.153
HPCA	-1.37483333333333
SEC14L1	-0.984833333333333
CHFR	-0.263375
EMILIN1	1.125125
NDUFS4	-0.57
COL18A1	-0.485125
PDZD3	2.2332
C9orf16	0.582666666666667
ERBB2IP	-0.204666666666667
EMX2	4.23075
FUS	-2.03075
TF	-4.07744444444444
CLCN4	0.789333333333333
CXorf56	0.65825
C11orf72	-0.021
ELAC2	-1.6915
NPR1	-0.38575
ASS1	-0.4335
USP42	0.0415
POLR2J	0.673
SEC23IP	0.996833333333333
UQCRC1	0.17475
LOC729603	0.7225
C1orf71	0.01325
POLG	-1.5145
ADAM23	-2.87525
TFR2	-1.6035
RICTOR	-0.746444444444444
MGC39606	0.09675
C19orf55	-0.578125
SNAPC1	-1.132
GNA11	-0.259125
CCDC52	-0.131166666666667
FSIP1	-1.395
UPF3A	0.08575
IGSF11	-2.269
LAGE3	0.812
CHST6	-1.533
UNC13B	-0.311125
TTLL4	-0.3185
ZNF687	-0.315875
SDC2	-0.213
COX7A2	0.65675
LAMB4	-0.19325
FAM24A	0.456
LRRTM3	-0.8795
GPHB5	0.03
OR4C13	0.3405
EIF3EIP	0.132
HABP4	-0.8905
TMEM125	3.6845
CNTN2	-0.146625
ASNSD1	-0.086
FUT4	1.691
ACF	0.038
LOC158381	-0.073
CDH8	-0.522
AGPS	0.229666666666667
C4orf18	3.11875
PECI	-1.52783333333333
UNG	-0.83375
GSTP1	1.164375
DCUN1D5	-1.01116666666667
DKFZP564J0863	0.61125
SLC9A3R1	-0.355625
BCDO2	-0.54475
CHMP7	-0.114875
REM2	-0.1245
DNHD1	-0.32225
FKBP4	-0.64525
ZNF350	1.01
MGC11102	-0.0565
BST1	1.55775
KISS1R	0.1215
NCR2	0.329
DEFB125	-0.023
UBE2W	1.135125
KRT15	-0.110125
C10orf99	2.7795
SCN11A	0.0548571428571428
GFI1	-1.99575
RDHE2	1.70333333333333
FHL1	0.502833333333333
OSGEP	0.544
GATA1	-3.588
SMC6	-0.321
TTTY14	1.6885
LPIN3	0.3195
RPL4	-1.184
RBPMS	0.8811
PRPF3	-0.027
EMR1	-2.096
SPATA19	-0.468666666666667
XCR1	0.5775
IRX3	-2.2521
RBM6	-1.0885
KLF4	0.0536
UNC5CL	3.06075
SEBOX	0.1445
BTK	-0.66475
KRCC1	0.70075
C6orf27	0.2025
SYTL5	-1.0435
PRND	2.170625
LOC653319	-0.8615
PIGL	-0.995125
HUS1	0.622833333333333
SFRS6	-0.0140833333333333
C17orf77	0.0645
UIMC1	-0.307666666666667
FXYD2	-1.9102
LOC283152	0.57025
ZNF667	-0.954
ZCCHC12	-0.064
TFEC	2.5677
ATP7B	0.941
POLD2	-1.72833333333333
RG9MTD1	-0.317
ACOT2	-1.53016666666667
HIST1H4I	-0.817
PPARGC1A	-0.275
ETFA	-0.8783
POLRMT	-1.38675
ZNF146	-0.389375
MIA2	-0.421
KLHL6	-0.276
HOXB5	2.046625
NENF	1.38316666666667
CUGBP1	-0.94525
PRSS22	2.2755
CASC4	1.3161
CUL4B	0.1766
CENPJ	-0.3354
PITX1	0.466333333333333
FLJ31033	0.666666666666667
CELSR3	-1.615
ZNF568	3.45725
ITSN1	-0.5255
EHBP1L1	-0.153833333333333
C19orf2	1.011
DCTN1	-1.0805
LIN28B	-2.3655
TNKS2	0.33075
C1QBP	-0.958375
CADPS2	1.36
SRMS	0.7175
GJA9	-0.329666666666667
MGC24975	-1.23066666666667
TRIM45	-2.758
TSP50	-0.5
TCP1	-0.48675
TMED7	0.4345
CMA1	1.108
CENPL	-0.418833333333333
PTCRA	-0.192
FST	-4.47875
VWCE	-3.28975
PAWR	0.7265
ABCC12	-0.349666666666667
LDLR	-0.9592
ASTN2	-1.0048
LOC441212	0.033375
GPATCH8	-0.13125
TANC2	-1.50191666666667
KIF4A	-0.93025
C18orf18	-0.57
PGM1	-1.14975
KIAA0258	0.4515
CPD	0.80575
SNCAIP	-0.45
DCT	-4.42466666666667
HLA-DOA	2.5965
OR11L1	0.2785
UPK1B	1.74833333333333
DNAJB4	-0.271125
UGT1A8	2.193
HIST1H4L	0.615
PECR	-1.61133333333333
HSPA2	1.49025
WFIKKN1	-2.5015
SERP1	0.35525
SYDE2	1.11975
TACR2	1.0795
NUP85	-0.58025
CD177	0.604333333333333
LGR5	2.5445
PIGG	-0.647083333333333
PTHR1	-1.84983333333333
RAB5A	0.5405
FLJ13224	0.184
USP9Y	0.306166666666667
C7orf53	0.562
LRP1B	-1.2865
XAF1	2.3302
ABCG8	-0.2305
ANKDD1A	-0.307666666666667
DAND5	-2.635
SPAG6	-0.0103333333333333
LINCR	1.54725
ZDHHC22	-1.60025
CCDC60	0.5305
THOC7	-0.694666666666667
TCTA	-0.1021
OR8K3	0.492
NY-REN-7	-0.714666666666667
B2M	1.58683333333333
C6orf141	-2.651875
LPPR4	3.0405
SQLE	0.2355
SEPHS1	0.56275
BTBD14B	0.2935
PLRG1	-0.19375
SPG7	-0.7638125
ZNF614	-0.215333333333333
PARD6G	0.0893333333333333
INPP5B	-1.2861
GRPEL2	-0.145875
PPID	-0.756
TRIM56	0.14775
UBE2J1	0.52325
IL20RA	4.67425
LOC387856	0.6555
C1orf107	0.810333333333333
UTS2R	0.2
C19orf22	-0.37175
SAFB2	-0.75075
KIAA0652	-0.469375
KLRG1	-0.303666666666667
MS4A8B	3.67683333333333
FRAG1	0.63625
KIAA1546	0.03675
E2F4	-0.2217
CLEC4M	0.128666666666667
BTBD14A	-0.51425
KIAA0999	0.1732
GYPA	-3.364
TAC1	3.1706
TRAIP	-0.867166666666667
KIAA0232	0.5721
ERCC8	-0.04275
GPX4	-0.258875
KIAA0368	-0.720375
GPR157	-0.8165
CTAGE4	2.754
C9orf30	-0.445
OR52A1	-0.9965
HSP90B3P	-0.8965
ALG9	-0.4059
BTBD10	0.99425
SDK2	0.0466666666666667
BAIAP3	-2.91225
RABGGTB	-1.72525
ANKRD40	-0.305833333333333
KRT74	-0.023
CALCOCO2	0.453
SNCA	-2.911
TMSL8	-4.46525
C2orf53	-0.6335
ESRRB	-1.076
ARHGAP26	0.4445
TDRD9	-2.76775
HRAS	-0.735833333333333
KLRC4	-1.8545
JAGN1	0.186
BSDC1	-0.2095
RNF43	1.4745
NDUFAF1	0.03475
PHF12	0.48275
OR1L3	0.669333333333333
FOLR2	2.63116666666667
LYZL6	-0.091
tcag7.1260	0.721
WSB1	-0.915666666666667
PROS1	1.1855
OSTN	0.5475
PSMB8	1.66625
SOCS4	-0.015875
DDIT4L	2.319
MAS1	1.984
MGC34796	0.6105
CSHL1	0.801333333333333
TBCCD1	-1.53416666666667
ZBTB7C	-0.445
AP2S1	0.084875
P15RS	-0.4854
VAT1	-0.2147
SHANK3	1.16816666666667
TUFM	0.244833333333333
THEG	-0.65925
KRT34	-1.89575
SGSM3	-0.686875
TOMM22	-0.020125
SOCS3	0.920166666666667
CPO	1.41
POP4	1.269
BHLHB3	1.49875
MALL	3.1775
OR1B1	0.1975
PARK2	0.0135
GPR124	0.971625
LCE1E	0.1755
RUVBL2	-1.03025
CGRRF1	0.4791
ACPL2	0.501
WNT10B	-2.35625
BAIAP2L2	1.855
ISCA1	0.0675
C1orf125	0.30025
RPAP1	-0.00475
RAI16	-0.189833333333333
RPL27	-0.028125
NLRP9	-0.0745
EPN1	0.6555
LOC388610	-0.241125
SLC35A1	0.8017
GAL	-3.18875
SLC14A2	-0.13475
RDH11	-0.501
