Hybridization REF	TCGA-AA-3869-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.0396666666666667
CREB3L1	0.37725
RPS11	0.551875
PNMA1	-1.25725
MMP2	-0.5965
C10orf90	-2.197
ZHX3	0.219333333333333
ERCC5	0.6425
GPR98	-1.25375
RXFP3	0.3195
APBB2	0.915
PRO0478	-1.035625
KLHL13	-2.0455
PRSSL1	-0.193666666666667
PDCL3	0.564666666666667
DECR1	0.553625
SALL1	-2.31616666666667
CADM4	-0.844666666666667
RPS18	0.806357142857143
HNRPD	-0.464416666666667
CFHR5	0.0924
SLC10A7	0.63
OR2K2	0.1585
LMAN1	-1.3325
SUHW1	-4.26125
CHD8	-0.7969
SUMO1	0.2585
GP1BA	0.14
DDB1	-0.784
MYO9B	-0.5321
MMP7	5.938
CRNKL1	0.8765
C9orf45	-1.85816666666667
XAB2	-0.4075
RTN1	1.048125
KLHL14	-1.055625
TBX10	0.5765
CENPQ	-0.56
UTY	-0.379285714285714
ZBTB12	0.4655
DTNBP1	0.26075
KBTBD8	0.258833333333333
ZEB1	-0.862166666666667
ZG16	3.50575
MIER1	0.3586
ADAM5P	0.904
CHD9	-0.1506875
STK16	0.38475
KIAA1486	-0.54
TOB2	0.637
BANK1	3.62875
OR2V2	0.77425
GRM2	0.391666666666667
PROSC	-0.14275
SPIN2B	1.558
PIR	-1.37488888888889
IPO9	-0.1816
EVC	-1.04933333333333
CXCL13	4.60116666666667
KIAA1199	2.9162
SORL1	1.62125
NAT10	-0.39925
CHD1	-0.27075
SYN3	0.54975
SLC22A2	0.5545
SERPINF1	-1.0645
WDR34	-0.63125
OR7A17	0.3955
C9orf11	-0.0265
RNF216L	-0.1076
LHB	-0.1975
STK25	-0.130875
TAOK3	0.696125
LOC152573	-0.85175
C3orf39	-0.635875
C14orf108	0.8561
CDC25B	-0.746454545454545
BMP3	-0.4065
TMEM180	0.0645
MAP1LC3C	-0.167
CRYGC	-0.8835
POU3F1	-1.2739
C20orf32	-1.195
CCDC95	0.113
HIGD1B	3.643
USP6NL	1.619125
ABCD4	-0.144666666666667
DIMT1L	-0.196916666666667
TEK	0.589875
SLC25A46	0.1875
LARP7	-1.1562
CD160	0.5088
MT1JP	-1.17733333333333
PHF20	-0.8306875
CPNE4	-1.87
GTPBP1	-0.989
RAB33B	0.859333333333333
ALDOC	0.551375
ZNF212	-0.577
NUDT1	-1.0195
RFPL2	-0.7165
ZNF83	-0.0728333333333333
GDPD5	-1.01025
PDCD4	0.5589
CEP350	-0.29175
OR10A2	0.76225
CST7	1.293
CIAO1	-0.63
SELL	1.8715
OR8J3	0.95
LTBP4	-0.0685
SIRT6	0.038
CCL19	3.58
PPIL1	-0.00483333333333333
GBP7	-0.2015
STK17A	-0.6863
ABR	0.23625
OR9G1	0.4735
FOXE1	-0.808875
CNGA3	0.4505
GML	0.115
CD38	-0.9425
ZDHHC6	1.05383333333333
NEFH	-2.97675
CTDSP2	0.129583333333333
PGBD5	-0.373166666666667
CCNY	0.247928571428571
RMND5B	-0.386833333333333
ZNF257	-3.43425
FLJ22167	0.070625
EXOSC7	-0.612166666666667
ROR2	-1.278875
MAOA	2.048625
TNNT3	-0.472166666666667
GYPC	-1.97
C7orf33	0.1915
PLIN	-0.135666666666667
LOC90826	0.25225
RNF4	0.0013
F8A1	0.904833333333333
PLEKHG4	-0.0565
GRB2	-0.63725
HIST1H2AD	-0.3495
DUS3L	-0.491333333333333
EIF1	-0.234
RP5-1077B9.4	-0.687833333333333
FPGT	1.56075
GDF10	-0.189333333333333
COQ9	0.7415
GCC2	0.677642857142857
RARRES3	1.6945
PLXNA1	-0.2146
KIAA0100	0.7094
PMF1	0.39925
FNDC1	4.91125
HS2ST1	0.196833333333333
CRELD2	0.508
C8G	-0.562
CD82	0.023
LIM2	-0.386
UNQ6490	-0.297
MMP16	-0.58875
DRD3	0.3795
C5orf26	-0.9435
C11orf73	0.05925
PTP4A2	-0.1515
OR4M2	0.9625
HPCA	-0.889833333333333
SEC14L1	-1.31366666666667
CHFR	0.1855
