Hybridization REF	TCGA-AA-3561-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.11533333333333
CREB3L1	1.01
RPS11	1.266
PNMA1	-1.4195
MMP2	-0.537333333333333
C10orf90	-1.699
ZHX3	-1.08
ERCC5	0.55
GPR98	-0.518875
RXFP3	0.792
APBB2	0.30825
PRO0478	-0.9505
KLHL13	-3.12875
PRSSL1	-0.0933333333333334
PDCL3	0.141833333333333
DECR1	0.826125
SALL1	-4.04866666666667
CADM4	-0.506166666666667
RPS18	1.21014285714286
HNRPD	-0.59375
CFHR5	0.979
SLC10A7	0.360625
OR2K2	-0.781
LMAN1	-0.73225
SUHW1	-2.07025
CHD8	-1.0781
SUMO1	-0.0993
GP1BA	0.0812
DDB1	-0.636833333333333
MYO9B	-0.5755
MMP7	5.82475
CRNKL1	-0.162375
C9orf45	-1.5535
XAB2	-0.152875
RTN1	0.433625
KLHL14	-0.96725
TBX10	1.3085
CENPQ	-1.329
UTY	-0.714285714285714
ZBTB12	0.7415
DTNBP1	0.0985
KBTBD8	0.468333333333333
ZEB1	-0.620833333333333
ZG16	1.7425
MIER1	0.4423
ADAM5P	-0.892
CHD9	-0.3921875
STK16	0.17525
KIAA1486	-0.1425
TOB2	0.5745
BANK1	0.5065
OR2V2	0.3855
GRM2	0.546666666666667
PROSC	0.673125
SPIN2B	0.56125
PIR	-1.749
IPO9	-0.6298
EVC	-1.10483333333333
CXCL13	3.59783333333333
KIAA1199	2.2783
SORL1	1.1225
NAT10	-0.15075
CHD1	-0.35925
SYN3	1.8165
SLC22A2	0.063
SERPINF1	-0.806
WDR34	-0.3045
OR7A17	0.135
C9orf11	0.388
RNF216L	-0.4063
LHB	0.6625
STK25	-0.52975
TAOK3	0.648625
LOC152573	0.044
C3orf39	-1.164125
C14orf108	0.9763
CDC25B	-1.14290909090909
BMP3	0.6795
TMEM180	0.4755
MAP1LC3C	0.11725
CRYGC	-0.9975
POU3F1	-0.7768
C20orf32	-0.433
CCDC95	0.353
HIGD1B	2.7375
USP6NL	0.845875
ABCD4	0.0393333333333333
DIMT1L	-0.2465
TEK	0.230125
SLC25A46	0.04075
LARP7	-1.8215
CD160	0.0651666666666667
MT1JP	-0.954666666666667
PHF20	-1.033
CPNE4	-0.8515
GTPBP1	-0.796214285714286
RAB33B	0.559
ALDOC	-0.9395
ZNF212	-1.02725
NUDT1	-0.874166666666667
RFPL2	-0.083
ZNF83	-0.534
GDPD5	-1.497875
PDCD4	0.34255
CEP350	-0.67575
OR10A2	0.337
CST7	1.3325
CIAO1	-0.38575
SELL	0.33525
OR8J3	0.637
LTBP4	0.0541666666666667
SIRT6	0.56
CCL19	3.65
PPIL1	-0.361333333333333
GBP7	0.0178333333333334
STK17A	-0.9608
ABR	0.75125
OR9G1	0.8645
FOXE1	0.0554285714285714
CNGA3	-0.0295
GML	0.332
CD38	0.408
ZDHHC6	0.770166666666667
NEFH	-4.211
CTDSP2	0.1085
PGBD5	-1.7085
CCNY	0.144785714285714
RMND5B	-0.33275
ZNF257	-3.4425
FLJ22167	0.59825
EXOSC7	-0.1155
ROR2	0.083375
MAOA	4.509375
TNNT3	0.1875
GYPC	-1.52625
C7orf33	-1.386
PLIN	0.482666666666667
LOC90826	0.18175
RNF4	-0.1322
F8A1	-0.694166666666667
PLEKHG4	-2.4395
GRB2	-0.71205
HIST1H2AD	-0.662
DUS3L	0.32
EIF1	-0.591333333333333
RP5-1077B9.4	-1.141
FPGT	1.54425
GDF10	-1.24183333333333
COQ9	1.01825
GCC2	0.425642857142857
RARRES3	2.047625
PLXNA1	-0.7638
KIAA0100	-0.4939
PMF1	0.258
FNDC1	4.72625
HS2ST1	0.168666666666667
CRELD2	0.20075
C8G	-0.762
CD82	0.24525
LIM2	-0.679
UNQ6490	-2.1145
MMP16	0.163
DRD3	0.52625
C5orf26	0.114
C11orf73	-0.15025
PTP4A2	-0.351
OR4M2	0.2615
HPCA	-1.289
SEC14L1	-1.57166666666667
CHFR	-0.97425
EMILIN1	0.33225
NDUFS4	0.51425
COL18A1	-1.56375
PDZD3	2.6445
C9orf16	0.234166666666667
ERBB2IP	-0.155166666666667
EMX2	0.64375
FUS	-1.421
TF	-4.5192
CLCN4	0.00883333333333331
CXorf56	-0.4025
C11orf72	0.4575
ELAC2	-1.03291666666667
NPR1	-1.38375
ASS1	-0.32
USP42	-0.621875
POLR2J	-0.2375
SEC23IP	0.550166666666667
UQCRC1	0.8495
LOC729603	0.078
C1orf71	-1.0305
POLG	-1.593
ADAM23	-3.93275
TFR2	-0.6385
RICTOR	-0.553
MGC39606	-0.49225
C19orf55	0.114625
