Hybridization REF	TCGA-AA-3524-01A-02R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.24191666666667
CREB3L1	1.04125
RPS11	1.753125
PNMA1	-1.7555
MMP2	-1.2375
C10orf90	-2.663
ZHX3	-0.664833333333333
ERCC5	0.294
GPR98	-1.35633333333333
RXFP3	0.3655
APBB2	-1.0885
PRO0478	-2.12625
KLHL13	-3.24925
PRSSL1	0.335833333333333
PDCL3	0.5745
DECR1	0.516375
SALL1	-3.96266666666667
CADM4	-1.10116666666667
RPS18	1.73178571428571
HNRPD	-1.01858333333333
CFHR5	1.1648
SLC10A7	0.235625
OR2K2	0.14
LMAN1	-0.846875
SUHW1	-1.64
CHD8	-1.5376
SUMO1	0.6074
GP1BA	-0.4141
DDB1	-1.18266666666667
MYO9B	-1.3025
MMP7	3.218
CRNKL1	0.3335
C9orf45	-2.305
XAB2	-0.100125
RTN1	0.168125
KLHL14	-1.77525
TBX10	1.8055
CENPQ	-0.5195
UTY	2.01046153846154
ZBTB12	0.788
DTNBP1	-0.105375
KBTBD8	0.755166666666667
ZEB1	-1.465
ZG16	6.31775
MIER1	0.8578
ADAM5P	0.277
CHD9	-1.13113333333333
STK16	1.31375
KIAA1486	-0.6365
TOB2	0.41075
BANK1	0.96675
OR2V2	-0.74175
GRM2	0.7375
PROSC	0.9315
SPIN2B	1.41225
PIR	-0.809777777777778
IPO9	-1.05488888888889
EVC	-2.0865
CXCL13	1.95616666666667
KIAA1199	0.6584
SORL1	0.416
NAT10	-0.35025
CHD1	-0.3085
SYN3	2.58875
SLC22A2	0.271
SERPINF1	-1.43733333333333
WDR34	-0.476
OR7A17	0.511
C9orf11	-0.0005
RNF216L	-0.0554
LHB	0.425
STK25	-0.466125
TAOK3	0.718375
LOC152573	-0.925
C3orf39	-0.36175
C14orf108	0.8424
CDC25B	-1.25772727272727
BMP3	0.896
TMEM180	0.812
MAP1LC3C	0.0485
CRYGC	0.064
POU3F1	-0.9377
C20orf32	-0.829
CCDC95	0.3005
HIGD1B	1.98225
USP6NL	1.6755
ABCD4	-0.0113333333333333
DIMT1L	0.175416666666667
TEK	-0.183375
SLC25A46	0.64125
LARP7	-1.7607
CD160	0.416166666666667
MT1JP	0.560333333333333
PHF20	-0.7873125
CPNE4	-1.16933333333333
GTPBP1	-1.08942857142857
RAB33B	1.0435
ALDOC	0.025625
ZNF212	-0.55225
NUDT1	0.5065
RFPL2	-1.2915
ZNF83	-1.655
GDPD5	-2.214875
PDCD4	0.8356
CEP350	-1.79175
OR10A2	0.54825
CST7	0.427
CIAO1	0.22425
SELL	0.81375
OR8J3	0.421
LTBP4	-0.434833333333333
SIRT6	0.6785
CCL19	3.1675
PPIL1	0.264333333333333
GBP7	0.652666666666667
STK17A	-1.1478
ABR	-0.80325
OR9G1	3.155
FOXE1	-0.068875
CNGA3	0.6645
GML	0.603
CD38	0.199
ZDHHC6	1.4195
NEFH	-3.6405
CTDSP2	-0.50275
PGBD5	-2.829
CCNY	0.309285714285714
RMND5B	0.0650833333333333
ZNF257	-2.5365
FLJ22167	-0.494125
EXOSC7	0.366666666666667
ROR2	-0.696625
MAOA	3.71625
TNNT3	0.142666666666667
GYPC	-2.0415
C7orf33	1.29
PLIN	0.172333333333333
LOC90826	0.04525
RNF4	-0.7115
F8A1	-1.6225
PLEKHG4	-2.6885
GRB2	-0.78505
HIST1H2AD	-0.9065
DUS3L	0.238333333333333
EIF1	-0.283
RP5-1077B9.4	-1.17616666666667
FPGT	2.1845
GDF10	-1.35666666666667
COQ9	0.70975
GCC2	-0.575428571428572
RARRES3	1.327625
PLXNA1	-1.2303
KIAA0100	-0.7992
PMF1	0.24
FNDC1	4.074
HS2ST1	-0.00216666666666666
CRELD2	-0.46575
C8G	-0.3865
CD82	-0.311
LIM2	-0.3315
UNQ6490	0.4275
MMP16	-0.59825
DRD3	0.58775
C5orf26	-0.07175
C11orf73	0.727625
PTP4A2	0.093125
OR4M2	0.396
HPCA	-1.49916666666667
SEC14L1	-2.06416666666667
CHFR	-1.284
EMILIN1	-0.193
NDUFS4	0.13975
COL18A1	-2.355875
PDZD3	2.5986
C9orf16	0.644833333333333
ERBB2IP	-0.594833333333333
EMX2	-0.4315
FUS	-2.13575
TF	-4.167
CLCN4	-0.6498
CXorf56	0.8845
C11orf72	0.19775
ELAC2	-2.06866666666667
NPR1	-2.0285
ASS1	1.36083333333333
USP42	-0.777625
POLR2J	0.78
SEC23IP	0.103
UQCRC1	0.588
LOC729603	-0.60025
C1orf71	-0.652125
POLG	-1.791
ADAM23	-4.04425
TFR2	-0.35425
