Hybridization REF	TCGA-AA-3522-11A-01R-1758-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.795083333333333
CREB3L1	2.0565
RPS11	1.06425
PNMA1	-1.15475
MMP2	-0.0151666666666667
C10orf90	-2.545
ZHX3	-0.4165
ERCC5	0.7175
GPR98	-0.700125
RXFP3	0.9
APBB2	-0.08925
PRO0478	-1.180125
KLHL13	-0.928
PRSSL1	-0.504666666666667
PDCL3	0.0901666666666667
DECR1	1.362
SALL1	-1.51066666666667
CADM4	-0.954833333333333
RPS18	0.739
HNRPD	-1.32191666666667
CFHR5	2.3882
SLC10A7	0.153875
OR2K2	0.5325
LMAN1	-1.167375
SUHW1	-4.04925
CHD8	-0.5728
SUMO1	0.4788
GP1BA	1.7454
DDB1	-1.0635
MYO9B	0.0632
MMP7	-1.41725
CRNKL1	0.262625
C9orf45	-1.12183333333333
XAB2	0.169875
RTN1	1.484375
KLHL14	-0.86475
TBX10	2.0305
CENPQ	-1.81825
UTY	2.28761538461539
ZBTB12	1.219
DTNBP1	0.228375
KBTBD8	0.342333333333333
ZEB1	-1.60233333333333
ZG16	6.0105
MIER1	0.9929
ADAM5P	1.032
CHD9	-0.0873125
STK16	0.117
KIAA1486	0.053
TOB2	1.07833333333333
BANK1	4.58325
OR2V2	0.42
GRM2	0.183
PROSC	1.292375
SPIN2B	0.22625
PIR	-1.87111111111111
IPO9	-0.923
EVC	-0.923833333333333
CXCL13	5.47483333333333
KIAA1199	-2.1521
SORL1	2.097
NAT10	-0.70125
CHD1	-0.42825
SYN3	2.12
SLC22A2	0.07075
SERPINF1	-0.559
WDR34	-1.0085
OR7A17	0.69625
C9orf11	-0.6765
RNF216L	-0.2938
LHB	0.2785
STK25	-0.353
TAOK3	1.704875
LOC152573	0.7
C3orf39	-0.603
C14orf108	1.8179
CDC25B	-1.91109090909091
BMP3	4.5835
TMEM180	0.254
MAP1LC3C	-0.614
CRYGC	-0.2615
POU3F1	-1.1876
C20orf32	-1.4565
CCDC95	-0.253
