Hybridization REF	TCGA-AA-3715-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.195166666666667
CREB3L1	1.3565
RPS11	0.780875
PNMA1	0.9575
MMP2	0.626
C10orf90	-2.269
ZHX3	-0.872833333333333
ERCC5	0.33175
GPR98	-1.781125
RXFP3	0.358
APBB2	0.457
PRO0478	-1.277125
KLHL13	-3.06125
PRSSL1	-0.471333333333333
PDCL3	0.364
DECR1	0.468875
SALL1	-3.83633333333333
CADM4	-0.00266666666666665
RPS18	0.427428571428571
HNRPD	-0.7835
CFHR5	0.5315
SLC10A7	0.728375
OR2K2	0.418
LMAN1	-0.126875
SUHW1	-1.36575
CHD8	-1.3023
SUMO1	0.2372
GP1BA	0.1351
DDB1	-0.876166666666667
MYO9B	0.0402
MMP7	6.58975
CRNKL1	0.3895
C9orf45	-2.1665
XAB2	-0.31625
RTN1	0.73075
KLHL14	-0.840125
TBX10	-1.3405
CENPQ	-1.79375
UTY	-0.314714285714286
ZBTB12	0.1325
DTNBP1	-0.497
KBTBD8	-0.0878333333333334
ZEB1	0.105166666666667
ZG16	3.425
MIER1	0.8599
ADAM5P	0.5265
CHD9	-0.3554375
STK16	0.9155
KIAA1486	0.1055
TOB2	0.251
BANK1	5.61
OR2V2	0.06825
GRM2	-0.100333333333333
PROSC	-0.5935
SPIN2B	-1.747
PIR	-0.641222222222222
IPO9	-0.3979
EVC	-0.5495
CXCL13	5.22916666666667
KIAA1199	1.0382
SORL1	1.199
NAT10	-0.43775
CHD1	0.03575
SYN3	-0.63775
SLC22A2	-0.4595
SERPINF1	0.308166666666667
WDR34	-0.669
OR7A17	0.263
C9orf11	0.1315
RNF216L	-0.5787
LHB	0.088
STK25	-0.110125
TAOK3	0.571375
LOC152573	-2.0335
C3orf39	0.04125
C14orf108	0.5539
CDC25B	0.0632727272727273
BMP3	0.7825
TMEM180	-0.03
MAP1LC3C	-0.03025
CRYGC	-0.7005
POU3F1	-1.4721
C20orf32	-0.178
CCDC95	-0.3615
HIGD1B	2.60575
USP6NL	0.031
ABCD4	-0.180666666666667
DIMT1L	0.0321666666666667
TEK	0.508625
SLC25A46	0.19925
LARP7	-1.3471
CD160	0.638
MT1JP	-0.09
PHF20	-1.0765625
CPNE4	-1.6755
GTPBP1	-0.920428571428571
RAB33B	0.6175
ALDOC	-0.63225
ZNF212	-0.6265
NUDT1	-1.15266666666667
RFPL2	0.21375
ZNF83	-1.63166666666667
GDPD5	-1.487125
PDCD4	0.1943
CEP350	-0.821
OR10A2	0.4065
CST7	1.791
CIAO1	-0.4825
SELL	3.153875
OR8J3	0.2405
LTBP4	0.466333333333333
SIRT6	0.444
CCL19	4.233
PPIL1	-0.388
GBP7	0.893
STK17A	0.2647
ABR	0.4115
OR9G1	-0.049
FOXE1	-0.61075
CNGA3	-0.2665
GML	0.2415
CD38	0.32575
ZDHHC6	0.481666666666667
NEFH	-2.91875
CTDSP2	0.168416666666667
PGBD5	-1.62166666666667
CCNY	-0.106
RMND5B	0.631916666666667
ZNF257	-3.73075
FLJ22167	0.505875
EXOSC7	-0.467666666666667
ROR2	0.36175
MAOA	2.78475
TNNT3	-0.253333333333333
GYPC	-1.448
C7orf33	0.7005
PLIN	2.4475
LOC90826	0.228
RNF4	-0.1207
F8A1	-0.116166666666667
PLEKHG4	-0.68375
GRB2	-0.17215
HIST1H2AD	-1.04325
DUS3L	-0.301666666666667
EIF1	0.0933333333333333
RP5-1077B9.4	-0.7955
FPGT	1.0865
GDF10	-0.739166666666667
COQ9	-0.25525
GCC2	-0.0892857142857143
RARRES3	2.549
PLXNA1	-0.00330000000000001
KIAA0100	-0.8313
PMF1	-0.30075
FNDC1	5.27725
HS2ST1	-0.107583333333333
CRELD2	0.47275
C8G	-1.31
CD82	0.67325
LIM2	-1.0795
UNQ6490	-0.2525
MMP16	-0.3045
DRD3	0.045
C5orf26	0.3105
C11orf73	0.06075
PTP4A2	-0.12525
OR4M2	0.206
HPCA	-0.144833333333333
SEC14L1	-0.630166666666667
CHFR	-0.849625
EMILIN1	0.772375
NDUFS4	0.53
COL18A1	-0.450875
PDZD3	0.1861
C9orf16	0.289833333333333
ERBB2IP	0.212333333333333
EMX2	0.73
FUS	-1.64925
TF	-3.858
CLCN4	0.599833333333333
CXorf56	-0.25075
C11orf72	0.232
ELAC2	-0.96
NPR1	-1.69425
ASS1	-0.0143333333333333
USP42	-0.485375
POLR2J	-0.5625
SEC23IP	0.7415
UQCRC1	0.51525
LOC729603	-0.31325
C1orf71	-0.837875
POLG	-1.2755
ADAM23	-3.47
TFR2	-0.47875
RICTOR	-0.0858
MGC39606	-0.4185
C19orf55	-0.141125
SNAPC1	-0.798666666666667
GNA11	-0.049125
CCDC52	0.3025
FSIP1	-0.044
UPF3A	-0.437375
IGSF11	-2.484
LAGE3	-0.40875
CHST6	1.9685
UNC13B	0.72025
TTLL4	-0.540375
ZNF687	-0.53375
SDC2	-0.4883
COX7A2	0.355
LAMB4	-0.358
FAM24A	0.356
LRRTM3	-0.949333333333333
GPHB5	0.53175
OR4C13	0.4685
EIF3EIP	0.381214285714286
HABP4	-0.8005
TMEM125	3.82125
CNTN2	-0.141
ASNSD1	-0.17875
FUT4	1.948
ACF	-1.24975
LOC158381	0.469
CDH8	-0.387666666666667
AGPS	0.161166666666667
C4orf18	0.887875
PECI	-0.746083333333333
UNG	0.230125
GSTP1	-0.2005
DCUN1D5	-0.683
DKFZP564J0863	0.781
SLC9A3R1	-1.436625
BCDO2	-0.356125
CHMP7	0.6835
REM2	-0.1165
DNHD1	-0.47775
FKBP4	-0.316125
ZNF350	-1.43025
MGC11102	-0.055875
BST1	1.36975
KISS1R	0.8485
NCR2	-0.2045
DEFB125	0.2645
UBE2W	1.49075
KRT15	2.51675
C10orf99	1.138
SCN11A	0.244125
GFI1	1.4775
RDHE2	4.64883333333333
FHL1	-1.182
OSGEP	-0.522166666666667
GATA1	-3.17866666666667
SMC6	-0.516
TTTY14	-0.52025
