Hybridization REF	TCGA-AA-3848-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.223083333333333
CREB3L1	0.4255
RPS11	1.009625
PNMA1	-2.15425
MMP2	-1.31233333333333
C10orf90	-2.7595
ZHX3	-0.324
ERCC5	0.53625
GPR98	-1.556375
RXFP3	0.2485
APBB2	1.5845
PRO0478	-0.706375
KLHL13	-2.91375
PRSSL1	-0.882166666666667
PDCL3	0.505833333333333
DECR1	0.136875
SALL1	-2.918
CADM4	-1.1815
RPS18	0.773
HNRPD	-0.716083333333333
CFHR5	-0.220333333333333
SLC10A7	0.6785
OR2K2	-0.6945
LMAN1	-1.02175
SUHW1	-3.64475
CHD8	-0.9557
SUMO1	0.2407
GP1BA	0.0126
DDB1	-0.793
MYO9B	-0.2708
MMP7	7.22475
CRNKL1	0.139375
C9orf45	-1.50616666666667
XAB2	-0.24925
RTN1	-0.035
KLHL14	-1.696875
TBX10	1.5395
CENPQ	-0.4235
UTY	-1.07121428571429
ZBTB12	0.1
DTNBP1	0.644375
KBTBD8	1.03883333333333
ZEB1	-0.552666666666667
ZG16	5.198
MIER1	0.649
ADAM5P	-0.00649999999999999
CHD9	0.0693125
STK16	1.13825
KIAA1486	-0.3725
TOB2	0.760583333333333
BANK1	3.23125
OR2V2	-0.04125
GRM2	0.009
PROSC	0.3475
SPIN2B	1.816
PIR	-0.933888888888889
IPO9	-0.3995
EVC	-1.672
CXCL13	1.24433333333333
KIAA1199	3.0221
SORL1	1.358
NAT10	0.5405
CHD1	0.063
SYN3	2.40525
SLC22A2	-0.59625
SERPINF1	-1.712
WDR34	-0.6355
OR7A17	0.0445
C9orf11	-0.2935
RNF216L	-0.2988
LHB	-0.159
STK25	-0.389
TAOK3	1.066125
LOC152573	-1.58525
C3orf39	-0.36475
C14orf108	1.2639
CDC25B	-0.0818181818181818
BMP3	-0.271
TMEM180	0.023
MAP1LC3C	-0.49425
CRYGC	-0.108
POU3F1	-1.5723
C20orf32	-1.6555
CCDC95	-0.11
HIGD1B	2.97175
USP6NL	1.099375
ABCD4	0.333833333333333
DIMT1L	-0.400833333333333
TEK	0.181625
SLC25A46	0.322
LARP7	-1.2324
CD160	0.156333333333333
MT1JP	-2.61366666666667
PHF20	-0.6195
CPNE4	-1.91325
GTPBP1	-1.06221428571429
RAB33B	0.570166666666667
ALDOC	-1.39075
ZNF212	-0.3685
NUDT1	-0.178166666666667
RFPL2	-0.35975
ZNF83	0.103333333333333
GDPD5	0.5895
PDCD4	0.57375
CEP350	-0.393
OR10A2	0.21825
CST7	0.03
CIAO1	-0.3175
SELL	0.65325
OR8J3	0.732
LTBP4	-0.212333333333333
SIRT6	0.67675
CCL19	2.09175
PPIL1	-0.145666666666667
GBP7	0.0115
STK17A	-1.0942
ABR	1.47875
OR9G1	0.0635
FOXE1	-1.008875
CNGA3	-0.1195
GML	0.02
CD38	-2.342
ZDHHC6	0.766833333333333
NEFH	-3.87175
CTDSP2	0.270583333333333
PGBD5	-2.445
CCNY	0.172785714285714
RMND5B	-0.27625
ZNF257	-3.9455
FLJ22167	0.261625
EXOSC7	0.312333333333333
ROR2	-1.029375
MAOA	4.0065
TNNT3	-0.495
GYPC	-2.54175
C7orf33	0.5495
PLIN	0.662333333333333
LOC90826	-0.34875
RNF4	-0.0454
F8A1	0.129833333333333
PLEKHG4	-0.6095
GRB2	-0.2416
HIST1H2AD	-1.15975
DUS3L	0.592
EIF1	0.429666666666667
RP5-1077B9.4	-0.755166666666667
FPGT	0.94375
GDF10	-2.0265
COQ9	0.50375
GCC2	-0.0601428571428571
RARRES3	0.476125
PLXNA1	-0.2617
KIAA0100	-0.5703
PMF1	-0.2465
FNDC1	3.42325
HS2ST1	-0.560083333333333
CRELD2	-0.42
C8G	0.103
CD82	-1.04275
LIM2	-1.2575
UNQ6490	-0.3645
MMP16	-0.67475
DRD3	0.271
C5orf26	-0.138
C11orf73	0.32075
PTP4A2	-0.142625
OR4M2	0.4865
HPCA	-0.359
SEC14L1	-1.38983333333333
CHFR	-1.892
EMILIN1	-0.08225
NDUFS4	-0.499
COL18A1	-1.546875
PDZD3	2.7042
C9orf16	-0.163166666666667
ERBB2IP	-0.0595
EMX2	-0.43125
FUS	-1.27125
TF	-3.9968
CLCN4	1.331
CXorf56	0.64725
C11orf72	0.42275
ELAC2	-1.23316666666667
NPR1	-2.08525
ASS1	0.387666666666667
USP42	-0.3625
POLR2J	-0.058
SEC23IP	0.421166666666667
UQCRC1	0.604
LOC729603	0.0075
C1orf71	0.14425
POLG	-0.997
ADAM23	-4.05775
TFR2	-1.189
RICTOR	-0.7656
MGC39606	-1.38175
C19orf55	0.014375
SNAPC1	-1.3395
GNA11	0.893625
CCDC52	0.0696666666666667
FSIP1	-0.215
UPF3A	0.17975
IGSF11	-2.87083333333333
LAGE3	0.5145
CHST6	-1.747
UNC13B	0.34075
TTLL4	-0.5715
ZNF687	-0.572
SDC2	-1.2944
COX7A2	-0.02075
LAMB4	-0.01725
FAM24A	-0.4095
LRRTM3	-0.955666666666667
GPHB5	0.32025
OR4C13	0.0895
EIF3EIP	0.0442142857142857
HABP4	-0.66
TMEM125	3.2555
CNTN2	-0.608375
ASNSD1	-0.3095
FUT4	3.114125
ACF	1.1055
LOC158381	-0.089
CDH8	-0.20975
AGPS	0.1735
C4orf18	-0.5475
PECI	-0.951916666666667
UNG	0.466
GSTP1	0.372125
DCUN1D5	-0.128333333333333
DKFZP564J0863	-0.28925
SLC9A3R1	-0.3335
BCDO2	0.907
CHMP7	-0.864875
REM2	0.4055
DNHD1	-0.40375
FKBP4	-0.915125
ZNF350	1.236
MGC11102	0.175625
BST1	-0.8995
KISS1R	0.325
NCR2	0.264
DEFB125	0.0135
UBE2W	0.405125
KRT15	-0.47225
C10orf99	3.503
SCN11A	-0.035
GFI1	-0.6515
RDHE2	1.66566666666667
FHL1	-1.9595
OSGEP	0.761333333333333
GATA1	-3.51683333333333
SMC6	-0.42825
TTTY14	-0.93625
LPIN3	0.684
