Hybridization REF	TCGA-AA-3858-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.217416666666667
CREB3L1	1.527
RPS11	1.321625
PNMA1	-1.406
MMP2	0.0896666666666667
C10orf90	-2.50675
ZHX3	0.0685
ERCC5	0.3285
GPR98	-2.11
RXFP3	0.627
APBB2	0.2125
PRO0478	-1.536625
KLHL13	-0.2265
PRSSL1	-0.378333333333333
PDCL3	0.308833333333333
DECR1	0.54575
SALL1	-2.37266666666667
CADM4	-0.528166666666667
RPS18	0.6535
HNRPD	-0.204333333333333
CFHR5	-0.0496
SLC10A7	0.4495
OR2K2	-0.429
LMAN1	-0.985625
SUHW1	-3.17175
CHD8	-1.2282
SUMO1	0.4507
GP1BA	0.0228
DDB1	-0.764333333333333
MYO9B	0.2524
MMP7	7.6155
CRNKL1	0.772
C9orf45	-2.23833333333333
XAB2	0.554375
RTN1	0.608
KLHL14	-1.201125
TBX10	0.1965
CENPQ	-0.7535
UTY	1.94521428571429
ZBTB12	0.7595
DTNBP1	-0.3975
KBTBD8	0.333333333333333
ZEB1	-0.887666666666667
ZG16	5.17925
MIER1	0.0504
ADAM5P	-0.2385
CHD9	-0.778625
STK16	1.657
KIAA1486	-0.4045
TOB2	0.697666666666667
BANK1	2.78775
OR2V2	-0.1515
GRM2	0.367666666666667
PROSC	0.553375
SPIN2B	0.5615
PIR	-2.18233333333333
IPO9	-0.1404
EVC	-1.09116666666667
CXCL13	3.38033333333333
KIAA1199	1.6253
SORL1	0.71975
NAT10	0.57525
CHD1	-0.95775
SYN3	2.61425
SLC22A2	0.00725
SERPINF1	-1.02366666666667
WDR34	-0.36875
OR7A17	0.41375
C9orf11	0.483
RNF216L	-0.2441
LHB	0.139
STK25	0.44825
TAOK3	0.747375
LOC152573	-1.6195
C3orf39	0.310125
C14orf108	0.6738
CDC25B	0.708818181818182
BMP3	-0.1415
TMEM180	0.5645
MAP1LC3C	-0.17725
CRYGC	-0.2435
POU3F1	-1.3099
C20orf32	-0.9275
CCDC95	0.096
HIGD1B	3.1655
USP6NL	0.85375
ABCD4	-0.466666666666667
DIMT1L	-0.549833333333333
TEK	0.5835
SLC25A46	-0.51075
LARP7	-1.5311
CD160	0.379
MT1JP	-1.70466666666667
PHF20	-0.218375
CPNE4	-1.88625
GTPBP1	-0.945785714285714
RAB33B	1.1935
ALDOC	-1.57375
ZNF212	-0.4035
NUDT1	-0.619166666666667
RFPL2	-0.47425
ZNF83	-1.085
GDPD5	1.037375
PDCD4	0.83975
CEP350	-0.71475
OR10A2	0.23975
CST7	0.64675
CIAO1	-0.30975
SELL	0.961375
OR8J3	0.121
LTBP4	0.2035
SIRT6	1.31225
CCL19	3.86825
PPIL1	-0.209333333333333
GBP7	0.237
STK17A	-1.2283
ABR	0.5465
OR9G1	0.447
FOXE1	-0.500375
CNGA3	1.152
GML	0.4825
CD38	-0.3975
ZDHHC6	1.22616666666667
NEFH	-3.3955
CTDSP2	0.463916666666667
PGBD5	-0.1445
CCNY	0.386357142857143
RMND5B	-0.514083333333333
ZNF257	-4.09475
FLJ22167	0.56775
EXOSC7	-0.157
ROR2	-0.394375
MAOA	2.50575
TNNT3	-0.228666666666667
GYPC	-2.009
C7orf33	0.8175
PLIN	0.413666666666667
LOC90826	0.139
RNF4	-0.5384
F8A1	-0.0128333333333333
PLEKHG4	-0.56075
GRB2	-0.317
HIST1H2AD	-1.13475
DUS3L	1.635
EIF1	-0.00133333333333333
RP5-1077B9.4	-0.706833333333333
FPGT	1.22375
GDF10	2.34633333333333
COQ9	0.49225
GCC2	-0.7875
RARRES3	0.632
PLXNA1	-0.3725
KIAA0100	-0.5538
PMF1	0.3015
FNDC1	5.1085
HS2ST1	0.16775
CRELD2	-0.20925
C8G	-1.1905
CD82	-0.639
LIM2	-0.7245
UNQ6490	-0.2015
MMP16	-0.2945
DRD3	0.3115
C5orf26	-1.01825
C11orf73	0.5885
PTP4A2	0.0795
OR4M2	0.9185
HPCA	-1.05516666666667
SEC14L1	-1.4675
CHFR	-1.273375
EMILIN1	0.81925
NDUFS4	-1.69275
COL18A1	-0.98225
PDZD3	3.0194
C9orf16	0.6485
ERBB2IP	-1.1265
EMX2	0.687
FUS	-1.0475
TF	-3.9863
CLCN4	1.10766666666667
CXorf56	0.92325
C11orf72	0.64875
ELAC2	-1.58783333333333
NPR1	-1.21875
ASS1	0.351166666666667
USP42	0.144625
POLR2J	-0.237
SEC23IP	0.6105
UQCRC1	0.362
LOC729603	-0.14
C1orf71	-0.156375
POLG	-1.3905
ADAM23	-3.668
TFR2	-0.48025
RICTOR	-1.1872
MGC39606	0.09825
C19orf55	-0.138875
SNAPC1	-1.56416666666667
GNA11	1.163125
CCDC52	0.392833333333333
FSIP1	0.677
UPF3A	0.544
IGSF11	-2.77116666666667
LAGE3	-0.08325
CHST6	-3.203
UNC13B	0.5925
TTLL4	-0.36475
ZNF687	-0.374125
SDC2	-0.95
COX7A2	-0.07625
LAMB4	-0.7665
FAM24A	0.1955
LRRTM3	-1.068
GPHB5	0.87275
OR4C13	0.3575
EIF3EIP	0.463142857142857
HABP4	-0.2835
TMEM125	3.97725
CNTN2	0.00562499999999999
ASNSD1	-0.29725
FUT4	2.396125
ACF	0.73675
LOC158381	0.326
CDH8	-0.19425
AGPS	-0.354166666666667
C4orf18	0.6215
PECI	-1.81825
UNG	0.433875
GSTP1	0.497875
DCUN1D5	0.0228333333333333
DKFZP564J0863	-1.14175
SLC9A3R1	-0.8785
BCDO2	-0.070375
CHMP7	-0.12625
REM2	0.5475
DNHD1	-0.872
FKBP4	-1.01325
ZNF350	0.0355
MGC11102	0.029625
BST1	0.885
KISS1R	1.189
NCR2	0.5245
DEFB125	0.8505
UBE2W	0.810875
KRT15	-1.697375
C10orf99	3.4675
SCN11A	0.186375
GFI1	-1.25375
RDHE2	2.73433333333333
FHL1	-0.845166666666667
OSGEP	0.1375
GATA1	-3.0845
SMC6	-0.536
TTTY14	-0.37575
LPIN3	0.55825
RPL4	-0.067
RBPMS	0.3859
PRPF3	-0.0991666666666667
EMR1	-2.064
SPATA19	-0.15025
XCR1	0.528
IRX3	-2.1563
RBM6	-0.43725
KLF4	0.3932
UNC5CL	2.20625
SEBOX	0.219
BTK	-1.4985
KRCC1	1.026
C6orf27	0.6575
SYTL5	-0.323
PRND	0.1875
LOC653319	-1.374
PIGL	-0.573375
HUS1	1.01116666666667
SFRS6	-0.28675
C17orf77	0.6325
UIMC1	-0.704
FXYD2	-2.12
LOC283152	0.717
ZNF667	-2.507
ZCCHC12	-0.79625
TFEC	1.7498
ATP7B	1.25483333333333
POLD2	-0.289166666666667
RG9MTD1	0.59125
ACOT2	-0.362833333333333
HIST1H4I	-0.802125
PPARGC1A	-0.3451
ETFA	-0.0603
POLRMT	0.793
ZNF146	-0.075875
MIA2	-1.3685
KLHL6	-1.25
HOXB5	0.715875
NENF	0.729166666666667
CUGBP1	-0.53525
PRSS22	1.80783333333333
CASC4	0.6417
CUL4B	-0.333
CENPJ	-0.4194
PITX1	0.4855
FLJ31033	0.3375
CELSR3	-0.0198333333333333
ZNF568	-1.503
ITSN1	-1.01275
EHBP1L1	-0.640666666666667
C19orf2	0.339
DCTN1	-0.9585
LIN28B	-4.10766666666667
TNKS2	-0.42475
C1QBP	-0.00649999999999995
CADPS2	0.8
SRMS	2.067
GJA9	0.312833333333333
MGC24975	0.5435
TRIM45	-2.66333333333333
TSP50	0.153
TCP1	-0.67575
TMED7	-0.2293
CMA1	0.4295
CENPL	0.684333333333333
PTCRA	-0.2445
FST	-4.998
VWCE	-2.5085
PAWR	0.36875
ABCC12	0.183
LDLR	-0.1207
ASTN2	-0.5416
LOC441212	0.000125
GPATCH8	0.0335
TANC2	-2.56875
KIF4A	-1.0125
C18orf18	0.61425
PGM1	-1.4845
KIAA0258	0.689
CPD	0.327125
SNCAIP	0.10625
DCT	-4.21316666666667
HLA-DOA	2.13927272727273
