Hybridization REF	TCGA-AA-3968-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.27
CREB3L1	0.77025
RPS11	0.678875
PNMA1	-1.4345
MMP2	0.416333333333333
C10orf90	-2.75825
ZHX3	-0.3825
ERCC5	0.6395
GPR98	-2.13175
RXFP3	0.128
APBB2	-0.9455
PRO0478	-0.677125
KLHL13	-3.48875
PRSSL1	-0.232833333333333
PDCL3	0.819833333333333
DECR1	-0.194625
SALL1	-1.44933333333333
CADM4	-0.173833333333333
RPS18	0.810428571428571
HNRPD	-0.367166666666667
CFHR5	0.4118
SLC10A7	0.432
OR2K2	-0.061
LMAN1	-0.892125
SUHW1	-3.46375
CHD8	-0.9821
SUMO1	0.3173
GP1BA	0.7032
DDB1	-0.540166666666667
MYO9B	-0.2042
MMP7	6.1485
CRNKL1	1.499375
C9orf45	-1.62916666666667
XAB2	-0.405
RTN1	0.76675
KLHL14	-1.8275
TBX10	1.78
CENPQ	-0.2525
UTY	-1.37128571428571
ZBTB12	0.008
DTNBP1	1.19375
KBTBD8	-0.114333333333333
ZEB1	-0.0815
ZG16	5.034
MIER1	0.0042
ADAM5P	0.711
CHD9	-0.25825
STK16	0.58725
KIAA1486	-0.343
TOB2	-0.00516666666666671
BANK1	4.14375
OR2V2	-0.09525
GRM2	-0.178333333333333
PROSC	1.044375
SPIN2B	1.23
PIR	-2.03833333333333
IPO9	-0.1638
EVC	-0.914833333333333
CXCL13	4.045
KIAA1199	0.856
SORL1	0.91025
NAT10	-0.1455
CHD1	-0.50975
SYN3	-0.06925
SLC22A2	-0.385
SERPINF1	-0.581666666666667
WDR34	-0.90775
OR7A17	0.22625
C9orf11	-0.1905
RNF216L	0.1562
LHB	-0.6395
STK25	0.01175
TAOK3	0.916
LOC152573	-0.76025
C3orf39	0.067875
C14orf108	0.3023
CDC25B	0.852090909090909
BMP3	0.3975
TMEM180	0.3965
MAP1LC3C	-0.126
CRYGC	-1.4725
POU3F1	-1.7943
C20orf32	-1.711
CCDC95	0.0605
HIGD1B	3.28625
USP6NL	1.412
ABCD4	-0.0906666666666667
DIMT1L	-0.368166666666667
TEK	0.900375
SLC25A46	-0.00375
LARP7	-1.5451
CD160	-0.0383333333333333
MT1JP	-0.879833333333333
PHF20	-0.2346875
CPNE4	-1.3565
GTPBP1	-0.918428571428571
RAB33B	0.854
ALDOC	-1.771125
ZNF212	0.023
NUDT1	-0.455333333333333
RFPL2	-0.99475
ZNF83	-0.368333333333333
GDPD5	0.759125
PDCD4	1.0492
CEP350	-0.1175
OR10A2	-0.39725
CST7	0.50675
CIAO1	-0.692
SELL	1.053
OR8J3	1.834
LTBP4	-0.3
SIRT6	0.6795
CCL19	3.82925
PPIL1	0.119666666666667
GBP7	0.123333333333333
STK17A	-0.7253
ABR	2.56175
OR9G1	-0.231
FOXE1	-1.095625
CNGA3	1.683
GML	0.029
CD38	-0.188
ZDHHC6	1.33233333333333
NEFH	-3.558
CTDSP2	0.819166666666667
PGBD5	-2.074
CCNY	0.211071428571429
RMND5B	-0.497166666666667
ZNF257	-3.5495
FLJ22167	0.169
EXOSC7	-0.6735
ROR2	0.45925
MAOA	3.1305
TNNT3	-0.29
GYPC	-2.163
