Hybridization REF	TCGA-AA-3862-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.618166666666667
CREB3L1	1.77225
RPS11	1.147
PNMA1	-2.02575
MMP2	-0.193
C10orf90	-2.03175
ZHX3	-0.268
ERCC5	0.40175
GPR98	-0.84075
RXFP3	1.3975
APBB2	-0.53175
PRO0478	-1.445125
KLHL13	-2.573
PRSSL1	0.411666666666667
PDCL3	0.5815
DECR1	0.59525
SALL1	-2.754
CADM4	0.0256666666666667
RPS18	1.14464285714286
HNRPD	-1.70141666666667
CFHR5	-0.631833333333333
SLC10A7	0.462875
OR2K2	-0.9565
LMAN1	-1.15725
SUHW1	-3.32
CHD8	-1.4334
SUMO1	0.5499
GP1BA	0.5894
DDB1	-1.16216666666667
MYO9B	-0.221
MMP7	6.8145
CRNKL1	0.522375
C9orf45	-1.93016666666667
XAB2	0.25625
RTN1	0.49825
KLHL14	-1.385375
TBX10	0.427
CENPQ	-0.75125
UTY	2.22971428571429
ZBTB12	-1.847
DTNBP1	0.307625
KBTBD8	1.107
ZEB1	0.127833333333333
ZG16	5.44525
MIER1	0.6791
ADAM5P	-0.395
CHD9	-0.00162500000000001
STK16	0.62375
KIAA1486	-0.0015
TOB2	0.34
BANK1	3.79375
OR2V2	0.27175
GRM2	0.597
PROSC	0.824625
SPIN2B	1.46375
PIR	-0.848777777777778
IPO9	-0.4811
EVC	-1.16466666666667
CXCL13	5.57733333333333
KIAA1199	0.3873
SORL1	0.46225
NAT10	-0.315
CHD1	0.137
SYN3	1.32175
SLC22A2	-0.64525
SERPINF1	-1.15016666666667
WDR34	-0.50725
OR7A17	0.8965
C9orf11	0.111
RNF216L	0.2764
LHB	0.0565
STK25	-0.35725
TAOK3	0.831625
LOC152573	0.40475
C3orf39	-0.479125
C14orf108	0.5302
CDC25B	0.143
BMP3	0.856
TMEM180	0.296
MAP1LC3C	-0.24175
CRYGC	0.307
POU3F1	-0.8186
C20orf32	-0.641
CCDC95	-0.0795
HIGD1B	1.5015
USP6NL	0.713375
ABCD4	-0.301833333333333
DIMT1L	0.263083333333333
TEK	0.74475
SLC25A46	0.898
LARP7	-1.2796
CD160	1.18766666666667
MT1JP	0.559333333333333
PHF20	-0.4153125
CPNE4	-1.0795
GTPBP1	-0.645928571428571
RAB33B	1.37583333333333
ALDOC	-2.6795
ZNF212	-0.72675
NUDT1	-0.022
RFPL2	-2.08125
ZNF83	-0.890166666666667
GDPD5	-1.203
PDCD4	0.98475
CEP350	-0.3955
OR10A2	0.39775
CST7	1.1045
CIAO1	-0.32925
SELL	0.91375
OR8J3	1.193
LTBP4	0.5745
SIRT6	1.05075
CCL19	3.935
PPIL1	-0.023
GBP7	0.1515
STK17A	-0.1029
ABR	0.574
OR9G1	0.5265
FOXE1	-0.313375
CNGA3	-0.884
GML	0.952
CD38	-0.6475
ZDHHC6	0.764833333333333
NEFH	-3.03875
CTDSP2	0.0365833333333333
PGBD5	-1.0315
CCNY	0.288142857142857
RMND5B	0.353166666666667
ZNF257	-2.187
FLJ22167	0.1815
EXOSC7	-0.245
ROR2	0.24675
MAOA	3.65175
TNNT3	-0.446333333333333
GYPC	-2.04925
C7orf33	0.518
PLIN	0.8175
LOC90826	-0.5845
RNF4	-0.4385
F8A1	-0.684333333333333
PLEKHG4	0.134
GRB2	-0.5793
HIST1H2AD	-0.894
DUS3L	0.0501666666666667
EIF1	-0.472666666666667
RP5-1077B9.4	-0.824
FPGT	1.893
GDF10	-1.61766666666667
COQ9	0.5825
GCC2	-0.104928571428571
RARRES3	2.43125
PLXNA1	-0.2126
KIAA0100	-1.1538
PMF1	0.2445
FNDC1	4.2695
HS2ST1	-0.215333333333333
CRELD2	-0.13825
C8G	1.983
CD82	0.19175
LIM2	-0.654
UNQ6490	-0.858
MMP16	-0.498
DRD3	1.005
C5orf26	0.53625
C11orf73	0.203
PTP4A2	0.071875
OR4M2	1.575
HPCA	-0.601166666666667
SEC14L1	-1.07133333333333
CHFR	0.389625
EMILIN1	0.36325
NDUFS4	1.08125
COL18A1	-1.4995
PDZD3	2.3283
C9orf16	0.910666666666667
ERBB2IP	0.252333333333333
EMX2	0.2455
FUS	-2.20175
TF	-3.2924
CLCN4	1.57333333333333
CXorf56	0.59425
C11orf72	1.14775
ELAC2	-1.53133333333333
NPR1	-1.56975
ASS1	1.37283333333333
USP42	0.307125
POLR2J	0.1395
SEC23IP	0.868666666666667
