Hybridization REF	TCGA-AA-3833-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.96875
CREB3L1	1.7415
RPS11	1.090375
PNMA1	0.0295
MMP2	0.244
C10orf90	-1.923
ZHX3	-1.07783333333333
ERCC5	-0.09675
GPR98	-1.314
RXFP3	0.609
APBB2	0.42075
PRO0478	-1.260125
KLHL13	-2.112
PRSSL1	-0.1605
PDCL3	0.395833333333333
DECR1	0.402625
SALL1	-2.666
CADM4	-0.129166666666667
RPS18	0.834
HNRPD	-1.09058333333333
CFHR5	0.242166666666667
SLC10A7	0.386875
OR2K2	-0.778
LMAN1	-0.027625
SUHW1	-2.7225
CHD8	-1.5235
SUMO1	0.2321
GP1BA	0.1997
DDB1	-1.1705
MYO9B	-0.3796
MMP7	7.52125
CRNKL1	0.20275
C9orf45	-2.02183333333333
XAB2	-0.4785
RTN1	0.44325
KLHL14	-1.139875
TBX10	0.886
CENPQ	-1.17925
UTY	-0.603071428571429
ZBTB12	-0.2135
DTNBP1	-0.13975
KBTBD8	0.454666666666667
ZEB1	-0.513666666666667
ZG16	5.51025
MIER1	0.7362
ADAM5P	0.776
CHD9	-0.566125
STK16	0.96325
KIAA1486	-0.478
TOB2	0.78875
BANK1	4.19275
OR2V2	0.0655
GRM2	0.168
PROSC	0.24575
SPIN2B	0.29425
PIR	-2.02433333333333
IPO9	-0.7171
EVC	-1.0445
CXCL13	6.1365
KIAA1199	2.0026
SORL1	0.856
NAT10	-0.57175
CHD1	-0.2665
SYN3	-0.06475
SLC22A2	0.387
SERPINF1	-0.2535
WDR34	-0.6055
OR7A17	0.17525
C9orf11	0.128
RNF216L	-0.227
LHB	0.3235
STK25	-0.398875
TAOK3	0.865875
LOC152573	-1.32825
C3orf39	0.113
C14orf108	1.0409
CDC25B	-1.00636363636364
BMP3	1.592
TMEM180	0.468
MAP1LC3C	-0.4485
CRYGC	-0.1
POU3F1	-1.2617
C20orf32	-0.67
CCDC95	-0.1625
HIGD1B	2.08525
USP6NL	0.542
ABCD4	0.209833333333333
DIMT1L	-0.538333333333333
TEK	0.85825
SLC25A46	0.227
LARP7	-1.7236
CD160	0.626833333333333
MT1JP	1.29466666666667
PHF20	-0.976
CPNE4	-1.24675
GTPBP1	-0.801357142857143
RAB33B	0.0366666666666667
ALDOC	-1.50075
ZNF212	-0.683
NUDT1	-1.3645
RFPL2	0.03925
ZNF83	-1.244
GDPD5	-1.13475
PDCD4	1.12145
CEP350	-1.09575
OR10A2	0.3585
CST7	0.79225
CIAO1	-0.475
SELL	1.213
OR8J3	0.719
LTBP4	1.10116666666667
SIRT6	0.83675
CCL19	4.14625
PPIL1	-0.4365
GBP7	0.556333333333333
STK17A	-0.1809
ABR	0.68
OR9G1	0.185
FOXE1	-0.54975
CNGA3	1.3585
GML	0.444
CD38	-0.10075
ZDHHC6	0.748333333333333
NEFH	-2.91075
CTDSP2	-0.0268333333333333
PGBD5	-2.0705
CCNY	0.0945
RMND5B	-0.246083333333333
ZNF257	-2.7655
FLJ22167	-0.0970000000000001
EXOSC7	-0.548166666666667
ROR2	-0.07375
MAOA	2.99075
TNNT3	-0.0891666666666667
GYPC	-1.66975
C7orf33	-0.1815
PLIN	0.419333333333333
LOC90826	0.2605
RNF4	0.1791
F8A1	-0.0503333333333333
PLEKHG4	-1.31725
GRB2	-0.3489
HIST1H2AD	-0.776
DUS3L	0.0953333333333333
EIF1	0.282
RP5-1077B9.4	-1.4245
FPGT	1.048
GDF10	-1.33583333333333
COQ9	0.47275
GCC2	0.0390714285714286
RARRES3	2.357625
PLXNA1	-0.4137
KIAA0100	-0.3763
PMF1	-0.02675
FNDC1	5.05325
HS2ST1	0.179333333333333
CRELD2	0.70975
C8G	-0.3765
CD82	0.532
LIM2	-0.891
UNQ6490	0.6695
MMP16	-0.429
DRD3	0.20425
C5orf26	-0.40325
C11orf73	0.1365
PTP4A2	0.3195
OR4M2	0.8325
HPCA	-1.14416666666667
SEC14L1	-0.598666666666667
CHFR	-0.713625
