Hybridization REF	TCGA-AA-3681-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.59625
CREB3L1	1.12075
RPS11	0.646125
PNMA1	-1.175
MMP2	-0.8735
C10orf90	-1.95975
ZHX3	-1.44866666666667
ERCC5	1.0365
GPR98	-0.795375
RXFP3	0.2895
APBB2	-0.254
PRO0478	-0.94375
KLHL13	-2.75525
PRSSL1	-0.512333333333333
PDCL3	0.353666666666667
DECR1	-0.029125
SALL1	-1.98133333333333
CADM4	-0.8805
RPS18	0.140357142857143
HNRPD	-0.797333333333333
CFHR5	0.426666666666667
SLC10A7	0.3025
OR2K2	0.0795
LMAN1	-0.55675
SUHW1	-2.2045
CHD8	-1.1163
SUMO1	0.099
GP1BA	0.264
DDB1	-0.686
MYO9B	0.0105
MMP7	6.91125
CRNKL1	-0.859625
C9orf45	-1.16483333333333
XAB2	-0.256625
RTN1	0.121
KLHL14	-1.258
TBX10	0.977
CENPQ	-1.307
UTY	-0.58
ZBTB12	-0.434
DTNBP1	0.283125
KBTBD8	0.182666666666667
ZEB1	-0.8065
ZG16	4.95525
MIER1	0.4918
ADAM5P	-0.097
CHD9	-0.2934375
STK16	0.79425
KIAA1486	0.3305
TOB2	0.519583333333333
BANK1	2.994
OR2V2	0.11375
GRM2	0.166
PROSC	1.26775
SPIN2B	0.739
PIR	-1.61533333333333
IPO9	-0.2666
EVC	-1.29066666666667
CXCL13	2.87
KIAA1199	3.257
SORL1	1.29875
NAT10	0.024
CHD1	0.6255
SYN3	-0.065
SLC22A2	0.0525
SERPINF1	-1.64483333333333
WDR34	-0.54825
OR7A17	0.29
C9orf11	0.0645
RNF216L	-0.9152
LHB	-0.0415
STK25	-0.064375
TAOK3	1.32975
LOC152573	-1.15875
C3orf39	-1.276875
C14orf108	1.0832
CDC25B	0.0444545454545455
BMP3	0.231
TMEM180	-0.0545
MAP1LC3C	-0.18825
CRYGC	-0.5585
POU3F1	-0.984
C20orf32	-0.327
CCDC95	-0.3985
HIGD1B	0.73
USP6NL	0.94425
ABCD4	0.0526666666666667
DIMT1L	0.275
TEK	0.211
SLC25A46	0.63525
LARP7	-1.4636
CD160	0.742333333333333
MT1JP	-0.271666666666667
PHF20	-0.3538125
CPNE4	-0.4675
GTPBP1	-0.356214285714286
RAB33B	0.52
ALDOC	-0.737
ZNF212	-0.492
NUDT1	-0.484833333333333
RFPL2	-0.80775
ZNF83	-0.7595
GDPD5	-0.7145
PDCD4	0.21455
CEP350	-0.6425
OR10A2	0.11225
CST7	0.5655
CIAO1	-0.70325
SELL	0.713
OR8J3	0.8425
LTBP4	0.0485
SIRT6	0.52575
CCL19	3.00025
PPIL1	-0.574
GBP7	0.303833333333333
STK17A	-0.5119
ABR	0.70325
OR9G1	0.148
FOXE1	-0.34
CNGA3	-0.4275
GML	0.487
CD38	0.134
ZDHHC6	0.634666666666667
NEFH	-3.28775
CTDSP2	0.72
PGBD5	-0.961666666666667
CCNY	0.183
RMND5B	0.347916666666667
ZNF257	-2.01
FLJ22167	-0.05325
EXOSC7	-0.8165
ROR2	-0.49775
MAOA	2.60375
TNNT3	-0.109166666666667
GYPC	-1.72325
C7orf33	0.4335
PLIN	0.432166666666667
LOC90826	-0.42975
RNF4	-0.0754
F8A1	0.409666666666667
PLEKHG4	-0.6165
GRB2	-0.13475
HIST1H2AD	0.547
DUS3L	0.347333333333333
EIF1	-0.108833333333333
RP5-1077B9.4	-0.54
FPGT	0.44775
GDF10	-0.452666666666667
COQ9	-0.05225
GCC2	0.242785714285714
RARRES3	1.768875
PLXNA1	-0.1866
KIAA0100	-0.3816
PMF1	-0.564
FNDC1	2.636
HS2ST1	0.0899166666666667
CRELD2	0.301
C8G	-0.947
CD82	0.22375
LIM2	-0.6
UNQ6490	0.3105
MMP16	0.13075
DRD3	-0.047
C5orf26	-0.48775
C11orf73	-0.383875
PTP4A2	0.089625
