Hybridization REF	TCGA-AA-3514-01A-02R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.238
CREB3L1	0.56425
RPS11	0.689875
PNMA1	-0.31725
MMP2	0.411
C10orf90	-1.79
ZHX3	-1.12116666666667
ERCC5	-0.51275
GPR98	-3.69842857142857
RXFP3	1.3775
APBB2	0.5295
PRO0478	-1.087125
KLHL13	-2.91325
PRSSL1	0.4265
PDCL3	-0.315333333333333
DECR1	0.328
SALL1	-3.20066666666667
CADM4	-0.361
RPS18	1.43807142857143
HNRPD	-1.81841666666667
CFHR5	1.127
SLC10A7	0.835
OR2K2	0.394
LMAN1	-1.428875
SUHW1	-3.169
CHD8	-1.1988
SUMO1	0.8719
GP1BA	-0.4188
DDB1	-0.853666666666667
MYO9B	-0.5147
MMP7	9.5645
CRNKL1	0.09675
C9orf45	-3.03966666666667
XAB2	-0.614
RTN1	-0.706875
KLHL14	-1.014875
TBX10	-1.0865
CENPQ	0.74975
UTY	-0.769307692307692
ZBTB12	0.5545
DTNBP1	-0.90625
KBTBD8	-0.435
ZEB1	-0.804166666666667
ZG16	0.3515
MIER1	1.2459
ADAM5P	-0.486
CHD9	0.113375
STK16	0.47675
KIAA1486	0.0325
TOB2	-0.396
BANK1	5.98325
OR2V2	0.06025
GRM2	0.697
PROSC	-0.363625
SPIN2B	0.852
PIR	-2.08411111111111
IPO9	-0.5649
EVC	-0.9285
CXCL13	6.585
KIAA1199	-0.475
SORL1	0.879
NAT10	-0.438
CHD1	-0.527
SYN3	-0.76225
SLC22A2	1.63375
SERPINF1	0.1555
WDR34	-0.09975
OR7A17	0.461
C9orf11	-0.158
RNF216L	-0.1725
LHB	3.47
STK25	-0.548375
TAOK3	0.56
LOC152573	-1.2065
C3orf39	-0.182875
C14orf108	0.0598
CDC25B	-1.94190909090909
BMP3	0.372
TMEM180	0.516
MAP1LC3C	-0.31325
CRYGC	0.519
POU3F1	-1.22522222222222
C20orf32	-0.51
CCDC95	0.4195
HIGD1B	3.76075
USP6NL	0.664375
ABCD4	-0.0196666666666667
DIMT1L	0.130583333333333
TEK	0.239
SLC25A46	1.006
LARP7	-1.8058
CD160	0.523833333333333
MT1JP	0.938666666666667
PHF20	-1.314
CPNE4	-2.02775
GTPBP1	-1.38642857142857
RAB33B	0.406
ALDOC	-1.38175
ZNF212	-0.738
NUDT1	-1.24133333333333
RFPL2	-1.97933333333333
ZNF83	0.544333333333333
GDPD5	-2.050375
PDCD4	0.30885
CEP350	-0.89425
OR10A2	1.163
CST7	0.95425
CIAO1	0.30125
SELL	1.4045
OR8J3	-1.1625
LTBP4	-0.0603333333333333
SIRT6	-0.325
CCL19	3.46525
PPIL1	0.781166666666667
GBP7	0.00983333333333333
STK17A	1.3532
ABR	-1.1885
OR9G1	0.166
FOXE1	-0.3295
CNGA3	-0.4035
GML	0.5725
CD38	-0.647
ZDHHC6	1.1295
NEFH	-4.77
CTDSP2	-1.37383333333333
PGBD5	-2.05183333333333
CCNY	-0.180571428571429
RMND5B	-0.724
ZNF257	-4.4155
FLJ22167	1.735375
EXOSC7	0.645333333333333
ROR2	0.17575
MAOA	0.58075
