Hybridization REF	TCGA-AA-3956-01A-02R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.336083333333333
CREB3L1	0.925
RPS11	0.745875
PNMA1	-1.40075
MMP2	0.179666666666667
C10orf90	-1.986
ZHX3	-0.344833333333333
ERCC5	0.5495
GPR98	-1.545
RXFP3	0.169
APBB2	0.274
PRO0478	-0.961125
KLHL13	-0.03125
PRSSL1	-0.38
PDCL3	0.610833333333333
DECR1	1.1375
SALL1	-1.50233333333333
CADM4	-0.9355
RPS18	0.474
HNRPD	-0.566166666666667
CFHR5	0.1032
SLC10A7	0.446125
OR2K2	-1.634
LMAN1	-0.9165
SUHW1	-1.21475
CHD8	-1.423
SUMO1	0.233
GP1BA	0.4033
DDB1	-0.681833333333333
MYO9B	-0.369
MMP7	7.0805
CRNKL1	0.808875
C9orf45	-1.20966666666667
XAB2	-0.511625
RTN1	0.0909999999999999
KLHL14	-1.217625
TBX10	1.6185
CENPQ	-1.3295
UTY	0.858857142857143
ZBTB12	0.484
DTNBP1	0.3075
KBTBD8	0.753166666666667
ZEB1	0.0826666666666667
ZG16	5.3775
MIER1	0.6845
ADAM5P	-0.3765
CHD9	-0.1235625
STK16	0.69375
KIAA1486	0.0865
TOB2	0.93675
BANK1	4.0925
OR2V2	-0.12225
GRM2	-0.271166666666667
PROSC	0.256875
SPIN2B	1.35025
PIR	-0.848666666666667
IPO9	-0.9173
EVC	-0.934333333333333
CXCL13	1.88866666666667
KIAA1199	2.7369
SORL1	1.58325
NAT10	-0.53625
CHD1	0.000499999999999994
SYN3	2.8155
SLC22A2	1.41625
SERPINF1	-0.282333333333333
WDR34	-1.014
OR7A17	0.308
C9orf11	0.159
RNF216L	-0.2618
LHB	-0.653
STK25	-0.628375
TAOK3	0.98925
LOC152573	0.2325
C3orf39	0.015375
C14orf108	1.1271
CDC25B	0.347
BMP3	2.0285
TMEM180	-0.1305
MAP1LC3C	0.097
CRYGC	-0.1235
POU3F1	-1.2294
C20orf32	-0.741
CCDC95	-0.208
HIGD1B	2.239
USP6NL	0.834125
ABCD4	0.0796666666666666
DIMT1L	-0.3025
TEK	1.20025
SLC25A46	0.1555
LARP7	-1.534
CD160	1.54566666666667
MT1JP	0.594166666666667
PHF20	-0.3020625
CPNE4	-1.33475
GTPBP1	-0.807857142857143
RAB33B	0.642666666666667
ALDOC	-1.6775
ZNF212	-0.7275
NUDT1	-1.07016666666667
RFPL2	-1.55975
ZNF83	-1.134
GDPD5	0.17825
PDCD4	1.1866
CEP350	-0.44
OR10A2	-0.452
CST7	0.8755
CIAO1	-0.74125
SELL	0.8885
OR8J3	2.5515
LTBP4	-0.024
SIRT6	0.388
CCL19	4.024
PPIL1	-0.142166666666667
GBP7	-0.0836666666666667
STK17A	-0.8873
ABR	0.54
OR9G1	0.869
FOXE1	-0.56825
CNGA3	0.6485
GML	0.0795
CD38	-0.54925
ZDHHC6	0.9195
NEFH	-3.2
CTDSP2	0.584666666666667
PGBD5	-2.04666666666667
CCNY	0.309071428571429
RMND5B	-0.5195
ZNF257	-2.82525
FLJ22167	-0.45925
EXOSC7	-0.308833333333333
ROR2	-0.495625
MAOA	3.531125
TNNT3	-0.322
GYPC	-1.91275
C7orf33	0.7995
PLIN	1.50883333333333
LOC90826	0.04775
RNF4	0.0588
F8A1	0.161
PLEKHG4	-0.2555
GRB2	-0.03875
HIST1H2AD	-0.80475
DUS3L	-0.196
EIF1	0.244166666666667
RP5-1077B9.4	-1.02683333333333
FPGT	1.3645
GDF10	-1.52066666666667
COQ9	0.57625
GCC2	0.306285714285714
RARRES3	1.32625
PLXNA1	-0.5731
KIAA0100	-0.1513
PMF1	-0.353
FNDC1	4.881
HS2ST1	0.318583333333333
CRELD2	0.0235
C8G	0.5735
CD82	-0.7945
LIM2	-1.2455
UNQ6490	-0.9215
MMP16	-0.128
DRD3	-0.00975000000000004
C5orf26	-0.46525
C11orf73	-0.023375
PTP4A2	0.3265
OR4M2	0.0715
HPCA	-1.026
SEC14L1	-0.89
CHFR	-0.71925
EMILIN1	0.406125
NDUFS4	0.17525
COL18A1	-1.10875
PDZD3	3.0338
C9orf16	0.473333333333333
ERBB2IP	0.361
EMX2	0.42875
FUS	-1.89225
TF	-3.4319
CLCN4	1.58666666666667
CXorf56	1.0935
C11orf72	0.71225
ELAC2	-1.71358333333333
NPR1	-1.16925
ASS1	0.258166666666667
USP42	-0.278
POLR2J	0.0935
SEC23IP	0.729333333333333
UQCRC1	0.5585
LOC729603	0.325
C1orf71	-0.419625
POLG	-1.956
ADAM23	-3.18575
TFR2	-1.036
RICTOR	-0.7001
MGC39606	-0.13625
C19orf55	-0.212
SNAPC1	-1.41833333333333
GNA11	0.998125
CCDC52	0.160833333333333
FSIP1	2.223
UPF3A	0.073375
IGSF11	-1.75033333333333
LAGE3	0.173
CHST6	-2.0405
UNC13B	0.78275
TTLL4	-0.951125
ZNF687	-0.694125
SDC2	-0.9792
COX7A2	0.4565
LAMB4	-0.37375
FAM24A	0.915
LRRTM3	-0.689666666666667
GPHB5	0.584
OR4C13	0.48
EIF3EIP	0.3645
HABP4	-0.375
TMEM125	3.884
CNTN2	-0.25125
ASNSD1	-0.09375
FUT4	1.715125
ACF	1.202
LOC158381	0.4045
CDH8	-0.9525
AGPS	0.120333333333333
C4orf18	1.307
PECI	-0.0936666666666667
UNG	-0.01775
GSTP1	0.032625
DCUN1D5	-1.03366666666667
DKFZP564J0863	-0.76
SLC9A3R1	-0.075
BCDO2	0.468625
CHMP7	-0.68925
REM2	0.037
DNHD1	-0.496875
FKBP4	-1.25425
ZNF350	-0.702
MGC11102	0.0565
BST1	0.437
KISS1R	0.58
NCR2	0.413
DEFB125	0.3
UBE2W	1.496875
KRT15	-1.12175
C10orf99	3.0615
SCN11A	0.210875
GFI1	-0.573
RDHE2	2.54783333333333
FHL1	-0.549166666666667
OSGEP	-0.1955
GATA1	-2.6695
SMC6	-0.7555
TTTY14	0.00674999999999999
