Hybridization REF	TCGA-AA-3842-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.369833333333333
CREB3L1	1.713
RPS11	1.480875
PNMA1	-0.44725
MMP2	0.003
C10orf90	-1.94475
ZHX3	-0.0886666666666667
ERCC5	0.51675
GPR98	-1.83185714285714
RXFP3	0.913
APBB2	-0.09975
PRO0478	-1.81
KLHL13	-3.276
PRSSL1	0.127666666666667
PDCL3	0.427333333333333
DECR1	0.481375
SALL1	-2.45533333333333
CADM4	-0.661333333333333
RPS18	1.07935714285714
HNRPD	-0.81775
CFHR5	0.675833333333333
SLC10A7	0.11225
OR2K2	-0.2035
LMAN1	-0.76
SUHW1	-2.90575
CHD8	-1.3828
SUMO1	-0.0888
GP1BA	-0.0769
DDB1	-0.747
MYO9B	-0.4805
MMP7	7.382
CRNKL1	0.75825
C9orf45	-2.10966666666667
XAB2	0.42725
RTN1	0.62825
KLHL14	-1.7295
TBX10	1.8405
CENPQ	-0.7215
UTY	1.34107692307692
ZBTB12	0.2905
DTNBP1	0.3335
KBTBD8	0.7375
ZEB1	-1.273
ZG16	1.82725
MIER1	-0.1169
ADAM5P	0.5715
CHD9	-0.6685
STK16	0.43275
KIAA1486	-0.22
TOB2	0.716333333333333
BANK1	1.32725
OR2V2	0.105
GRM2	0.324833333333333
PROSC	0.568875
SPIN2B	0.6035
PIR	-1.82744444444444
IPO9	-0.5863
EVC	-0.752166666666667
CXCL13	4.564
KIAA1199	-0.0406
SORL1	0.53075
NAT10	0.17825
CHD1	-0.46325
SYN3	-0.55775
SLC22A2	-0.491
SERPINF1	-0.409333333333333
WDR34	-0.3125
OR7A17	0.72975
C9orf11	-0.5225
RNF216L	-0.2899
LHB	0.1835
STK25	-0.152625
TAOK3	1.3495
LOC152573	0.08725
C3orf39	-0.33075
C14orf108	1.2428
CDC25B	0.281727272727273
BMP3	0.429
TMEM180	0.4195
MAP1LC3C	-0.338
CRYGC	-0.00899999999999998
POU3F1	-1.2734
C20orf32	-1.32
CCDC95	0.3035
HIGD1B	2.8225
USP6NL	0.954375
ABCD4	-0.255333333333333
DIMT1L	-0.339916666666667
TEK	0.554625
SLC25A46	0.38275
LARP7	-1.8664
CD160	0.0433333333333334
MT1JP	-0.744166666666667
PHF20	-0.53175
CPNE4	-1.304
GTPBP1	-0.550142857142857
RAB33B	0.742666666666667
ALDOC	-1.439125
ZNF212	-0.344
NUDT1	-0.445666666666667
RFPL2	-1.65825
ZNF83	-1.07016666666667
GDPD5	-0.595
PDCD4	0.92305
CEP350	-1.123
OR10A2	0.4635
CST7	0.597
CIAO1	-0.27325
SELL	0.378625
OR8J3	0.809
LTBP4	0.374166666666667
SIRT6	0.61
CCL19	2.46075
PPIL1	-0.0536666666666667
GBP7	0.0974
STK17A	-0.5051
ABR	0.5915
OR9G1	0.6985
FOXE1	-0.651375
CNGA3	0.1555
GML	0.667
CD38	-1.29
ZDHHC6	0.7385
NEFH	-3.04925
CTDSP2	0.499666666666667
PGBD5	-1.62033333333333
CCNY	0.452142857142857
RMND5B	0.0139166666666667
ZNF257	-3.52666666666667
FLJ22167	0.703375
EXOSC7	-0.223166666666667
ROR2	-0.10225
MAOA	3.91125
TNNT3	-0.107833333333333
GYPC	-1.9125
C7orf33	1.0855
PLIN	0.0983333333333333
LOC90826	-0.362
RNF4	-0.4017
F8A1	-0.127
PLEKHG4	-0.9235
GRB2	-0.40965
HIST1H2AD	-0.76025
DUS3L	-0.2815
EIF1	-0.413166666666667
RP5-1077B9.4	-1.1915
FPGT	1.29
GDF10	-1.32833333333333
COQ9	0.6745
GCC2	-0.338214285714286
RARRES3	2.532125
PLXNA1	-0.4518
KIAA0100	-1.1611
PMF1	-0.10375
FNDC1	5.48525
HS2ST1	0.0991666666666667
CRELD2	0.04225
C8G	-0.823
CD82	0.49125
LIM2	-1.446
UNQ6490	0.51
MMP16	-0.35675
DRD3	0.1825
C5orf26	-0.31975
C11orf73	0.4
PTP4A2	0.017125
OR4M2	0.86
HPCA	-0.5095
SEC14L1	-1.50833333333333
CHFR	-0.770125
EMILIN1	0.764
NDUFS4	-0.41625
COL18A1	-1.31325
PDZD3	2.8421
C9orf16	0.636666666666667
ERBB2IP	-0.3255
EMX2	-0.06675
FUS	-1.50425
TF	-3.7819
CLCN4	0.230166666666667
CXorf56	0.331
C11orf72	0.47925
ELAC2	-1.26425
NPR1	-1.657
ASS1	0.975166666666667
USP42	-0.38275
POLR2J	0.018
SEC23IP	0.837
UQCRC1	0.966
LOC729603	0.18175
C1orf71	-0.808375
POLG	-1.8615
ADAM23	-3.35875
TFR2	-0.538
RICTOR	-0.8743
MGC39606	0.2505
C19orf55	-0.251625
SNAPC1	-1.8525
GNA11	1.330125
CCDC52	0.563
FSIP1	-1.0585
UPF3A	-0.843
IGSF11	-2.307
LAGE3	-0.4295
CHST6	-0.6885
UNC13B	0.44075
TTLL4	-0.5685
ZNF687	-0.277125
SDC2	-0.255
COX7A2	0.22375
LAMB4	-0.70975
FAM24A	0.5515
LRRTM3	-0.848
GPHB5	1.121
OR4C13	0.5055
EIF3EIP	0.611857142857143
HABP4	-0.5865
TMEM125	3.5925
CNTN2	-0.340625
ASNSD1	-0.47875
FUT4	2.05125
ACF	1.5285
LOC158381	0.075
CDH8	-0.63225
AGPS	-0.199666666666667
C4orf18	0.61025
PECI	-2.7125
UNG	0.48375
GSTP1	0.473625
DCUN1D5	-0.754
DKFZP564J0863	0.71325
SLC9A3R1	-0.181125
BCDO2	-1.13625
CHMP7	-0.314875
REM2	0.352
DNHD1	-0.820125
FKBP4	-0.642875
ZNF350	0.577
MGC11102	0.41
BST1	1.8265
KISS1R	0.859
NCR2	0.286
DEFB125	0.068
UBE2W	0.70225
KRT15	-1.6265
C10orf99	3.296
SCN11A	0.29275
GFI1	-0.93925
RDHE2	3.88133333333333
FHL1	-1.205
OSGEP	0.6415
GATA1	-3.14983333333333
SMC6	-1.2855
TTTY14	-0.59075
LPIN3	0.30775
RPL4	-0.2395
RBPMS	-0.2878
PRPF3	-0.747333333333333
EMR1	-2.416
SPATA19	0.411
XCR1	0.6565
IRX3	-2.2203
RBM6	-1.1345
KLF4	-0.1291
UNC5CL	3.33875
SEBOX	-0.085
BTK	-1.00425
KRCC1	1.223
C6orf27	0.6365
SYTL5	-0.3695
PRND	1.229
LOC653319	-1.4635
PIGL	-0.3175
HUS1	0.861
SFRS6	1.57925
C17orf77	0.8665
UIMC1	-0.197
FXYD2	-1.5407
LOC283152	-0.6215
ZNF667	-3.08175
ZCCHC12	-0.78825
TFEC	1.6801
ATP7B	1.77433333333333
POLD2	-0.764833333333333
RG9MTD1	0.38825
ACOT2	-0.258333333333333
HIST1H4I	0.0495
PPARGC1A	-2.575
ETFA	-0.2225
POLRMT	-0.6965
ZNF146	-0.19075
MIA2	-0.626
KLHL6	-1.43483333333333
HOXB5	0.93775
NENF	0.362
CUGBP1	-0.28725
PRSS22	2.01483333333333
CASC4	0.3098
CUL4B	0.2361
CENPJ	-1.065
PITX1	0.84
FLJ31033	0.0486666666666667
CELSR3	-0.588666666666667
ZNF568	-1.48425
ITSN1	-0.63975
EHBP1L1	-0.580333333333333
C19orf2	0.53625
DCTN1	-0.992
LIN28B	-3.72166666666667
TNKS2	0.409
C1QBP	0.74675
CADPS2	1.41525
SRMS	0.67425
GJA9	0.521166666666667
MGC24975	-1.20533333333333
TRIM45	-1.61733333333333
TSP50	-0.28975
TCP1	-0.33475
TMED7	0.3778
CMA1	0.014
CENPL	-0.4075
PTCRA	0.417
FST	-4.81
VWCE	-3.83875
PAWR	0.02425
ABCC12	0.3705
LDLR	-0.8134
ASTN2	-0.4974
LOC441212	-0.115625
GPATCH8	-0.404
TANC2	-2.45183333333333
KIF4A	-0.49
C18orf18	0.081
PGM1	-0.8635
KIAA0258	1.5815
CPD	0.56275
SNCAIP	-1.76533333333333
DCT	-3.99116666666667
HLA-DOA	2.20122727272727
OR11L1	0.802
UPK1B	-0.43
DNAJB4	-1.01425
UGT1A8	0.2295
HIST1H4L	0.353
PECR	-1.448
HSPA2	1.4125
WFIKKN1	-0.84
SERP1	0.92575
SYDE2	-0.2845
TACR2	1.2105
NUP85	-0.845
CD177	-0.2665
LGR5	0.938333333333333
PIGG	-0.477083333333333
PTHR1	-2.61683333333333
RAB5A	0.0299
