Hybridization REF	TCGA-AA-3684-01A-02R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.14275
CREB3L1	2.03575
RPS11	0.760125
PNMA1	-1.01
MMP2	1.33
C10orf90	-2.306
ZHX3	-0.6585
ERCC5	0.42175
GPR98	-1.318375
RXFP3	0.713
APBB2	0.30875
PRO0478	-1.099
KLHL13	-1.8915
PRSSL1	-0.588
PDCL3	0.5535
DECR1	0.574875
SALL1	-1.626
CADM4	-1.00666666666667
RPS18	0.319071428571429
HNRPD	-1.38566666666667
CFHR5	0.093
SLC10A7	0.1815
OR2K2	-0.3825
LMAN1	-0.689875
SUHW1	-3.51975
CHD8	-1.3063
SUMO1	0.329
GP1BA	0.699
DDB1	-1.11966666666667
MYO9B	0.2829
MMP7	6.44
CRNKL1	0.3765
C9orf45	-2.34033333333333
XAB2	-0.600875
RTN1	1.20475
KLHL14	-1.35075
TBX10	1.39
CENPQ	-1.3295
UTY	-1.38453846153846
ZBTB12	0.01
DTNBP1	-0.3365
KBTBD8	-0.131333333333333
ZEB1	1.05966666666667
ZG16	5.16175
MIER1	0.713
ADAM5P	-0.493
CHD9	-0.2050625
STK16	0.695
KIAA1486	-0.353
TOB2	0.335333333333333
BANK1	3.81525
OR2V2	0.14625
GRM2	0.172833333333333
PROSC	1.012625
SPIN2B	0.12875
PIR	-2.482
IPO9	-0.5938
EVC	-0.480333333333333
CXCL13	4.13633333333333
KIAA1199	3.3005
SORL1	0.845
NAT10	-0.179
CHD1	0.05275
SYN3	0.62325
SLC22A2	-0.63125
SERPINF1	0.592166666666667
WDR34	-0.681
OR7A17	0.45225
C9orf11	0.421
RNF216L	-0.1919
LHB	-0.045
STK25	0.532125
TAOK3	1.4015
LOC152573	0.77625
C3orf39	-0.4955
C14orf108	0.825
CDC25B	-0.0305454545454546
BMP3	1.7315
TMEM180	0.308
MAP1LC3C	-0.42475
CRYGC	-0.3485
POU3F1	-1.6021
C20orf32	-0.4655
CCDC95	0.165
HIGD1B	4.0445
USP6NL	0.2085
ABCD4	0.0741666666666667
DIMT1L	-0.2915
TEK	1.391625
SLC25A46	0.4145
LARP7	-1.6908
CD160	0.795333333333333
MT1JP	0.0505
PHF20	-0.934
CPNE4	-1.36925
GTPBP1	-0.493857142857143
RAB33B	1.26333333333333
ALDOC	-1.475875
ZNF212	-0.7
NUDT1	-0.895333333333333
RFPL2	-1.7795
ZNF83	-0.556833333333333
GDPD5	-1.54925
PDCD4	0.8809
CEP350	-0.8735
OR10A2	0.44275
CST7	1.528
CIAO1	-0.53875
SELL	1.713
OR8J3	1.45
LTBP4	0.896833333333333
SIRT6	1.24725
CCL19	5.2265
PPIL1	-0.711166666666667
GBP7	0.226333333333333
STK17A	-0.0994
ABR	1.47025
OR9G1	0.2375
FOXE1	-0.726375
CNGA3	1.6325
GML	0.076
CD38	-0.88925
ZDHHC6	0.6895
NEFH	-2.82275
CTDSP2	0.303416666666667
PGBD5	-0.816166666666667
CCNY	-0.0318571428571429
RMND5B	-0.0439166666666667
ZNF257	-3.07975
FLJ22167	0.472375
EXOSC7	-0.544333333333333
ROR2	0.333125
MAOA	3.68875
TNNT3	-0.3945
GYPC	-1.78175
C7orf33	0.7135
PLIN	0.417
LOC90826	-0.03425
RNF4	-0.1988
F8A1	-0.253666666666667
PLEKHG4	-2.043
GRB2	0.0801
HIST1H2AD	-0.37125
DUS3L	0.353666666666667
EIF1	-0.0415
RP5-1077B9.4	-1.2285
FPGT	1.22525
GDF10	-0.4155
COQ9	0.6865
GCC2	0.792571428571429
RARRES3	1.57275
PLXNA1	-0.3309
KIAA0100	-0.5331
PMF1	-0.297
FNDC1	5.9795
HS2ST1	0.643583333333333
CRELD2	0.02325
C8G	3.5065
CD82	0.95575
LIM2	-1.382
UNQ6490	0.00899999999999998
MMP16	-0.2635
DRD3	0.11675
C5orf26	-0.283
C11orf73	0.094
PTP4A2	-0.63225
OR4M2	0.853
HPCA	-0.1555
SEC14L1	-0.978833333333333
CHFR	-0.328875
EMILIN1	1.144125
NDUFS4	0.29475
COL18A1	-0.014875
PDZD3	3.2753
C9orf16	0.333666666666667
ERBB2IP	0.619833333333333
EMX2	0.741
FUS	-2.13575
TF	-4.1434
CLCN4	-0.524333333333333
CXorf56	0.556
C11orf72	0.5855
ELAC2	-1.23608333333333
NPR1	-0.7225
ASS1	1.58283333333333
USP42	-0.577375
POLR2J	0.188
SEC23IP	0.552833333333333
UQCRC1	0.72775
LOC729603	0.78575
C1orf71	0.1045
POLG	-1.5815
ADAM23	-2.8515
TFR2	-0.99775
RICTOR	-0.7834
MGC39606	-0.03975
C19orf55	-0.6405
SNAPC1	-1.6735
GNA11	1.444625
CCDC52	0.223166666666667
FSIP1	2.908
UPF3A	0.000374999999999999
IGSF11	-2.73183333333333
LAGE3	-0.80525
CHST6	-0.35
UNC13B	0.838125
TTLL4	-0.697
ZNF687	-0.850875
SDC2	0.023
COX7A2	0.637
LAMB4	0.472
FAM24A	0.0935
LRRTM3	-0.99
GPHB5	0.4525
OR4C13	0.306
EIF3EIP	0.174857142857143
HABP4	-0.0125
TMEM125	3.9395
CNTN2	-0.013125
ASNSD1	-0.0635
FUT4	1.99
ACF	1.2545
LOC158381	0.6045
CDH8	-0.459
AGPS	0.222333333333333
C4orf18	1.9825
PECI	-0.678583333333333
UNG	-0.351875
GSTP1	0.201375
DCUN1D5	-1.21133333333333
DKFZP564J0863	-0.2055
SLC9A3R1	0.1205
BCDO2	-0.23675
CHMP7	-0.0835
REM2	0.029
DNHD1	-0.947125
FKBP4	-1.188
ZNF350	0.56975
MGC11102	0.0445
BST1	1.9365
KISS1R	1.8085
NCR2	0.358
DEFB125	-0.2035
UBE2W	0.814625
KRT15	-1.3775
C10orf99	3.491
SCN11A	0.229875
GFI1	-0.036
RDHE2	4.492
FHL1	0.188833333333333
OSGEP	0.326666666666667
GATA1	-3.03533333333333
SMC6	-0.56575
TTTY14	-1.31525
LPIN3	0.489
RPL4	-0.1622
RBPMS	-0.1098
PRPF3	-1.11166666666667
EMR1	-1.1455
SPATA19	0.057
XCR1	0.619
IRX3	-1.0834
RBM6	-0.40425
