Hybridization REF	TCGA-AA-3517-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.097
CREB3L1	0.2465
RPS11	1.484375
PNMA1	-2.07425
MMP2	-1.14233333333333
C10orf90	-1.7675
ZHX3	-0.318
ERCC5	1.76375
GPR98	0.178333333333333
RXFP3	0.7495
APBB2	0.24025
PRO0478	-0.1725
KLHL13	-2.9875
PRSSL1	-0.622
PDCL3	0.106
DECR1	-0.478375
SALL1	-2.1478
CADM4	-0.503
RPS18	1.01685714285714
HNRPD	-0.59625
CFHR5	1.64
SLC10A7	0.929285714285714
OR2K2	-0.3
LMAN1	-0.864
SUHW1	-2.326
CHD8	-0.8771
SUMO1	0.1948
GP1BA	0.0551
DDB1	-0.8745
MYO9B	-0.4023
MMP7	5.64975
CRNKL1	-1.05125
C9orf45	-2.286
XAB2	-0.1115
RTN1	0.395625
KLHL14	-1.57485714285714
TBX10	3.28
CENPQ	-1.6205
UTY	1.39153846153846
ZBTB12	0.509
DTNBP1	1.23325
KBTBD8	-0.821333333333333
ZEB1	-0.7435
ZG16	5.96475
MIER1	-0.0697
ADAM5P	0.3405
CHD9	0.5963125
STK16	0.736
KIAA1486	0.0665
TOB2	0.476416666666667
BANK1	3.87525
OR2V2	0.3575
GRM2	0.0106666666666667
PROSC	-0.279
SPIN2B	0.304
PIR	-1.89522222222222
IPO9	-0.1227
EVC	-1.16666666666667
CXCL13	1.10816666666667
KIAA1199	2.2897
SORL1	1.91625
NAT10	0.02225
CHD1	0.285
SYN3	-0.04925
SLC22A2	0.29075
SERPINF1	-1.084
WDR34	-1.5085
OR7A17	-0.02425
C9orf11	-1.288
RNF216L	-0.0788
LHB	0.1915
STK25	-0.11975
TAOK3	1.085
LOC152573	-1.8415
C3orf39	-1.043875
C14orf108	0.3183
CDC25B	-1.05427272727273
BMP3	-1.052
TMEM180	-0.225
MAP1LC3C	0.07475
CRYGC	-0.348
POU3F1	-1.3193
C20orf32	-0.383
CCDC95	-0.328
HIGD1B	2.257
USP6NL	1.35275
ABCD4	0.221666666666667
DIMT1L	0.00724999999999999
TEK	0.407375
SLC25A46	0.22175
LARP7	-1.7253
CD160	0.0851666666666667
MT1JP	-1.54983333333333
PHF20	0.55325
CPNE4	-0.3305
GTPBP1	-0.487857142857143
RAB33B	0.919833333333333
ALDOC	-1.884125
ZNF212	0.27825
NUDT1	-0.806833333333333
RFPL2	-0.6115
ZNF83	-0.454333333333333
GDPD5	0.664125
PDCD4	0.63495
CEP350	-0.089
OR10A2	0.4275
CST7	0.464
CIAO1	-0.168
SELL	1.03757142857143
OR8J3	1.2135
LTBP4	-0.202833333333333
SIRT6	0.4145
CCL19	2.91075
PPIL1	-1.0845
