Hybridization REF	TCGA-AA-3710-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.714416666666667
CREB3L1	1.38775
RPS11	0.7295
PNMA1	-0.1015
MMP2	-0.400333333333333
C10orf90	-2.05375
ZHX3	-1.0095
ERCC5	0.11825
GPR98	-1.43271428571429
RXFP3	0.5485
APBB2	0.13
PRO0478	-1.161
KLHL13	-2.90175
PRSSL1	-0.372666666666667
PDCL3	0.631666666666667
DECR1	0.45575
SALL1	-3.10366666666667
CADM4	-0.7935
RPS18	0.491642857142857
HNRPD	-0.319666666666667
CFHR5	1.4258
SLC10A7	0.90575
OR2K2	-0.42
LMAN1	-0.11925
SUHW1	-3.333
CHD8	-1.2661
SUMO1	0.2954
GP1BA	0.426
DDB1	-1.01683333333333
MYO9B	-0.1372
MMP7	7.2645
CRNKL1	0.168625
C9orf45	-2.04316666666667
XAB2	-0.37975
RTN1	0.317714285714286
KLHL14	-1.45675
TBX10	1.45
CENPQ	-0.61475
UTY	-1.4475
ZBTB12	-0.6235
DTNBP1	-0.171875
KBTBD8	0.635166666666667
ZEB1	-0.304833333333333
ZG16	5.4065
MIER1	1.1187
ADAM5P	0.884
CHD9	-0.48375
STK16	0.88875
KIAA1486	-0.1205
TOB2	0.664666666666667
BANK1	5.7635
OR2V2	0.431
GRM2	0.286666666666667
PROSC	0.05275
SPIN2B	-0.01975
PIR	-0.816
IPO9	-0.4956
EVC	-1.09766666666667
CXCL13	7.1735
KIAA1199	1.1474
SORL1	0.431
NAT10	-0.57075
CHD1	0.234
SYN3	-0.7385
SLC22A2	0.00250000000000001
SERPINF1	-0.806333333333333
WDR34	-0.04175
OR7A17	0.68675
C9orf11	0.3345
RNF216L	0.0746
LHB	0.3385
STK25	-0.323875
TAOK3	0.594875
LOC152573	-1.175
C3orf39	0.196125
C14orf108	0.7931
CDC25B	0.186090909090909
BMP3	0.598
TMEM180	-0.185
MAP1LC3C	-0.88475
CRYGC	-0.551
POU3F1	-1.2047
C20orf32	-0.212
CCDC95	-0.28
HIGD1B	2.441
USP6NL	0.52925
ABCD4	0.02
DIMT1L	-0.193416666666667
TEK	0.569625
SLC25A46	0.6265
LARP7	-1.0278
CD160	1.94033333333333
MT1JP	-0.252833333333333
PHF20	-1.0815625
CPNE4	-2.4945
GTPBP1	-0.526857142857143
RAB33B	1.18766666666667
ALDOC	-2.20075
ZNF212	-0.83325
NUDT1	-0.9635
RFPL2	-2.5695
ZNF83	0.851
GDPD5	-1.1225
PDCD4	0.07775
CEP350	-0.71825
OR10A2	0.53625
CST7	2.21675
CIAO1	-0.2915
SELL	2.7515
OR8J3	2.0465
LTBP4	-0.1025
SIRT6	1.0015
CCL19	3.046
PPIL1	-0.00216666666666668
GBP7	0.5655
STK17A	-0.1496
ABR	0.269
OR9G1	0.393
FOXE1	-0.892
CNGA3	-0.355
GML	0.7075
CD38	0.843
ZDHHC6	0.419166666666667
NEFH	-2.89825
CTDSP2	0.0196666666666667
PGBD5	-2.2165
CCNY	-0.182571428571429
RMND5B	-0.106333333333333
ZNF257	-3.54275
FLJ22167	0.100625
EXOSC7	-0.320833333333333
ROR2	0.111375
MAOA	1.825125
TNNT3	0.0358333333333333
GYPC	-1.48975
C7orf33	-0.2205
PLIN	0.0498333333333334
LOC90826	0.137
RNF4	0.1748
F8A1	-0.358
PLEKHG4	-1.2295
GRB2	-0.0777
HIST1H2AD	-1.132
DUS3L	-0.329333333333333
EIF1	-0.1375
RP5-1077B9.4	-0.533666666666667
FPGT	1.3605
GDF10	-2.3775
COQ9	0.38575
GCC2	0.469071428571429
RARRES3	3.06975
PLXNA1	-0.4151
KIAA0100	-0.9128
PMF1	-0.56175
FNDC1	5.22625
HS2ST1	-0.0420833333333333
CRELD2	1.74325
C8G	-0.664
CD82	0.42075
LIM2	-0.8475
UNQ6490	0.215
MMP16	-1.396
DRD3	0.29525
C5orf26	-1.175
C11orf73	0.235125
PTP4A2	0.221375
OR4M2	0.464
HPCA	-1.00883333333333
SEC14L1	-0.075
CHFR	-0.61825
EMILIN1	0.345375
NDUFS4	0.4635
COL18A1	-1.01625
PDZD3	2.8347
C9orf16	0.301
ERBB2IP	-1.27216666666667
EMX2	0.6005
FUS	-1.51125
TF	-3.4178
CLCN4	1.86633333333333
CXorf56	0.19675
C11orf72	0.64175
ELAC2	-1.11383333333333
NPR1	-1.70725
ASS1	1.78033333333333
USP42	-0.371125
POLR2J	-0.442
SEC23IP	0.957
UQCRC1	0.39875
LOC729603	0.03725
C1orf71	-0.734125
POLG	-1.191
ADAM23	-3.285
TFR2	-0.521
RICTOR	-0.1939
MGC39606	-0.89375
C19orf55	0.132125
SNAPC1	-1.27933333333333
GNA11	0.499
CCDC52	-0.183333333333333
FSIP1	-0.229
UPF3A	-0.593375
IGSF11	-2.54166666666667
LAGE3	-1.04975
CHST6	-0.1805
UNC13B	-0.189125
TTLL4	-0.177125
ZNF687	-0.377125
SDC2	-1.368
COX7A2	1.142
LAMB4	-0.44775
FAM24A	-0.901
LRRTM3	-0.987666666666667
GPHB5	0.607
OR4C13	-0.443
EIF3EIP	-0.133428571428571
HABP4	-0.9715
TMEM125	3.99825
CNTN2	-0.346
ASNSD1	-0.179
FUT4	2.357875
ACF	-0.157
LOC158381	0.757
CDH8	-0.846
AGPS	0.213
C4orf18	0.743875
PECI	-0.53225
UNG	-0.159
GSTP1	0.659625
DCUN1D5	-0.547666666666667
DKFZP564J0863	-0.376
SLC9A3R1	-0.384125
BCDO2	0.112625
CHMP7	0.084125
REM2	0.282
DNHD1	-0.682125
FKBP4	-0.545
ZNF350	-0.761
MGC11102	0.003
BST1	1.2745
KISS1R	1.428
NCR2	0.483
DEFB125	0.952
UBE2W	1.40825
KRT15	-0.904375
C10orf99	3.3805
SCN11A	1.07171428571429
GFI1	0.4525
RDHE2	5.39566666666667
FHL1	-1.68733333333333
OSGEP	0.474166666666667
GATA1	-2.50733333333333
SMC6	-0.43025
TTTY14	-1.04475
LPIN3	0.26575
RPL4	-0.814
RBPMS	-0.0072
PRPF3	-0.719166666666667
EMR1	-0.189
SPATA19	0.00199999999999999
XCR1	0.475
IRX3	-0.5281
RBM6	-0.513
KLF4	1.5417
UNC5CL	1.4785
SEBOX	0.3705
BTK	-0.33375
KRCC1	1.65125
C6orf27	0.217
SYTL5	-1.0655
PRND	0.1945
LOC653319	-0.7765
PIGL	0.400625
HUS1	0.440333333333333
SFRS6	1.15866666666667
C17orf77	0.465
UIMC1	-0.0691666666666667
FXYD2	-1.2041
LOC283152	-0.7765
ZNF667	-2.6175
ZCCHC12	-0.80375
TFEC	3.5736
ATP7B	0.247666666666667
POLD2	-1.1315
RG9MTD1	-0.013
ACOT2	-0.8965
HIST1H4I	-0.32425
PPARGC1A	-0.5891
ETFA	0.3405
POLRMT	-0.67325
ZNF146	-0.209
MIA2	2.3035
KLHL6	0.223833333333333
HOXB5	1.7355
NENF	0.0823333333333333
CUGBP1	-0.3955
PRSS22	2.63166666666667
CASC4	1.2231
CUL4B	-0.5742
CENPJ	-0.854
PITX1	-0.148833333333333
FLJ31033	1.84133333333333
CELSR3	-1.12416666666667
ZNF568	-2.1705
ITSN1	-0.793333333333333
EHBP1L1	-0.243666666666667
C19orf2	-0.4785
DCTN1	-1.0255
LIN28B	-2.0185
TNKS2	-0.23475
C1QBP	0.69525
CADPS2	1.74675
SRMS	1.361
GJA9	0.231166666666667
MGC24975	-1.07916666666667
TRIM45	-2.63116666666667
TSP50	-0.88125
TCP1	-0.48375
TMED7	1.105
CMA1	0.695
CENPL	-0.262166666666667
PTCRA	0.23
FST	-4.37725
VWCE	-3.7095
PAWR	-0.02175
ABCC12	0.2046
LDLR	-0.08
ASTN2	-0.5367
LOC441212	-0.735625
GPATCH8	-0.18225
TANC2	-1.763
KIF4A	-0.92475
C18orf18	-1.40325
PGM1	-0.71425
KIAA0258	0.6995
CPD	0.83725
SNCAIP	-1.69525
DCT	-3.65716666666667
HLA-DOA	3.64709090909091
OR11L1	0.704
UPK1B	-1.3396
DNAJB4	-0.443
UGT1A8	2.50575
HIST1H4L	0.738
PECR	-0.632833333333333
HSPA2	0.68075
WFIKKN1	-3.082
SERP1	1.062875
SYDE2	-0.9715
TACR2	0.3275
NUP85	-0.68575
CD177	0.7965
LGR5	-0.661666666666667
PIGG	-0.0983333333333333
PTHR1	-2.7165
RAB5A	0.2529
FLJ13224	0.524
USP9Y	-2.59333333333333
C7orf53	0.55
LRP1B	-1.17325
XAF1	3.8446
ABCG8	0.1275
ANKDD1A	-0.905333333333333
DAND5	-2.691
SPAG6	0.247
LINCR	3.565
ZDHHC22	-1.08575
CCDC60	0.911
THOC7	-0.787666666666667
TCTA	0.3696
OR8K3	0.3715
NY-REN-7	-0.856
B2M	2.5245
C6orf141	-0.70475
LPPR4	1.38675
SQLE	-2.261375
SEPHS1	-0.70025
BTBD14B	0.5075
PLRG1	-0.04025
SPG7	-0.767375
ZNF614	-0.405666666666667
PARD6G	-0.313
INPP5B	-1.2348
GRPEL2	0.319
PPID	-0.5027
TRIM56	-0.028
UBE2J1	0.79375
IL20RA	4.80675
LOC387856	-0.722333333333333
C1orf107	-0.222916666666667
UTS2R	1.1335
C19orf22	0.43125
SAFB2	0.157
KIAA0652	-0.056
KLRG1	-0.146666666666667
MS4A8B	4.42616666666667
FRAG1	0.48675
KIAA1546	0.301
E2F4	-0.1816
CLEC4M	0.1215
BTBD14A	0.15025
KIAA0999	0.1109
GYPA	-3.4454
TAC1	1.7483
TRAIP	-0.547833333333333
KIAA0232	0.4806
ERCC8	-0.688
GPX4	-0.668
KIAA0368	-0.068
GPR157	-0.453166666666667
CTAGE4	-0.135
C9orf30	-0.2495
OR52A1	0.33
HSP90B3P	1.7
ALG9	-0.3327
BTBD10	1.23
SDK2	-0.20325
BAIAP3	-2.38125
RABGGTB	-1.000625
ANKRD40	0.0273333333333333
KRT74	0.1175
CALCOCO2	0.974142857142857
SNCA	-2.94175
TMSL8	-4.52475
C2orf53	0.211
ESRRB	0.031
ARHGAP26	0.72775
TDRD9	-2.26
HRAS	-0.189666666666667
KLRC4	-0.0275
JAGN1	0.484
BSDC1	-0.35275
RNF43	0.2892
NDUFAF1	0.2345
PHF12	0.52825
OR1L3	0.6455
FOLR2	1.95091666666667
LYZL6	0.1676
tcag7.1260	0.993
WSB1	-0.418833333333333
PROS1	-1.564
OSTN	0.682
PSMB8	2.773
SOCS4	-0.38675
DDIT4L	-0.37725
MAS1	0.69
MGC34796	0.9
CSHL1	0.5698
TBCCD1	-0.780666666666667
ZBTB7C	0.3995
AP2S1	-0.35325
P15RS	0.3606
VAT1	-1.7315
SHANK3	0.5055
TUFM	-0.201833333333333
THEG	0.05175
KRT34	-1.76225
SGSM3	-0.497875
TOMM22	1.048375
SOCS3	2.01033333333333
CPO	1.355
POP4	0.68025
BHLHB3	1.0825
MALL	3.12825
OR1B1	0.485
PARK2	-0.468666666666667
GPR124	-0.113125
LCE1E	0.8315
RUVBL2	-0.496
CGRRF1	0.9691
ACPL2	0.114
WNT10B	-1.009125
BAIAP2L2	1.846
ISCA1	0.3795
C1orf125	2.91875
RPAP1	-0.815
RAI16	0.112
RPL27	0.45
NLRP9	0.871
EPN1	-0.1285
LOC388610	1.274375
SLC35A1	1.4529
GAL	-3.7005
SLC14A2	0.87225
RDH11	-0.1185
FAM138F	-0.1665
