Hybridization REF	TCGA-AA-3815-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.629416666666667
CREB3L1	1.46275
RPS11	1.24825
PNMA1	-1.6515
MMP2	-0.353
C10orf90	-1.57833333333333
ZHX3	-0.476333333333333
ERCC5	0.27575
GPR98	-1.574
RXFP3	1.2975
APBB2	1.0335
PRO0478	-1.089
KLHL13	-3.038
PRSSL1	-0.3315
PDCL3	0.513166666666667
DECR1	0.282625
SALL1	-4.01116666666667
CADM4	-0.752333333333333
RPS18	1.13578571428571
HNRPD	-0.615333333333333
CFHR5	-0.0194
SLC10A7	0.555625
OR2K2	0.1735
LMAN1	-0.09475
SUHW1	-3.70475
CHD8	-0.9213
SUMO1	0.2615
GP1BA	0.9128
DDB1	-1.00483333333333
MYO9B	-0.1349
MMP7	6.202
CRNKL1	0.1175
C9orf45	-2.29016666666667
XAB2	0.055
RTN1	0.885
KLHL14	-1.583625
TBX10	1.395
CENPQ	-1.20225
UTY	-1.80333333333333
ZBTB12	-0.096
DTNBP1	-0.23675
KBTBD8	1.18283333333333
ZEB1	-0.881666666666667
ZG16	4.562
MIER1	1.0838
ADAM5P	1.732
CHD9	-0.449125
STK16	0.84075
KIAA1486	-1.1935
TOB2	0.968333333333333
BANK1	5.3755
OR2V2	0.843333333333333
GRM2	-0.719
PROSC	-0.279
SPIN2B	-0.04775
PIR	-1.37111111111111
IPO9	-0.4259
EVC	-1.45466666666667
CXCL13	6.88533333333333
KIAA1199	1.898
SORL1	1.02575
NAT10	-0.33425
CHD1	-0.67225
SYN3	-0.80375
SLC22A2	-0.45525
SERPINF1	-0.777333333333333
WDR34	-0.75375
OR7A17	0.0655
C9orf11	-1.493
RNF216L	0.1036
LHB	-0.638
STK25	-0.296375
TAOK3	0.936375
LOC152573	-1.71725
C3orf39	0.05925
C14orf108	1.0588
CDC25B	-0.760818181818182
BMP3	0.4375
TMEM180	0.292
MAP1LC3C	-0.81725
CRYGC	-0.2855
POU3F1	-1.6964
C20orf32	-0.7405
CCDC95	-0.5875
HIGD1B	2.363
USP6NL	0.83
ABCD4	0.7935
DIMT1L	-0.2905
TEK	-0.251875
SLC25A46	-0.74775
LARP7	-1.2818
CD160	2.79583333333333
MT1JP	0.833
PHF20	-0.58375
CPNE4	-1.9315
GTPBP1	-0.577285714285714
RAB33B	1.18116666666667
ALDOC	-1.548875
ZNF212	-0.4365
NUDT1	-1.01883333333333
RFPL2	-1.9375
ZNF83	0.122833333333333
GDPD5	-0.964
PDCD4	0.7191
CEP350	-0.50175
OR10A2	0.1695
CST7	2.07425
CIAO1	-0.356
SELL	1.56575
OR8J3	0.803
LTBP4	-0.744666666666667
SIRT6	0.4305
CCL19	5.08475
PPIL1	-0.064
GBP7	0.241666666666667
STK17A	-0.6213
ABR	0.62825
OR9G1	0.144
FOXE1	-1.327875
CNGA3	0.776
GML	0.5005
CD38	0.2345
ZDHHC6	0.831166666666667
NEFH	-3.07475
CTDSP2	-0.204916666666667
PGBD5	-2.23633333333333
CCNY	0.610428571428571
RMND5B	-0.347916666666667
ZNF257	-4.315
FLJ22167	0.182125
EXOSC7	-0.525
ROR2	-1.30914285714286
MAOA	3.719375
TNNT3	0.0506666666666666
GYPC	-1.81775
C7orf33	1.148
PLIN	0.1675
LOC90826	0.27975
RNF4	-0.0641
F8A1	-0.449666666666667
PLEKHG4	-0.48825
GRB2	-0.412
HIST1H2AD	-0.1505
DUS3L	0.636333333333333
EIF1	-0.427
RP5-1077B9.4	-1.081
FPGT	1.2525
GDF10	-2.0656
COQ9	0.5235
GCC2	0.05
RARRES3	2.89575
PLXNA1	-0.3914
KIAA0100	-0.2321
PMF1	0.228
FNDC1	5.0345
HS2ST1	0.157333333333333
CRELD2	-0.323
C8G	-0.4855
CD82	0.9595
LIM2	-0.9125
UNQ6490	-1.4405
MMP16	0.288
DRD3	-0.532333333333333
C5orf26	-1.07725
C11orf73	-0.233375
PTP4A2	0.24175
OR4M2	0.942
HPCA	-0.782333333333333
SEC14L1	-0.764
CHFR	-0.982
EMILIN1	0.189
NDUFS4	0.2715
COL18A1	-1.45775
PDZD3	2.3688
C9orf16	0.772333333333333
ERBB2IP	0.165333333333333
EMX2	-0.51375
FUS	-1.75625
TF	-3.8177
CLCN4	1.87933333333333
CXorf56	0.209
C11orf72	0.23825
ELAC2	-0.56
NPR1	-1.9415
ASS1	1.977
USP42	-0.19425
POLR2J	-0.5985
SEC23IP	0.286166666666667
UQCRC1	1.1635
LOC729603	-0.126
C1orf71	-0.060625
POLG	-1.505
ADAM23	-3.486
TFR2	-0.885
RICTOR	-0.7528
MGC39606	-0.98225
C19orf55	-0.798625
SNAPC1	-1.04483333333333
GNA11	0.49425
CCDC52	-0.781333333333333
FSIP1	-2.5245
UPF3A	-0.6775
IGSF11	-2.7005
LAGE3	-0.78975
CHST6	-2.1925
UNC13B	0.444875
TTLL4	-0.279375
ZNF687	-0.22925
SDC2	-1.867
COX7A2	0.86
LAMB4	-0.612
FAM24A	-0.0225
LRRTM3	-1.30383333333333
GPHB5	0.91775
OR4C13	0.0035
EIF3EIP	0.631928571428572
HABP4	-0.995
TMEM125	3.684
CNTN2	-0.0678333333333333
ASNSD1	0.25075
FUT4	1.885375
ACF	-0.97125
LOC158381	-0.526
CDH8	-0.205
AGPS	0.502
C4orf18	-0.296
PECI	0.447833333333333
UNG	0.548375
GSTP1	0.477375
DCUN1D5	-0.9065
DKFZP564J0863	0.65275
SLC9A3R1	-0.2805
BCDO2	-0.52475
CHMP7	-0.062
REM2	0.715
DNHD1	-1.15414285714286
FKBP4	-1.055875
ZNF350	1.1185
MGC11102	0.156625
BST1	0.9655
KISS1R	1.0805
NCR2	-0.429
DEFB125	0.8845
UBE2W	1.134125
KRT15	-2.117
C10orf99	3.426
SCN11A	-0.1942
GFI1	1.33425
RDHE2	0.148166666666667
FHL1	-2.23433333333333
OSGEP	0.625166666666667
GATA1	-3.0305
SMC6	-0.8615
TTTY14	-1.18775
LPIN3	0.081
RPL4	-0.523
RBPMS	-1.2647
PRPF3	-0.832333333333333
EMR1	-1.896
SPATA19	-0.4875
XCR1	0.118
IRX3	-0.3026
RBM6	-1.35075
KLF4	-0.0834
UNC5CL	2.37625
SEBOX	-0.5225
BTK	-0.674
KRCC1	0.2795
C6orf27	0.4005
SYTL5	-1.0005
PRND	0.630375
LOC653319	-0.6735
PIGL	-0.630125
HUS1	0.958833333333333
SFRS6	1.92491666666667
C17orf77	-0.187
UIMC1	-0.3855
FXYD2	-1.6245
LOC283152	-0.0466666666666667
ZNF667	-2.2445
ZCCHC12	-0.00933333333333334
TFEC	3.5386
ATP7B	0.771833333333333
POLD2	-1.0975
RG9MTD1	0.057
ACOT2	-0.052
HIST1H4I	-0.573
PPARGC1A	-0.31
ETFA	-0.0264
POLRMT	-0.04825
ZNF146	-0.004875
MIA2	1.972
KLHL6	0.0931666666666667
HOXB5	3.319
NENF	1.003
CUGBP1	-0.76525
PRSS22	2.347
CASC4	1.4795
CUL4B	-0.028
CENPJ	-1.054
PITX1	0.414666666666667
FLJ31033	1.11216666666667
CELSR3	-0.879833333333333
ZNF568	-0.95475
ITSN1	-0.643166666666667
EHBP1L1	-0.684666666666667
C19orf2	-0.3665
DCTN1	-1.37425
LIN28B	-2.58175
TNKS2	0.1535
C1QBP	0.9355
CADPS2	1.3675
SRMS	0.801333333333333
GJA9	0.0978333333333333
MGC24975	1.03266666666667
TRIM45	-0.780833333333333
TSP50	-0.67275
TCP1	-0.86425
TMED7	0.2191
CMA1	-0.2135
CENPL	-0.221666666666667
PTCRA	0.219
FST	-4.78625
VWCE	-4.18625
PAWR	1.3835
ABCC12	0.574166666666667
LDLR	-1.5797
