Hybridization REF	TCGA-AA-3679-01A-02R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.0638333333333334
CREB3L1	0.9125
RPS11	1.140875
PNMA1	-2.228
MMP2	-0.587166666666667
C10orf90	-2.02325
ZHX3	-0.137666666666667
ERCC5	0.45275
GPR98	-1.598625
RXFP3	0.752
APBB2	-1.01
PRO0478	-1.26425
KLHL13	-3.06025
PRSSL1	-0.335
PDCL3	0.689
DECR1	0.409875
SALL1	-1.8495
CADM4	-0.5995
RPS18	1.65928571428571
HNRPD	-0.610583333333333
CFHR5	0.223666666666667
SLC10A7	0.599
OR2K2	0.783
LMAN1	-1.367375
SUHW1	-1.07075
CHD8	-1.3374
SUMO1	0.6796
GP1BA	-0.2513
DDB1	-1.039
MYO9B	-0.541
MMP7	5.75325
CRNKL1	0.432875
C9orf45	-2.04866666666667
XAB2	-0.32025
RTN1	0.358285714285714
KLHL14	-1.148375
TBX10	2.938
CENPQ	0.363
UTY	1.91057142857143
ZBTB12	-0.233
DTNBP1	0.91775
KBTBD8	-0.0828333333333333
ZEB1	-0.935
ZG16	5.504
MIER1	0.0858
ADAM5P	0.261
CHD9	-0.7313125
STK16	0.8605
KIAA1486	-1.4105
TOB2	0.43625
BANK1	2.40825
OR2V2	-0.07975
GRM2	-0.0898333333333334
PROSC	-0.41475
SPIN2B	0.66125
PIR	-1.30666666666667
IPO9	-0.381
EVC	-1.60366666666667
CXCL13	2.5355
KIAA1199	1.303
SORL1	1.194
NAT10	-0.27975
CHD1	-0.76875
SYN3	0.02075
SLC22A2	-0.2885
SERPINF1	-1.06633333333333
WDR34	-0.66825
OR7A17	0.18675
C9orf11	0.2515
RNF216L	0.0176
LHB	0.275
STK25	0.32275
TAOK3	0.7325
LOC152573	-1.235
C3orf39	0.304
C14orf108	0.1834
CDC25B	-0.677545454545455
BMP3	0.08
TMEM180	0.415
MAP1LC3C	0.2775
CRYGC	-0.0775
POU3F1	-1.5872
C20orf32	-1.1915
CCDC95	0.241
HIGD1B	3.716
USP6NL	0.9625
ABCD4	-0.239333333333333
DIMT1L	0.02675
TEK	0.47125
SLC25A46	0.125
LARP7	-1.2934
CD160	0.26
MT1JP	-0.0654999999999999
PHF20	-0.4284375
CPNE4	-1.50875
GTPBP1	-0.529142857142857
RAB33B	1.34183333333333
ALDOC	-0.641875
ZNF212	0.00325
NUDT1	-0.486
RFPL2	-0.8075
ZNF83	-0.786
GDPD5	0.453125
PDCD4	0.65765
CEP350	-0.723
OR10A2	0.5995
CST7	0.35975
CIAO1	-0.139
SELL	0.689375
OR8J3	0.427
LTBP4	-0.140166666666667
SIRT6	0.78825
CCL19	3.69125
PPIL1	0.00766666666666667
GBP7	0.394166666666667
STK17A	-0.7981
ABR	1.02325
OR9G1	0.068
FOXE1	-0.9475
CNGA3	-0.249
GML	0.264
CD38	0.04575
ZDHHC6	0.685833333333333
NEFH	-3.201
CTDSP2	0.214333333333333
PGBD5	-2.552
CCNY	0.0188571428571429
RMND5B	-0.204333333333333
ZNF257	-0.7865
FLJ22167	-0.373375
EXOSC7	-0.431666666666667
ROR2	-0.60975
MAOA	3.063
TNNT3	-0.299833333333333
GYPC	-2.0945
C7orf33	0.801
PLIN	0.297
LOC90826	0.3535
RNF4	-1.1207
F8A1	0.267666666666667
PLEKHG4	0.24175
GRB2	-0.31725
HIST1H2AD	-1.1715
DUS3L	0.468666666666667
EIF1	-0.993166666666667
RP5-1077B9.4	-0.425833333333333
FPGT	1.24875
GDF10	-0.164666666666667
COQ9	0.672
GCC2	-0.0613571428571428
RARRES3	1.009875
PLXNA1	-0.4505
KIAA0100	-0.2825
PMF1	0.22275
FNDC1	4.596
HS2ST1	0.0431666666666667
CRELD2	0.56675
C8G	0.989
CD82	-0.0585
LIM2	-0.8955
UNQ6490	0.1615
MMP16	-0.74225
DRD3	0.239
C5orf26	-0.681
C11orf73	0.181875
PTP4A2	-0.124875
OR4M2	1.366
HPCA	-0.5395
SEC14L1	-0.731
CHFR	0.201125
EMILIN1	0.622625
NDUFS4	-0.05775
COL18A1	-0.230625
PDZD3	3.3103
C9orf16	0.6925
ERBB2IP	-0.332
EMX2	0.0853333333333333
FUS	-2.20625
TF	-3.8143
CLCN4	-0.4615
CXorf56	0.85775
C11orf72	0.34875
ELAC2	-0.90475
NPR1	-1.705
ASS1	0.670833333333333
USP42	0.11975
POLR2J	0.3365
SEC23IP	0.573
UQCRC1	0.5685
LOC729603	-0.20275
C1orf71	-0.5
POLG	-1.4085
ADAM23	-3.893
TFR2	-0.64225
RICTOR	-1.1703
MGC39606	0.134
C19orf55	-0.513375
SNAPC1	-1.4955
GNA11	0.854375
CCDC52	-0.153166666666667
FSIP1	-0.1655
UPF3A	0.16175
IGSF11	-2.95333333333333
LAGE3	0.50775
CHST6	-1.1215
UNC13B	-0.04325
TTLL4	-0.206375
ZNF687	-0.2315
SDC2	-1.127
COX7A2	0.84625
LAMB4	0.205
FAM24A	-0.0425
LRRTM3	-0.4052
GPHB5	0.5805
OR4C13	0.442
EIF3EIP	0.586
HABP4	-1.2475
TMEM125	4.09525
CNTN2	0.607875
ASNSD1	0.33275
FUT4	1.808125
ACF	1.04325
LOC158381	0.508
CDH8	-0.2475
AGPS	-0.2845
C4orf18	-0.076875
PECI	-1.52716666666667
UNG	-0.46175
GSTP1	0.802125
DCUN1D5	-1.031
DKFZP564J0863	-0.4735
SLC9A3R1	0.24225
BCDO2	-1.006875
CHMP7	-0.95225
REM2	-0.1245
DNHD1	-1.086875
FKBP4	-1.440375
ZNF350	0.31875
MGC11102	-0.12175
BST1	3.92325
KISS1R	1.368
NCR2	0.2505
DEFB125	-0.0385
UBE2W	0.967
KRT15	-1.03425
C10orf99	3.723
SCN11A	-0.250875
GFI1	-1.79825
RDHE2	2.61983333333333
FHL1	-1.41216666666667
OSGEP	0.406666666666667
GATA1	-3.0485
SMC6	-0.6525
TTTY14	2.1165
LPIN3	0.0885
RPL4	-0.4086
RBPMS	-0.586
PRPF3	-0.192833333333333
EMR1	-2.2965
SPATA19	0.12025
XCR1	0.6745
IRX3	-2.0395
RBM6	-0.7185
KLF4	0.6215
UNC5CL	3.34975
SEBOX	0.139
BTK	-1.799
KRCC1	2.12375
C6orf27	0.5155
SYTL5	-0.8245
PRND	0.603875
LOC653319	-0.867
PIGL	0.250125
HUS1	0.942833333333333
SFRS6	0.188666666666667
C17orf77	0.525
UIMC1	-0.3155
FXYD2	-0.5786
LOC283152	-0.14775
ZNF667	-2.8525
ZCCHC12	-0.566
TFEC	1.2357
ATP7B	1.03266666666667
POLD2	-0.872333333333333
RG9MTD1	0.10475
ACOT2	-0.442166666666667
HIST1H4I	-0.091875
PPARGC1A	-0.1924
ETFA	-0.2468
POLRMT	-0.20325
ZNF146	-1.047
MIA2	-0.159
KLHL6	-1.38616666666667
HOXB5	0.75075
NENF	1.3485
CUGBP1	-1.29775
PRSS22	2.748
CASC4	0.8504
CUL4B	0.4627
CENPJ	0.0394
PITX1	-1.28783333333333
FLJ31033	0.111
CELSR3	-1.73483333333333
ZNF568	-1.9035
ITSN1	-0.949583333333333
EHBP1L1	-0.282
C19orf2	0.4375
DCTN1	-0.98775
LIN28B	-3.48816666666667
TNKS2	-0.303
C1QBP	0.60325
CADPS2	1.2805
SRMS	1.1195
GJA9	0.120333333333333
MGC24975	-0.356166666666667
TRIM45	-1.77633333333333
TSP50	0.9045
TCP1	-0.671
TMED7	0.4413
CMA1	0.336
CENPL	0.143833333333333
PTCRA	-0.2425
FST	-4.95275
VWCE	-1.42275
PAWR	-0.0445
ABCC12	0.1916
LDLR	-1.2658
ASTN2	-0.6953
LOC441212	0.2155
GPATCH8	-0.1975
TANC2	-2.514
KIF4A	-1.42825
C18orf18	-0.98125
PGM1	-0.516
KIAA0258	0.82825
CPD	0.511
SNCAIP	-1.10375
DCT	-4.2215
HLA-DOA	1.64077272727273
OR11L1	1.1775
UPK1B	-0.406333333333333
DNAJB4	-0.80975
UGT1A8	2.418
HIST1H4L	0.543
PECR	0.283
HSPA2	0.843
WFIKKN1	-2.486
SERP1	0.122375
SYDE2	-0.6675
TACR2	1.2695
NUP85	-0.2935
CD177	1.24916666666667
LGR5	0.979166666666667
PIGG	-0.41875
PTHR1	-2.43933333333333
RAB5A	-0.4261
FLJ13224	-0.3915
USP9Y	-0.999666666666667
C7orf53	0.8165
LRP1B	-0.8345
XAF1	0.7356
ABCG8	-0.1865
ANKDD1A	-0.534333333333333
DAND5	-1.34
SPAG6	0.00860000000000001
LINCR	1.38025
ZDHHC22	-1.474
CCDC60	0.052
THOC7	-0.5075
TCTA	0.1512
OR8K3	0.51375
NY-REN-7	-0.266
B2M	1.67433333333333
C6orf141	-1.098375
LPPR4	2.761
SQLE	-0.616125
SEPHS1	0.0185
BTBD14B	0.233428571428571
