Hybridization REF	TCGA-AA-3538-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.143916666666667
CREB3L1	0.63075
RPS11	0.793875
PNMA1	-1.52275
MMP2	-0.197833333333333
C10orf90	-1.86725
ZHX3	-0.128666666666667
ERCC5	0.652
GPR98	-1.640375
RXFP3	0.6755
APBB2	0.19275
PRO0478	-1.310125
KLHL13	-1.708
PRSSL1	0.0356666666666666
PDCL3	0.394333333333333
DECR1	0.532375
SALL1	-3.0525
CADM4	-0.336833333333333
RPS18	0.803857142857143
HNRPD	-0.261833333333333
CFHR5	-0.454333333333333
SLC10A7	-0.6235
OR2K2	-0.135
LMAN1	-0.958
SUHW1	-2.1755
CHD8	-0.7926
SUMO1	0.335
GP1BA	0.3151
DDB1	-0.8585
MYO9B	-0.6322
MMP7	6.27
CRNKL1	-0.475875
C9orf45	-2.16616666666667
XAB2	-0.11375
RTN1	0.539375
KLHL14	-1.2035
TBX10	1.4015
CENPQ	-0.641
UTY	-0.916142857142857
ZBTB12	0.367
DTNBP1	0.157125
KBTBD8	0.288333333333333
ZEB1	-1.01883333333333
ZG16	5.77025
MIER1	0.4734
ADAM5P	-0.55
CHD9	-0.4604375
STK16	0.56225
KIAA1486	-0.1095
TOB2	0.260916666666667
BANK1	2.15775
OR2V2	0.11425
GRM2	-0.011
PROSC	1.623
SPIN2B	1.87325
PIR	-1.18555555555556
IPO9	-0.6168
EVC	-0.9335
CXCL13	2.02233333333333
KIAA1199	0.8807
SORL1	1.1675
NAT10	0.19525
CHD1	-0.87125
SYN3	3.3245
SLC22A2	-0.0145
SERPINF1	-0.5005
WDR34	-1.0315
OR7A17	0.36525
C9orf11	0.034
RNF216L	-0.0774
LHB	0.0625
STK25	-0.205375
TAOK3	0.397375
LOC152573	0.573
C3orf39	-0.226125
C14orf108	1.0397
CDC25B	-1.49709090909091
BMP3	0.544
TMEM180	0.179
MAP1LC3C	-0.1565
CRYGC	0.1895
POU3F1	-1.2001
C20orf32	-1.1985
CCDC95	-0.076
HIGD1B	2.39475
USP6NL	1.359625
ABCD4	-0.412166666666667
DIMT1L	-0.518833333333333
TEK	0.672
SLC25A46	-0.04575
LARP7	-2
CD160	1.2968
MT1JP	-0.227833333333333
PHF20	0.02725
CPNE4	-0.58775
GTPBP1	-0.883785714285714
RAB33B	0.387666666666667
ALDOC	-1.38825
ZNF212	-0.174
NUDT1	-0.752166666666667
RFPL2	-1.13375
ZNF83	-0.948
GDPD5	1.19375
PDCD4	1.1413
CEP350	-0.8495
OR10A2	0.18225
CST7	1.666
CIAO1	-0.27
SELL	0.653625
OR8J3	1.2725
LTBP4	-0.335333333333333
SIRT6	0.593
CCL19	4.0985
PPIL1	0.0535
GBP7	0.1702
STK17A	-0.9289
ABR	0.9555
OR9G1	0.4665
FOXE1	-0.106
CNGA3	1.131
GML	0.3165
CD38	-0.9235
ZDHHC6	1.136
NEFH	-3.63475
CTDSP2	0.415916666666667
PGBD5	0.434666666666667
CCNY	0.366
RMND5B	-0.7235
ZNF257	-3.28
FLJ22167	0.162
EXOSC7	0.2665
ROR2	-0.101625
MAOA	3.041
TNNT3	-0.0453333333333333
GYPC	-1.79675
C7orf33	1.5195
