Hybridization REF	TCGA-AA-3516-01A-02R-0826-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.35808333333333
CREB3L1	1.58425
RPS11	1.381625
PNMA1	0.24475
MMP2	-0.837333333333333
C10orf90	-2.76325
ZHX3	-1.44
ERCC5	0.000999999999999994
GPR98	-1.517625
RXFP3	1.454
APBB2	1.6885
PRO0478	-1.2765
KLHL13	-1.41125
PRSSL1	-0.274333333333333
PDCL3	0.300166666666667
DECR1	0.462875
SALL1	-3.565
CADM4	-0.4955
RPS18	1.16135714285714
HNRPD	-0.554416666666667
CFHR5	-0.355833333333333
SLC10A7	0.471
OR2K2	0.713
LMAN1	-1.618625
SUHW1	-3.6675
CHD8	-1.4448
SUMO1	0.9609
GP1BA	0.585
DDB1	-0.574666666666667
MYO9B	-0.2094
MMP7	8.65525
CRNKL1	0.354125
C9orf45	-2.3515
XAB2	-0.265375
RTN1	0.288125
KLHL14	-1.379625
TBX10	0.4095
CENPQ	-0.366
UTY	-1.35069230769231
ZBTB12	-0.269
DTNBP1	-0.138625
KBTBD8	-0.200333333333333
ZEB1	-1.33083333333333
ZG16	6.625
MIER1	0.9298
ADAM5P	0.16
CHD9	-0.3246875
STK16	0.342
KIAA1486	0.448
TOB2	1.77683333333333
BANK1	5.155
OR2V2	0.67275
GRM2	0.315
PROSC	-0.096625
SPIN2B	0.28175
PIR	-1.42444444444444
IPO9	-0.3528
EVC	-1.64366666666667
CXCL13	6.86333333333333
KIAA1199	0.3679
SORL1	0.259
NAT10	0.005
CHD1	0.071
SYN3	-0.3895
SLC22A2	2.8565
SERPINF1	-2.17633333333333
WDR34	-0.29775
OR7A17	0.8005
C9orf11	-0.412
RNF216L	-0.3775
LHB	0.553
STK25	-0.246
TAOK3	0.9775
LOC152573	-2.673
C3orf39	0.101
C14orf108	1.1433
CDC25B	-0.0481818181818182
BMP3	1.3765
TMEM180	0.5555
MAP1LC3C	-0.6695
CRYGC	-0.481
POU3F1	-1.568
C20orf32	-0.8405
CCDC95	-0.2635
HIGD1B	2.57725
USP6NL	0.3485
ABCD4	-0.122166666666667
DIMT1L	-0.137416666666667
TEK	0.9725
SLC25A46	0.7
LARP7	-1.8664
CD160	0.128
MT1JP	1.94533333333333
PHF20	-0.61275
CPNE4	-1.83575
GTPBP1	-0.149571428571429
RAB33B	0.8395
ALDOC	-1.5265
ZNF212	-0.53075
NUDT1	-1.51233333333333
RFPL2	-1.5
ZNF83	-1.99766666666667
