Hybridization REF	TCGA-AA-3514-11A-01R-1758-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.406166666666667
CREB3L1	1.5785
RPS11	0.30875
PNMA1	-0.475
MMP2	-0.734666666666667
C10orf90	-1.66925
ZHX3	-0.0833333333333333
ERCC5	0.70475
GPR98	-1.245375
RXFP3	-0.441
APBB2	0.231
PRO0478	-1.309125
KLHL13	-1.51075
PRSSL1	-1.0275
PDCL3	0.342333333333333
DECR1	1.646125
SALL1	-2.08316666666667
CADM4	-0.994166666666667
RPS18	0.0997142857142857
HNRPD	-0.498
CFHR5	0.5395
SLC10A7	0.285
OR2K2	0.413
LMAN1	-0.642
SUHW1	-3.331
CHD8	-0.538
SUMO1	0.6816
GP1BA	1.5096
DDB1	-0.556333333333333
MYO9B	-0.0274
MMP7	-0.65525
CRNKL1	0.45125
C9orf45	-1.75283333333333
XAB2	-0.1835
RTN1	1.61475
KLHL14	-1.231
TBX10	2.884
CENPQ	-1.738
UTY	-0.9915
ZBTB12	-0.308
DTNBP1	0.40325
KBTBD8	0.599666666666667
ZEB1	-0.607666666666667
ZG16	5.5905
MIER1	1.5282
ADAM5P	-0.201
CHD9	-0.2659375
STK16	0.93475
KIAA1486	-0.771
TOB2	0.832916666666667
BANK1	4.61025
OR2V2	0.427
GRM2	-0.544166666666667
PROSC	1.174
SPIN2B	0.08325
PIR	-1.24777777777778
IPO9	-0.8361
EVC	-0.826333333333333
CXCL13	5.427
KIAA1199	-2.4326
SORL1	1.259
NAT10	-0.5585
CHD1	0.03725
SYN3	-0.02325
SLC22A2	-0.121
SERPINF1	-1.02766666666667
WDR34	-0.837
OR7A17	0.755
C9orf11	-0.459
RNF216L	-0.4115
LHB	0.1995
STK25	-0.391
TAOK3	1.73125
LOC152573	-0.72625
C3orf39	-0.7265
C14orf108	1.7498
CDC25B	-0.700909090909091
BMP3	5.3325
TMEM180	-1.572
MAP1LC3C	-0.34375
CRYGC	-1.144
POU3F1	-1.3448
C20orf32	-1.381
CCDC95	-0.575
HIGD1B	3.529
USP6NL	0.416875
ABCD4	0.803166666666667
DIMT1L	-0.930583333333333
TEK	1.00957142857143
SLC25A46	0.849
LARP7	-1.149
CD160	3.45733333333333
MT1JP	2.64333333333333
PHF20	-1.0488125
CPNE4	-0.6495
GTPBP1	0.193
RAB33B	0.042
ALDOC	-2.269375
ZNF212	-0.002
NUDT1	-0.5665
RFPL2	0.033
ZNF83	-1.9135
GDPD5	-1.607625
PDCD4	2.6094
CEP350	-0.4985
OR10A2	0.87275
CST7	1.65025
CIAO1	-0.729
SELL	2.06225
OR8J3	4.0545
LTBP4	0.322
SIRT6	1.92475
CCL19	4.69575
PPIL1	-0.724
GBP7	1.5265
STK17A	0.6472
ABR	2.059
OR9G1	0.886
FOXE1	-0.923375
CNGA3	1.0915
GML	-0.1045
CD38	1.29125
ZDHHC6	0.594833333333333
NEFH	-1.8
CTDSP2	1.44225
PGBD5	0.299166666666667
CCNY	0.418857142857143
RMND5B	0.20925
ZNF257	-1.8035
FLJ22167	-1.00475
EXOSC7	-0.381333333333333
ROR2	0.500875
MAOA	4.418625
TNNT3	0.400166666666667
GYPC	-1.42775
C7orf33	1.014
PLIN	0.421
LOC90826	-0.0455
RNF4	-0.3911
F8A1	0.292666666666667
PLEKHG4	-1.813
GRB2	0.1067
HIST1H2AD	-0.4015
DUS3L	-0.991833333333333
EIF1	-0.408
RP5-1077B9.4	-1.14133333333333
FPGT	1.816
GDF10	-0.256333333333333
COQ9	1.217
GCC2	0.725857142857143
RARRES3	3.146375
PLXNA1	-1.0718
KIAA0100	-0.2397
PMF1	-0.16375
FNDC1	4.0665
HS2ST1	-0.618
CRELD2	1.634
C8G	0.008
CD82	-0.0995
LIM2	-0.856
UNQ6490	-0.5435
MMP16	-0.98225
DRD3	0.6015
C5orf26	-1.766
C11orf73	-0.14525
PTP4A2	0.408
OR4M2	-0.745
HPCA	-1.07883333333333
SEC14L1	-0.4115
CHFR	0.470375
EMILIN1	0.6555
NDUFS4	0.595
COL18A1	-1.866125
PDZD3	3.3442
C9orf16	-0.579166666666667
ERBB2IP	0.896166666666667
EMX2	3.0925
FUS	-1.84525
TF	-3.0668
CLCN4	0.181833333333333
CXorf56	0.53
C11orf72	0.402
ELAC2	-0.894333333333334
NPR1	-1.297
ASS1	2.97083333333333
USP42	-0.100875
POLR2J	-1.109
SEC23IP	0.553166666666667
UQCRC1	1.144
LOC729603	0.727
C1orf71	-0.042875
POLG	-1.408
