Hybridization REF	TCGA-AA-3856-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.006
CREB3L1	1.34725
RPS11	0.745625
PNMA1	-1.35625
MMP2	-0.389
C10orf90	-2.552
ZHX3	-0.6945
ERCC5	0.1655
GPR98	-1.77575
RXFP3	0.696
APBB2	-0.5665
PRO0478	-0.97625
KLHL13	-2.95225
PRSSL1	-0.735833333333333
PDCL3	0.1715
DECR1	0.6035
SALL1	-2.33366666666667
CADM4	-0.374
RPS18	0.720071428571429
HNRPD	-1.18608333333333
CFHR5	0.128666666666667
SLC10A7	0.228
OR2K2	-0.044
LMAN1	-1.022625
SUHW1	-3.118
CHD8	-0.987
SUMO1	-0.2396
GP1BA	0.6427
DDB1	-0.521166666666667
MYO9B	0.0879
MMP7	6.64025
CRNKL1	1.071625
C9orf45	-1.66416666666667
XAB2	0.00475000000000001
RTN1	1.272125
KLHL14	-1.2095
TBX10	1.047
CENPQ	-0.38525
UTY	2.03471428571429
ZBTB12	0.061
DTNBP1	0.07325
KBTBD8	-0.317166666666667
ZEB1	-1.25366666666667
ZG16	5.81225
MIER1	0.056
ADAM5P	-1.5125
CHD9	-0.68175
STK16	0.8025
KIAA1486	-0.3015
TOB2	0.353666666666667
BANK1	4.0915
OR2V2	0.59325
GRM2	0.102666666666667
PROSC	0.756125
SPIN2B	1.04475
PIR	-2.03111111111111
IPO9	-0.569
EVC	-1.17033333333333
CXCL13	4.91216666666667
KIAA1199	1.8443
SORL1	1.84425
NAT10	0.39975
CHD1	-0.54575
SYN3	1.66975
SLC22A2	-0.09225
SERPINF1	-0.639833333333333
WDR34	-0.7765
OR7A17	0.459
C9orf11	0.293
RNF216L	-0.2576
LHB	0.1555
STK25	0.812375
TAOK3	1.004625
LOC152573	-0.3195
C3orf39	-0.1955
C14orf108	0.5591
CDC25B	1.05109090909091
BMP3	0.512
TMEM180	0.281
MAP1LC3C	-0.605
CRYGC	-0.299
POU3F1	-1.1334
C20orf32	-1.2205
CCDC95	0.367
HIGD1B	2.06225
USP6NL	1.003625
ABCD4	-0.259166666666667
DIMT1L	-0.525416666666667
TEK	0.360125
SLC25A46	0.068
LARP7	-1.8762
CD160	1.1315
MT1JP	0.133
PHF20	-0.251625
CPNE4	-1.4485
GTPBP1	-0.680928571428572
RAB33B	0.0431666666666667
ALDOC	-0.14875
ZNF212	-0.04375
NUDT1	-0.534833333333333
RFPL2	-1.82
ZNF83	-0.371333333333333
GDPD5	1.28575
PDCD4	0.8188
CEP350	-0.70375
OR10A2	0.2715
CST7	1.855
CIAO1	-0.4635
SELL	1.15925
OR8J3	1.508
LTBP4	0.211666666666667
SIRT6	1.0455
CCL19	4.85875
PPIL1	-0.683333333333333
GBP7	0.1
STK17A	-0.6566
ABR	1.09925
OR9G1	0.73
FOXE1	-0.73325
CNGA3	1.032
GML	0.2455
CD38	0.13625
ZDHHC6	0.974666666666667
NEFH	-3.4285
CTDSP2	0.72
PGBD5	-0.593166666666667
CCNY	0.167357142857143
RMND5B	-0.419666666666667
ZNF257	-3.532
FLJ22167	0.334625
EXOSC7	-0.405666666666667
ROR2	-0.3725
MAOA	3.094
TNNT3	-0.152166666666667
GYPC	-1.7
C7orf33	0.2455
PLIN	0.832333333333333
LOC90826	-0.36275
RNF4	-0.624
F8A1	0.471
PLEKHG4	-0.11375
GRB2	0.14355
HIST1H2AD	-0.16625
DUS3L	0.619333333333333
EIF1	0.0788333333333333
RP5-1077B9.4	-0.634
FPGT	1.2345
GDF10	3.6615
COQ9	0.825
GCC2	-0.335357142857143
RARRES3	2.449375
PLXNA1	-0.3276
KIAA0100	-0.3677
PMF1	0.09875
FNDC1	4.2645
HS2ST1	1.06
CRELD2	0.143
C8G	-1.3605
CD82	-0.01725
LIM2	-0.912
UNQ6490	-0.08
MMP16	-0.60075
DRD3	0.35525
C5orf26	-0.75325
C11orf73	-0.0375
PTP4A2	-0.3005
OR4M2	0.302
HPCA	-0.484833333333333
SEC14L1	-0.9745
CHFR	0.200875
EMILIN1	0.568
NDUFS4	-0.8995
COL18A1	-1.350375
PDZD3	3.2959
C9orf16	1.0665
ERBB2IP	-0.516666666666667
EMX2	-0.0675
FUS	-1.483
TF	-4.1759
CLCN4	-0.107333333333333
CXorf56	0.67475
C11orf72	0.462
ELAC2	-1.27583333333333
NPR1	-1.63075
ASS1	1.57816666666667
USP42	-0.374
POLR2J	0.113
SEC23IP	0.293166666666667
UQCRC1	0.568
LOC729603	-0.26
C1orf71	-0.788375
POLG	-0.775
ADAM23	-3.83175
TFR2	-0.67225
RICTOR	-0.0771
MGC39606	-0.14825
C19orf55	-0.219125
SNAPC1	-1.94616666666667
GNA11	1.266
CCDC52	0.313
FSIP1	-0.095
UPF3A	0.271375
IGSF11	-2.71216666666667
LAGE3	-0.042
CHST6	-3.53
UNC13B	0.71375
TTLL4	-0.300875
ZNF687	-0.41625
SDC2	-1.6646
COX7A2	0.0785
LAMB4	-0.23175
FAM24A	-0.194
LRRTM3	-1.29716666666667
GPHB5	0.601
OR4C13	0.1295
EIF3EIP	0.0964999999999999
HABP4	0.2405
TMEM125	4.186
CNTN2	-0.086875
ASNSD1	-0.025
FUT4	2.32925
ACF	0.6535
LOC158381	-0.196
CDH8	-0.41275
AGPS	-0.416333333333333
C4orf18	1.277
PECI	-1.81433333333333
UNG	-0.04125
GSTP1	-0.017
DCUN1D5	-0.936333333333333
DKFZP564J0863	-0.53275
SLC9A3R1	0.052625
BCDO2	-0.871875
CHMP7	-0.059375
REM2	-0.176
DNHD1	-0.550625
FKBP4	-0.942375
ZNF350	0.99275
MGC11102	-0.0585
BST1	0.2985
KISS1R	1.597
NCR2	0.51
DEFB125	-0.2755
UBE2W	0.9235
KRT15	-0.8985
C10orf99	3.641
SCN11A	-0.012875
GFI1	-0.701
RDHE2	2.33783333333333
FHL1	-1.05833333333333
OSGEP	-0.151166666666667
GATA1	-3.1965
SMC6	-0.78025
TTTY14	1.64125
LPIN3	0.62225
RPL4	-0.8606
RBPMS	-0.0424
PRPF3	-0.605166666666667
EMR1	-1.2185
SPATA19	0.1105
XCR1	0.2825
IRX3	-2.1689
RBM6	-0.32775
KLF4	1.4574
UNC5CL	2.2465
SEBOX	0.843
BTK	-0.473
KRCC1	0.9595
C6orf27	0.5415
SYTL5	-0.2365
PRND	0.308142857142857
LOC653319	-0.8385
PIGL	-0.2855
HUS1	0.465666666666667
SFRS6	-0.106083333333333
C17orf77	0.492
UIMC1	-0.667333333333333
FXYD2	-1.8861
LOC283152	-0.34575
ZNF667	-2.687
ZCCHC12	-0.92425
TFEC	2.6526
ATP7B	0.946666666666667
POLD2	-0.8675
RG9MTD1	0.196
ACOT2	-0.127166666666667
