Hybridization REF	TCGA-AA-3966-01A-01R-1113-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.324333333333333
CREB3L1	1.42075
RPS11	0.408875
PNMA1	-0.1425
MMP2	0.273166666666667
C10orf90	-2.53875
ZHX3	-0.381
ERCC5	0.2325
GPR98	-0.6185
RXFP3	0.3925
APBB2	-0.51925
PRO0478	-1.378375
KLHL13	-0.17625
PRSSL1	0.0646666666666667
PDCL3	0.338
DECR1	0.18
SALL1	-3.485
CADM4	0.239333333333333
RPS18	-0.242428571428571
HNRPD	-0.871666666666667
CFHR5	-0.922666666666667
SLC10A7	-0.513625
OR2K2	-0.8595
LMAN1	-0.060875
SUHW1	-2.14375
CHD8	-1.5418
SUMO1	0.6309
GP1BA	0.5511
DDB1	-0.652
MYO9B	-0.1574
MMP7	8.08475
CRNKL1	0.670875
C9orf45	-1.85983333333333
XAB2	-0.42575
RTN1	0.703
KLHL14	-1.1275
TBX10	-0.252
CENPQ	-0.82275
UTY	-1.72592307692308
ZBTB12	-0.724
DTNBP1	0.156125
KBTBD8	0.154
ZEB1	-0.626833333333333
ZG16	1.2965
MIER1	0.2994
ADAM5P	-0.224
CHD9	-0.827
STK16	-0.1215
KIAA1486	0.252
TOB2	0.457416666666667
BANK1	4.35575
OR2V2	0.36275
GRM2	0.316333333333333
PROSC	-0.620625
SPIN2B	-0.5275
PIR	-1.09588888888889
IPO9	-0.8893
EVC	-0.441666666666667
CXCL13	2.312
KIAA1199	2.0087
SORL1	1.08325
NAT10	-0.9465
CHD1	-0.3275
SYN3	-0.52375
SLC22A2	-0.25175
SERPINF1	-0.507666666666667
WDR34	-1.08725
OR7A17	0.77675
C9orf11	-0.427
RNF216L	-0.4042
LHB	-0.0115
STK25	-0.18875
TAOK3	0.875625
LOC152573	-0.13775
C3orf39	-0.35575
C14orf108	0.6128
CDC25B	1.01627272727273
BMP3	0.503
TMEM180	0.0275
MAP1LC3C	-0.324
CRYGC	0.722
POU3F1	-0.35
C20orf32	0.578
CCDC95	-0.8145
HIGD1B	1.825
USP6NL	0.625125
ABCD4	0.252166666666667
DIMT1L	-0.586333333333333
TEK	0.683428571428571
SLC25A46	-0.10825
LARP7	-1.3474
CD160	0.2476
MT1JP	0.193333333333333
PHF20	-0.7605
CPNE4	-0.94525
GTPBP1	-0.868928571428571
RAB33B	1.06466666666667
ALDOC	-0.84275
ZNF212	-1.89975
NUDT1	-1.13333333333333
RFPL2	-1.51275
ZNF83	-0.136666666666667
GDPD5	0.651875
PDCD4	0.27645
CEP350	-0.441
OR10A2	0.5795
CST7	2.27925
CIAO1	-0.51725
SELL	1.57875
OR8J3	0.5515
LTBP4	0.141833333333333
SIRT6	-0.02375
CCL19	3.0135
PPIL1	-0.363666666666667
GBP7	0.291
STK17A	-0.5292
ABR	0.49
OR9G1	0.00599999999999999
FOXE1	-0.12375
CNGA3	0.417
GML	-0.0815
CD38	0.3665
ZDHHC6	0.422
NEFH	-2.9855
