Hybridization REF	TCGA-AA-3527-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.397333333333333
CREB3L1	-0.0915
RPS11	1.401875
PNMA1	-2.55125
MMP2	-0.395
C10orf90	-1.8405
ZHX3	-0.449
ERCC5	-0.18125
GPR98	-1.11775
RXFP3	1.0645
APBB2	0.50625
PRO0478	-0.8795
KLHL13	2.60325
PRSSL1	0.503166666666667
PDCL3	0.300833333333333
DECR1	1.107
SALL1	-2.51683333333333
CADM4	0.399166666666667
RPS18	1.03485714285714
HNRPD	-1.24708333333333
CFHR5	-0.5692
SLC10A7	0.08925
OR2K2	0.3915
LMAN1	-0.6585
SUHW1	-0.8995
CHD8	-0.2454
SUMO1	-0.1971
GP1BA	-0.0744
DDB1	-0.739166666666667
MYO9B	-0.4483
MMP7	6.791
CRNKL1	0.592625
C9orf45	-1.55883333333333
XAB2	-0.246
RTN1	1.18614285714286
KLHL14	-1.382875
TBX10	0.3465
CENPQ	-0.84325
UTY	-0.584428571428571
ZBTB12	0.4275
DTNBP1	0.16875
KBTBD8	0.7255
ZEB1	-0.659166666666667
ZG16	2.13325
MIER1	0.5734
ADAM5P	1.0335
CHD9	-0.7006875
STK16	0.2345
KIAA1486	-0.3725
TOB2	0.336833333333333
BANK1	2.4995
OR2V2	0.20575
GRM2	0.507666666666667
PROSC	-0.4495
SPIN2B	0.3505
PIR	-0.241111111111111
IPO9	-0.3021
EVC	-1.41533333333333
CXCL13	1.28983333333333
KIAA1199	1.3768
SORL1	1.2185
NAT10	0.58425
CHD1	0.22525
SYN3	0.6455
SLC22A2	-0.242
SERPINF1	-0.9605
WDR34	-0.435
OR7A17	0.186
C9orf11	-0.3085
RNF216L	-0.1479
LHB	0.101
STK25	-0.073125
TAOK3	0.068375
LOC152573	-0.9735
C3orf39	-0.1125
C14orf108	-0.2407
CDC25B	0.560909090909091
BMP3	0.0875000000000001
TMEM180	0.824
MAP1LC3C	-0.07375
CRYGC	0.1815
POU3F1	-0.708
C20orf32	-0.432
CCDC95	-0.186
HIGD1B	1.7445
USP6NL	0.514125
ABCD4	-0.896333333333333
DIMT1L	0.0505833333333333
TEK	0.130125
SLC25A46	0.29475
LARP7	-1.8681
CD160	0.730166666666667
MT1JP	-0.046
PHF20	-0.6791875
CPNE4	-1.0535
GTPBP1	-1.02864285714286
RAB33B	0.803166666666667
ALDOC	-1.575125
ZNF212	-0.47225
NUDT1	-0.7675
RFPL2	0.3125
ZNF83	-0.367
GDPD5	0.871
PDCD4	-0.0225
CEP350	-0.734
OR10A2	0.41325
CST7	0.659
CIAO1	0.259
SELL	0.57025
OR8J3	0.1705
LTBP4	-0.0873333333333334
SIRT6	0.305
CCL19	2.2435
PPIL1	0.0728333333333333
GBP7	0.983666666666667
STK17A	-1.2173
ABR	0.40125
OR9G1	0.015
FOXE1	0.042625
CNGA3	-0.693
GML	0.335
CD38	-1.36375
ZDHHC6	0.697333333333333
NEFH	-4.3595
CTDSP2	-0.20825
PGBD5	-1.15366666666667
CCNY	0.0485714285714286
RMND5B	0.0814166666666667
ZNF257	-3.10375
FLJ22167	-0.031875
EXOSC7	-0.0795
ROR2	-0.444
MAOA	1.39475
TNNT3	-0.406
GYPC	-1.72075
C7orf33	1.1615
PLIN	0.433333333333333
LOC90826	-0.2195
RNF4	-0.8341
F8A1	0.662333333333333
PLEKHG4	-0.5245
GRB2	-0.17845
HIST1H2AD	-0.328
DUS3L	0.0785
EIF1	-0.300666666666667
RP5-1077B9.4	-0.534
FPGT	1.7505
GDF10	0.927
COQ9	0.51625
GCC2	0.547857142857143
RARRES3	2.3465
PLXNA1	-0.4536
KIAA0100	-0.5015
PMF1	0.36375
FNDC1	3.50525
HS2ST1	0.368833333333333
CRELD2	0.08
C8G	-0.793
CD82	-0.2715
LIM2	-0.369
UNQ6490	0.998
MMP16	-0.5895
DRD3	0.753
C5orf26	-0.6145
C11orf73	-0.338125
PTP4A2	-0.412125
OR4M2	1.2685
HPCA	-0.649
SEC14L1	-1.373
CHFR	0.640375
EMILIN1	0.258875
NDUFS4	0.34425
COL18A1	-1.2105
PDZD3	1.9372
C9orf16	0.121
ERBB2IP	-0.4375
EMX2	0.09475
FUS	-1.0485
TF	-4.0468
CLCN4	1.3535
CXorf56	0.7525
C11orf72	0.3495
ELAC2	-0.913166666666667
NPR1	-1.3385
ASS1	0.114666666666667
USP42	0.334625
POLR2J	-0.4735
SEC23IP	0.115
UQCRC1	0.51375
LOC729603	-0.22375
C1orf71	-0.223625
POLG	-0.845
ADAM23	-4.15325
TFR2	-0.47075
RICTOR	-0.6668
MGC39606	0.3285
C19orf55	0.21275
SNAPC1	-1.95833333333333
GNA11	0.579625
CCDC52	-0.264666666666667
FSIP1	0.217
UPF3A	-0.299
IGSF11	-2.25
LAGE3	0.77125
CHST6	-2.8345
UNC13B	0.361
TTLL4	0.586875
ZNF687	-0.092375
SDC2	-1.1528
COX7A2	0.73725
LAMB4	0.11325
FAM24A	0.135
LRRTM3	-0.2285
GPHB5	0.5875
OR4C13	0.156
EIF3EIP	0.0189285714285714
HABP4	-0.7205
TMEM125	3.82
CNTN2	0.100375
ASNSD1	0.0935
FUT4	1.930875
ACF	0.894
LOC158381	0.1125
CDH8	0.157
AGPS	0.279333333333333
C4orf18	-0.20275
PECI	-0.784166666666667
UNG	-0.039125
GSTP1	-0.09425
DCUN1D5	-1.00733333333333
DKFZP564J0863	-0.826
SLC9A3R1	-0.355375
BCDO2	-0.73175
CHMP7	-0.833375
REM2	0.2545
DNHD1	-0.42425
FKBP4	-0.801875
ZNF350	0.50775
MGC11102	-0.552375
BST1	0.579
KISS1R	0.8085
NCR2	0.386
DEFB125	-0.537
UBE2W	1.563
KRT15	0.444875
C10orf99	3.7785
SCN11A	0.240375
GFI1	-1.231
RDHE2	-0.136
FHL1	-1.17883333333333
OSGEP	0.707833333333333
GATA1	-3.10266666666667
SMC6	-0.4945
TTTY14	-0.35975
LPIN3	0.2335
RPL4	-0.0414
RBPMS	-0.1746
PRPF3	-0.161166666666667
EMR1	-1.2565
SPATA19	-0.00100000000000001
XCR1	0.157
IRX3	-2.6396
RBM6	-0.49025
KLF4	-0.4211
UNC5CL	3.4605
SEBOX	0.071
BTK	-1.99175
KRCC1	-0.01875
C6orf27	0.259
SYTL5	0.0915
PRND	0.432625
LOC653319	-1.23
PIGL	0.14975
HUS1	0.651833333333333
SFRS6	0.749083333333333
C17orf77	0.5745
UIMC1	-0.4735
FXYD2	-0.7226
LOC283152	-0.31625
ZNF667	-1.42575
ZCCHC12	0.504
TFEC	1.31
ATP7B	0.364666666666667
POLD2	-0.716666666666667
RG9MTD1	0.54475
ACOT2	-0.383666666666667
HIST1H4I	-0.300875
PPARGC1A	-1.2886
ETFA	-0.0328
POLRMT	0.41575
ZNF146	0.112625
MIA2	0.3905
KLHL6	-2.0805
HOXB5	1.7095
NENF	0.642166666666667
CUGBP1	-1.00125
PRSS22	1.86616666666667
CASC4	0.1792
CUL4B	0.3243
CENPJ	-0.3385
PITX1	0.400333333333333
FLJ31033	1.16633333333333
CELSR3	-0.875833333333333
ZNF568	-1.59775
ITSN1	-0.887583333333333
EHBP1L1	-1.27333333333333
C19orf2	0.4835
DCTN1	-0.82425
LIN28B	0.5425
TNKS2	0.77
C1QBP	0.36625
CADPS2	-1.16475
SRMS	0.49425
GJA9	0.0781666666666667
MGC24975	0.055
TRIM45	-0.672833333333333
TSP50	-0.206
TCP1	-0.8185
TMED7	0.6007
CMA1	0.266
CENPL	0.0918333333333333
PTCRA	-0.1165
