Hybridization REF	TCGA-AA-3814-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.0211666666666667
CREB3L1	1.125
RPS11	1.76
PNMA1	-1.4355
MMP2	0.506166666666667
C10orf90	-2.29075
ZHX3	-0.435333333333333
ERCC5	0.4035
GPR98	-1.231625
RXFP3	1.2575
APBB2	-0.34575
PRO0478	-1.2355
KLHL13	2.32925
PRSSL1	-0.0253333333333333
PDCL3	0.795
DECR1	0.2305
SALL1	-2.732
CADM4	-0.558833333333333
RPS18	1.04471428571429
HNRPD	-0.847
CFHR5	0.0291666666666667
SLC10A7	-0.044
OR2K2	-0.2435
LMAN1	-0.880875
SUHW1	-2.092
CHD8	-1.5242
SUMO1	0.5655
GP1BA	1.2452
DDB1	-1.41166666666667
MYO9B	9.99999999999834e-05
MMP7	8.14625
CRNKL1	-0.321375
C9orf45	-2.586
XAB2	-0.17825
RTN1	1.195625
KLHL14	-1.379375
TBX10	1.7475
CENPQ	-0.3175
UTY	-1.02792857142857
ZBTB12	-0.4915
DTNBP1	0.5195
KBTBD8	0.555666666666667
ZEB1	0.219833333333333
ZG16	5.64975
MIER1	0.7678
ADAM5P	-0.376
CHD9	-0.5375625
STK16	1.887
KIAA1486	-0.346
TOB2	0.302666666666667
BANK1	4.76075
OR2V2	0.148
GRM2	-0.00400000000000001
PROSC	0.946375
SPIN2B	0.8745
PIR	-0.66
IPO9	-0.7343
EVC	-0.369333333333333
CXCL13	3.535
KIAA1199	1.4355
SORL1	0.87
NAT10	-0.212
CHD1	-0.68275
SYN3	3.40275
SLC22A2	-0.61025
SERPINF1	0.125166666666667
WDR34	-1.224
OR7A17	0.07475
C9orf11	-0.0445
RNF216L	-0.4496
LHB	0.422
STK25	0.100125
TAOK3	0.929
LOC152573	-0.65225
C3orf39	-0.059
C14orf108	0.4954
CDC25B	-0.497909090909091
BMP3	1.232
TMEM180	-0.081
MAP1LC3C	-0.36525
CRYGC	0.084
POU3F1	-1.195
C20orf32	-0.6815
CCDC95	0.273
HIGD1B	2.7655
USP6NL	0.447125
ABCD4	0.0761666666666666
DIMT1L	-0.225
TEK	0.548
SLC25A46	-0.27525
LARP7	-1.4245
CD160	0.819
MT1JP	0.682
PHF20	-0.0775625
CPNE4	-2.12
GTPBP1	-0.7455
RAB33B	0.867833333333333
ALDOC	-1.224875
ZNF212	-0.266
NUDT1	-0.348666666666667
RFPL2	-1.5145
ZNF83	-0.498833333333333
GDPD5	0.784125
PDCD4	0.5453
CEP350	-1.23725
OR10A2	0.45825
CST7	1.03075
CIAO1	-0.14
SELL	1.233
OR8J3	0.9845
LTBP4	0.1175
SIRT6	0.91125
CCL19	4.781
PPIL1	0.188333333333333
GBP7	-0.158333333333333
STK17A	-0.3344
ABR	0.62475
OR9G1	-0.104
FOXE1	-0.685125
CNGA3	1.082
GML	0.269
CD38	-0.4195
ZDHHC6	0.243166666666667
NEFH	-3.31275
CTDSP2	0.38725
PGBD5	-0.394166666666667
CCNY	0.00778571428571428
RMND5B	-0.164666666666667
