Hybridization REF	TCGA-AA-3555-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.0775833333333333
CREB3L1	2.2815
RPS11	0.451375
PNMA1	-0.11125
MMP2	0.284
C10orf90	-2.54575
ZHX3	-1.06316666666667
ERCC5	0.2725
GPR98	-1.89385714285714
RXFP3	0.6445
APBB2	0.346
PRO0478	-1.428
KLHL13	-0.566
PRSSL1	-0.847833333333333
PDCL3	0.662166666666667
DECR1	-0.0385
SALL1	-3.10083333333333
CADM4	-0.0568333333333333
RPS18	0.0982857142857143
HNRPD	0.352666666666667
CFHR5	-0.0424
SLC10A7	0.226285714285714
OR2K2	-0.5615
LMAN1	0.33625
SUHW1	-2.3855
CHD8	-0.9978
SUMO1	0.6158
GP1BA	0.1067
DDB1	-0.797666666666667
MYO9B	-0.0929
MMP7	8.259
CRNKL1	0.435375
C9orf45	-2.03
XAB2	-0.46125
RTN1	1.02485714285714
KLHL14	-1.522
TBX10	-2.071
CENPQ	-1.17925
UTY	-1.39092857142857
ZBTB12	0.2065
DTNBP1	0.09975
KBTBD8	-0.5295
ZEB1	-0.989833333333333
ZG16	4.305
MIER1	0.3218
ADAM5P	1.37
CHD9	-1.0779375
STK16	0.4415
KIAA1486	-0.5055
TOB2	0.592583333333333
BANK1	2.93325
OR2V2	0.16675
GRM2	0.4085
PROSC	0.413
SPIN2B	-0.16875
PIR	-1.48655555555556
IPO9	-0.5257
EVC	-1.20283333333333
CXCL13	1.8895
KIAA1199	3.0051
SORL1	1.40225
NAT10	-0.14175
CHD1	-0.1525
SYN3	-0.741
SLC22A2	-0.05325
SERPINF1	-1.62066666666667
WDR34	-1.0225
OR7A17	0.73925
C9orf11	0.3695
RNF216L	-1.0376
LHB	0.0065
STK25	0.65375
TAOK3	1.202625
LOC152573	-0.4935
C3orf39	0.188
C14orf108	1.2143
CDC25B	0.0551818181818182
BMP3	0.624
TMEM180	0.4995
MAP1LC3C	0.01625
CRYGC	-1.0635
POU3F1	-1.5108
C20orf32	0.2995
CCDC95	-0.4725
HIGD1B	3.2185
USP6NL	0.5245
ABCD4	-0.1885
DIMT1L	-0.680333333333333
TEK	0.515125
SLC25A46	0.4505
LARP7	-1.9961
CD160	-0.397166666666667
MT1JP	-1.81816666666667
PHF20	-0.9743125
CPNE4	-1.617
GTPBP1	-0.751285714285714
RAB33B	0.995166666666667
ALDOC	-1.293875
ZNF212	-0.60475
NUDT1	-0.852666666666667
RFPL2	-1.42575
ZNF83	-0.35
GDPD5	-0.276625
PDCD4	1.13735
CEP350	-0.80375
OR10A2	0.1425
CST7	0.025
CIAO1	-1.0085
SELL	2.10075
OR8J3	4.618
LTBP4	0.25
SIRT6	0.20175
CCL19	1.89325
PPIL1	-0.402
GBP7	0.323166666666667
STK17A	-1.0495
ABR	1.82625
OR9G1	-0.7445
FOXE1	-0.059875
CNGA3	0.7955
GML	-0.1385
CD38	-2.5625
ZDHHC6	0.795833333333333
NEFH	-4.153
CTDSP2	0.572833333333333
PGBD5	-1.17866666666667
CCNY	0.530214285714286
RMND5B	0.076
ZNF257	-4.1645
FLJ22167	0.029625
EXOSC7	0.102166666666667
ROR2	-0.497
MAOA	1.982375
TNNT3	-0.520166666666667
GYPC	-2.521
C7orf33	1.522
PLIN	-0.182333333333333
LOC90826	-0.03275
RNF4	0.0568
F8A1	0.314833333333333
PLEKHG4	1.06175
GRB2	0.0906
HIST1H2AD	-1.99975
DUS3L	-0.2725
EIF1	0.159666666666667
RP5-1077B9.4	-1.03933333333333
FPGT	1.08725
GDF10	-1.67616666666667
COQ9	0.15475
GCC2	0.802571428571429
RARRES3	0.730125
PLXNA1	-0.1099
KIAA0100	-0.2333
PMF1	-0.297
FNDC1	5.7775
HS2ST1	0.07225
CRELD2	1.02
C8G	-2.5525
CD82	-1.0125
LIM2	-1.02
UNQ6490	0.875
MMP16	-0.5055
DRD3	0.33525
C5orf26	-0.74475
C11orf73	-0.116875
PTP4A2	0.518
OR4M2	-0.186
HPCA	0.9475
SEC14L1	-0.648833333333333
CHFR	0.44325
EMILIN1	0.361375
NDUFS4	-0.4715
COL18A1	-1.237875
PDZD3	1.8065
C9orf16	0.0948333333333333
ERBB2IP	-0.262666666666667
EMX2	-0.53925
FUS	-0.51425
TF	-4.8228
CLCN4	0.979
CXorf56	0.399
C11orf72	1.01725
ELAC2	-0.823166666666666
NPR1	-1.3525
ASS1	-0.391333333333333
USP42	-0.7375
POLR2J	-0.84
SEC23IP	0.856333333333333
UQCRC1	0.7605
LOC729603	-0.043
C1orf71	-1.005
POLG	-0.703
ADAM23	-4.2475
TFR2	-0.18775
RICTOR	-0.8553
MGC39606	-0.086
C19orf55	-0.4075
SNAPC1	-1.63133333333333
GNA11	0.449375
CCDC52	0.867333333333333
FSIP1	-0.8995
UPF3A	-0.33175
IGSF11	-2.71716666666667
LAGE3	-0.74675
CHST6	0.8595
UNC13B	1.59275
TTLL4	-0.494625
ZNF687	-0.1395
SDC2	-0.9394
COX7A2	0.09575
LAMB4	0.09325
FAM24A	1.289
LRRTM3	-1.14233333333333
GPHB5	0.23625
OR4C13	-2.6105
EIF3EIP	0.350714285714286
HABP4	-0.135
TMEM125	4.69125
CNTN2	0.026375
ASNSD1	-0.37825
FUT4	2.66
ACF	-1.471
LOC158381	0.9155
CDH8	-0.42025
AGPS	0.258
C4orf18	1.321
PECI	-0.04675
UNG	0.47425
GSTP1	-4.013875
DCUN1D5	-0.622166666666667
DKFZP564J0863	-0.09475
SLC9A3R1	-1.5495
BCDO2	-1.901
CHMP7	0.464875
REM2	0.447
DNHD1	-0.726625
FKBP4	-0.78025
ZNF350	-2.34025
MGC11102	-0.442625
BST1	0.96725
KISS1R	0.592
NCR2	0.871
DEFB125	0.26
UBE2W	0.852625
KRT15	-2.315
C10orf99	2.9965
SCN11A	-0.809375
GFI1	0.62975
RDHE2	3.1305
FHL1	-1.90466666666667
OSGEP	0.391166666666667
GATA1	-3.19616666666667
SMC6	-0.7365
TTTY14	-1.4335
LPIN3	0.09975
RPL4	-0.2771
RBPMS	-0.1267
PRPF3	-1.0155
EMR1	-2.1915
SPATA19	-0.51325
XCR1	-0.1005
IRX3	-1.2571
RBM6	-0.1135
KLF4	1.5204
UNC5CL	0.938
SEBOX	0.3925
BTK	-1.54075
KRCC1	1.645
C6orf27	0.394
SYTL5	-0.1835
PRND	0.677375
LOC653319	-1.1155
PIGL	-0.824
HUS1	-0.469
SFRS6	1.50716666666667
C17orf77	0.4065
UIMC1	0.126666666666667
FXYD2	-2.5037
LOC283152	-0.5395
ZNF667	-2.795
ZCCHC12	0.98925
TFEC	1.6777
ATP7B	0.959
POLD2	-1.33233333333333
RG9MTD1	0.06475
ACOT2	-0.598166666666667
HIST1H4I	-0.906
PPARGC1A	0.2086
ETFA	0.2355
POLRMT	-0.75475
ZNF146	0.575375
MIA2	-0.116
KLHL6	-1.89466666666667
HOXB5	1.762625
NENF	0.367833333333333
CUGBP1	0.6585
PRSS22	2.72216666666667
CASC4	0.8912
CUL4B	-0.5234
CENPJ	-0.3164
PITX1	-0.836166666666667
FLJ31033	1.1345
CELSR3	0.713333333333333
ZNF568	-1.911
ITSN1	-0.828166666666667
EHBP1L1	-0.9585
C19orf2	-0.14475
DCTN1	-0.8855
LIN28B	-3.7296
TNKS2	0.769
C1QBP	0.39275
CADPS2	1.93825
SRMS	1.291
GJA9	0.6648
MGC24975	-0.681166666666667
TRIM45	-2.517
TSP50	-1.09725
TCP1	-0.36625
TMED7	0.514
CMA1	0.686
CENPL	-0.426833333333333
PTCRA	-0.351
FST	-5.43975
VWCE	-4.584
PAWR	0.2465
ABCC12	0.197166666666667
LDLR	0.0434
ASTN2	0.1346
LOC441212	-0.56925
GPATCH8	-0.00525
TANC2	-1.35158333333333
KIF4A	-0.65275
C18orf18	0.19325
PGM1	-1.02475
KIAA0258	0.9865
CPD	2.254875
SNCAIP	-2.05275
DCT	-5.0575
HLA-DOA	1.66340909090909
OR11L1	0.735
UPK1B	-0.2975
DNAJB4	-0.80125
UGT1A8	2.61275
HIST1H4L	-1.492
PECR	-0.464333333333333
HSPA2	1.14175
WFIKKN1	-0.883
SERP1	0.928375
SYDE2	-0.646333333333333
TACR2	1.386
NUP85	-0.6345
CD177	-0.282166666666667
LGR5	2.297
PIGG	-0.420583333333333
PTHR1	-2.57283333333333
RAB5A	0.8894
FLJ13224	-0.493
USP9Y	-1.4175
C7orf53	0.3255
LRP1B	-1.32275
XAF1	1.7646
ABCG8	0.4195
ANKDD1A	-1.476
DAND5	-2.4405
SPAG6	0.0861666666666667
LINCR	2.29775
ZDHHC22	-1.71625
CCDC60	0.2045
THOC7	-1.01116666666667
TCTA	0.3536
OR8K3	0.62375
NY-REN-7	-0.66875
B2M	1.67633333333333
C6orf141	-1.539125
LPPR4	2.24975
SQLE	-0.145
SEPHS1	-0.6715
BTBD14B	0.182928571428571
PLRG1	-0.25775
SPG7	-0.181375
ZNF614	-1.9505
PARD6G	-0.574333333333333
INPP5B	-1.0508
GRPEL2	0.13875
PPID	-0.9429
TRIM56	-0.393
UBE2J1	0.609625
IL20RA	5.17175
LOC387856	-0.0629999999999999
C1orf107	0.265666666666667
UTS2R	0.31225
C19orf22	1.5265
SAFB2	-0.320125
KIAA0652	0.147875
KLRG1	-1.818
MS4A8B	5.24733333333333
FRAG1	0.748
KIAA1546	0.31775
E2F4	0.1612
CLEC4M	-0.337166666666667
BTBD14A	-0.17
KIAA0999	0.268
GYPA	-2.8436
TAC1	0.9212
TRAIP	-0.779166666666667
KIAA0232	0.9453
ERCC8	-0.46525
GPX4	-0.50425
KIAA0368	-1.060875
GPR157	-0.902666666666667
CTAGE4	0.761
C9orf30	-0.710333333333333
OR52A1	0.623
HSP90B3P	1.4795
ALG9	-0.5607
BTBD10	1.352
SDK2	-1.33575
BAIAP3	-1.93525
RABGGTB	-0.794375
ANKRD40	0.494166666666667
KRT74	0.2785
CALCOCO2	0.321928571428571
SNCA	-1.58625
TMSL8	-3.6305
C2orf53	0.155
ESRRB	0.173
ARHGAP26	0.872125
TDRD9	-3.5525
HRAS	-0.296
KLRC4	-1.43
JAGN1	0.1305
BSDC1	0.4255
RNF43	0.4536
NDUFAF1	-0.013
PHF12	0.109
OR1L3	-0.00449999999999999
FOLR2	1.67541666666667
LYZL6	0.316833333333333
tcag7.1260	-1.949
WSB1	-0.685166666666667
PROS1	-0.4609
OSTN	0.62
PSMB8	1.55625
SOCS4	0.1265
