Hybridization REF	TCGA-AA-3950-01A-02R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.564583333333333
CREB3L1	1.3345
RPS11	0.94525
PNMA1	-1.681
MMP2	0.162
C10orf90	-2.09225
ZHX3	-0.441
ERCC5	-0.359
GPR98	-1.270625
RXFP3	0.978
APBB2	0.7355
PRO0478	-1.031375
KLHL13	-2.46175
PRSSL1	-0.313333333333333
PDCL3	0.6945
DECR1	-0.35975
SALL1	-3.3006
CADM4	-0.420666666666667
RPS18	0.641285714285714
HNRPD	-0.29025
CFHR5	0.80425
SLC10A7	0.69625
OR2K2	1.143
LMAN1	0.149375
SUHW1	-3.839
CHD8	-1.4494
SUMO1	0.5357
GP1BA	0.5663
DDB1	-0.7275
MYO9B	-0.3063
MMP7	6.9775
CRNKL1	0.460625
C9orf45	-2.3775
XAB2	-0.124
RTN1	1.44625
KLHL14	-1.370625
TBX10	-0.7765
CENPQ	-1.206
UTY	-1.82985714285714
ZBTB12	0.4575
DTNBP1	0.396625
KBTBD8	1.78366666666667
ZEB1	-0.500333333333333
ZG16	-0.439
MIER1	0.7704
ADAM5P	0.779
CHD9	-1.23725
STK16	0.03825
KIAA1486	-0.0465
TOB2	0.386833333333333
BANK1	2.7125
OR2V2	-0.07
GRM2	0.3555
PROSC	-0.370625
SPIN2B	-0.21725
PIR	-0.636444444444444
IPO9	-0.2383
EVC	-1.014
CXCL13	6.45483333333333
KIAA1199	0.7493
SORL1	0.83125
NAT10	-0.19675
CHD1	-0.5845
SYN3	-1.21575
SLC22A2	-0.4085
SERPINF1	-0.332166666666667
WDR34	-0.74625
OR7A17	0.0925
C9orf11	0.519
RNF216L	0.2361
LHB	0.658
STK25	-0.487375
TAOK3	0.539125
LOC152573	-2.95
C3orf39	0.394625
C14orf108	0.7968
CDC25B	-0.179727272727273
BMP3	0.1285
TMEM180	0.3595
MAP1LC3C	0.555
CRYGC	-0.7795
POU3F1	-1.26688888888889
C20orf32	0.893
CCDC95	-0.511
HIGD1B	4.3185
USP6NL	0.109
ABCD4	-0.133
DIMT1L	0.122083333333333
TEK	1.194625
SLC25A46	0.56975
LARP7	-2.4325
CD160	0.0318333333333333
MT1JP	0.610166666666667
PHF20	-0.9351875
CPNE4	-1.2555
GTPBP1	-0.8265
RAB33B	1.5505
ALDOC	-1.688
ZNF212	-0.50325
NUDT1	-0.391833333333333
RFPL2	-2.07466666666667
ZNF83	-0.984333333333333
GDPD5	-0.401625
PDCD4	0.08625
CEP350	-1.26525
OR10A2	0.23575
CST7	2.2625
CIAO1	-0.6605
SELL	2.445125
OR8J3	0.4105
LTBP4	-0.5045
SIRT6	0.37625
CCL19	3.58125
PPIL1	-0.445
GBP7	0.227666666666667
STK17A	0.035
ABR	-0.02675
OR9G1	0.834
FOXE1	-0.946375
CNGA3	-0.395
GML	0.2455
CD38	-0.25925
ZDHHC6	0.5545
NEFH	-2.9295
CTDSP2	0.5525
PGBD5	-2.00316666666667
CCNY	0.592428571428571
RMND5B	-0.228916666666667
ZNF257	-2.90675
FLJ22167	0.3535
EXOSC7	-0.4275
ROR2	0.211
MAOA	2.359125
TNNT3	-0.0448333333333333
GYPC	-1.50475
C7orf33	0.907
PLIN	0.4615
LOC90826	0.4685
RNF4	-0.0954
F8A1	-0.8795
PLEKHG4	-0.54075
GRB2	-0.16475
HIST1H2AD	-0.61825
DUS3L	0.110333333333333
EIF1	0.0313333333333333
RP5-1077B9.4	-1.21483333333333
FPGT	1.092
GDF10	-1.751
COQ9	0.082
GCC2	-0.458857142857143
RARRES3	1.63675
PLXNA1	-1.0202
KIAA0100	-0.4602
PMF1	-0.0555
FNDC1	5.60275
HS2ST1	0.746083333333333
CRELD2	0.797
C8G	-0.984
CD82	0.5
LIM2	-0.3255
UNQ6490	0.0285
MMP16	-0.72875
DRD3	0.01825
C5orf26	-1.308
C11orf73	0.146625
PTP4A2	0.2205
OR4M2	1.134
HPCA	-0.416833333333333
SEC14L1	-0.749333333333333
CHFR	-0.98175
EMILIN1	0.580125
NDUFS4	-0.49775
COL18A1	-1.03
PDZD3	0.2906
C9orf16	0.498833333333333
ERBB2IP	-0.434666666666667
EMX2	0.94475
FUS	-1.77925
TF	-3.4948
CLCN4	1.11616666666667
CXorf56	-0.0985
C11orf72	0.377
ELAC2	-0.561166666666667
NPR1	-1.09825
ASS1	-1.85316666666667
USP42	-0.41975
POLR2J	0.0805
SEC23IP	0.784166666666667
UQCRC1	1.02625
LOC729603	0.044
C1orf71	-0.379375
POLG	-1.6325
ADAM23	-3.1065
TFR2	-0.097
RICTOR	-1.2951
MGC39606	-0.40625
C19orf55	-0.297875
SNAPC1	-1.07183333333333
GNA11	0.053875
CCDC52	0.185
FSIP1	-0.511
UPF3A	-1.64275
IGSF11	-2.24333333333333
LAGE3	0.05425
CHST6	-2.1905
UNC13B	0.226
TTLL4	-0.644125
ZNF687	-0.5215
SDC2	-0.4135
COX7A2	0.78325
LAMB4	-0.19625
FAM24A	-0.6315
LRRTM3	-1.9635
GPHB5	0.90075
OR4C13	-0.59
EIF3EIP	0.554857142857143
HABP4	-0.575
TMEM125	4.00525
