Hybridization REF	TCGA-AA-3851-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.571083333333333
CREB3L1	1.82725
RPS11	0.75825
PNMA1	-0.2725
MMP2	-0.767333333333333
C10orf90	-1.9105
ZHX3	-0.808
ERCC5	-0.027
GPR98	-1.149875
RXFP3	0.5025
APBB2	-0.48175
PRO0478	-1.02525
KLHL13	-2.68325
PRSSL1	-0.126333333333333
PDCL3	0.6815
DECR1	1.155875
SALL1	-2.17816666666667
CADM4	-0.543
RPS18	0.668214285714286
HNRPD	-0.774166666666667
CFHR5	0.7624
SLC10A7	0.226
OR2K2	0.279
LMAN1	-0.92375
SUHW1	-2.01625
CHD8	-0.8334
SUMO1	0.7303
GP1BA	0.3292
DDB1	-0.803833333333333
MYO9B	-0.6513
MMP7	7.3195
CRNKL1	0.286375
C9orf45	-2.7475
XAB2	-0.461375
RTN1	0.812625
KLHL14	-1.17814285714286
TBX10	0.063
CENPQ	-0.695
UTY	-0.140076923076923
ZBTB12	-0.267
DTNBP1	-0.108625
KBTBD8	0.816833333333333
ZEB1	-1.49783333333333
ZG16	5.24475
MIER1	0.1653
ADAM5P	-0.769
CHD9	0.1355625
STK16	1.1805
KIAA1486	-0.0525
TOB2	0.225583333333333
BANK1	4.529
OR2V2	0.123666666666667
GRM2	0.186
PROSC	-0.27225
SPIN2B	1.27425
PIR	-2.39211111111111
IPO9	-0.5696
EVC	-1.12433333333333
CXCL13	4.7915
KIAA1199	0.7703
SORL1	1.08425
NAT10	-0.375
CHD1	-0.671
SYN3	0.9905
SLC22A2	0.2485
SERPINF1	-0.644833333333333
WDR34	-0.7805
OR7A17	0.45125
C9orf11	0.1845
RNF216L	-0.4161
LHB	-0.044
STK25	-0.2225
TAOK3	0.911875
LOC152573	-0.57275
C3orf39	-0.96525
C14orf108	1.1982
CDC25B	-0.808545454545455
BMP3	0.83
TMEM180	0.406
MAP1LC3C	-0.242
CRYGC	-1.318
POU3F1	-1.2632
C20orf32	-1.075
CCDC95	-0.1255
HIGD1B	2.292
USP6NL	0.99825
ABCD4	0.365333333333333
DIMT1L	-0.67725
TEK	0.0855
SLC25A46	0.37175
LARP7	-1.3583
CD160	0.9744
MT1JP	0.583
PHF20	-0.9345
CPNE4	-1.144
GTPBP1	-0.997142857142857
RAB33B	1.06383333333333
ALDOC	-1.54525
ZNF212	-0.45475
NUDT1	-0.7955
RFPL2	-1.128
ZNF83	-0.712333333333333
GDPD5	-0.468125
PDCD4	0.7324
CEP350	-0.67575
OR10A2	0.43175
CST7	1.10025
CIAO1	-0.13025
SELL	1.330625
OR8J3	1.4475
LTBP4	0.0485
SIRT6	0.52275
CCL19	4.5895
PPIL1	-0.181666666666667
GBP7	0.1718
STK17A	-0.6072
ABR	0.06475
OR9G1	0.2105
FOXE1	-0.0274285714285714
CNGA3	0.7335
GML	0.3575
CD38	-0.516
ZDHHC6	0.456
NEFH	-3.027
CTDSP2	0.417416666666667
PGBD5	1.2345
CCNY	0.594928571428571
RMND5B	-0.243916666666667
ZNF257	-1.06825
FLJ22167	-0.309625
EXOSC7	0.131
ROR2	-0.812875
MAOA	3.130625
TNNT3	-0.170833333333333
GYPC	-1.885
C7orf33	0.098
PLIN	0.155833333333333
LOC90826	-0.56325
RNF4	-0.2969
F8A1	0.490666666666667
PLEKHG4	-0.34325
GRB2	-0.5403
HIST1H2AD	-0.18775
DUS3L	0.0811666666666667
EIF1	-0.493333333333333
RP5-1077B9.4	-1.03766666666667
FPGT	0.9815
GDF10	-1.553
COQ9	0.659
GCC2	-0.0497142857142857
RARRES3	2.066875
PLXNA1	-0.9112
KIAA0100	-1.1507
PMF1	0.3205
FNDC1	4.819
HS2ST1	-0.590333333333333
CRELD2	-0.2445
C8G	-0.511
CD82	-0.4815
LIM2	-0.589
UNQ6490	0.0265
MMP16	-0.528
DRD3	-0.00274999999999999
C5orf26	-1.55025
C11orf73	0.52775
PTP4A2	0.1015
OR4M2	0.0955
HPCA	-0.4905
SEC14L1	-1.11433333333333
CHFR	0.2215
EMILIN1	0.32825
NDUFS4	-0.29325
COL18A1	-1.33125
PDZD3	2.809
C9orf16	0.836333333333333
ERBB2IP	-0.593666666666667
EMX2	0.206666666666667
FUS	-1.60825
TF	-3.4226
CLCN4	0.78
CXorf56	0.4165
C11orf72	0.5255
ELAC2	-1.41441666666667
NPR1	-1.9405
ASS1	0.636
USP42	-0.8855
POLR2J	-0.4285
SEC23IP	0.0511666666666667
UQCRC1	0.514
LOC729603	-0.47075
C1orf71	0.16425
POLG	-2.0195
ADAM23	-3.26475
TFR2	-1.05475
RICTOR	-1.2593
MGC39606	-0.19075
C19orf55	-0.18475
SNAPC1	-0.756333333333333
GNA11	0.432
CCDC52	0.783
FSIP1	-0.3025
UPF3A	-0.735
IGSF11	-1.8335
LAGE3	-0.3635
CHST6	-1.803
UNC13B	0.32225
TTLL4	-0.74225
ZNF687	-0.25575
SDC2	-0.9884
COX7A2	1.02475
LAMB4	0.79575
FAM24A	-0.2725
LRRTM3	-1.33833333333333
GPHB5	0.76275
OR4C13	0.0325
EIF3EIP	-0.422
HABP4	-0.9765
TMEM125	3.94825
CNTN2	0.014875
ASNSD1	0.1085
FUT4	2.123375
ACF	0.858
LOC158381	0.5305
CDH8	-0.985
AGPS	0.563166666666667
C4orf18	2.4635
PECI	0.234166666666667
UNG	0.132375
GSTP1	0.355375
DCUN1D5	-0.544333333333333
DKFZP564J0863	0.70125
SLC9A3R1	-0.862375
BCDO2	-1.43728571428571
CHMP7	-0.67175
REM2	0.063
DNHD1	-0.451875
FKBP4	-0.774125
ZNF350	1.30425
MGC11102	0.13775
BST1	1.68825
KISS1R	0.9645
NCR2	0.3125
DEFB125	0.122
UBE2W	1.365625
KRT15	-0.657875
C10orf99	3.4185
SCN11A	0.49625
GFI1	0.5495
RDHE2	3.69716666666667
FHL1	-1.15083333333333
OSGEP	0.233666666666667
GATA1	-2.8225
SMC6	-0.37625
TTTY14	0.12975
LPIN3	0.1915
RPL4	-0.8776
RBPMS	-0.0248
PRPF3	-0.1475
EMR1	-1.826
SPATA19	0.2435
XCR1	0.232
IRX3	-0.9612
RBM6	-1.02325
KLF4	0.7991
UNC5CL	2.626
SEBOX	-0.138
BTK	-0.492
KRCC1	2.76975
C6orf27	0.3515
SYTL5	-0.101
PRND	0.709375
LOC653319	-1.1955
PIGL	-0.735875
HUS1	0.0223333333333333
SFRS6	1.29133333333333
C17orf77	0.131
UIMC1	-0.7105
FXYD2	-0.4697
LOC283152	0.86025
ZNF667	-2.89975
ZCCHC12	-0.258
TFEC	1.8865
ATP7B	0.396333333333333
POLD2	-1.475
RG9MTD1	0.086
ACOT2	0.426166666666667
HIST1H4I	0.28275
PPARGC1A	1.0646
ETFA	0.346
POLRMT	-1.09
ZNF146	0.257
MIA2	0.496
KLHL6	-0.888
HOXB5	2.74025
NENF	1.30316666666667
CUGBP1	-0.6165
PRSS22	2.62916666666667
CASC4	0.4684
CUL4B	-0.055
CENPJ	-1.5236
PITX1	-0.0175
FLJ31033	0.912333333333333
CELSR3	0.211666666666667
