Hybridization REF	TCGA-AA-3845-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.206833333333333
CREB3L1	1.067
RPS11	0.243875
PNMA1	0.43875
MMP2	-0.241833333333333
C10orf90	-2.23625
ZHX3	-1.086
ERCC5	-0.2785
GPR98	-1.092875
RXFP3	-0.057
APBB2	0.865
PRO0478	-1.060625
KLHL13	-2.78525
PRSSL1	-0.31
PDCL3	0.564166666666667
DECR1	0.357375
SALL1	-2.39583333333333
CADM4	-0.5152
RPS18	-0.113642857142857
HNRPD	-0.506
CFHR5	0.7376
SLC10A7	0.207
OR2K2	0.6395
LMAN1	-1.151375
SUHW1	-2.397
CHD8	-0.9524
SUMO1	0.3465
GP1BA	0.5613
DDB1	-1.06316666666667
MYO9B	0.1184
MMP7	5.02925
CRNKL1	1.062
C9orf45	-2.12216666666667
XAB2	-0.49575
RTN1	0.531428571428571
KLHL14	-1.48525
TBX10	0.943
CENPQ	-0.85525
UTY	-0.992857142857143
ZBTB12	0.0155
DTNBP1	-0.19175
KBTBD8	-0.277333333333333
ZEB1	-0.327166666666667
ZG16	5.299
MIER1	1.23277777777778
ADAM5P	0.334
CHD9	-0.2834375
STK16	0.5835
KIAA1486	-0.301
TOB2	0.73275
BANK1	4.8
OR2V2	0.6005
GRM2	0.198166666666667
PROSC	-0.31125
SPIN2B	0.18775
PIR	-0.414666666666667
IPO9	-0.509777777777778
EVC	-1.19016666666667
CXCL13	5.93083333333333
KIAA1199	2.4358
SORL1	-0.06075
NAT10	-0.4875
CHD1	0.12175
SYN3	-1.31775
SLC22A2	-0.862
SERPINF1	1.26983333333333
WDR34	-0.52025
OR7A17	-0.137333333333333
C9orf11	-0.2065
RNF216L	-0.0281
LHB	-0.1275
STK25	-0.088375
TAOK3	1.69175
LOC152573	-1.30825
C3orf39	-0.066
C14orf108	0.7451
CDC25B	0.593636363636364
BMP3	1.518
TMEM180	0.393
MAP1LC3C	-0.32375
CRYGC	-0.66
POU3F1	-1.97455555555556
C20orf32	-0.077
CCDC95	-0.3305
HIGD1B	2.214
USP6NL	1.674875
ABCD4	0.1985
DIMT1L	-0.391416666666667
TEK	0.287875
SLC25A46	-0.20375
LARP7	-1.7194
CD160	1.30766666666667
MT1JP	1.35333333333333
PHF20	-0.3250625
CPNE4	-1.28833333333333
GTPBP1	-0.749214285714286
RAB33B	1.33183333333333
ALDOC	-1.436375
ZNF212	0.023
NUDT1	-1.29783333333333
RFPL2	-1.299
ZNF83	-0.844833333333333
GDPD5	-0.890625
PDCD4	1.08
CEP350	-0.41875
OR10A2	0.6815
CST7	1.48825
CIAO1	-0.5285
SELL	1.730625
OR8J3	1.889
LTBP4	-0.495333333333333
SIRT6	0.448
CCL19	4.604
PPIL1	-0.742833333333333
GBP7	-0.3524
STK17A	1.464
ABR	1.05925
OR9G1	0.036
FOXE1	-0.6875
CNGA3	-0.188
GML	0.3715
CD38	0.02725
ZDHHC6	0.802
NEFH	-3.238
CTDSP2	0.47875
PGBD5	-2.5245
CCNY	-0.117785714285714
RMND5B	0.00525
ZNF257	-2.6345
FLJ22167	0.77725
EXOSC7	-0.593666666666667
ROR2	-0.686375
MAOA	2.356375
TNNT3	-0.00683333333333332
GYPC	-1.9445
C7orf33	0.0695
PLIN	-0.119333333333333
LOC90826	0.327
RNF4	0.0536
F8A1	0.556
PLEKHG4	-0.7895
GRB2	-0.33255
HIST1H2AD	-0.355
DUS3L	-0.2835
EIF1	0.168333333333333
RP5-1077B9.4	-1.36066666666667
FPGT	1.41775
GDF10	-0.792
COQ9	-0.136
GCC2	0.13
RARRES3	1.85425
PLXNA1	-0.8243
KIAA0100	-0.5099
PMF1	-0.0795
FNDC1	4.452
HS2ST1	-0.1125
CRELD2	-0.10875
C8G	-1.073
CD82	-0.82325
LIM2	-0.983
UNQ6490	-0.526
MMP16	-0.45075
DRD3	-0.0035
C5orf26	-0.72125
C11orf73	0.15325
PTP4A2	0.351625
OR4M2	0.242
HPCA	-0.503666666666667
SEC14L1	-0.385333333333333
CHFR	-0.595375
EMILIN1	0.4975
NDUFS4	0.406
COL18A1	-0.637
PDZD3	2.6476
C9orf16	-0.141
ERBB2IP	-1.01933333333333
EMX2	-0.174
FUS	-1.068
TF	-3.8218
CLCN4	1.0155
CXorf56	0.5335
C11orf72	0.4345
ELAC2	-1.0385
NPR1	-2.28225
ASS1	-1.18383333333333
USP42	-0.201375
POLR2J	-0.815
SEC23IP	0.652833333333333
UQCRC1	0.43875
LOC729603	-0.3105
C1orf71	0.068
POLG	-0.9785
ADAM23	-3.5475
TFR2	-0.96
RICTOR	-0.4132
MGC39606	-0.54225
C19orf55	-0.0965
SNAPC1	-0.579666666666667
GNA11	0.83375
CCDC52	0.0745
FSIP1	0.7135
UPF3A	-0.283625
IGSF11	-3.73883333333333
LAGE3	-0.5275
CHST6	3.8375
UNC13B	0.101625
TTLL4	-0.543
ZNF687	-0.479
SDC2	-1.0983
COX7A2	0.58975
LAMB4	-0.64675
FAM24A	0.4625
LRRTM3	-0.8275
GPHB5	0.10175
OR4C13	0.882
EIF3EIP	-0.208357142857143
HABP4	0.383
TMEM125	3.955
CNTN2	-0.110875
ASNSD1	-0.23975
FUT4	0.83575
ACF	0.0395
LOC158381	0.669
CDH8	-0.48
AGPS	0.266833333333333
C4orf18	0.479375
PECI	-0.326833333333333
UNG	0.538125
GSTP1	-0.149
DCUN1D5	-1.27916666666667
DKFZP564J0863	0.01425
SLC9A3R1	-1.215375
BCDO2	0.20075
CHMP7	0.444375
REM2	-1.03
DNHD1	-0.558875
FKBP4	-1.11375
ZNF350	-0.464
MGC11102	-0.067
BST1	0.85625
KISS1R	0.4805
NCR2	-0.5
DEFB125	-0.049
UBE2W	1.09275
KRT15	0.89525
C10orf99	3.048
SCN11A	0.03225
GFI1	1.67925
RDHE2	3.51716666666667
FHL1	-1.74283333333333
OSGEP	0.237666666666667
GATA1	-3.07116666666667
SMC6	-0.869
TTTY14	-2.17025
LPIN3	-0.579
RPL4	-0.9214
RBPMS	0.6576
PRPF3	-0.470666666666667
EMR1	-1.697
SPATA19	-0.01775
XCR1	0.1935
IRX3	-2.6721
RBM6	-0.573
KLF4	1.3505
UNC5CL	1.11275
SEBOX	-0.606
BTK	-0.55675
KRCC1	1.12775
C6orf27	0.325
SYTL5	-1.294
PRND	0.131375
LOC653319	-0.934
PIGL	-1.04075
HUS1	0.902666666666667
SFRS6	2.09825
C17orf77	-0.325
UIMC1	0.0438333333333333
FXYD2	-1.8815
LOC283152	1.35975
ZNF667	-1.9295
ZCCHC12	-0.67875
TFEC	2.1785
ATP7B	-0.2985
POLD2	-1.8915
RG9MTD1	-0.252
ACOT2	-0.0373333333333334
HIST1H4I	-0.76
PPARGC1A	1.7707
ETFA	-0.1413
POLRMT	-0.542
ZNF146	0.150125
MIA2	0.3595
KLHL6	-0.384
HOXB5	2.386
NENF	-0.108666666666667
CUGBP1	-0.10375
PRSS22	3.02516666666667
CASC4	1.1125
CUL4B	0.402
CENPJ	-1.0565
PITX1	-0.672833333333333
FLJ31033	1.21883333333333
CELSR3	-2.14883333333333
ZNF568	-0.1685
ITSN1	-1.15183333333333
EHBP1L1	-0.794333333333333
C19orf2	-0.46525
DCTN1	-1.08325
LIN28B	-3.33216666666667
TNKS2	0.57125
C1QBP	-0.07575
CADPS2	1.45825
SRMS	0.795
GJA9	-0.322666666666667
MGC24975	-0.2845
TRIM45	-2.095
TSP50	0.13975
TCP1	-0.76675
TMED7	0.5147
CMA1	0.735
CENPL	-0.0538333333333333
PTCRA	0.146
FST	-4.869
VWCE	-3.87475
PAWR	1.1025
ABCC12	0.946666666666667
LDLR	-0.506
ASTN2	-0.1762
LOC441212	-0.340625
GPATCH8	0.2015
TANC2	-0.750583333333333
KIF4A	-0.93225
C18orf18	-0.7665
PGM1	0.07425
KIAA0258	1.27125
CPD	0.682875
SNCAIP	-2.10475
DCT	-3.7885
HLA-DOA	2.29013636363636
OR11L1	0.8845
UPK1B	-0.6095
DNAJB4	0.135875
UGT1A8	3.579
HIST1H4L	-0.5355
