Hybridization REF	TCGA-AA-3947-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.27641666666667
CREB3L1	1.58825
RPS11	1.039625
PNMA1	-2.43625
MMP2	-0.640833333333333
C10orf90	-1.652
ZHX3	-1.347
ERCC5	-0.42025
GPR98	-1.65528571428571
RXFP3	0.8385
APBB2	1.16225
PRO0478	-1.44
KLHL13	1.43825
PRSSL1	-0.398166666666667
PDCL3	0.3185
DECR1	0.232375
SALL1	-3.7005
CADM4	-0.1525
RPS18	1.52942857142857
HNRPD	-1.42166666666667
CFHR5	0.304333333333333
SLC10A7	1.21275
OR2K2	-0.1915
LMAN1	-0.275625
SUHW1	-2.7335
CHD8	-1.4843
SUMO1	0.6474
GP1BA	0.0378
DDB1	-1.25816666666667
MYO9B	-0.8894
MMP7	7.73275
CRNKL1	0.31025
C9orf45	-2.47883333333333
XAB2	-0.55375
RTN1	1.58475
KLHL14	-1.075
TBX10	0.81
CENPQ	-0.253
UTY	-1.37764285714286
ZBTB12	-0.076
DTNBP1	0.04475
KBTBD8	0.883166666666667
ZEB1	-1.042
ZG16	0.82875
MIER1	1.0942
ADAM5P	-0.2105
CHD9	-0.8346875
STK16	1.848
KIAA1486	-0.0945
TOB2	-0.0415
BANK1	2.09075
OR2V2	0.1695
GRM2	0.0558333333333333
PROSC	-0.48975
SPIN2B	0.46325
PIR	-0.261
IPO9	-0.6701
EVC	-1.39066666666667
CXCL13	5.765
KIAA1199	1.4336
SORL1	-0.755
NAT10	-0.49775
CHD1	-0.27475
SYN3	-0.41475
SLC22A2	-0.4125
SERPINF1	-1.32116666666667
WDR34	-0.92075
OR7A17	0.18125
C9orf11	-0.2085
RNF216L	-0.4205
LHB	0.1425
STK25	-0.59975
TAOK3	0.32225
LOC152573	-2.2905
C3orf39	-0.045125
C14orf108	1.0518
CDC25B	-0.651727272727273
BMP3	-0.188
TMEM180	0.7755
MAP1LC3C	-0.603
CRYGC	-0.354
POU3F1	-1.1783
C20orf32	-0.6305
CCDC95	0.1415
HIGD1B	3.48525
USP6NL	0.468
ABCD4	0.2565
DIMT1L	0.0400833333333334
TEK	0.396875
SLC25A46	0.29375
LARP7	-1.5244
CD160	0.448
MT1JP	-0.866
PHF20	-1.119
CPNE4	-1.53775
GTPBP1	-1.24728571428571
RAB33B	0.863833333333333
ALDOC	-1.379625
ZNF212	-0.74125
NUDT1	-0.795666666666667
RFPL2	-0.129
ZNF83	0.443833333333333
GDPD5	-1.100875
PDCD4	0.61495
CEP350	-0.83875
OR10A2	0.1795
CST7	-0.3595
CIAO1	-0.44725
SELL	1.29825
OR8J3	0.508
LTBP4	0.130166666666667
SIRT6	0.55475
CCL19	3.5265
PPIL1	0.707833333333333
GBP7	0.155
STK17A	-0.0639
ABR	0.1805
OR9G1	-0.228
FOXE1	-0.990125
CNGA3	0.154
GML	-0.1575
CD38	-0.82275
ZDHHC6	1.32133333333333
NEFH	-3.17775
CTDSP2	-0.434333333333333
PGBD5	-2.4135
CCNY	0.365357142857143
RMND5B	0.206
ZNF257	-3.559
FLJ22167	0.914
EXOSC7	-0.201166666666667
ROR2	0.052375
MAOA	3.44975
TNNT3	-0.434166666666667
GYPC	-1.807
C7orf33	0.5475
PLIN	0.180333333333333
LOC90826	0.674
RNF4	-0.7932
F8A1	-1.21883333333333
PLEKHG4	-0.88075
GRB2	-0.7239
HIST1H2AD	0.14975
DUS3L	0.1715
EIF1	-0.152
RP5-1077B9.4	-0.839166666666667
FPGT	2.1775
GDF10	-1.90666666666667
COQ9	0.43625
GCC2	0.122928571428571
RARRES3	2.435875
PLXNA1	-0.898
KIAA0100	-0.9824
PMF1	0.39575
FNDC1	4.36425
HS2ST1	0.132416666666667
CRELD2	0.4785
C8G	-0.5125
CD82	-0.928
LIM2	-1.2445
UNQ6490	0.266
MMP16	-1.00275
DRD3	-0.206
C5orf26	-0.2935
C11orf73	0.7115
PTP4A2	-0.507875
OR4M2	0.8855
HPCA	-1.24883333333333
SEC14L1	-1.304
CHFR	-1.547
EMILIN1	0.445125
NDUFS4	0.25225
COL18A1	-1.532625
PDZD3	1.8592
C9orf16	0.514833333333333
ERBB2IP	-0.961
EMX2	0.159
FUS	-2.07325
TF	-3.6575
CLCN4	1.26233333333333
CXorf56	0.133
C11orf72	0.44675
ELAC2	-1.05391666666667
NPR1	-1.8265
ASS1	0.193
USP42	-1.36525
POLR2J	-0.1665
SEC23IP	0.765833333333333
UQCRC1	0.82875
LOC729603	-0.62125
C1orf71	-0.146875
POLG	-1.386
ADAM23	-3.4795
TFR2	-0.862
RICTOR	-0.6738
MGC39606	-0.90675
C19orf55	-0.613
SNAPC1	-0.704
GNA11	-0.533375
CCDC52	0.0321666666666667
FSIP1	0.613
UPF3A	-0.917375
IGSF11	-2.42166666666667
LAGE3	-0.199
CHST6	-1.113
UNC13B	0.521125
TTLL4	-0.9395
ZNF687	-1.023375
SDC2	-0.3162
COX7A2	1.2575
LAMB4	-0.208
FAM24A	-0.0445
LRRTM3	-0.798666666666667
GPHB5	1.315
OR4C13	0.351
EIF3EIP	0.369
HABP4	-0.596
TMEM125	4.5875
CNTN2	-0.1855
ASNSD1	0.18525
FUT4	0.299
ACF	-2.35625
LOC158381	0.629
CDH8	-0.48225
AGPS	-0.166
C4orf18	0.706625
PECI	-0.842416666666667
UNG	0.288375
GSTP1	-0.1635
DCUN1D5	-0.308166666666667
DKFZP564J0863	0.5675
SLC9A3R1	-1.2485
BCDO2	-0.8485
CHMP7	-0.11
REM2	0.1835
DNHD1	-0.467625
FKBP4	-1.349125
ZNF350	0.521
MGC11102	0.48975
BST1	1.58775
KISS1R	1.391
NCR2	0.3025
DEFB125	-0.0035
UBE2W	1.644875
KRT15	-1.71225
C10orf99	3.676
SCN11A	0.112125
GFI1	0.925
RDHE2	4.19983333333333
FHL1	-2.0215
OSGEP	1.03283333333333
GATA1	-2.71333333333333
SMC6	-0.90375
TTTY14	-1.0315
LPIN3	-0.18425
RPL4	-0.823
RBPMS	-0.3336
PRPF3	-0.151833333333333
EMR1	-2.3155
SPATA19	-0.1315
XCR1	0.4405
IRX3	-0.0795
RBM6	-0.8815
KLF4	-0.8786
UNC5CL	1.26625
SEBOX	0.081
BTK	-0.526
KRCC1	2.1905
C6orf27	0.72
SYTL5	-0.7135
PRND	0.703375
LOC653319	-0.807
PIGL	0.389625
HUS1	0.987
SFRS6	2.6225
C17orf77	0.78
UIMC1	0.022
FXYD2	-1.6844
LOC283152	0.10575
ZNF667	-2.702
ZCCHC12	0.4825
TFEC	2.7602
ATP7B	0.697833333333333
POLD2	-1.26483333333333
RG9MTD1	1.095
ACOT2	-2.0395
HIST1H4I	0.353
PPARGC1A	0.7737
ETFA	0.4592
POLRMT	-0.46
ZNF146	-0.619875
MIA2	-0.7305
KLHL6	-1.14033333333333
HOXB5	2.91475
NENF	1.32066666666667
CUGBP1	-0.35075
PRSS22	1.96333333333333
CASC4	0.9856
CUL4B	0.1225
CENPJ	-1.2582
PITX1	-0.497833333333333
FLJ31033	1.304
CELSR3	-0.713333333333333
ZNF568	-1.32275
ITSN1	-1.0535
EHBP1L1	-1.34233333333333
C19orf2	-0.12075
DCTN1	-1.79875
LIN28B	-2.1378
TNKS2	0.36975
C1QBP	1.561
CADPS2	1.52625
SRMS	0.8305
GJA9	0.113833333333333
MGC24975	0.637166666666667
TRIM45	-0.837166666666667
TSP50	-0.34325
TCP1	-1.1225
TMED7	1.1073
CMA1	-0.2225
CENPL	0.6235
PTCRA	0.578
FST	-4.656
VWCE	-3.51225
PAWR	0.5445
ABCC12	0.589166666666667
LDLR	-1.4435
ASTN2	0.3702
LOC441212	-0.336
GPATCH8	-0.2475
TANC2	-2.08941666666667
KIF4A	-0.777
C18orf18	-3.56575
PGM1	-1.209
KIAA0258	0.59825
CPD	0.736875
SNCAIP	-1.92375
DCT	-3.71233333333333
HLA-DOA	1.80609090909091
OR11L1	1.017
UPK1B	-0.411333333333333
DNAJB4	-0.472375
UGT1A8	1.841
HIST1H4L	0.394
PECR	0.2835
HSPA2	0.97225
WFIKKN1	-2.2835
SERP1	1.060875
SYDE2	-0.511
TACR2	1.8515
NUP85	-0.63475
CD177	0.638
LGR5	3.5545
PIGG	0.00916666666666665
PTHR1	-2.16733333333333
RAB5A	-0.4318
FLJ13224	-0.5175
USP9Y	-1.5155
C7orf53	0.01
LRP1B	-1.5035
XAF1	2.7211
ABCG8	-0.0865
ANKDD1A	-0.78
DAND5	-1.821
SPAG6	-0.394
LINCR	1.60675
ZDHHC22	-1.64825
CCDC60	0.2945
THOC7	-0.252666666666667
TCTA	0.5521
OR8K3	0.5105
NY-REN-7	-1.11125
B2M	1.221
C6orf141	-2.057125
LPPR4	2.233
SQLE	-1.5035
