Hybridization REF	TCGA-AA-3860-01A-02R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.423666666666667
CREB3L1	0.643
RPS11	1.393
PNMA1	-1.3995
MMP2	0.2525
C10orf90	-2.177
ZHX3	-0.614833333333333
ERCC5	0.3605
GPR98	-1.63625
RXFP3	0.695
APBB2	-1.00475
PRO0478	-1.248375
KLHL13	0.21
PRSSL1	-0.395
PDCL3	0.374166666666667
DECR1	0.213625
SALL1	-1.5035
CADM4	-1.40933333333333
RPS18	1.14242857142857
HNRPD	-0.748416666666667
CFHR5	0.481
SLC10A7	0.49525
OR2K2	0.333
LMAN1	-0.452375
SUHW1	-1.30875
CHD8	-0.6454
SUMO1	0.6631
GP1BA	0.6598
DDB1	-1.565
MYO9B	-0.4968
MMP7	5.451
CRNKL1	0.87425
C9orf45	-2.3015
XAB2	0.362
RTN1	0.56325
KLHL14	-1.025625
TBX10	-0.044
CENPQ	0.16775
UTY	-1.047
ZBTB12	0.3305
DTNBP1	0.604125
KBTBD8	0.0991666666666667
ZEB1	-0.744666666666667
ZG16	5.31225
MIER1	-0.3024
ADAM5P	-0.062
CHD9	-0.2514375
STK16	1.13675
KIAA1486	-0.1385
TOB2	0.104583333333333
BANK1	4.2645
OR2V2	0.336
GRM2	0.2765
PROSC	1.43675
SPIN2B	0.58975
PIR	-0.839
IPO9	-0.3659
EVC	-0.612
CXCL13	5.01266666666667
KIAA1199	1.6813
SORL1	-0.3525
NAT10	-0.82125
CHD1	-0.53
SYN3	0.81625
SLC22A2	-0.3345
SERPINF1	-0.650333333333333
WDR34	-0.77325
OR7A17	0.368
C9orf11	0.3495
RNF216L	-0.3446
LHB	0.189
STK25	-0.660375
TAOK3	0.881
LOC152573	-1.87275
C3orf39	-0.781
C14orf108	0.6879
CDC25B	-0.585090909090909
BMP3	0.835
TMEM180	0.366
MAP1LC3C	-0.2795
CRYGC	-0.0255
POU3F1	-1.4884
C20orf32	-1.153
CCDC95	-0.4695
HIGD1B	1.7535
USP6NL	1.012375
ABCD4	-0.4855
DIMT1L	-0.295833333333333
TEK	0.46275
SLC25A46	0.97325
LARP7	-1.9797
CD160	0.803
MT1JP	-1.0665
PHF20	-0.272375
CPNE4	-1.2345
GTPBP1	-0.879
RAB33B	0.166666666666667
ALDOC	-1.179125
ZNF212	-0.27675
NUDT1	-0.475
RFPL2	-0.39925
ZNF83	-0.227333333333333
GDPD5	-0.108375
PDCD4	1.007
CEP350	-0.4485
OR10A2	0.54375
CST7	1.193
CIAO1	-0.3675
SELL	1.48225
OR8J3	0.6515
LTBP4	0.1055
SIRT6	1.0805
CCL19	4.5195
PPIL1	0.533
GBP7	0.152166666666667
STK17A	-0.7997
ABR	1.28675
OR9G1	0.606
FOXE1	-0.8935
CNGA3	-0.053
GML	0.325
CD38	0.4685
ZDHHC6	1.00016666666667
NEFH	-3.19875
CTDSP2	0.451083333333333
PGBD5	0.756833333333333
CCNY	-0.211428571428571
RMND5B	-0.172666666666667
ZNF257	-2.61825
FLJ22167	-0.5175
EXOSC7	-1.1575
ROR2	-0.502625
MAOA	2.30875
TNNT3	-0.317833333333333
GYPC	-1.7585
C7orf33	0.4165
PLIN	0.205
LOC90826	-0.15975
RNF4	-0.3454
F8A1	0.1195
PLEKHG4	-0.44275
GRB2	-0.25075
HIST1H2AD	0.079
DUS3L	0.598666666666667
EIF1	0.212666666666667
RP5-1077B9.4	-0.4095
FPGT	1.632
GDF10	-1.538
COQ9	0.2075
GCC2	0.363214285714286
RARRES3	1.214625
PLXNA1	-0.5079
KIAA0100	-0.6034
PMF1	0.25925
FNDC1	5.16325
HS2ST1	-0.37775
CRELD2	0.75925
C8G	-0.2025
CD82	0.0155
LIM2	-1.2475
UNQ6490	-0.1115
MMP16	-0.835
DRD3	0.22325
C5orf26	-0.23975
C11orf73	0.197125
PTP4A2	-0.114375
OR4M2	0.4
HPCA	-1.01116666666667
SEC14L1	-0.1165
CHFR	0.728125
EMILIN1	0.723625
NDUFS4	0.376
COL18A1	-0.832
PDZD3	2.8331
C9orf16	0.9085
ERBB2IP	-0.255333333333333
EMX2	-0.0385
FUS	-1.551
TF	-4.1542
CLCN4	1.07366666666667
CXorf56	0.312
C11orf72	0.5585
ELAC2	-0.758333333333333
NPR1	-1.77175
ASS1	0.377166666666667
USP42	-0.4965
POLR2J	0.485
SEC23IP	1.10883333333333
UQCRC1	0.2045
LOC729603	-0.70025
C1orf71	-0.3385
POLG	-1.0135
ADAM23	-3.316
TFR2	-1.1145
RICTOR	-0.2546
MGC39606	0.03575
C19orf55	-0.131
SNAPC1	-1.28716666666667
GNA11	0.726375
CCDC52	1.178
FSIP1	1.0835
UPF3A	-0.08525
IGSF11	-2.445
LAGE3	0.11925
CHST6	-2.5285
UNC13B	-0.197125
TTLL4	-0.37
ZNF687	-0.178125
SDC2	-0.2944
COX7A2	0.1715
LAMB4	-0.135666666666667
FAM24A	-0.3615
LRRTM3	-0.958
GPHB5	0.573
OR4C13	0.2655
EIF3EIP	-0.211642857142857
HABP4	-0.707
TMEM125	3.3165
CNTN2	-0.264875
ASNSD1	0.07875
FUT4	1.172625
ACF	1.2745
LOC158381	0.8125
CDH8	-0.454
AGPS	0.0181666666666667
C4orf18	0.653375
PECI	-0.0905
UNG	0.11875
GSTP1	-0.034125
DCUN1D5	-1.06
DKFZP564J0863	-1.05775
SLC9A3R1	-0.555875
BCDO2	-0.798
CHMP7	-0.674625
REM2	-0.3175
DNHD1	-0.378625
FKBP4	-0.819125
ZNF350	1.1625
MGC11102	-0.5185
BST1	1.29225
KISS1R	0.734
NCR2	0.691
DEFB125	-0.168
UBE2W	1.023125
KRT15	-0.87575
C10orf99	3.437
SCN11A	-0.372857142857143
GFI1	-0.90275
RDHE2	1.2675
FHL1	-1.29533333333333
OSGEP	0.652833333333333
GATA1	-3.13883333333333
SMC6	-0.55475
TTTY14	-0.90475
LPIN3	0.51675
RPL4	-0.4785
RBPMS	0.0131
PRPF3	-0.3585
EMR1	-1.714
SPATA19	-0.1565
XCR1	0.2425
IRX3	-2.4118
RBM6	-0.89175
KLF4	0.8598
UNC5CL	3.95025
SEBOX	0.6915
BTK	-0.9065
KRCC1	1.2605
C6orf27	0.2105
SYTL5	-0.46
PRND	0.36825
LOC653319	-1.0215
PIGL	0.281375
HUS1	0.7375
