Hybridization REF	TCGA-AA-3544-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.157166666666667
CREB3L1	0.6495
RPS11	0.93725
PNMA1	-1.941
MMP2	-1.41733333333333
C10orf90	-1.43675
ZHX3	-0.160166666666667
ERCC5	0.6245
GPR98	-1.42525
RXFP3	0.394
APBB2	0.076
PRO0478	-0.6125
KLHL13	-3.1135
PRSSL1	-0.024
PDCL3	0.829666666666667
DECR1	1.003
SALL1	-2.9345
CADM4	-0.198166666666667
RPS18	0.967785714285714
HNRPD	-1.14625
CFHR5	0.0183333333333334
SLC10A7	0.284625
OR2K2	0.4395
LMAN1	-1.74925
SUHW1	-1.428
CHD8	-1.2158
SUMO1	-0.424
GP1BA	-0.0373
DDB1	-1.16483333333333
MYO9B	-0.2142
MMP7	4.298
CRNKL1	0.992625
C9orf45	-0.934
XAB2	0.193375
RTN1	0.009625
KLHL14	-0.82425
TBX10	-0.005
CENPQ	-1.29475
UTY	-0.313230769230769
ZBTB12	0.1655
DTNBP1	0.42625
KBTBD8	0.797833333333334
ZEB1	-1.55783333333333
ZG16	2.90675
MIER1	0.00469999999999999
ADAM5P	-0.1275
CHD9	-0.134375
STK16	-0.599
KIAA1486	-0.0295
TOB2	0.304166666666667
BANK1	1.61075
OR2V2	0.10675
GRM2	0.274
PROSC	0.64275
SPIN2B	0.8995
PIR	-1.595
IPO9	-0.2502
EVC	-1.72133333333333
CXCL13	0.483833333333333
KIAA1199	2.1892
SORL1	0.63675
NAT10	0.06725
CHD1	-1.3895
SYN3	2.19525
SLC22A2	-0.0655
SERPINF1	-2.049
WDR34	-0.873
OR7A17	0.27175
C9orf11	-0.029
RNF216L	-0.2592
LHB	0.3245
STK25	-0.67275
TAOK3	1.05625
LOC152573	-0.913
C3orf39	-0.482875
C14orf108	0.9418
CDC25B	0.0873636363636364
BMP3	0.0735
TMEM180	0.3685
MAP1LC3C	0.0405
CRYGC	-0.4015
POU3F1	-0.4198
C20orf32	-0.2405
CCDC95	0.233
HIGD1B	1.2055
USP6NL	0.610625
ABCD4	-0.241
DIMT1L	-0.161833333333333
TEK	-0.558875
SLC25A46	-0.8925
LARP7	-2.0546
CD160	0.3925
MT1JP	-2.295
PHF20	-0.3300625
CPNE4	-0.3335
GTPBP1	-0.789285714285714
RAB33B	0.0228333333333334
ALDOC	-1.386875
ZNF212	-0.5495
NUDT1	-1.0045
RFPL2	-0.65075
ZNF83	-2.5135
GDPD5	-0.577875
PDCD4	0.54765
CEP350	0.4155
OR10A2	0.2695
CST7	0.029
CIAO1	-0.9345
SELL	0.328125
OR8J3	0.4365
LTBP4	0.359833333333333
SIRT6	0.6065
CCL19	0.884
PPIL1	-0.616333333333333
GBP7	-0.0636666666666667
STK17A	-1.0568
ABR	0.4915
OR9G1	0.422
FOXE1	0.056125
CNGA3	-0.6785
GML	0.384
CD38	-1.99525
ZDHHC6	1.06083333333333
NEFH	-4.12325
CTDSP2	0.300083333333333
PGBD5	-0.356
CCNY	0.0837142857142857
RMND5B	-0.14775
ZNF257	-2.756
FLJ22167	0.37425
EXOSC7	-0.5785
ROR2	-0.1955
MAOA	3.0355
TNNT3	0.0273333333333333
GYPC	-1.626
C7orf33	0.099
PLIN	0.227166666666667
LOC90826	-0.517
RNF4	-0.6074
F8A1	1.02266666666667
PLEKHG4	0.86125
GRB2	-0.26835
HIST1H2AD	-0.8635
DUS3L	0.404833333333333
EIF1	0.157333333333333
RP5-1077B9.4	-0.571333333333333
FPGT	1.84375
GDF10	-0.9675
COQ9	0.8955
GCC2	0.175857142857143
RARRES3	-0.58625
PLXNA1	-0.1816
KIAA0100	-0.3962
PMF1	-0.216
FNDC1	1.96875
HS2ST1	-0.216083333333333
CRELD2	-0.67175
C8G	-0.3755
CD82	0.056
LIM2	-0.4255
UNQ6490	-0.5355
MMP16	-0.10575
DRD3	0.41925
C5orf26	-1.322
C11orf73	-0.709
PTP4A2	-0.851375
OR4M2	0.1315
HPCA	-0.875666666666667
SEC14L1	-1.1275
CHFR	-2.2775
EMILIN1	-0.3885
NDUFS4	0.31575
COL18A1	-2.00725
PDZD3	1.0462
C9orf16	0.715333333333333
ERBB2IP	0.126333333333333
EMX2	-0.096
FUS	-1.22325
TF	-3.685
CLCN4	1.1585
CXorf56	1.0535
C11orf72	0.245
ELAC2	-1.81658333333333
NPR1	-1.20125
ASS1	0.489
USP42	-0.1355
POLR2J	0.3585
SEC23IP	0.557666666666667
UQCRC1	0.2575
LOC729603	0.2045
C1orf71	-0.39675
POLG	-1.4025
ADAM23	-4.03075
TFR2	-0.413
RICTOR	-0.5243
MGC39606	0.56925
C19orf55	-0.016
SNAPC1	-2.20866666666667
GNA11	0.861
CCDC52	-0.155166666666667
FSIP1	-0.472
UPF3A	-0.015
IGSF11	-1.03
LAGE3	0.44725
CHST6	-3.1125
UNC13B	1.065875
TTLL4	-0.5065
ZNF687	-0.36225
SDC2	-2.0917
COX7A2	0.78275
LAMB4	-0.17775
FAM24A	0.134
LRRTM3	-0.515
GPHB5	0.49825
OR4C13	0.075
EIF3EIP	0.137071428571429
HABP4	-0.964
TMEM125	3.35775
CNTN2	0.043
ASNSD1	0.096
FUT4	1.469125
ACF	0.5005
LOC158381	-0.1095
CDH8	-0.15975
AGPS	0.121666666666667
C4orf18	-0.3575
PECI	-0.281916666666667
UNG	-0.40075
GSTP1	-2.083375
DCUN1D5	-1.72233333333333
DKFZP564J0863	-1.03625
SLC9A3R1	-0.6185
BCDO2	1.3575
CHMP7	-0.95275
REM2	-0.0995
DNHD1	0.1065
FKBP4	-0.518375
ZNF350	0.34225
MGC11102	-0.345875
BST1	-0.04175
KISS1R	0.5655
