Hybridization REF	TCGA-AA-3692-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.921583333333333
CREB3L1	1.5495
RPS11	1.312375
PNMA1	-2.18325
MMP2	-0.843166666666667
C10orf90	-1.96225
ZHX3	-0.602666666666667
ERCC5	0.031
GPR98	-0.975
RXFP3	1.0095
APBB2	-0.037
PRO0478	-1.2275
KLHL13	-2.5155
PRSSL1	0.00466666666666666
PDCL3	0.4915
DECR1	0.963625
SALL1	-2.14133333333333
CADM4	-0.564333333333333
RPS18	1.52478571428571
HNRPD	-1.25366666666667
CFHR5	0.0996666666666666
SLC10A7	0.525
OR2K2	-0.103
LMAN1	-0.934125
SUHW1	-2.8105
CHD8	-1.2238
SUMO1	0.5866
GP1BA	0.2925
DDB1	-1.331
MYO9B	-0.8345
MMP7	8.171
CRNKL1	0.950375
C9orf45	-1.62566666666667
XAB2	0.078125
RTN1	0.685714285714286
KLHL14	-1.59175
TBX10	1.935
CENPQ	-0.467
UTY	-0.907857142857143
ZBTB12	-0.3425
DTNBP1	0.092625
KBTBD8	0.747333333333333
ZEB1	-1.74266666666667
ZG16	5.48725
MIER1	0.5555
ADAM5P	-0.2645
CHD9	-0.420875
STK16	0.985
KIAA1486	-0.404
TOB2	0.490083333333333
BANK1	3.36825
OR2V2	-0.24575
GRM2	0.231833333333333
PROSC	-0.106625
SPIN2B	0.554
PIR	-1.65288888888889
IPO9	-0.9038
EVC	-1.32933333333333
CXCL13	3.24666666666667
KIAA1199	1.3517
SORL1	0.3135
NAT10	-0.391
CHD1	-0.0435
SYN3	-0.72825
SLC22A2	-0.23775
SERPINF1	-0.9615
WDR34	-1.03925
OR7A17	0.119
C9orf11	0.258
RNF216L	-0.4751
LHB	0.0615
STK25	-0.3315
TAOK3	0.908375
LOC152573	0.16975
C3orf39	-0.577125
C14orf108	1.0597
CDC25B	-1.00081818181818
BMP3	0.6845
TMEM180	0.134
MAP1LC3C	-0.34075
CRYGC	-0.7105
POU3F1	-1.4107
C20orf32	-0.841
CCDC95	0.0515
HIGD1B	3.2555
USP6NL	0.2675
ABCD4	0.560833333333333
DIMT1L	0.172833333333333
TEK	0.484375
SLC25A46	0.42125
LARP7	-1.4165
CD160	1.13816666666667
MT1JP	1.04566666666667
PHF20	-0.5515
CPNE4	-1.16275
GTPBP1	-0.974
RAB33B	1.0595
ALDOC	-1.375875
ZNF212	-0.09
NUDT1	-0.3305
RFPL2	-0.854
ZNF83	-0.521833333333333
GDPD5	-0.032625
PDCD4	0.615
CEP350	-0.8335
OR10A2	0.51125
CST7	1.03925
CIAO1	-0.05425
SELL	1.442125
OR8J3	1.1435
LTBP4	0.109
SIRT6	0.214
CCL19	4.2745
PPIL1	-0.0875
GBP7	-0.008
STK17A	-0.6333
ABR	0.35175
OR9G1	0.294
FOXE1	-0.682125
CNGA3	1.7905
GML	0.287
CD38	-0.58025
ZDHHC6	0.154333333333333
NEFH	-3.087
CTDSP2	0.190833333333333
PGBD5	-1.85133333333333
CCNY	0.208214285714286
RMND5B	-0.364666666666667
ZNF257	-0.90075
FLJ22167	-0.240125
EXOSC7	-0.371833333333333
ROR2	-0.709875
MAOA	3.150375
TNNT3	-0.360666666666667
GYPC	-2.18525
C7orf33	0.2715
PLIN	0.646333333333333
LOC90826	0.62625
RNF4	-0.407
F8A1	-0.431166666666667
PLEKHG4	-0.8475
GRB2	-0.56925
HIST1H2AD	-0.193
DUS3L	0.471666666666667
EIF1	0.1515
RP5-1077B9.4	-1.34666666666667
FPGT	2.056
GDF10	-1.063
COQ9	0.40425
GCC2	0.162928571428571
RARRES3	1.642375
PLXNA1	-0.8683
KIAA0100	-0.7668
PMF1	0.49375
FNDC1	4.212
HS2ST1	0.176083333333333
CRELD2	0.0275
C8G	-1.0285
CD82	-1.13075
LIM2	-0.7295
UNQ6490	-0.2055
MMP16	-0.48625
DRD3	0.3205
C5orf26	0.183
C11orf73	0.19175
PTP4A2	-1.051625
OR4M2	1.073
HPCA	-1.117
SEC14L1	-1.19333333333333
CHFR	0.18875
EMILIN1	0.33875
NDUFS4	0.3345
COL18A1	-1.568125
PDZD3	3.1469
C9orf16	0.704833333333333
ERBB2IP	-0.117666666666667
EMX2	-0.084
FUS	-2.398
TF	-4.155
CLCN4	-0.267
CXorf56	0.2255
C11orf72	0.55175
ELAC2	-1.82608333333333
NPR1	-2.09325
ASS1	-0.898
USP42	-0.494875
POLR2J	0.449
SEC23IP	0.095
UQCRC1	0.297
LOC729603	-0.77025
C1orf71	-0.203
POLG	-1.6655
ADAM23	-3.6755
TFR2	-1.09175
RICTOR	-0.6357
MGC39606	-0.0595
C19orf55	-0.46
SNAPC1	-1.544
GNA11	-0.181625
CCDC52	0.646833333333333
FSIP1	-0.3975
UPF3A	-0.61175
IGSF11	-1.61933333333333
LAGE3	-0.212
CHST6	-2.132
UNC13B	0.598625
TTLL4	-1.043125
ZNF687	-0.809125
SDC2	-0.6568
COX7A2	0.9005
LAMB4	-0.453
FAM24A	-0.0025
LRRTM3	-0.659
GPHB5	1.351
OR4C13	-0.069
EIF3EIP	0.727928571428571
HABP4	-1.2095
TMEM125	4.2325
CNTN2	-0.250625
ASNSD1	0.267
FUT4	1.80075
ACF	0.26025
LOC158381	0.6015
CDH8	-0.22925
AGPS	-0.0135
C4orf18	0.297875
PECI	-0.272333333333333
UNG	0.487
GSTP1	-1.0915
DCUN1D5	-0.907
DKFZP564J0863	-0.48375
SLC9A3R1	-1.570875
BCDO2	-0.5895
CHMP7	-0.702375
REM2	-0.08
DNHD1	-0.40625
FKBP4	-0.799
ZNF350	1.111
MGC11102	0.09925
BST1	2.3155
KISS1R	1.304
NCR2	0.6255
DEFB125	0.4725
UBE2W	1.42975
KRT15	-2.081625
C10orf99	3.631
SCN11A	-0.534875
GFI1	0.33575
RDHE2	2.94316666666667
FHL1	-1.02383333333333
OSGEP	0.554833333333333
GATA1	-3.15133333333333
SMC6	-0.82675
TTTY14	-0.94125
LPIN3	0.38675
RPL4	-0.7435
RBPMS	-0.31
PRPF3	-0.426
EMR1	-1.535
SPATA19	-0.41
XCR1	0.611
IRX3	-1.8807
RBM6	-0.84425
KLF4	1.4589
UNC5CL	2.7835
SEBOX	0.3885
BTK	-1.106
KRCC1	1.81375
C6orf27	0.284
SYTL5	-1.037
PRND	0.957875
LOC653319	-0.877
PIGL	-0.654375
HUS1	0.5425
SFRS6	1.33866666666667
C17orf77	0.235
UIMC1	-0.306166666666667
FXYD2	-1.1613
LOC283152	1.22725
ZNF667	-3.03175
ZCCHC12	-0.27425
TFEC	2.0781
ATP7B	0.149166666666667
POLD2	-1.325
RG9MTD1	0.62475
ACOT2	0.0728333333333333
HIST1H4I	0.081125
PPARGC1A	-0.2022
ETFA	-0.3063
POLRMT	-0.735
ZNF146	-0.184125
MIA2	-0.726
KLHL6	-1.127
HOXB5	2.176875
NENF	1.42366666666667
CUGBP1	-1.08025
PRSS22	2.21816666666667
CASC4	0.4257
CUL4B	-0.1604
CENPJ	-1.1884
PITX1	0.588833333333333
FLJ31033	0.776166666666667
CELSR3	-0.4255
ZNF568	-0.08975
ITSN1	-1.45575
EHBP1L1	-1.08016666666667
C19orf2	-0.0295
DCTN1	-1.321
LIN28B	-2.389
TNKS2	-0.63075
C1QBP	0.12625
CADPS2	1.153
SRMS	0.7855
GJA9	-0.103
MGC24975	-0.4095
TRIM45	-0.610833333333333
TSP50	0.065
TCP1	-1.1345
TMED7	0.6954
CMA1	0.6185
CENPL	-0.3595
PTCRA	0.325
FST	-4.90425
VWCE	-2.289
PAWR	0.9185
ABCC12	0.00666666666666675
LDLR	-1.6728
ASTN2	0.4023
LOC441212	-0.17575
GPATCH8	-0.16375
TANC2	-1.65891666666667
KIF4A	-1.49175
C18orf18	1.56925
PGM1	-1.0215
KIAA0258	-0.02025
CPD	0.502375
SNCAIP	-1.2475
DCT	-4.118
HLA-DOA	2.32077272727273
OR11L1	0.7685
UPK1B	-0.407833333333333
DNAJB4	0.3885
UGT1A8	4.10575
HIST1H4L	-0.293
PECR	-0.449333333333333
HSPA2	1.24925
WFIKKN1	-2.479
SERP1	0.549875
SYDE2	0.17375
TACR2	0.706
NUP85	-0.30225
CD177	2.853
LGR5	3.07033333333333
PIGG	-0.162333333333333
PTHR1	-2.663
RAB5A	-0.0932
FLJ13224	0.0145
USP9Y	-1.14716666666667
C7orf53	-0.7555
LRP1B	-0.7425
XAF1	0.7861
ABCG8	-0.115
ANKDD1A	-0.770166666666667
DAND5	-2.626
SPAG6	0.3396
LINCR	1.68975
ZDHHC22	-1.55375
CCDC60	-1.103
THOC7	-0.278666666666667
TCTA	0.2699
OR8K3	0.8825
NY-REN-7	-0.345
B2M	1.46016666666667
C6orf141	-2.31325
LPPR4	2.002
SQLE	-0.89425
SEPHS1	-0.8975
BTBD14B	0.0647857142857143
