Hybridization REF	TCGA-AA-3831-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.38825
CREB3L1	1.11025
RPS11	1.164625
PNMA1	-1.38
MMP2	-0.665333333333333
C10orf90	-2.4615
ZHX3	-0.8715
ERCC5	-0.173
GPR98	-1.45985714285714
RXFP3	0.7615
APBB2	-0.481
PRO0478	-1.099
KLHL13	-3.32175
PRSSL1	-0.842333333333333
PDCL3	0.7215
DECR1	0.527625
SALL1	-2.25416666666667
CADM4	-0.554
RPS18	0.653
HNRPD	-0.473916666666667
CFHR5	0.236833333333333
SLC10A7	0.49825
OR2K2	0.047
LMAN1	-0.2085
SUHW1	-3.239
CHD8	-1.2447
SUMO1	0.3331
GP1BA	0.3467
DDB1	-0.85
MYO9B	-0.1977
MMP7	6.37225
CRNKL1	-0.110125
C9orf45	-1.30366666666667
XAB2	-0.1265
RTN1	0.655
KLHL14	-1.2885
TBX10	1.8585
CENPQ	-1.3755
UTY	1.88128571428571
ZBTB12	0.311
DTNBP1	0.061125
KBTBD8	0.801333333333333
ZEB1	-1.03383333333333
ZG16	4.73375
MIER1	0.7298
ADAM5P	0.4625
CHD9	-0.301
STK16	1.426
KIAA1486	-0.601
TOB2	0.604583333333333
BANK1	4.49375
OR2V2	0.15025
GRM2	0.1285
PROSC	0.513375
SPIN2B	1.01725
PIR	-2.086
IPO9	-0.4641
EVC	-1.37766666666667
CXCL13	4.138
KIAA1199	2.0124
SORL1	1.08
NAT10	-0.22
CHD1	-0.0585
SYN3	3.8395
SLC22A2	-0.1415
SERPINF1	-0.69
WDR34	-0.40525
OR7A17	0.319
C9orf11	-0.4435
RNF216L	-0.5826
LHB	0.276
STK25	0.087
TAOK3	0.591375
LOC152573	-1.73925
C3orf39	-0.200375
C14orf108	1.5091
CDC25B	-0.532454545454546
BMP3	-0.3755
TMEM180	0.1725
MAP1LC3C	-0.38975
CRYGC	-0.0045
POU3F1	-1.3344
C20orf32	-1.444
CCDC95	0.1425
HIGD1B	3.22975
USP6NL	0.74975
ABCD4	0.354833333333333
DIMT1L	-0.224
TEK	0.331375
SLC25A46	0.4175
LARP7	-1.4123
CD160	0.380333333333333
MT1JP	-1.0065
PHF20	-0.8785
CPNE4	-1.5905
GTPBP1	-0.729714285714286
RAB33B	1.0005
ALDOC	-1.139625
ZNF212	-0.85525
NUDT1	-0.826666666666667
RFPL2	-1.904
ZNF83	-2.25716666666667
GDPD5	-1.856875
PDCD4	0.79175
CEP350	-1.1115
OR10A2	0.5415
CST7	0.5135
CIAO1	-0.09575
SELL	1.20275
OR8J3	0.571
LTBP4	-0.0095
SIRT6	1.00375
CCL19	3.43725
PPIL1	0.0541666666666667
GBP7	0.334166666666667
STK17A	-0.9593
ABR	1.70825
OR9G1	-0.145
FOXE1	-0.561625
CNGA3	-0.038
GML	0.324
CD38	0.46375
ZDHHC6	0.947666666666667
NEFH	-3.326
CTDSP2	0.041
PGBD5	-0.208666666666667
CCNY	0.311357142857143
RMND5B	-0.0345
ZNF257	-3.497
FLJ22167	0.294875
EXOSC7	-0.27
ROR2	-0.80825
MAOA	3.388
TNNT3	-0.312
GYPC	-1.98225
C7orf33	0.8515
