Hybridization REF	TCGA-AA-3518-01A-02R-0826-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.734833333333333
CREB3L1	2.15775
RPS11	1.679625
PNMA1	-0.908
MMP2	-1.19333333333333
C10orf90	-2.5305
ZHX3	-1.11083333333333
ERCC5	0.24325
GPR98	-1.325875
RXFP3	0.626
APBB2	0.25775
PRO0478	-1.060875
KLHL13	-1.53925
PRSSL1	-0.581666666666667
PDCL3	0.345166666666667
DECR1	0.7065
SALL1	-3.348
CADM4	-1.02316666666667
RPS18	1.55035714285714
HNRPD	-0.683666666666667
CFHR5	0.0165
SLC10A7	0.374
OR2K2	-0.158
LMAN1	-0.158625
SUHW1	-3.543
CHD8	-1.5488
SUMO1	0.3456
GP1BA	0.4384
DDB1	-0.783
MYO9B	-0.5336
MMP7	6.99075
CRNKL1	0.144625
C9orf45	-2.21366666666667
XAB2	-0.60175
RTN1	1.411
KLHL14	-1.865875
TBX10	0.205
CENPQ	-0.8875
UTY	-1.192
ZBTB12	0.3625
DTNBP1	0.463125
KBTBD8	0.382166666666667
ZEB1	-0.711
ZG16	3.3205
MIER1	0.6694
ADAM5P	0.2225
CHD9	-0.8500625
STK16	0.5775
KIAA1486	-0.198
TOB2	0.793666666666667
BANK1	4.0425
OR2V2	0.057
GRM2	0.3455
PROSC	-0.91325
SPIN2B	-0.41775
PIR	-1.46011111111111
IPO9	-0.5053
EVC	-1.80433333333333
CXCL13	6.096
KIAA1199	1.5917
SORL1	1.129
NAT10	-0.30725
CHD1	-0.1205
SYN3	-0.0625
SLC22A2	-0.32775
SERPINF1	-1.22316666666667
WDR34	-0.414
OR7A17	0.2
C9orf11	-0.2445
RNF216L	-0.5547
LHB	0.303
STK25	-0.497375
TAOK3	0.749375
LOC152573	-2.21875
C3orf39	-0.56925
C14orf108	0.868
CDC25B	0.333272727272727
BMP3	0.397
TMEM180	0.0835
MAP1LC3C	-0.55175
CRYGC	-0.644
POU3F1	-1.0035
C20orf32	-0.8155
CCDC95	-0.1835
HIGD1B	1.78375
USP6NL	0.240857142857143
ABCD4	0.0436666666666667
DIMT1L	-0.2645
TEK	0.03975
SLC25A46	0.024
LARP7	-0.9367
CD160	0.366666666666667
MT1JP	0.3665
PHF20	-0.82225
CPNE4	-2.124
GTPBP1	-0.352642857142857
RAB33B	0.933166666666667
ALDOC	-1.199375
ZNF212	-0.8295
NUDT1	-1.51683333333333
RFPL2	-1.64675
ZNF83	-0.725166666666667
GDPD5	-0.734
PDCD4	0.57545
CEP350	-0.97825
OR10A2	0.40175
CST7	0.465
CIAO1	-0.456
SELL	0.601875
OR8J3	1.6845
LTBP4	0.768
SIRT6	-0.09125
CCL19	2.62725
PPIL1	-0.143
GBP7	0.746
STK17A	-0.2808
ABR	0.5505
OR9G1	0.509
FOXE1	-0.457375
CNGA3	-0.064
GML	0.09
CD38	-0.26075
ZDHHC6	0.306833333333333
NEFH	-3.56875
CTDSP2	-0.308
PGBD5	-2.5675
CCNY	0.218928571428571
RMND5B	-0.165666666666667
ZNF257	-3.63425
FLJ22167	0.2955
EXOSC7	-0.684166666666667
ROR2	-0.842875
MAOA	2.955375
TNNT3	-0.473166666666667
GYPC	-2.01675
C7orf33	1.0965
PLIN	0.166166666666667
LOC90826	-0.00825
RNF4	-0.2134
F8A1	-0.9675
PLEKHG4	-0.0165
GRB2	-0.38245
HIST1H2AD	-1.04075
DUS3L	0.386166666666667
EIF1	0.0785
RP5-1077B9.4	-1.12733333333333
FPGT	1.45725
GDF10	-1.16883333333333
COQ9	0.482
GCC2	0.547428571428571
RARRES3	3.050625
PLXNA1	-0.3826
KIAA0100	-0.4301
PMF1	-0.11025
FNDC1	3.71925
HS2ST1	0.4155
CRELD2	0.4515
C8G	-0.0605
CD82	0.71975
LIM2	-1.3615
UNQ6490	-0.0255
MMP16	-0.583
DRD3	-0.01775
C5orf26	0.171
C11orf73	-0.332375
PTP4A2	0.057
OR4M2	0.5975
HPCA	-0.316666666666667
SEC14L1	-0.707833333333333
CHFR	-1.588
EMILIN1	0.18025
NDUFS4	0.139
COL18A1	-1.398625
PDZD3	2.4673
C9orf16	0.338
ERBB2IP	-0.442166666666667
EMX2	-0.2185
FUS	-1.32725
TF	-3.9734
CLCN4	0.956
CXorf56	-0.70575
C11orf72	0.413
ELAC2	-0.4215
NPR1	-2.2095
ASS1	1.0425
USP42	-0.351625
POLR2J	-0.551
SEC23IP	0.861
UQCRC1	0.7895
LOC729603	-0.148
C1orf71	-0.82575
POLG	-0.792
ADAM23	-3.60075
TFR2	-0.4975
RICTOR	-0.6377
MGC39606	-0.67475
C19orf55	0.0632500000000001
SNAPC1	-1.15183333333333
GNA11	0.7055
CCDC52	0.126333333333333
FSIP1	-0.678
UPF3A	-0.8005
IGSF11	-2.7525
LAGE3	-0.79225
CHST6	-0.568
UNC13B	0.273125
TTLL4	-0.433875
ZNF687	-0.507625
SDC2	-1.5424
COX7A2	0.69275
LAMB4	-0.41875
FAM24A	0.611
LRRTM3	-0.838833333333333
GPHB5	0.52125
OR4C13	0.47
EIF3EIP	0.732
HABP4	-1.0175
TMEM125	4.15175
CNTN2	-0.239625
ASNSD1	0.06425
FUT4	1.338875
ACF	-1.7575
LOC158381	0.1745
CDH8	0.073
AGPS	0.1485
C4orf18	-0.020875
PECI	-0.643833333333333
UNG	0.022875
GSTP1	-0.032875
DCUN1D5	-0.961166666666667
DKFZP564J0863	-0.5975
SLC9A3R1	-0.273875
BCDO2	-0.261625
CHMP7	-0.46225
REM2	-0.225
DNHD1	-0.115375
FKBP4	-0.941375
ZNF350	-1.97725
MGC11102	-0.320875
BST1	1.1945
KISS1R	1.7865
NCR2	0.222
DEFB125	0.105
UBE2W	0.70725
KRT15	-0.908125
C10orf99	2.821
SCN11A	-0.01175
GFI1	0.34275
RDHE2	4.91516666666667
FHL1	-2.23133333333333
OSGEP	0.935166666666667
GATA1	-2.78683333333333
SMC6	-1.3305
TTTY14	-0.97875
LPIN3	0.29825
RPL4	0.1296
RBPMS	-0.2217
PRPF3	-1.0475
EMR1	-2.192
SPATA19	0.37875
XCR1	0.257
IRX3	-0.5104
RBM6	-1.067
KLF4	0.1759
UNC5CL	0.23025
SEBOX	-0.0125
BTK	-1.465
KRCC1	1.0555
C6orf27	0.185
SYTL5	-1.01
PRND	0.354375
LOC653319	-0.5785
PIGL	-0.305875
HUS1	-0.017
SFRS6	1.50866666666667
C17orf77	1.1725
UIMC1	-0.421
FXYD2	-1.6251
LOC283152	-0.345
ZNF667	-2.876
ZCCHC12	-0.72975
TFEC	1.8882
ATP7B	1.02533333333333
POLD2	-0.9795
RG9MTD1	0.72125
ACOT2	-1.024
HIST1H4I	-0.514125
PPARGC1A	1.3055
ETFA	0.2211
POLRMT	-0.2855
ZNF146	-0.499125
MIA2	0.999
KLHL6	-0.897666666666667
HOXB5	3.14475
NENF	0.651833333333333
CUGBP1	-0.45325
PRSS22	1.86516666666667
CASC4	1.2345
CUL4B	-0.1479
CENPJ	-0.6473
PITX1	-0.442666666666667
FLJ31033	0.547166666666667
CELSR3	-0.044
ZNF568	-1.34125
ITSN1	-0.675333333333333
EHBP1L1	-0.5845
C19orf2	-0.2095
DCTN1	-0.95125
LIN28B	-2.76883333333333
TNKS2	-0.81175
C1QBP	1.1425
CADPS2	1.08475
SRMS	1.2
GJA9	0.4815
MGC24975	0.244833333333333
TRIM45	-1.50483333333333
TSP50	-0.283333333333333
TCP1	-0.5525
TMED7	0.8998
CMA1	0.271
CENPL	-0.344333333333333
PTCRA	0.061
FST	-5.21475
VWCE	-3.72525
PAWR	0.45825
ABCC12	0.445833333333333
LDLR	0.5926
ASTN2	-0.8275
LOC441212	-0.29525
GPATCH8	-0.362
TANC2	-1.49808333333333
KIF4A	-1.00875
C18orf18	-3.6655
PGM1	-0.884
KIAA0258	0.7945
CPD	1.03675
SNCAIP	-2.073
DCT	-3.843
HLA-DOA	2.86559090909091
OR11L1	0.714
UPK1B	-0.00216666666666665
DNAJB4	-1.097125
UGT1A8	2.10275
HIST1H4L	1.0005
PECR	0.361333333333333
HSPA2	-0.009
WFIKKN1	-2.234
SERP1	0.656875
SYDE2	0.233333333333333
TACR2	0.6565
NUP85	-0.6765
CD177	0.200166666666667
LGR5	1.75933333333333
PIGG	-0.0514166666666667
PTHR1	-2.7904
RAB5A	0.0664
FLJ13224	0.3255
USP9Y	-1.31333333333333
C7orf53	-0.146
LRP1B	-1.62175
XAF1	2.5172
ABCG8	0.086
ANKDD1A	-0.741833333333333
DAND5	-1.825
SPAG6	-0.0213333333333333
LINCR	2.314
ZDHHC22	-1.40025
CCDC60	0.7845
THOC7	-1.11866666666667
TCTA	0.582
OR8K3	0.5265
NY-REN-7	-0.19875
B2M	1.37383333333333
C6orf141	-1.14625
LPPR4	1.384
SQLE	-1.41575
SEPHS1	-0.56525
BTBD14B	0.398357142857143
PLRG1	-0.14525
SPG7	-0.4355625
ZNF614	0.479833333333333
PARD6G	0.6665
INPP5B	-1.0108
GRPEL2	0.338375
PPID	-0.222
TRIM56	-0.22525
UBE2J1	0.58375
IL20RA	5.6025
LOC387856	-0.0375
C1orf107	0.451083333333333
UTS2R	2.15225
C19orf22	-0.0595
SAFB2	-0.272375
KIAA0652	-0.437
