Hybridization REF	TCGA-AA-3977-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.259833333333333
CREB3L1	1.88625
RPS11	0.218875
PNMA1	-1.124
MMP2	0.4555
C10orf90	-2.81725
ZHX3	-1.0275
ERCC5	0.16825
GPR98	-1.414
RXFP3	1.036
APBB2	0.469
PRO0478	-1.308625
KLHL13	-1.35575
PRSSL1	-0.235333333333333
PDCL3	0.202166666666667
DECR1	0.367
SALL1	-2.40466666666667
CADM4	-1.76266666666667
RPS18	0.237714285714286
HNRPD	-1.00225
CFHR5	0.679166666666667
SLC10A7	0.335
OR2K2	0.553
LMAN1	0.446375
SUHW1	-3.011
CHD8	-1.0583
SUMO1	0.5386
GP1BA	-0.00299999999999998
DDB1	-0.830666666666667
MYO9B	-0.3499
MMP7	5.41475
CRNKL1	0.161625
C9orf45	-1.80466666666667
XAB2	0.317875
RTN1	0.697125
KLHL14	-0.519125
TBX10	2.129
CENPQ	-0.649
UTY	1.72623076923077
ZBTB12	-0.0945
DTNBP1	-0.151125
KBTBD8	0.808
ZEB1	-1.61966666666667
ZG16	5.44975
MIER1	-0.2521
ADAM5P	0.396
CHD9	-0.7748125
STK16	1.10525
KIAA1486	-0.256
TOB2	0.527166666666667
BANK1	4.841
OR2V2	-0.03675
GRM2	-0.085
PROSC	1.167875
SPIN2B	0.735
PIR	-1.13588888888889
IPO9	-0.4532
EVC	-1
CXCL13	5.75733333333333
KIAA1199	1.4629
SORL1	-0.37725
NAT10	-0.06
CHD1	-0.08525
SYN3	1.19725
SLC22A2	-0.109
SERPINF1	-1.536
WDR34	-0.65125
OR7A17	-0.0775
C9orf11	-0.7075
RNF216L	-0.1097
LHB	0.032
STK25	0.043875
TAOK3	0.851875
LOC152573	0.71825
C3orf39	-0.078625
C14orf108	1.6434
CDC25B	0.219181818181818
BMP3	-0.2025
TMEM180	0.0425
MAP1LC3C	-0.0805
CRYGC	-0.292
POU3F1	-1.5132
C20orf32	-1.206
CCDC95	0.065
HIGD1B	2.10425
USP6NL	0.730625
ABCD4	0.0391666666666667
DIMT1L	-0.136916666666667
TEK	0.353625
SLC25A46	0.494
LARP7	-1.52
CD160	0.9175
MT1JP	-0.618833333333333
PHF20	-0.7450625
CPNE4	-0.50625
GTPBP1	-1.00257142857143
RAB33B	0.975833333333333
ALDOC	-0.863625
ZNF212	-0.81225
NUDT1	-0.638666666666667
RFPL2	-1.42966666666667
ZNF83	-0.4985
GDPD5	-1.37475
PDCD4	0.60685
CEP350	-0.683
OR10A2	0.6855
CST7	1.24925
CIAO1	-0.70525
SELL	1.235375
OR8J3	1.693
LTBP4	-0.418833333333333
SIRT6	1.47475
CCL19	3.3785
PPIL1	0.347333333333333
GBP7	0.142333333333333
STK17A	-0.8428
ABR	1.29475
OR9G1	0.272
FOXE1	-0.56225
CNGA3	-0.17
GML	0.1945
CD38	-1.00375
ZDHHC6	1.4905
NEFH	-3.54125
CTDSP2	0.0875000000000001
PGBD5	2.31833333333333
CCNY	0.5085
RMND5B	-0.567583333333333
ZNF257	-3.7445
FLJ22167	0.550125
EXOSC7	0.453166666666667
ROR2	-0.402875
MAOA	2.61575
TNNT3	-0.228666666666667
GYPC	-1.981
C7orf33	6.1305
PLIN	0.648666666666667
LOC90826	1.1395
RNF4	-0.2686
F8A1	0.112
PLEKHG4	-1.3165
GRB2	-0.1303
HIST1H2AD	-1.6675
DUS3L	0.500333333333333
EIF1	-1.08516666666667
RP5-1077B9.4	-0.109
FPGT	1.631
GDF10	-0.670666666666667
COQ9	0.703
GCC2	-0.486071428571429
RARRES3	2.12025
PLXNA1	-0.3105
KIAA0100	-0.5749
PMF1	-0.26925
FNDC1	4.748
HS2ST1	0.137416666666667
CRELD2	1.26775
C8G	-0.721
CD82	-0.694
LIM2	-0.5485
UNQ6490	-0.804
MMP16	-0.22925
DRD3	0.22575
C5orf26	-1.51425
C11orf73	0.297125
PTP4A2	0.493
OR4M2	0.518
HPCA	-0.895666666666667
SEC14L1	-1.16183333333333
CHFR	-1.421875
EMILIN1	0.404375
NDUFS4	0.175
COL18A1	-1.145125
PDZD3	2.0195
C9orf16	0.278
ERBB2IP	-0.414
EMX2	-0.1165
FUS	-1.567
TF	-4.1161
CLCN4	0.5945
CXorf56	0.71325
C11orf72	0.60825
ELAC2	-0.428666666666667
NPR1	-1.35775
ASS1	2.228
USP42	-0.36025
POLR2J	-0.566
SEC23IP	0.747833333333333
UQCRC1	0.92525
LOC729603	0.0545
C1orf71	-0.947125
POLG	-1.2515
ADAM23	-3.706
TFR2	-0.83925
RICTOR	-1.2526
MGC39606	-0.5
C19orf55	-0.35125
SNAPC1	-1.8035
GNA11	0.8445
CCDC52	0.271333333333333
FSIP1	3.305
UPF3A	-0.5805
IGSF11	-2.77483333333333
LAGE3	-0.55475
CHST6	-1.6555
UNC13B	0.533
TTLL4	0.059625
ZNF687	-0.1695
SDC2	-1.0972
COX7A2	0.79725
LAMB4	0.075
FAM24A	0.3895
LRRTM3	-0.8085
GPHB5	0.63925
OR4C13	1.21
EIF3EIP	0.0529285714285715
HABP4	-0.8685
TMEM125	4.02175
CNTN2	-0.462875
ASNSD1	-0.06025
FUT4	2.831625
ACF	-1.09725
LOC158381	0.628
CDH8	-0.32875
AGPS	0.349833333333333
C4orf18	0.332375
PECI	-0.971833333333333
UNG	0.794875
GSTP1	-0.39125
DCUN1D5	-0.4565
DKFZP564J0863	0.2005
SLC9A3R1	-1.031125
BCDO2	-0.43725
CHMP7	0.251625
REM2	-0.061
DNHD1	-0.178625
FKBP4	-0.232625
ZNF350	-0.31075
MGC11102	0.353875
BST1	0.75775
KISS1R	0.561
NCR2	0.673
DEFB125	0.616
UBE2W	0.820625
KRT15	-2.44725
C10orf99	3.052
SCN11A	-0.360875
GFI1	0.281
RDHE2	3.51016666666667
FHL1	-2.146
OSGEP	0.511
GATA1	-2.90766666666667
SMC6	-0.92075
TTTY14	-0.444
LPIN3	-0.287
RPL4	-0.5645
RBPMS	-0.7325
PRPF3	-0.415666666666667
EMR1	-2.2835
SPATA19	-0.00833333333333334
XCR1	0.3415
IRX3	-0.9475
RBM6	-0.5165
KLF4	1.3108
UNC5CL	1.22675
SEBOX	-0.469
BTK	-0.99125
KRCC1	1.70825
C6orf27	0.313
SYTL5	-0.441
PRND	0.2625
LOC653319	-1.2395
PIGL	0.239625
HUS1	0.489333333333333
SFRS6	-0.556083333333333
C17orf77	0.707
UIMC1	-0.168666666666667
FXYD2	-2.162
LOC283152	-0.872
ZNF667	-2.79925
ZCCHC12	-0.27975
TFEC	2.7607
ATP7B	0.8855
POLD2	-0.641333333333333
RG9MTD1	0.974
ACOT2	0.125666666666667
HIST1H4I	-0.53725
PPARGC1A	-0.3627
ETFA	0.6025
POLRMT	-0.33325
ZNF146	-0.267375
MIA2	-3.024
KLHL6	-0.701666666666667
HOXB5	1.532625
NENF	0.324333333333333
CUGBP1	0.57825
PRSS22	1.79566666666667
CASC4	0.4716
