Hybridization REF	TCGA-AA-3975-01A-01R-1022-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.0293333333333333
CREB3L1	1.668
RPS11	0.8755
PNMA1	-2.012
MMP2	-0.437333333333333
C10orf90	-2.3275
ZHX3	-0.350166666666667
ERCC5	1.062
GPR98	-1.6125
RXFP3	0.442
APBB2	-1.214
PRO0478	0.004625
KLHL13	0.8975
PRSSL1	-1.255
PDCL3	0.186166666666667
DECR1	0.216125
SALL1	-2.0105
CADM4	-0.5312
RPS18	0.940214285714286
HNRPD	-0.846583333333333
CFHR5	0.526
SLC10A7	0.475875
OR2K2	0.929
LMAN1	-1.63925
SUHW1	-3.982
CHD8	-1.2829
SUMO1	-0.4332
GP1BA	-0.0479
DDB1	-0.654833333333333
MYO9B	-0.177
MMP7	6.59075
CRNKL1	-0.2285
C9orf45	-1.27533333333333
XAB2	-0.111
RTN1	0.906875
KLHL14	-1.75075
TBX10	2.5095
CENPQ	-1.4655
UTY	2.17685714285714
ZBTB12	0.276
DTNBP1	0.588875
KBTBD8	-0.135333333333333
ZEB1	0.253
ZG16	5.55375
MIER1	0.8144
ADAM5P	-0.076
CHD9	0.1040625
STK16	0.1125
KIAA1486	-0.616
TOB2	0.64475
BANK1	2.8275
OR2V2	0.252
GRM2	-0.359333333333333
PROSC	1.632625
SPIN2B	0.888
PIR	-1.414
IPO9	-0.2595
EVC	-1.80683333333333
CXCL13	2.2555
KIAA1199	0.7802
SORL1	2.53925
NAT10	0.302
CHD1	-0.26625
SYN3	2.3535
SLC22A2	-0.88025
SERPINF1	-1.13833333333333
WDR34	-0.6705
OR7A17	-0.103666666666667
C9orf11	-0.4305
RNF216L	-0.1904
LHB	-0.436
STK25	-0.146
TAOK3	1.086125
LOC152573	-1.10475
C3orf39	-0.577125
C14orf108	-0.2133
CDC25B	0.0601818181818182
BMP3	0.94
TMEM180	-0.8595
MAP1LC3C	-0.78925
CRYGC	-1.4045
POU3F1	-1.492
C20orf32	-1.238
CCDC95	-0.276
HIGD1B	3.13125
USP6NL	1.311875
ABCD4	-0.417166666666667
DIMT1L	0.149333333333333
TEK	0.4985
SLC25A46	-0.4765
LARP7	-1.1116
CD160	0.389833333333333
MT1JP	-0.0930000000000001
PHF20	0.278
CPNE4	-2.088
GTPBP1	-0.389642857142857
RAB33B	-0.169
ALDOC	-1.973375
ZNF212	-0.372
NUDT1	-1.4365
RFPL2	-2.279
ZNF83	0.200833333333333
GDPD5	1.037125
PDCD4	0.27515
CEP350	-0.4015
OR10A2	0.55425
CST7	1.982
CIAO1	0.0875
SELL	0.8235
OR8J3	1.6215
LTBP4	0.0905
SIRT6	0.87375
CCL19	3.69975
PPIL1	-0.778833333333333
GBP7	-0.3294
STK17A	-1.0375
ABR	0.25775
OR9G1	-0.838
FOXE1	-1.035375
CNGA3	-0.201
GML	-0.2425
CD38	-1.12825
ZDHHC6	0.5815
NEFH	-4.01225
CTDSP2	0.449916666666667
PGBD5	-1.92883333333333
CCNY	0.100642857142857
RMND5B	-0.232583333333333
ZNF257	-1.91
FLJ22167	-0.5905
EXOSC7	-1.129
ROR2	-0.553125
MAOA	3.253875
TNNT3	-0.374333333333333
GYPC	-2.34675
C7orf33	0.361
PLIN	0.0425
LOC90826	-0.12325
RNF4	-0.0371
F8A1	0.584833333333333
PLEKHG4	0.20075
GRB2	0.01955
HIST1H2AD	-0.401
DUS3L	0.923
EIF1	-0.162166666666667
