Hybridization REF	TCGA-AA-3553-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.354916666666667
CREB3L1	0.13475
RPS11	0.634
PNMA1	-0.8305
MMP2	0.0666666666666666
C10orf90	-2.76375
ZHX3	-0.0131666666666667
ERCC5	-0.03825
GPR98	-1.92385714285714
RXFP3	1.087
APBB2	0.22575
PRO0478	-1.0655
KLHL13	-3.2905
PRSSL1	-0.122166666666667
PDCL3	0.706666666666667
DECR1	0.80875
SALL1	-2.1625
CADM4	-0.553833333333333
RPS18	0.975642857142857
HNRPD	-0.570416666666667
CFHR5	0.1054
SLC10A7	0.4
OR2K2	-0.486
LMAN1	-0.575375
SUHW1	-2.06775
CHD8	-1.4691
SUMO1	0.156
GP1BA	-0.1355
DDB1	-0.380333333333333
MYO9B	-0.3635
MMP7	9.1125
CRNKL1	-0.5735
C9orf45	-2.97
XAB2	-0.153125
RTN1	0.66575
KLHL14	-1.438375
TBX10	-0.0955
CENPQ	-0.324
UTY	-0.96825
ZBTB12	0.3845
DTNBP1	0.303125
KBTBD8	0.376833333333333
ZEB1	-1.027
ZG16	5.47825
MIER1	0.0346
ADAM5P	-0.222
CHD9	-1.4164375
STK16	0.79925
KIAA1486	-0.4795
TOB2	0.690416666666667
BANK1	2.8745
OR2V2	0.2825
GRM2	0.604
PROSC	0.0275
SPIN2B	0.39225
PIR	-2.00444444444444
IPO9	-0.6379
EVC	-1.05816666666667
CXCL13	4.57766666666667
KIAA1199	1.5491
SORL1	1.05475
NAT10	0.5255
CHD1	-1.012
SYN3	3.58875
SLC22A2	-0.00775
SERPINF1	-0.914
WDR34	-1.3535
OR7A17	0.325
C9orf11	-0.2365
RNF216L	-0.4174
LHB	0.45
STK25	0.610625
TAOK3	0.448625
LOC152573	-0.34025
C3orf39	0.47775
C14orf108	0.29
CDC25B	0.0635454545454545
BMP3	0.414
TMEM180	0.643
MAP1LC3C	-0.04025
CRYGC	0.0265
POU3F1	-0.414
C20orf32	-0.753
CCDC95	-0.2285
HIGD1B	1.61425
USP6NL	0.98275
ABCD4	-0.236833333333333
DIMT1L	-0.53
TEK	0.512875
SLC25A46	-0.04925
LARP7	-1.7682
CD160	0.696833333333333
MT1JP	-1.8545
PHF20	-0.1990625
CPNE4	-0.7425
GTPBP1	-0.591357142857143
RAB33B	0.761666666666667
ALDOC	-1.11075
ZNF212	-0.493
NUDT1	-0.687833333333333
RFPL2	-0.738
ZNF83	-2.01066666666667
GDPD5	1.499375
PDCD4	0.40745
CEP350	-1.61325
OR10A2	0.3945
CST7	2.04325
CIAO1	0.06275
SELL	0.768
OR8J3	0.469
LTBP4	0.142166666666667
SIRT6	0.484
CCL19	4.332
PPIL1	0.434666666666667
GBP7	0.5332
STK17A	-1.0987
ABR	0.49025
OR9G1	0.281
FOXE1	0.05725
CNGA3	0.896
GML	0.1535
CD38	1.31925
ZDHHC6	0.841166666666667
NEFH	-3.253
CTDSP2	0.24975
PGBD5	-1.3515
CCNY	0.358642857142857
RMND5B	-0.187
ZNF257	-3.60525
FLJ22167	0.432125
EXOSC7	-0.1445
ROR2	-0.086875
MAOA	1.414125
TNNT3	0.120333333333333
GYPC	-1.585
C7orf33	1.3175
PLIN	0.312
LOC90826	-0.9905
RNF4	-0.7351
F8A1	-0.788333333333333
PLEKHG4	0.46725
GRB2	0.1673
HIST1H2AD	-1.8785
DUS3L	0.644166666666667
EIF1	0.679833333333333
RP5-1077B9.4	-0.359833333333333
FPGT	1.1565
GDF10	-0.941666666666667
COQ9	0.22575
GCC2	-0.473642857142857
RARRES3	2.14525
PLXNA1	-0.3753
KIAA0100	-0.4918
PMF1	0.08425
FNDC1	4.75275
HS2ST1	1.5035
CRELD2	0.433
C8G	-2.494
CD82	-0.68
LIM2	-0.645
UNQ6490	0.551
MMP16	0.00675000000000001
DRD3	0.65725
C5orf26	-1.02675
C11orf73	0.339375
PTP4A2	-0.106875
OR4M2	0.4325
HPCA	-0.549
SEC14L1	-0.873666666666667
CHFR	-0.799875
EMILIN1	0.859125
NDUFS4	-1.0135
COL18A1	-0.838
PDZD3	2.6654
C9orf16	0.301333333333333
ERBB2IP	-0.6645
EMX2	0.0565
FUS	-0.48725
TF	-3.8408
CLCN4	0.559333333333333
CXorf56	1.2765
C11orf72	0.27
ELAC2	-0.873333333333334
NPR1	-1.434
ASS1	1.10066666666667
USP42	-0.22225
POLR2J	0.0905
SEC23IP	0.0101666666666667
UQCRC1	0.4015
LOC729603	-0.2495
C1orf71	-0.90375
POLG	-1.1865
ADAM23	-3.78325
TFR2	0.37625
RICTOR	-1.0773
MGC39606	0.66075
C19orf55	-0.10875
SNAPC1	-1.304
GNA11	0.607125
CCDC52	0.263
FSIP1	-1.59
UPF3A	-0.28475
IGSF11	-2.28783333333333
LAGE3	-0.019
CHST6	-3.185
UNC13B	0.148375
TTLL4	-0.707625
ZNF687	-0.22675
SDC2	-1.1187
COX7A2	0.49025
LAMB4	-0.3535
FAM24A	0.2835
LRRTM3	-0.51175
GPHB5	0.89575
OR4C13	0.1235
EIF3EIP	0.225785714285714
HABP4	0.1425
TMEM125	4.0965
CNTN2	0.227
ASNSD1	-0.03175
FUT4	1.701
ACF	0.43075
LOC158381	0.387
CDH8	-0.54375
AGPS	-0.174833333333333
C4orf18	0.286625
PECI	-1.59841666666667
UNG	0.363125
GSTP1	0.9895
DCUN1D5	0.173333333333333
DKFZP564J0863	0.417
SLC9A3R1	-0.6095
BCDO2	-0.649875
CHMP7	-0.424875
REM2	0.5325
DNHD1	-0.597125
FKBP4	-0.918625
ZNF350	-0.3325
MGC11102	0.5145
BST1	0.2625
KISS1R	1.827
NCR2	0.6495
DEFB125	-0.82
UBE2W	1.511
KRT15	-0.381375
C10orf99	4.3625
SCN11A	-0.27375
GFI1	-1.28675
RDHE2	1.423
FHL1	-1.477
OSGEP	0.758333333333333
GATA1	-3.15733333333333
SMC6	-1.0175
TTTY14	-1.0605
LPIN3	0.76525
RPL4	0.0359
RBPMS	-0.5671
PRPF3	-0.976166666666667
EMR1	-1.438
SPATA19	0.135
XCR1	0.2755
IRX3	-1.707
RBM6	-0.88775
KLF4	-0.3726
UNC5CL	3.839
SEBOX	0.035
BTK	-1.15225
KRCC1	1.2815
C6orf27	0.892
SYTL5	0.532
PRND	0.632625
LOC653319	-1.3255
PIGL	-0.04825
HUS1	0.241833333333333
SFRS6	2.07708333333333
C17orf77	0.425
UIMC1	-0.470166666666667
FXYD2	-0.9661
LOC283152	0.3515
ZNF667	-2.105
ZCCHC12	-0.59425
TFEC	1.8292
ATP7B	1.044
POLD2	-0.663666666666667
RG9MTD1	0.828
ACOT2	0.866666666666667
HIST1H4I	-0.412125
PPARGC1A	-0.8852
ETFA	-0.3154
POLRMT	-0.39175
ZNF146	-0.151
MIA2	-1.009
KLHL6	-1.11166666666667
HOXB5	0.8915
NENF	0.314
CUGBP1	-1.297
PRSS22	3.507
CASC4	0.2186
CUL4B	0.1497
CENPJ	-1.2335
PITX1	-0.2305
FLJ31033	0.532
CELSR3	-1.2245
ZNF568	-0.70625
ITSN1	-0.928416666666667
EHBP1L1	-0.450666666666667
C19orf2	-0.11975
DCTN1	-0.42975
LIN28B	-3.14116666666667
TNKS2	-0.08
C1QBP	0.238125
CADPS2	-1.242
SRMS	0.71775
GJA9	0.0768333333333333
MGC24975	-0.1005
TRIM45	-2.2445
TSP50	-0.17425
TCP1	0.129
TMED7	-0.1624
CMA1	0.5295
CENPL	-0.5485
PTCRA	0.224
FST	-5.06725
VWCE	-1.191
PAWR	0.13325
ABCC12	0.4095
LDLR	-0.6889
ASTN2	-0.8777
LOC441212	-0.456375
GPATCH8	-0.09175
TANC2	-2.79466666666667
KIF4A	-1.03825
C18orf18	-0.8825
PGM1	-1.003
KIAA0258	1.2295
CPD	-0.0665
SNCAIP	-1.22
DCT	-4.12466666666667
HLA-DOA	2.37140909090909
OR11L1	1.1155
UPK1B	-0.0145
DNAJB4	-0.727375
UGT1A8	0.05975
HIST1H4L	-0.603
PECR	-0.982666666666667
HSPA2	0.75275
WFIKKN1	-2.893
SERP1	0.336625
SYDE2	-0.63775
TACR2	0.499
NUP85	-0.1315
CD177	1.39016666666667
LGR5	0.751666666666667
PIGG	-0.58125
PTHR1	-1.99366666666667
RAB5A	-0.0526
FLJ13224	0.528
USP9Y	-0.872333333333333
C7orf53	-0.305
LRP1B	-1.03533333333333
XAF1	1.393
ABCG8	0.117
ANKDD1A	-0.8805
DAND5	-2.3145
SPAG6	0.129166666666667
LINCR	3.00625
ZDHHC22	-0.779875
CCDC60	0.6825
THOC7	-0.688
TCTA	0.6211
OR8K3	0.80625
NY-REN-7	-0.561333333333333
B2M	1.561
C6orf141	-0.127125
LPPR4	1.056
SQLE	0.456875
SEPHS1	-0.058
BTBD14B	0.412428571428571
PLRG1	0.16225
SPG7	-0.070875
ZNF614	-0.767166666666667
PARD6G	0.155666666666667
INPP5B	-1.5968
GRPEL2	0.516625
PPID	-1.1055
TRIM56	-0.533
UBE2J1	0.62825
IL20RA	5.71975
LOC387856	0.2195
C1orf107	0.4155
UTS2R	3.1315
C19orf22	1.78375
SAFB2	-0.485
KIAA0652	0.52575
KLRG1	-1.13783333333333
MS4A8B	1.93933333333333
FRAG1	0.78375
KIAA1546	-1.2115
E2F4	0.5025
CLEC4M	0.169833333333333
BTBD14A	-0.78575
KIAA0999	-0.27
GYPA	-2.482
TAC1	4.0815
TRAIP	-0.574333333333333
KIAA0232	-0.56
ERCC8	-0.700375
GPX4	0.03875
KIAA0368	-1.415875
GPR157	-0.1795
CTAGE4	-0.544
C9orf30	-1.779
OR52A1	0.6
HSP90B3P	0.567
ALG9	-0.6134
BTBD10	0.90675
SDK2	0.00899999999999998
BAIAP3	-1.24775
RABGGTB	-0.13375
ANKRD40	-0.313666666666667
KRT74	-0.243
CALCOCO2	0.793
SNCA	-3.8375
TMSL8	-3.72725
C2orf53	0.857
ESRRB	0.00599999999999999
ARHGAP26	0.223375
TDRD9	-2.60275
HRAS	0.0895
KLRC4	-0.787
JAGN1	0.190166666666667
BSDC1	-0.3265
RNF43	1.5313
NDUFAF1	-0.22075
PHF12	0.27475
OR1L3	0.14225
FOLR2	1.34666666666667
LYZL6	0.127333333333333
tcag7.1260	-1.008
WSB1	-0.8775
PROS1	-0.3077
OSTN	0.723
PSMB8	1.9685
SOCS4	-0.46525
DDIT4L	-0.2125
MAS1	0.829
MGC34796	0.60775
CSHL1	0.449833333333333
TBCCD1	-2.09666666666667
ZBTB7C	0.507
AP2S1	-0.75275
P15RS	-0.748
VAT1	-1.0733
SHANK3	0.872666666666667
TUFM	0.687333333333333
THEG	0.087
KRT34	0.75425
SGSM3	0.020375
TOMM22	1.361625
SOCS3	0.718833333333333
CPO	0.699
POP4	0.6875
BHLHB3	-0.7505
MALL	3.369
OR1B1	0.6375
PARK2	0.257
GPR124	0.124875
LCE1E	0.7175
RUVBL2	0.05
CGRRF1	0.3208
ACPL2	-0.4145
WNT10B	-0.722875
BAIAP2L2	0.910625
ISCA1	-0.107
C1orf125	1.107
RPAP1	-0.7465
RAI16	-0.258166666666667
RPL27	0.565
NLRP9	-0.757
EPN1	0.4525
LOC388610	-0.132375
SLC35A1	1.0182
GAL	0.19875
SLC14A2	0.81175
RDH11	-0.724
FAM138F	0.5385
AUH	0.17125
FLJ40243	0.592
C14orf129	1.83233333333333
MBD2	-1.282
ABHD14B	0.79475
PIGT	0.501125
ALS2CR4	-0.724375
ALAS1	0.5102
FOXO1	0.930166666666667
CRLF3	-0.450875
C20orf107	0.103
FARS2	0.2925
CCDC28A	0.92775
NPHP3	-1.56375
OR13F1	0.6365
TSEN54	-0.05675
DEFB106B	0.274
OR8B4	0.2345
STH	-0.702
ZC3H14	-0.63975
CBX2	0.334
TMEM49	0.5905
C6orf21	0.8995
FLJ20920	1.1505
CRTAP	-1.05871428571429
DDX50	-0.23475
STYXL1	1.015
BLVRB	-1.239
LOC147650	-1.061
MMP24	0.9275
GRID1	0.2425
BANF1	0.271333333333333
CTAGEP	-0.653
HMBS	-0.64925
SLC25A24	0.0956666666666667
C14orf50	2.25075
MRO	-0.349166666666667
SLC25A15	0.3265
FAM84B	1.5432
TDP1	0.0895
C16orf78	0.449333333333333
C11orf57	0.378125
RFK	-0.382375
ZFYVE9	-1.33525
STCH	-0.7317
WIBG	0.464
LOC283871	0.0668333333333333
GBA2	-1.2699
NDUFB3	-0.52225
HSD17B13	-0.836
GRIN3A	1.134
FMNL1	-1.68283333333333
SEPT7	-0.2086
GNLY	3.797
GRAMD1C	1.15966666666667
ZNF165	0.92875
USP38	-0.0195
FAM83A	-2.893
C14orf24	0.997333333333333
ARMCX3	0.469625
ARHGDIB	-0.851833333333333
AK1	-0.81225
KIAA1045	-0.271333333333333
DNAJB13	0.365
NEU2	0.233
HIST1H4B	-0.392
FAM20B	-1.5305
HES2	0.568214285714286
FAM73B	-0.3557
LOC388381	-0.821666666666667
INTS7	-0.730727272727273
AMPH	0.03375
ZNF775	0.707375
UCKL1	1.01316666666667
C10orf97	0.2025
C1orf161	0.172
ALDH1L1	0.23075
FLJ39378	-1.079125
SLC23A1	-1.7545
RBM4B	-0.5675
THAP4	-0.141
OGFRL1	-0.787
KIAA0831	-0.447375
PPP1R15A	-0.699833333333333
C1orf96	-0.874142857142857
C12orf11	-0.539
BMF	-0.24325
MAN1A1	-0.74675
KIAA1600	-0.468333333333333
NLGN4X	-1.76125
ALOX12	-0.381833333333333
RB1CC1	1.1659
NEIL2	-0.0181
EIF4E	0.997227272727273
ABHD5	-0.36025
EXOC4	-0.00683333333333332
CIP29	-0.312666666666667
BATF2	4.5175
SLC29A4	-0.24725
HTR4	0.5595
EMB	-1.37675
TRAF6	0.72225
LMNB1	-2.088
FAM19A5	-0.544375
SHE	0.251
PIK3C2B	1.362
C15orf15	-0.0451
USP15	-0.1378
TCEAL2	-0.54425
C5orf39	-1.4845
PTGER2	-0.26775
SLC31A1	-0.82175
IFT172	1.405
ADAM29	0.2975
GFOD1	0.15525
ST7L	0.164833333333333
C15orf26	-2.8145
PKN3	-1.29775
CNTD1	1.20566666666667
COMMD1	0.124125
NTRK2	0.297833333333333
FOXN3	-0.742
MFGE8	0.0328
