Hybridization REF	TCGA-AA-3521-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.689
CREB3L1	1.15725
RPS11	0.952625
PNMA1	-2.223
MMP2	0.150166666666667
C10orf90	-2.11075
ZHX3	-0.609
ERCC5	1.53275
GPR98	-0.943
RXFP3	0.677
APBB2	-0.50275
PRO0478	-0.9355
KLHL13	-3.25825
PRSSL1	-0.646
PDCL3	0.311666666666667
DECR1	-0.686125
SALL1	-3.065
CADM4	-1.1205
RPS18	0.661714285714286
HNRPD	-0.0444166666666667
CFHR5	1.0225
SLC10A7	0.730428571428572
OR2K2	0.2495
LMAN1	-1.14825
SUHW1	-1.63525
CHD8	-1.4031
SUMO1	-0.262
GP1BA	-0.0697
DDB1	-0.8055
MYO9B	-0.0713
MMP7	6.4465
CRNKL1	0.218625
C9orf45	-1.52683333333333
XAB2	0.202125
RTN1	0.723125
KLHL14	-1.49875
TBX10	1.838
CENPQ	-1.546
UTY	1.45128571428571
ZBTB12	0.1535
DTNBP1	-0.17125
KBTBD8	-0.757166666666667
ZEB1	-1.11166666666667
ZG16	5.6505
MIER1	0.0474
ADAM5P	-0.226
CHD9	-0.5635
STK16	-0.02825
KIAA1486	-0.254
TOB2	0.293916666666667
BANK1	3.83825
OR2V2	0.1025
GRM2	0.2155
PROSC	1.039875
SPIN2B	0.11525
PIR	-2.01111111111111
IPO9	-0.1003
EVC	-1.01633333333333
CXCL13	2.99416666666667
KIAA1199	3.0626
SORL1	1.04975
NAT10	0.013
CHD1	-0.17575
SYN3	-0.1875
SLC22A2	-0.485
SERPINF1	-1.02
WDR34	-1.63975
OR7A17	0.1095
C9orf11	-0.3135
RNF216L	-0.6677
LHB	-0.1215
STK25	0.66625
TAOK3	1.27475
LOC152573	-1.845
C3orf39	-0.39075
C14orf108	0.2771
CDC25B	0.0221818181818182
BMP3	1.281
TMEM180	0.3785
MAP1LC3C	-0.02525
CRYGC	-0.98
POU3F1	-1.3046
C20orf32	-1.0975
CCDC95	-0.267
HIGD1B	1.94875
USP6NL	0.90525
ABCD4	-0.478
DIMT1L	-0.282416666666667
TEK	0.00212499999999999
SLC25A46	-0.26275
LARP7	-2.4144
CD160	0.5595
MT1JP	-0.66
PHF20	0.2609375
CPNE4	-1.587
GTPBP1	-0.658428571428571
RAB33B	0.8055
ALDOC	-1.65125
ZNF212	-0.161
NUDT1	-1.2585
RFPL2	-1.681
ZNF83	0.384
GDPD5	0.9925
PDCD4	1.2039
CEP350	-0.033
OR10A2	0.213
CST7	-0.04325
CIAO1	-0.40125
SELL	0.477
OR8J3	2.1235
LTBP4	-0.0625
SIRT6	0.79675
CCL19	2.61725
PPIL1	-1.27883333333333
GBP7	0.0696
STK17A	-1.2125
ABR	1.1995
OR9G1	0.1995
FOXE1	-0.16525
CNGA3	0.6375
GML	0.217
CD38	-1.646
ZDHHC6	1.189
NEFH	-4.01625
CTDSP2	1.40066666666667
PGBD5	0.5255
CCNY	0.327
RMND5B	-0.26575
ZNF257	-3.24775
FLJ22167	0.253375
EXOSC7	-1.24266666666667
ROR2	-0.08025
MAOA	1.92175
TNNT3	-0.129333333333333
GYPC	-2.334
C7orf33	0.77
PLIN	1.079
LOC90826	-0.68725
RNF4	-0.3083
F8A1	0.2615
PLEKHG4	-0.79325
GRB2	0.3665
HIST1H2AD	-2.50225
DUS3L	0.624666666666667
EIF1	0.0591666666666667
RP5-1077B9.4	-0.700666666666667
FPGT	1.06875
GDF10	-1.61833333333333
COQ9	-0.04225
GCC2	-0.241357142857143
RARRES3	0.480375
PLXNA1	0.2105
KIAA0100	-0.2377
PMF1	0.12275
FNDC1	4.4445
HS2ST1	0.478166666666667
CRELD2	-0.49
C8G	-1.6415
CD82	0.266
LIM2	-1.0895
UNQ6490	-0.3495
MMP16	-0.47875
DRD3	0.34625
C5orf26	-0.35025
C11orf73	-0.491125
PTP4A2	-0.46375
OR4M2	0.187
HPCA	1.213
SEC14L1	-0.971333333333333
CHFR	0.207
EMILIN1	0.279875
NDUFS4	-0.349
COL18A1	-1.144
PDZD3	2.8073
C9orf16	-0.0025
ERBB2IP	-0.350666666666667
EMX2	0.341
FUS	-0.41225
TF	-4.2084
CLCN4	0.864666666666667
CXorf56	0.64575
C11orf72	0.617
ELAC2	-1.45233333333333
NPR1	-1.23275
ASS1	0.704333333333333
USP42	-0.26825
POLR2J	-0.2845
SEC23IP	0.524
UQCRC1	0.296
LOC729603	0.2905
C1orf71	-0.18025
POLG	-1.3045
ADAM23	-4.18125
TFR2	-0.144
RICTOR	-0.785777777777778
MGC39606	0.338
C19orf55	-0.32875
SNAPC1	-2.43033333333333
GNA11	1.335125
CCDC52	0.457833333333333
FSIP1	-0.0965
UPF3A	1.67525
IGSF11	-2.9105
LAGE3	-1.0815
CHST6	-2.489
UNC13B	0.77475
TTLL4	-0.014625
ZNF687	0.307375
SDC2	-1.2499
COX7A2	-0.5065
LAMB4	0.047
FAM24A	-0.226
LRRTM3	-1.29533333333333
GPHB5	0.2475
OR4C13	0.386
