Hybridization REF	TCGA-AA-3664-01A-01R-0905-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.338083333333333
CREB3L1	1.41625
RPS11	0.780375
PNMA1	-1.008
MMP2	-1.338
C10orf90	-1.6685
ZHX3	-1.23933333333333
ERCC5	1.0495
GPR98	-0.949
RXFP3	0.4505
APBB2	0.87725
PRO0478	0.051375
KLHL13	-2.296
PRSSL1	-0.598333333333333
PDCL3	-0.152333333333333
DECR1	0.510125
SALL1	-2.27933333333333
CADM4	-0.634
RPS18	0.570714285714286
HNRPD	-0.484
CFHR5	0.145666666666667
SLC10A7	0.2345
OR2K2	-0.153
LMAN1	-1.086125
SUHW1	-1.861
CHD8	-0.9012
SUMO1	-0.0124
GP1BA	0.0906
DDB1	-0.866
MYO9B	-0.1945
MMP7	7.635
CRNKL1	-0.421375
C9orf45	-0.6545
XAB2	-0.363125
RTN1	0.11325
KLHL14	-1.272625
TBX10	-0.0515
CENPQ	-1.20325
UTY	-0.180357142857143
ZBTB12	0.0935
DTNBP1	0.9095
KBTBD8	0.261166666666667
ZEB1	-0.6775
ZG16	1.646
MIER1	0.282
ADAM5P	-0.0075
CHD9	-0.00843750000000001
STK16	1.01825
KIAA1486	-0.0995
TOB2	0.406666666666667
BANK1	2.48075
OR2V2	0.1155
GRM2	0.0916666666666667
PROSC	0.246625
SPIN2B	0.22075
PIR	-1.45533333333333
IPO9	0.5495
EVC	-1.40816666666667
CXCL13	2.25116666666667
KIAA1199	1.1803
SORL1	1.04925
NAT10	0.0255
CHD1	0.25125
SYN3	-0.153
SLC22A2	-0.10875
SERPINF1	-2.176
WDR34	-0.417
OR7A17	0.1525
C9orf11	-0.426
RNF216L	0.0134
LHB	0.0585
STK25	-1.15725
TAOK3	0.77075
LOC152573	-1.33475
C3orf39	-1.137625
C14orf108	0.5749
CDC25B	-0.0427272727272727
BMP3	-0.0535
TMEM180	0.014
MAP1LC3C	-0.19625
CRYGC	0.069
POU3F1	-1.0104
C20orf32	-0.607
CCDC95	-0.256
HIGD1B	0.58925
USP6NL	0.56675
ABCD4	0.302666666666667
DIMT1L	-0.294333333333333
TEK	-0.458125
SLC25A46	0.05575
LARP7	-1.3943
CD160	0.146666666666667
MT1JP	-0.282333333333333
PHF20	0.00606249999999999
CPNE4	-0.71525
GTPBP1	-0.629
RAB33B	0.759333333333333
ALDOC	-0.929375
ZNF212	-0.51525
NUDT1	-0.0258333333333333
RFPL2	-0.50975
ZNF83	-2.59783333333333
GDPD5	-0.33925
PDCD4	0.70435
CEP350	0.47675
OR10A2	0.1825
CST7	-0.221
CIAO1	-0.575
SELL	0.156375
OR8J3	0.2485
LTBP4	-0.14
SIRT6	0.0135
CCL19	1.694
PPIL1	-0.570166666666667
GBP7	0.144333333333333
STK17A	-0.3984
ABR	2.1815
OR9G1	0.334
FOXE1	-0.3125
CNGA3	-0.0365
GML	0.079
CD38	-1.85775
ZDHHC6	0.991833333333333
NEFH	-3.712
CTDSP2	0.11625
PGBD5	-1.576
CCNY	0.0777142857142857
RMND5B	0.10525
ZNF257	-2.25875
FLJ22167	0.0645
EXOSC7	-0.621
ROR2	-0.615625
MAOA	2.00975
TNNT3	-0.357166666666667
GYPC	-1.9595
C7orf33	-0.012
PLIN	0.0651666666666667
LOC90826	0.07175
RNF4	-0.9677
F8A1	0.120166666666667
PLEKHG4	0.846
