Hybridization REF	TCGA-AA-3522-01A-01R-0821-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.981166666666667
CREB3L1	2.094
RPS11	0.818125
PNMA1	-1.04825
MMP2	-1.4525
C10orf90	-2.16825
ZHX3	-0.803166666666667
ERCC5	0.5785
GPR98	-1.472125
RXFP3	1.494
APBB2	-0.06425
PRO0478	-1.122
KLHL13	-0.814
PRSSL1	0.406833333333333
PDCL3	0.330666666666667
DECR1	0.747
SALL1	-2.90966666666667
CADM4	-0.1865
RPS18	1.24292857142857
HNRPD	-1.70183333333333
CFHR5	0.799333333333333
SLC10A7	-0.181875
OR2K2	-0.407
LMAN1	-0.991125
SUHW1	-2.2035
CHD8	-1.196
SUMO1	-0.3606
GP1BA	0.1308
DDB1	-0.954333333333333
MYO9B	-0.5774
MMP7	8.161
CRNKL1	0.359375
C9orf45	-1.98866666666667
XAB2	0.01575
RTN1	0.521875
KLHL14	-0.495375
TBX10	1.128
CENPQ	-1.413
UTY	1.87535714285714
ZBTB12	0.3785
DTNBP1	-0.205
KBTBD8	0.3225
ZEB1	-1.09866666666667
ZG16	5.806
MIER1	0.7396
ADAM5P	0.5235
CHD9	-0.126125
STK16	0.54975
KIAA1486	-0.00599999999999998
TOB2	0.679333333333333
BANK1	3.842
OR2V2	0.22725
GRM2	0.327333333333333
PROSC	0.778
SPIN2B	0.982
PIR	-1.65622222222222
IPO9	-0.833
EVC	-1.746
CXCL13	3.166
KIAA1199	1.818
SORL1	0.95525
NAT10	-0.36775
CHD1	-0.44725
SYN3	1.23625
SLC22A2	-0.1135
SERPINF1	-1.76266666666667
WDR34	-1.036
OR7A17	0.2805
C9orf11	0.258
RNF216L	-0.0704
LHB	0.392
STK25	-1.009625
TAOK3	1.175375
LOC152573	-0.99475
C3orf39	-1.223875
C14orf108	1.0132
CDC25B	-0.785
BMP3	1.3645
TMEM180	0.336
MAP1LC3C	0.083
CRYGC	-0.289
POU3F1	-0.6916
C20orf32	-0.4525
CCDC95	-0.05
HIGD1B	1.12275
USP6NL	0.76575
ABCD4	0.133833333333333
DIMT1L	-0.0681666666666667
TEK	0.19375
SLC25A46	0.153
LARP7	-1.7356
CD160	1.423
MT1JP	0.7585
PHF20	-0.912375
CPNE4	-0.90275
GTPBP1	-0.686857142857143
RAB33B	0.915166666666667
ALDOC	-2.253625
ZNF212	-0.678
NUDT1	-1.3295
RFPL2	-1.24825
ZNF83	-0.931333333333333
GDPD5	-0.611125
PDCD4	0.9428
CEP350	-0.18925
OR10A2	0.28225
CST7	0.50775
CIAO1	-0.3835
SELL	0.6255
OR8J3	1.343
LTBP4	0.6185
SIRT6	0.534
CCL19	4.32925
PPIL1	-0.539
GBP7	0.0878333333333333
STK17A	-0.4205
ABR	0.3785
OR9G1	0.9365
FOXE1	0.065625
CNGA3	0.226
GML	0.1985
CD38	-0.035
ZDHHC6	0.967333333333333
NEFH	-3.94925
CTDSP2	0.1975
PGBD5	-1.78816666666667
CCNY	0.346857142857143
RMND5B	-0.116916666666667
ZNF257	-0.831
FLJ22167	0.06225
EXOSC7	-0.270333333333333
ROR2	-0.5245
MAOA	3.4705
TNNT3	0.465333333333333
GYPC	-1.873
C7orf33	0.8915
PLIN	0.662
LOC90826	-0.13575
RNF4	-0.5012
F8A1	0.145666666666667
PLEKHG4	-0.47125
GRB2	-0.51475
HIST1H2AD	-0.523
DUS3L	0.035
EIF1	-0.5105
RP5-1077B9.4	-1.5065
FPGT	1.73875
GDF10	-1.1025
COQ9	0.2325
GCC2	0.682214285714286
RARRES3	2.695125
PLXNA1	-0.8494
KIAA0100	-0.962
PMF1	0.00175
FNDC1	2.883
HS2ST1	-0.0740833333333333
CRELD2	-0.08125
C8G	-1.0145
CD82	0.095
LIM2	-0.3155
UNQ6490	0.1635
MMP16	0.13825
DRD3	0.54475
C5orf26	0.1185
C11orf73	-0.44825
PTP4A2	-0.1705
OR4M2	0.9965
HPCA	-1.02383333333333
SEC14L1	-1.389
CHFR	-0.352125
EMILIN1	0.254375
NDUFS4	0.5905
COL18A1	-1.943875
PDZD3	2.4317
C9orf16	0.889666666666667
ERBB2IP	-0.2275
EMX2	0.32325
FUS	-2.405
TF	-3.9313
CLCN4	0.924166666666667
CXorf56	-0.0555
C11orf72	0.251
ELAC2	-1.60858333333333
NPR1	-1.85375
ASS1	1.3745
USP42	-0.2425
POLR2J	-0.499
SEC23IP	0.441
UQCRC1	0.7155
LOC729603	0.11575
C1orf71	-0.428375
POLG	-2.2125
ADAM23	-3.661
TFR2	-0.21425
RICTOR	-1.019
MGC39606	0.14
C19orf55	0.3325
SNAPC1	-2.161
GNA11	0.73125
CCDC52	0.471666666666667
FSIP1	0.761
UPF3A	-0.91275
IGSF11	-1.94633333333333
LAGE3	-0.7755
CHST6	-1.834
UNC13B	0.744625
TTLL4	-1.226
ZNF687	-0.57675
SDC2	-1.9064
COX7A2	0.99375
LAMB4	0.15325
FAM24A	-0.158
LRRTM3	-0.253166666666667
