Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B08
Composite Element REF	Signal
AACS	7.86887369176032
FSTL1	8.35332548284621
ELMO2	5.36092167799312
CREB3L1	4.4153855071918
RPS11	10.0004718432258
PNMA1	8.35891581142494
MMP2	8.4849470140706
SAMD4A	4.28862814383862
SMARCD3	7.9740374615469
A4GNT	3.60750438144148
C9orf39	3.5386629424512
PKNOX2	4.03851481661248
RALYL	3.10968625259764
ZHX3	4.53203767885495
ERCC5	6.96967371493288
RXFP3	2.91507097778191
APBB2	3.76788397709463
BBOX1	7.2580453724724
PRO0478	2.9489360018557
GCSH	7.24843403109534
XDH	3.48810245835383
EDN1	5.61235941966668
MTERF	6.67733016827484
PDCL3	6.85728540078952
CLK4	6.12673975746763
KCNG1	4.15046595383219
CXCR4	9.64237401138554
DECR1	8.14009956307166
SALL1	3.17734821006023
PTPRR	3.14964371304678
CADM4	3.55566969796606
IRAK1	8.7797706445844
CFHR5	3.11716034226148
HNRPD	7.44368911479989
TMSB10	11.6666921091374
CXCL3	4.12385775362439
LMAN1	3.79256304059359
SUHW1	3.27490915904514
CHD8	6.4776788541035
SUMO1	7.6753911301628
GP1BA	3.14487354175247
OR7A10	3.79560095040585
DDB1	8.21961552299224
CHRNA10	3.82339231512661
STYK1	4.2764318553003
MYO9B	4.51135960903763
CCNI	9.51343424983772
MMP7	8.74824998189473
EP300	6.58843054409177
CRNKL1	6.42606200890756
C9orf45	3.20071410393029
XAB2	4.71475551822639
RTN1	4.47835686763875
HIC2	3.91621934456076
TBX10	3.30285531538407
CENPQ	3.74616554381523
UTY	3.10280342396032
OR2W1	2.77931889421780
ATP5G2	10.1419089586512
ZEB1	3.90716821768654
ZG16	3.36310635537026
ERG	3.8627460272895
PARN	7.44399863267266
SOD2	5.69678758552058
JOSD3	7.85953023670311
ADAM5P	3.20499464212352
CHD9	6.51384431545597
hCG_40738	3.98151214841709
STK16	5.1062087596578
PDE1C	3.59611774027826
SEMA4D	5.91971360995478
AGPAT1	6.00165008943952
TOB2	6.84865302402233
BANK1	3.29317889726576
MAP3K3	5.67053858539682
MAX	6.30116933532038
GRM2	3.57200972765353
OSBPL8	7.4104768426206
PROSC	6.33118347999944
NR4A2	6.8772947132061
RICS	6.04702470104712
PIR	5.2896333784744
PPCS	9.0416260679311
IPO9	6.58353548574998
LONP1	7.45134105017506
EVC	4.55173043655641
CXCL13	7.02042777258401
SCYL3	5.78371426611599
KIAA1199	7.19191495585679
SORL1	8.28909186050644
NAT10	7.86501270003275
CHD1	6.44067517991551
SYN3	3.35028300149357
DMC1	3.93949519186307
SLC22A2	3.84579763679089
SERPINF1	8.79270948384685
C20orf27	6.58433290686122
OR7A17	3.05619398137847
RPS6KA5	4.57416190609239
LHB	3.46080444997401
TAOK3	5.88163594063658
STK25	6.74562898798192
SLC12A4	3.58765014833374
BRCA1	3.8087021454307
GBL	6.28639983185712
C14orf108	8.57480796169929
CDC25B	7.55656241820106
BMP3	3.13233341550038
MAP1LC3C	3.279837820449
TMEM180	3.51751188941606
CRYGC	3.69719687566999
SLK	6.65661667319817
POU3F1	3.15190131052193
C20orf32	3.57496059829852
USP52	5.6873716251001
HIGD1B	3.83919821254381
BAZ1B	7.12988591126613
USP6NL	5.63830520643387
SLCO2B1	4.38276728216984
ABCD4	4.70499941168756
DIMT1L	5.94897894234740
SLC25A46	6.66340011752084
LARP7	6.86525252118694
TEK	3.4358295778607
CD160	3.75189633869657
TERF2IP	7.47791287948658
PHF20	6.17082483973647
COL1A1	8.912536250466
KIAA0090	5.23836318954065
GTPBP1	4.54897273464042
GRK5	4.01487760338214
AP1S2	5.60019139172886
RAB33B	4.33247914699516
CA11	4.75149247135215
ALDOC	6.29967421586613
NUDT1	5.49359687865991
ZNF212	5.41463065995503
ACBD3	8.20690108072653
ZNF83	7.60534703367656
PRDM2	4.85999470389931
GDPD5	5.32943120879845
PDCD4	6.50445290340029
CEP350	7.22589567692078
FOXP3	3.2893374545233
SMYD3	7.09550245971073
CST7	5.01252429064077
SELL	6.08404228329126
CIAO1	6.24122004593697
LGI2	3.57801478267944
WDR45	6.98307362258013
ANKRD6	8.80187084475547
LTBP4	4.35132667989552
PSCD3	3.32885458692448
PYY	3.20877717592571
KCNC1	3.06477252723732
SIRT6	4.02459439642195
CCL19	6.82232799038329
ARHGEF9	5.2305255094476
ABR	4.55077449312740
C10orf22	7.18284183436327
STK17A	5.15357986273221
FOXE1	3.07014994094031
GML	3.19397556697084
CNGA3	3.03551296407097
CD38	4.82201555385065
ZDHHC6	7.5984718088183
NEFH	3.3505272998963
PGBD5	4.01944362300347
CTDSP2	7.5095672324368
RMND5B	5.1116788664422
ZNF257	3.55232164247862
DUSP4	4.774995723076
FLJ22167	5.56424184602964
EXOSC7	6.62953227489745
ROR2	3.71879414355952
FOXM1	4.88231149867554
ZBTB48	4.88020688528897
BUD31	7.81680291346584
MAOA	3.76679840689611
CCDC41	5.77405237628605
TNNT3	3.4195136628849
FBXO11	6.09374959673341
GYPC	6.78420928290037
PLIN	4.2242156116549
RFXAP	3.54419896359326
C6orf15	3.55849778863335
RNF4	7.87298705471727
F8A1	7.39478452437036
PPP1R3D	4.77911045425679
GRB2	7.50300365605839
TPM3	3.04439812185823
SYT13	3.74931716191777
EPB42	3.48745084639324
RP5-1077B9.4	5.18287637842568
EIF1	9.89427508634182
CETN3	6.73279790953369
FPGT	5.79369180815886
PRY	3.31010335874497
NTHL1	6.14154245899033
POLR2B	7.96233015348941
RPS28	12.0809518399651
GDF10	3.12378798944189
COQ9	7.25353200980706
P2RX3	2.96283053601913
GCC2	6.94666608792318
RARRES3	8.01509461528478
PLXNA1	6.21053208365556
WBP4	5.1094522465599
KIAA0100	6.39486562461003
PMF1	7.02519972920379
HS2ST1	6.45664681620579
CRELD2	7.0864242588271
C8G	2.95719470020904
CD82	5.82685848945571
PMM1	4.82785863337369
CBLL1	4.706115502327
LIM2	3.25638781161125
VAX2	4.50370032071083
SETDB1	5.39488629136154
LRAP	4.82261507663098
GCLM	7.54677720526085
CPEB3	4.52264222874676
PPM1A	5.7781787203021
INTS1	4.11191680856307
MMP16	3.18795187118629
CAMTA1	3.32352431121345
SAMSN1	5.74372410105216
DRD3	2.83700583160657
GMPPA	5.9296662945252
C11orf73	5.61250251044931
AIPL1	3.68708110392478
PTP4A2	8.67983936260155
IL24	3.31971029143965
BDKRB1	3.27943644385147
HPCA	3.46921128892175
MLF1	5.9661782775081
SEC14L1	6.24527531322362
CHFR	6.13830102136151
EMILIN1	4.06337516588154
THADA	6.80441978154914
TAF12	4.89197444579928
NDUFS4	7.75137529393579
ID1	5.75002129146996
PIK3CB	4.70759978897289
COL18A1	7.30265746892662
PDZD3	3.32711374077226
TBC1D17	4.88214980042821
COX8A	9.67489147402601
CDCA4	6.15142012647393
C2orf44	4.36769268801463
C9orf16	7.87265816144214
ERBB2IP	7.2069635125232
EMX2	8.71412275941701
FUS	6.36085324467662
NIPSNAP3B	3.51531099608015
TF	3.29431546820243
CXorf56	5.53206729443397
CLCN4	3.74360403120464
PWP2	6.56766751813219
MMP15	4.12414861181333
MTMR14	6.24779064496822
NPR1	7.6740070926252
DNAL4	5.0824792914732
ELAC2	4.37830557332437
ASS1	11.4666751990867
IPP	6.11846445111
TMEM59	10.0526100048922
POLR2J	8.34217547334031
SEC23IP	6.00240695202786
RGS4	5.21461987031435
UQCRC1	9.07024397066006
SNX6	7.883814247912
DDX18	7.26171518321089
POLG	4.97741977410498
ADAM23	3.81067282593725
ZNHIT2	4.76418095187858
TFR2	3.37152195981429
NCDN	4.42336741930047
RAG1	3.43967251554656
POMT1	4.4268546545647
CYP1A1	3.20984955925011
SNAPC1	6.24997999628598
GNA11	5.6856423757937
CCDC52	2.80996610423649
CAPN1	7.33969453917816
DDHD2	7.12060919587872
UPF3A	6.99621848133504
LAGE3	5.71661822330209
GNRHR	3.05783509840181
UNC13B	6.00575302856609
TTLL4	5.16364844769632
PPBP	3.86039470248752
HTR3A	3.2288383560047
SDC2	4.80401676169687
ANKRD49	7.16900578625212
BTF3	9.49562913929118
COX7A2	9.62318257158181
SARS	8.84795463642197
C13orf18	5.05110137853383
CACNB1	3.87170270607164
QKI	6.11753499006577
SETMAR	5.10366895666701
LAMB4	3.36666865619069
MAN2B1	7.31806597830345
EML3	6.02576831793594
ACADL	3.14700597188572
OFD1	8.14963317044283
CGA	3.38601744302484
EIF3EIP	9.83681239893603
PEX16	5.60986610331363
GNG12	8.17809766153297
HABP4	5.00475829965265
CNTN2	3.47335571593392
ASNSD1	7.18074081925718
FUT4	4.34575945418033
DBH	3.5795103363684
CD53	7.83938882655829
HIST1H2BJ	3.70350368022306
TFAP2B	3.15778375214654
ACF	3.81707645886761
TMEM11	5.86910985895997
CDH8	3.34018017179089
C3orf32	3.99602197937127
AGPS	4.83143637264062
C4orf18	3.39367731184142
PCCB	7.14723396575562
IPO13	5.66916394273393
PECI	6.23916743905565
UNG	7.18277319831124
C6orf105	3.41888730625831
GSTP1	8.32049304609422
SUV420H1	8.14303936099323
ARHGAP15	5.0986130012142
LTBR	6.85759627201907
TDRKH	3.40479777346953
PSG4	3.19303529679509
SLC9A3R1	6.46970180276483
NBPF3	9.19583174812322
SLC9A3	3.34642892182716
OSBP	6.9621626145269
PRR5	4.97596067765178
CHMP7	6.39939137129163
ADRA1A	3.02936002859670
ASAH1	7.36644068353927
FKBP4	7.20551660603764
ZNF350	5.24238446814635
DOM3Z	4.88251487869922
GIPR	3.67721089656662
AHI1	4.76946257714575
BST1	6.20426052996803
NCR2	3.39015793286470
NADSYN1	5.74267579754618
UBE2W	7.02507263207643
RGS14	3.58752597374072
KRT15	4.31399221703880
SCN11A	3.65826738794972
GFI1	3.68773960580472
FHL1	5.34959574941492
SMC6	6.61989956919467
GATA1	3.59084068574458
OSGEP	5.03258909371201
ARMC6	5.0647784467748
HK3	3.49106796920074
PSMD5	7.63840818243859
RSU1	7.8615716011254
RPL4	11.7152289886588
MAD2L1	5.98223289817956
RBPMS	6.0801055934386
EIF4A3	9.14651351885648
E4F1	5.69175342134516
DLEC1	3.48956711198679
PRPF3	6.60133520680832
EMR1	3.91868202156172
CHMP2B	6.62623117170659
CAMSAP1	4.35547114214731
RPS21	9.05634516056547
XCR1	3.15563493657047
ARID5A	4.5104295317362
RBM6	7.15607721108052
UBE2N	7.61264198780406
KLF4	5.47821588286979
MGC4172	6.55598710270794
LMO4	7.56705505639233
KLKB1	3.18313618993242
HDAC3	5.6333728753219
HP	7.3011580292846
SCHIP1	4.69969698527603
BTK	4.58944085031149
KRCC1	8.4701004009739
PRND	3.02033400029622
C6orf27	3.39553714253815
PIGL	3.55975797053348
CLCA1	3.56163371382963
C1orf112	4.33762312686997
OLFML2A	8.04599506673736
HUS1	4.96382011157767
SFRS6	7.56551515174262
CXCR7	5.53981221198957
UIMC1	5.96465673865636
FXYD2	3.48434401125108
GOT2	7.43108972580215
ZNF667	4.28457448913772
TFEC	4.35954797105417
ATP7B	5.39855491550709
RAB38	4.33110104375523
POLD2	7.79855139954511
PPM1H	5.4155068495695
DCX	3.31289569276081
NFYC	6.38893972915527
ZNF228	4.93166387421731
KIN	6.38250489990266
PLSCR4	7.20033694796596
HIST1H4I	4.27702739769443
PPARGC1A	3.03226303093019
HIG2	6.77717543620188
KCNK10	4.06248494625093
EXOC1	7.55166942533007
OR6A2	3.41181947119615
ETFA	9.06924651747543
PDAP1	5.00851650353032
C19orf6	3.61132383842442
POLRMT	4.62609066194173
ZNF146	8.1047284710751
MIA2	3.25349305746943
LY6G6E	2.89765521118090
EIF4E2	7.67920903609618
NENF	4.9207826166869
HOXB5	5.01277830746731
ZNF324	4.39398452711791
CUGBP1	4.94816347833283
ENTPD7	4.20666250379528
TTC13	6.60354417296085
GJB5	3.01809369357488
PRSS22	4.64090222054279
CYP3A5	4.07772407237704
MBOAT5	4.69125109310847
CUL4B	5.42545628975138
CENPJ	3.86513355977054
KIAA0664	6.36022648020949
PITX1	3.57806950572053
PDGFRB	5.87038428725453
RDX	6.3582927660074
CELSR3	3.93643503855700
JUND	6.97493424897316
ITSN1	5.4221960727117
CHRNB1	3.59295722223995
EHBP1L1	4.02941142568219
C19orf2	7.21911961653967
FETUB	3.10777164437969
CAMK2B	3.08766888198561
DCTN1	6.78787536564305
TNKS2	7.32860152337219
MRTO4	6.9997928320233
C1QBP	5.63740108866422
TTC3	8.66243466558652
NDUFB8	8.73843608728319
CADPS2	3.99893021534255
EDG2	4.40524029447705
MYF5	3.01661176519877
SEMA3G	3.56853974303787
IL23A	3.55281917033445
GJA9	3.44440098249115
R3HDM2	7.50938105790197
C5	4.55137301485076
SLC2A10	6.73713736021232
TRIM45	5.03873382729711
TSP50	3.97394290140091
PAQR3	4.15243479129509
ANKRD26	3.54026369267365
TCP1	7.55668531112435
TMED7	6.38057520854238
CMA1	2.86203266768392
PTCRA	4.15868395151132
HCRTR1	3.41596620757958
FST	5.47406486081439
PAWR	3.98533131801787
LDLR	6.07365127679308
ASTN2	3.86226588928273
SCRN1	7.67858273212563
GPATCH8	6.63312461239849
KIF4A	5.53118867832577
TANC2	4.2786798578019
ZMYM5	4.13596677542337
PGM1	9.19936861256373
ZNF586	5.4958397818071
POLR3G	3.41802912925160
CPD	5.75367001387321
SNCAIP	4.26431860183858
DCT	3.55838322512559
HLA-DOA	3.77503843706981
TANK	7.3369359433688
RCAN1	5.22418027661596
UPK1B	6.23481786956597
DNAJB4	5.77327284303953
UGT1A8	2.87493549074572
LIMD2	3.51912114642981
HIST1H4L	3.35677366128872
PECR	5.17799261886153
HSPA2	6.53413079954899
SERP1	9.9665895880751
TACR2	3.12636969854079
NUP85	7.27472094802481
CD177	3.32751358408414
GPR135	3.13596740148121
PIGG	7.12523009607006
LGR5	3.14289092448048
JAK2	3.97000545336329
DPYSL4	3.32454206304928
TM9SF4	6.44633721408905
PTHR1	3.32503364596004
SIRPG	3.39764839241524
ZNF264	7.16716896661716
BICD1	5.43160421013531
RAB5A	7.70321406594433
FLJ13224	3.28812582713145
METTL5	8.44018851205739
HERC6	6.88025762034648
CASP1	6.65467503008125
USP9Y	2.82954274306945
LRP1B	2.82323709532198
XAF1	8.2929905280783
PLA2G4C	4.12818694344027
APOA2	3.1189565931463
SPAG6	3.0432217429275
KALRN	3.07390799161262
SECTM1	5.37636720586228
THOC7	8.65139916038555
IFNAR1	4.31953445074457
TCTA	6.84542869819402
NY-REN-7	4.98336749944762
TALDO1	9.57806904490359
B2M	12.1157495064064
LPPR4	4.21885438361432
SQLE	7.26710184647812
SEPHS1	6.70558577539667
EIF5A	6.60832634735966
FAM49A	5.20389997831201
YTHDC2	4.17009468101252
EHD2	5.2465720156375
NCF1	4.21869004772229
SPG7	6.35151365039519
ZNF614	3.48987171920437
HOXA5	4.38471973253693
NUP133	7.7681487791541
