Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A01_491164
Composite Element REF	Signal
AACS	6.73216431965943
FSTL1	8.57185365457616
ELMO2	6.01961906180717
CREB3L1	4.52088599807831
RPS11	10.2004081960905
PNMA1	8.44633216533168
MMP2	8.11820080808316
SAMD4A	3.87838896359629
SMARCD3	6.04763101379853
A4GNT	3.63417946260509
C9orf39	3.15862309286821
PKNOX2	4.95940664154926
RALYL	3.70918385736875
ZHX3	4.27951239235927
ERCC5	6.39184378671605
RXFP3	2.97064193518257
APBB2	4.69431749927586
BBOX1	4.7188448239732
PRO0478	3.10909430967967
GCSH	8.34581101477133
XDH	3.89575249108711
EDN1	4.35713368216886
MTERF	6.24068740882612
PDCL3	8.23762850837264
CLK4	5.18455168135458
KCNG1	4.69381978446376
CXCR4	8.93052584542775
DECR1	8.15665435675715
SALL1	4.4877955150198
PTPRR	3.52095240022185
CADM4	3.67267610460407
IRAK1	7.50017690715603
CFHR5	3.17364328614695
HNRPD	8.67501837011928
TMSB10	12.1844708681242
CXCL3	5.33242492230104
LMAN1	4.33514920528006
SUHW1	3.40655510693894
CHD8	6.26590200180349
SUMO1	8.51340280344968
GP1BA	3.33616110812613
OR7A10	3.54497846024307
DDB1	7.5348750381821
CHRNA10	3.5101467447023
STYK1	3.29563246705276
MYO9B	4.32515637824147
CCNI	10.9890413699034
MMP7	8.1763220055672
EP300	7.23486069074211
CRNKL1	7.45569206353566
C9orf45	3.04244475026004
XAB2	4.57977041456049
RTN1	3.5801779295347
HIC2	4.35108332583119
TBX10	3.45283531729817
CENPQ	4.44727812014542
UTY	3.05051827743388
OR2W1	2.82978998440491
ATP5G2	10.5958270235792
ZEB1	3.76946015575472
ZG16	3.29792365915513
ERG	3.66814151667545
PARN	6.55844955862215
SOD2	5.0745494972213
JOSD3	7.6580038626171
ADAM5P	3.13407186266812
CHD9	6.01928004188248
hCG_40738	4.05555021737661
STK16	3.95450242921745
PDE1C	3.71318206992937
SEMA4D	5.89886695822654
AGPAT1	6.56812695487055
TOB2	6.63642747865897
BANK1	3.24365486443904
MAP3K3	5.45866105569231
MAX	4.58134898050175
GRM2	3.57294928013339
OSBPL8	7.44895224012172
PROSC	6.15657211988851
NR4A2	8.33776901594707
RICS	5.83042197482325
PIR	5.62781004608747
PPCS	8.87794638442973
IPO9	6.8617458433092
LONP1	7.69114340575864
EVC	4.66705727830701
CXCL13	4.25211909858558
SCYL3	5.4521683307113
KIAA1199	6.57208654319041
SORL1	8.42281945525347
NAT10	6.33603113367281
CHD1	7.14944246004069
SYN3	3.44319536716345
DMC1	3.8892023999817
SLC22A2	3.64933984390126
SERPINF1	7.87147636335352
C20orf27	5.9990506874709
OR7A17	3.02575412706586
RPS6KA5	4.29995335914708
LHB	3.35165423301571
TAOK3	4.10437975882319
STK25	5.45214959986087
SLC12A4	3.42113115692871
BRCA1	4.206164658481
GBL	5.47519362137753
C14orf108	8.31305531703328
CDC25B	6.84415108772163
BMP3	3.16236443558214
MAP1LC3C	3.48780741136343
TMEM180	3.37293212919341
CRYGC	3.84334901080561
SLK	5.77904831728791
POU3F1	3.02528068018055
C20orf32	4.00149289663369
USP52	6.67225720733055
HIGD1B	3.6849099566211
BAZ1B	7.04077348312732
USP6NL	6.0784710614752
SLCO2B1	3.75989488636398
ABCD4	4.54232212922714
DIMT1L	5.56584515352372
SLC25A46	5.80443012148627
LARP7	6.66486075339165
TEK	3.84973017622292
CD160	3.56080976918364
TERF2IP	8.15564589858954
PHF20	6.37114889078022
COL1A1	8.4901427128964
KIAA0090	6.13421353077602
GTPBP1	4.22940883258162
GRK5	4.23852894417688
AP1S2	5.1301328129805
RAB33B	4.18155114221405
CA11	4.99987496319458
ALDOC	4.7570444622941
NUDT1	4.38657429998271
ZNF212	5.44859047708556
ACBD3	7.93063872328775
ZNF83	7.32964184008458
PRDM2	5.01640161292150
GDPD5	5.03461411053681
PDCD4	5.95229726024194
CEP350	5.95633653855026
FOXP3	3.16554250164757
SMYD3	6.71518687609804
CST7	3.74847736242963
SELL	3.77833565545051
CIAO1	6.56520518344027
LGI2	3.77490385857884
WDR45	7.11320435740485
ANKRD6	7.08386785372183
LTBP4	5.22055870762246
PSCD3	3.25836201912043
PYY	3.05938126689877
KCNC1	3.45527967979274
SIRT6	3.94413179025203
CCL19	4.11415885770363
ARHGEF9	4.32781027651657
ABR	4.39393322004157
C10orf22	6.55768174862135
STK17A	4.99528833102094
FOXE1	3.33095625626317
GML	3.15442597876992
CNGA3	3.08502129358356
CD38	3.52187464245789
ZDHHC6	6.78548479624731
NEFH	6.98557861601604
PGBD5	3.92968146273045
CTDSP2	7.39773807823514
RMND5B	5.02913824181425
ZNF257	4.03115447183303
DUSP4	4.96574148924038
FLJ22167	6.00858642872736
EXOSC7	6.15323379216622
ROR2	4.33291710400471
FOXM1	5.08999156097329
ZBTB48	4.13083870931189
BUD31	7.91368882685461
MAOA	4.57267316793094
CCDC41	4.58637607863629
TNNT3	3.9117638196336
FBXO11	6.19592979456385
GYPC	6.12611474534515
PLIN	3.52064109877138
RFXAP	3.17211142177229
C6orf15	3.53334399217337
RNF4	8.91056633777397
F8A1	7.63970436633383
PPP1R3D	4.56265247449754
GRB2	7.68797704555799
TPM3	3.12251933452861
SYT13	3.95403625778289
EPB42	3.73671045254226
RP5-1077B9.4	4.92225900213425
EIF1	10.7750340149738
CETN3	8.03614677645864
FPGT	5.79135359578053
PRY	3.55934172799850
NTHL1	5.00336504066917
POLR2B	9.78626075230357
RPS28	11.7814883883325
GDF10	3.11288281646374
COQ9	6.94275771025404
P2RX3	2.77968258991041
GCC2	7.7698957389595
RARRES3	4.4230589585903
PLXNA1	6.36733489284402
WBP4	4.02360310372903
KIAA0100	6.00196837389152
PMF1	7.2226862851871
HS2ST1	6.71078268594245
CRELD2	5.5313813415229
C8G	2.96201227190925
CD82	5.3448559652091
PMM1	4.79748956078084
CBLL1	4.47454617726409
LIM2	3.34549417896830
VAX2	4.79785553088179
SETDB1	5.72105161312007
LRAP	3.75293265927891
GCLM	6.44281722738211
CPEB3	3.21744495001241
PPM1A	5.5862611876187
INTS1	3.89463433431826
MMP16	3.37176428334021
CAMTA1	5.43781873111030
SAMSN1	4.08854451002806
DRD3	2.83797443415545
GMPPA	4.5474390509751
C11orf73	5.56695823648092
AIPL1	3.9409163686862
PTP4A2	10.0726251052456
IL24	3.34332887417054
BDKRB1	3.31565264662897
HPCA	3.95024270898032
MLF1	7.18614250760277
SEC14L1	7.40854652537856
CHFR	5.63548221738105
EMILIN1	4.39987752663508
THADA	6.36448309205636
TAF12	4.87206883986507
NDUFS4	7.28172532849098
ID1	7.7400057249416
PIK3CB	3.60190575460999
COL18A1	8.12390052592325
PDZD3	2.94142127711949
TBC1D17	4.73435787363569
COX8A	9.2416803421065
CDCA4	5.80513946117041
C2orf44	4.23484227633066
C9orf16	7.76978973023733
ERBB2IP	7.98136206665927
EMX2	8.98195010973614
FUS	6.17469090053321
NIPSNAP3B	3.70330955424606
TF	3.49955870638647
CXorf56	4.72274594337654
CLCN4	3.58227351266109
PWP2	5.71913403399557
MMP15	4.64764967564113
MTMR14	5.52986385370074
NPR1	5.68448625009233
DNAL4	6.18104758807151
ELAC2	5.08642555468726
ASS1	10.0869094770677
IPP	5.74208437165083
TMEM59	8.95025036371918
POLR2J	8.3434130546275
SEC23IP	5.38102191934006
RGS4	4.4463253494812
UQCRC1	8.37641145722269
SNX6	7.16095622348049
DDX18	6.7782520256814
POLG	4.77672106541337
ADAM23	4.21500264606026
ZNHIT2	4.29146484229576
TFR2	3.19819396884672
NCDN	4.57468048275412
RAG1	3.26448068535185
POMT1	5.10366959689855
CYP1A1	3.37022045290574
SNAPC1	5.71865484162198
GNA11	5.61558148365296
CCDC52	2.97390096024096
CAPN1	5.91724440756683
DDHD2	6.45661398200249
UPF3A	6.8876955885866
LAGE3	5.84000577033727
GNRHR	3.09172413946846
UNC13B	4.94273149477154
TTLL4	4.9854188804284
PPBP	3.28768335629087
HTR3A	3.68388139674364
SDC2	6.12989659916627
ANKRD49	6.87088966211254
BTF3	10.1487372328108
COX7A2	10.8374947376435
SARS	8.70510976204491
C13orf18	3.37662660018374
CACNB1	3.83344160491152
QKI	6.12668824792713
SETMAR	5.68989893266426
LAMB4	3.67624775776891
MAN2B1	5.98581701388999
EML3	5.22471021135042
ACADL	3.30833847458651
OFD1	8.05593839628706
CGA	3.43171884091942
EIF3EIP	10.8373319798827
PEX16	4.98235668774481
GNG12	7.32856577867593
HABP4	4.76108521576559
CNTN2	3.55053989972792
ASNSD1	7.79235988181297
FUT4	3.85022604692139
DBH	3.48046604297594
CD53	5.32814348598148
HIST1H2BJ	3.24189400113180
TFAP2B	3.27020990691461
ACF	3.61016211725515
TMEM11	6.38488082479504
CDH8	3.11124601356683
C3orf32	3.96963507447563
AGPS	4.47401582883095
C4orf18	3.52599362462621
PCCB	7.42439506017551
IPO13	5.40785524069295
PECI	7.68366801599226
UNG	7.50430401873828
C6orf105	3.50376485011469
GSTP1	8.59393075128143
SUV420H1	7.72656337309693
ARHGAP15	3.47618513741212
LTBR	7.07487561312793
TDRKH	3.28504995539062
PSG4	3.56473202504579
SLC9A3R1	6.86286111937532
NBPF3	10.1942909586174
SLC9A3	3.48395351053759
OSBP	6.00519037556724
PRR5	4.33496064716177
CHMP7	5.43879997291204
ADRA1A	3.01768721114967
ASAH1	6.83365575525977
FKBP4	7.30045911635255
ZNF350	4.94790611628057
DOM3Z	5.60508869935403
GIPR	3.73566726344838
AHI1	5.79705451042986
BST1	3.67900312703883
NCR2	3.59365520697818
NADSYN1	4.54519675228376
UBE2W	6.54925765081809
RGS14	4.00770775789038
KRT15	3.69620092480526
SCN11A	3.84101508636836
GFI1	3.55016667906321
FHL1	5.26455413239715
SMC6	6.27169953197209
GATA1	3.59038431474608
OSGEP	4.7115644752371
ARMC6	4.83831450345744
HK3	3.13415319816086
PSMD5	6.24400881244462
RSU1	6.94150411287934
RPL4	11.7914228563124
MAD2L1	7.87335070347694
RBPMS	5.34943782275017
EIF4A3	9.15355280479936
E4F1	4.91458933257634
DLEC1	3.45369665235627
PRPF3	5.74316269635866
EMR1	3.10280438488386
CHMP2B	8.15173427671732
CAMSAP1	4.59271969591497
RPS21	9.50171791083386
XCR1	3.18254590330537
ARID5A	4.43889449530990
RBM6	6.34908438233259
UBE2N	8.09609179868955
KLF4	5.98008465112441
MGC4172	4.08386136291227
LMO4	8.01414854480043
KLKB1	3.16955637642239
HDAC3	6.21621846704969
HP	4.94930986197016
SCHIP1	5.61686827462217
BTK	3.74978556294293
KRCC1	8.42800522474682
PRND	2.96036029663725
C6orf27	3.7229442445897
PIGL	3.81836324200103
CLCA1	3.89582930249627
C1orf112	4.98782259845810
OLFML2A	5.32976691779608
HUS1	4.62117334752944
SFRS6	7.79026854387104
CXCR7	6.8703871094929
UIMC1	6.0584958452109
FXYD2	3.4490468556119
GOT2	7.70561224527184
ZNF667	4.55567449524009
TFEC	3.23495977377832
ATP7B	6.32793948652568
RAB38	3.69372026342507
POLD2	7.26341363505972
PPM1H	5.85574248860135
DCX	3.25374565188858
NFYC	5.67301646348518
ZNF228	4.35448534228984
KIN	5.52989410951796
PLSCR4	6.18944560070629
HIST1H4I	3.97828713900982
PPARGC1A	3.30172489688141
HIG2	7.0134584772482
KCNK10	3.91842225753726
EXOC1	8.81509222523316
OR6A2	3.62953505407396
ETFA	7.51773725985411
PDAP1	4.92564796993797
C19orf6	3.41591051998466
POLRMT	4.07951538306246
ZNF146	8.21743577893717
MIA2	3.35160274605229
LY6G6E	3.30359779928505
EIF4E2	7.8024691320959
NENF	4.85173198301869
HOXB5	3.69590262120454
ZNF324	4.65405656193886
CUGBP1	4.09328601976281
ENTPD7	4.32985462994118
TTC13	6.66213136208675
GJB5	2.96543025965698
PRSS22	4.5484477726566
CYP3A5	3.45005108548564
MBOAT5	4.55051805876172
CUL4B	4.70420751106994
CENPJ	4.1249206876015
KIAA0664	6.57064290746105
PITX1	3.23577015782753
PDGFRB	5.62108836704322
RDX	6.5289313299111
CELSR3	4.42279559253949
JUND	7.50998757715155
ITSN1	5.18781613813595
CHRNB1	4.02863943406148
EHBP1L1	3.68224034766677
C19orf2	7.47874246837824
FETUB	3.08486060370611
CAMK2B	3.10432856460864
DCTN1	6.78626494067538
TNKS2	6.59514728027388
MRTO4	7.31246975701498
C1QBP	6.95796984097035
TTC3	8.36538385531555
NDUFB8	7.83774158234895
CADPS2	4.86526460560738
EDG2	4.44791093390497
MYF5	3.07277244668808
SEMA3G	3.78777435580398
IL23A	3.92004122114357
GJA9	3.58527478741380
R3HDM2	7.99395903415347
C5	4.33877405199329
SLC2A10	7.63572941082359
TRIM45	5.03835706813741
TSP50	4.07486630588414
PAQR3	5.36674895161182
ANKRD26	3.61852844470575
TCP1	9.2973357026196
TMED7	6.7316545338048
CMA1	2.83515295429082
PTCRA	4.04415711822294
HCRTR1	3.3627206709995
FST	4.24360518567307
PAWR	3.79021056531651
LDLR	5.03239151418160
ASTN2	3.82467707257658
SCRN1	7.22583097075296
GPATCH8	6.63475954531586
KIF4A	5.77258812803506
TANC2	4.75582359934883
ZMYM5	3.35702532278368
PGM1	8.65158923103747
ZNF586	4.15169928850322
POLR3G	3.60756206071953
CPD	6.25111685250313
SNCAIP	5.56483341258541
DCT	3.36506127443683
HLA-DOA	3.31349574965631
TANK	6.71765404308867
RCAN1	4.00622659036327
UPK1B	4.61684472349898
DNAJB4	5.41888601982527
UGT1A8	3.17834663228060
LIMD2	3.97519129641574
HIST1H4L	3.32810279799674
PECR	4.38220684224605
HSPA2	6.92972994574555
SERP1	9.8580952345281
TACR2	3.46939675729299
NUP85	7.00977856771364
CD177	3.67485560069589
GPR135	3.12976142283258
PIGG	8.41739246941863
LGR5	4.45682363183453
JAK2	3.60682910276604
DPYSL4	3.4307461664591
TM9SF4	7.23161246744139
PTHR1	3.24602090361727
SIRPG	3.21936338095907
ZNF264	5.92112015754564
BICD1	7.448640758881
RAB5A	7.50044293289771
FLJ13224	3.63475046254840
METTL5	9.5711251288048
HERC6	4.38822111197109
CASP1	4.07166448235632
USP9Y	2.73709722368215
LRP1B	3.01150965262593
XAF1	4.90203564369564
PLA2G4C	3.50653010818724
APOA2	3.10977805931342
SPAG6	3.66605763677432
KALRN	3.53421856558316
SECTM1	4.15224290331955
THOC7	8.35065894218084
IFNAR1	3.86256462276597
TCTA	5.61337537179965
NY-REN-7	3.73455386174562
TALDO1	8.9332705762926
B2M	10.8058537646879
LPPR4	3.68863204426709
SQLE	6.31981721856174
SEPHS1	7.5677315696057
EIF5A	6.68194814803724
FAM49A	3.65352879681164
YTHDC2	4.24031459140249
EHD2	4.7936325780074
NCF1	3.46903896706548
SPG7	6.4279299292756
ZNF614	3.55613355565956
HOXA5	3.31112493578611
NUP133	8.16249889644313
FGF12	3.86973427278751
SLMO2	8.08162548956332
INPP5B	4.3131220411131
PPID	5.80452544236838
SNTA1	4.57015820812867
IL20RA	3.47053116056339
UBE2J1	6.23009976378013
CACNG2	3.17378828731241
GCM1	3.40079515621566
ELF1	5.44043541512296
TLR5	4.97466227826562
TCFL5	7.73510519391068
C1orf107	6.72410037197511
C19orf22	6.6526334064381
SAFB2	6.22615873643246
MAP3K7IP1	3.88527455931671
NCK2	8.60601826051863
OXA1L	8.4693099267774
KIAA0652	5.8927285495741
KLRG1	3.49083753684849
FRAG1	5.96936737307001
ZSCAN12	3.24121189777933
PSMD12	7.96324333125694
E2F4	5.067653620211
CLEC4M	3.84649286069168
KIAA0999	5.28971315357408
CLDN10	4.04413326584681
MGC13053	4.08046087249798
TAC1	2.64776186629236
GYPA	3.30962081528753
HPCAL4	3.16339677367936
TRAIP	3.98755859793361
MEX3D	4.46911314128875
KIAA0232	8.73731099716808
ERCC8	4.65308560045909
NFAT5	5.20783310467360
GPX4	10.0920365540174
CSPG4LYP1	3.16539421563972
KIAA0368	5.97549386778222
FBXO3	5.43437612875173
DVL1	6.21786823523152
CMKLR1	3.43394169248764
GPR157	3.42033703023533
TYMS	8.58511956965844
OR52A1	3.23576489990672
PEF1	7.29473754338789
ZNF750	3.23479053934541
ALG9	6.01862179676791
MCM5	5.93642299662379
SDK2	3.5439366391903
BAIAP3	4.01067356236335
RABGGTB	7.36948579217264
KCNK7	3.25188947266335
PTP4A3	5.89052962420388
ANKRD40	4.31963036650784
CALCOCO2	6.71377476530391
TMSL8	7.97444898866091
SNCA	4.663655276444
ZNF551	3.94278938293193
HBQ1	3.33627949185615
ARHGAP26	3.74468173427920
GEMIN6	6.75752083980723
HRAS	5.43046339899427
KLRC4	2.67425370064044
BSDC1	6.25071781161301
DSC1	3.60011481014819
RNF43	6.45455182589433
NDUFAF1	5.91288796607707
MAP2K4	5.94940426926436
FOLR2	4.43864694768768
LYZL6	3.4597937999039
EPB41L3	3.63576449933933
TEKT2	4.60754693565246
CDKN2B	3.19222869085779
WSB1	6.55411360364057
ZNF480	3.4568079686742
MAP3K6	4.44248530875995
PROS1	7.19188318713676
PSMB8	4.76218513058404
HN1	7.60036223909313
MAS1	3.38220050834746
APOL1	4.64184978020754
CSHL1	3.48041981677814
ZBTB7C	2.77408908413995
AHCTF1	6.49225540319753
SAE2	9.30921584260709
ITGA2	3.72868066417012
AP2S1	8.8177318000953
P15RS	7.97302131594175
MME	4.09087514693263
VAT1	7.35929567671445
MAST4	5.00618566294883
TUFM	9.14473462784604
KRT33B	3.29883086956068
THEG	3.77335635945381
KCTD2	5.62376329712501
WDR26	9.18047389856337
MFI2	3.4348063628297
KRT34	3.13480716316967
NR4A3	4.64659507431735
SGSM3	4.82167697213239
ARSA	3.48105058412282
TOMM22	5.31722213714457
SOCS3	3.74626899656132
UNKL	4.73802369048169
POP4	7.76597529864245
BHLHB3	11.085836466258
MALL	3.82421206906459
SOX15	4.62122422160936
CCNA2	4.49458718363845
PARK2	3.33062697810698
GPR124	5.02696660490412
TMEM132A	5.47636068729743
CGRRF1	5.98791755398173
RUVBL2	8.08004002643044
MCAT	6.32090505461012
WNT10B	3.80802942772702
ISCA1	6.63086566453645
RPAP1	4.65687641606166
C12orf48	4.84331613242957
RAI16	5.02462415342412
RPL27	9.1395319926332
EPN1	3.61054807237329
MAGI1	3.06528694303661
GBX2	3.28484612265901
SLC35A1	7.56977427091669
GAL	3.97180576597773
SLC14A2	3.73947161136111
RDH11	6.60549545606289
ZNF518	4.43383347675936
PCYT1B	3.260563824647
AUH	6.47566070945813
EIF3H	10.6806962507687
KIF1B	7.88291064120835
MBD2	4.75475918466017
AMOTL2	8.90073379809499
C6orf120	6.64904912896041
PIGT	8.0704628035605
PSRC1	6.76136942978015
PLA2G10	3.81127717786971
ALAS1	7.16606207245689
FOXO1	5.88696814391347
C17orf62	7.34209963256215
KIF5C	7.46432138864121
DUSP10	5.23772040044546
CRLF3	6.64855891517576
CLCNKB	3.38269750290651
PSMA5	9.12215751451596
FARS2	5.84407607362334
CCDC28A	6.55360257834402
AMPD3	4.08613557696742
PIAS1	7.30515971199838
ADCYAP1R1	3.21555891985851
TMEM134	7.06672794147969
CDH20	2.93158173385636
FBXO7	7.94022262639596
FLJ14213	4.04500753964247
ZNF3	6.2442463751208
LRRFIP1	6.70538096018495
TMEM49	9.51904097823007
CNOT2	7.56093789672232
CBX2	2.77690325246471
ZC3H14	6.73407893747438
ALDH5A1	6.44787020913272
HNT	3.44207090438112
SERPINA4	3.07719027183758
FLJ20920	6.40025092974518
CRTAP	4.99098675579541
DDX50	8.07959887661139
STYXL1	7.44430947451458
TK2	4.27482358577927
BLVRB	6.33009256162063
STMN1	7.49219206870584
GUCA2A	3.10393622863728
DPP6	3.1544928863947
GALNT10	4.00062828777801
STK39	4.99836842425098
MMP24	4.907642537076
CKS2	9.65587307663942
RHO	3.62675865761020
BANF1	9.04254060309468
CR1	2.96665022292051
RPS6KA2	5.23407392283864
HMBS	5.8084194457942
C20orf112	3.58943582111394
SLC25A24	7.73608322537151
MRPL22	7.43009148050498
SLC25A15	4.37687561724457
GADD45B	6.06037912934072
TDP1	5.78594958210516
ZNF287	3.93553017579192
DAAM2	5.78789728005913
C11orf57	6.01509852970957
RFK	6.8537656564037
ZFYVE9	3.7257077236252
TCTN3	6.84967434789298
STCH	5.57590630803567
LOC283871	3.38480693270535
NDUFB3	7.9211975373789
DEFB4	3.63495170997975
FPR1	3.65230056935072
FMNL1	3.91432773550206
SEPT7	9.94159634602099
PTCD2	4.45874027037557
GNLY	3.36846143413389
