Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B06
Composite Element REF	Signal
AACS	8.26373727100484
FSTL1	7.81905903950214
ELMO2	5.87804286516084
CREB3L1	4.17655363098461
RPS11	9.89587819715962
PNMA1	8.65062339936758
MMP2	7.20061039586869
SAMD4A	3.81887127744143
SMARCD3	6.13549872116968
A4GNT	3.43218708766343
C9orf39	3.20062581038128
PKNOX2	3.93994519740938
RALYL	3.11615705016061
ZHX3	4.45129425862557
ERCC5	6.43535093838078
RXFP3	2.77779127310330
APBB2	4.20810081802569
BBOX1	5.30528595598403
PRO0478	2.82029487102166
GCSH	8.82415660438103
XDH	3.40563581181036
EDN1	5.11079567054416
MTERF	7.13977397103266
PDCL3	7.87402245673976
CLK4	5.79698819232495
KCNG1	3.48584134407916
CXCR4	9.29679552852366
DECR1	7.82677878928626
SALL1	3.27933144128855
PTPRR	3.11761219062076
CADM4	3.34451806064517
IRAK1	9.49003103978239
CFHR5	3.18661149518579
HNRPD	7.96111889778665
TMSB10	11.7277698807624
CXCL3	3.70197362267036
LMAN1	4.33215445132682
SUHW1	3.54950020836644
CHD8	6.3137038771834
SUMO1	7.60693818941069
GP1BA	3.07709979140813
OR7A10	3.90025075118441
DDB1	8.20215013547615
CHRNA10	3.68045739498598
STYK1	3.20730721152834
MYO9B	4.35342752436566
CCNI	10.2024372899106
MMP7	8.04965032874915
EP300	6.65790467394859
CRNKL1	6.95834641276339
C9orf45	3.11715574377884
XAB2	4.17285352873223
RTN1	4.18715480416852
HIC2	3.9418282460238
TBX10	3.33590578034071
CENPQ	4.29205140327602
UTY	3.10621914508605
OR2W1	2.93460548979636
ATP5G2	10.6664067123748
ZEB1	4.20459039684977
ZG16	3.18487019878573
ERG	3.78723143128982
PARN	7.4870670756892
SOD2	6.10650591314664
JOSD3	8.27592328473034
ADAM5P	3.15700408109668
CHD9	6.38259131059487
hCG_40738	3.76491035470945
STK16	5.06667424406686
PDE1C	3.58817053534088
SEMA4D	5.85635846459349
AGPAT1	5.87742596972208
TOB2	6.62834396445527
BANK1	5.8769406730043
MAP3K3	5.42651712316713
MAX	5.3487150539471
GRM2	3.71011086179171
OSBPL8	7.79490395420704
PROSC	5.28683381513069
NR4A2	5.94982172481868
RICS	5.32632661532712
PIR	5.96963200075846
PPCS	8.9946855045573
IPO9	6.18997563183884
LONP1	7.60681555105408
EVC	4.03649644519379
CXCL13	4.5038017227639
SCYL3	5.81566189836631
KIAA1199	7.55000258643539
SORL1	9.26085781481966
NAT10	7.57034469476793
CHD1	6.55222300769441
SYN3	3.37545736738553
DMC1	3.810706848902
SLC22A2	3.80925000669315
SERPINF1	7.74868587399371
C20orf27	6.88163099340330
OR7A17	3.13128064170555
RPS6KA5	4.19800012589697
LHB	3.47847487932134
TAOK3	5.30749336988031
STK25	5.91479633200886
SLC12A4	3.71959656592249
BRCA1	4.27777109002091
GBL	6.35933737133022
C14orf108	7.78472968638724
CDC25B	7.24728056881653
BMP3	3.23911104835143
MAP1LC3C	3.09108021656277
TMEM180	3.53483099773223
CRYGC	3.60691402392942
SLK	6.46731038600221
POU3F1	3.16890742260896
C20orf32	3.59568454531802
USP52	5.58975639739702
HIGD1B	4.04846858102859
BAZ1B	6.91922778306237
USP6NL	5.78827943387631
SLCO2B1	4.84242266573871
ABCD4	4.54759484600502
DIMT1L	5.75712566719042
SLC25A46	7.7526074791203
LARP7	7.79207475592264
TEK	3.31345644560931
CD160	3.77119525078039
TERF2IP	7.88836924483122
PHF20	6.50648035130114
COL1A1	7.75265729175773
KIAA0090	6.13324665155539
GTPBP1	4.71780881340318
GRK5	4.01170055935642
AP1S2	6.4142519266635
RAB33B	4.68617445130398
CA11	4.82100424304716
ALDOC	5.9718679356862
NUDT1	4.87281209883950
ZNF212	5.99564623173182
ACBD3	8.03460840174074
ZNF83	6.2127432004224
PRDM2	4.82243477913601
GDPD5	5.45392857348967
PDCD4	6.74331742547954
CEP350	6.54142267792092
FOXP3	3.25105254515158
SMYD3	7.13389146643608
CST7	4.25473598387026
SELL	4.01134124475386
CIAO1	6.70450906285677
LGI2	3.64565590398240
WDR45	6.96448180198194
ANKRD6	8.51057681984994
LTBP4	4.02042319433174
PSCD3	3.22555726097494
PYY	3.19028752784947
KCNC1	2.98786812585893
SIRT6	4.12660365487511
CCL19	4.09987652582776
ARHGEF9	4.17636507670839
ABR	4.50375356980677
C10orf22	7.0993171473109
STK17A	5.00674518910931
FOXE1	3.36890431985821
GML	3.01226647750164
CNGA3	2.83578394928183
CD38	6.83443536455561
ZDHHC6	7.50601405436472
NEFH	5.53536497170059
PGBD5	4.11455604890768
CTDSP2	7.95366086787963
RMND5B	5.5239722632651
ZNF257	3.96928902061115
DUSP4	3.65582144498024
FLJ22167	6.71239391457728
EXOSC7	6.95211957386305
ROR2	3.41106404876722
FOXM1	6.0225124193774
ZBTB48	4.19731779544308
BUD31	8.30947163535587
MAOA	3.71016132253127
CCDC41	4.81323583129923
TNNT3	3.81032892344057
FBXO11	5.68627919692028
GYPC	7.37111245620283
PLIN	3.48912276249458
RFXAP	3.24098649567521
C6orf15	3.59424497620742
RNF4	8.35122098433624
F8A1	8.19781810269687
PPP1R3D	5.24092406368723
GRB2	7.3197248979314
TPM3	3.15093552900781
SYT13	3.70058100158531
EPB42	3.54122827833554
RP5-1077B9.4	5.56618541785849
EIF1	10.1237591041887
CETN3	7.2471608826845
FPGT	5.51374000311807
PRY	3.26655123137129
NTHL1	5.9342678497115
POLR2B	8.48417299576733
RPS28	11.8973522076587
GDF10	3.17035405345985
COQ9	8.29691564691023
P2RX3	3.00331819802975
GCC2	6.87833685297497
RARRES3	7.91076595662809
PLXNA1	6.17274200052909
WBP4	4.60268357562399
KIAA0100	6.9620947283442
PMF1	6.93529276434532
HS2ST1	6.21714360530279
CRELD2	6.78808094962323
C8G	2.97577486379316
CD82	6.14226819696013
PMM1	4.73113866215152
CBLL1	5.34212432534624
LIM2	3.34204590394528
VAX2	3.87241318020920
SETDB1	5.5802912355209
LRAP	5.91086694483002
GCLM	7.70570820767956
CPEB3	3.86117514777979
PPM1A	5.59630101529692
INTS1	4.16174037315723
MMP16	3.17319889107439
CAMTA1	3.10120500290056
SAMSN1	6.75014358923049
DRD3	2.7320075613085
GMPPA	5.33160748057937
C11orf73	6.13156529760314
AIPL1	3.73820598440537
PTP4A2	9.85488778188135
IL24	3.2859190267566
BDKRB1	3.18128346136680
HPCA	3.38824161131455
MLF1	6.38697957037468
SEC14L1	6.6804372202696
CHFR	5.80983915972488
EMILIN1	3.96335235511935
THADA	6.63027045833966
TAF12	5.01329626090854
NDUFS4	7.2984948752487
ID1	4.75733344136545
PIK3CB	4.28622623019423
COL18A1	7.444995642903
PDZD3	3.32862124420482
TBC1D17	5.4413740975097
COX8A	9.61317727567782
CDCA4	6.12196693002525
C2orf44	4.80631891978335
C9orf16	7.35426243207166
ERBB2IP	7.35535136529538
EMX2	8.3609925184571
FUS	6.00333089545224
NIPSNAP3B	3.53531631810921
TF	3.16261091198001
CXorf56	4.82898772309245
CLCN4	3.36733902585814
PWP2	6.94518491681168
MMP15	5.00328061986792
MTMR14	6.10906305574107
NPR1	7.40325769854438
DNAL4	5.75655510094969
ELAC2	4.88454868723428
ASS1	10.8667566311302
IPP	4.58845765185355
TMEM59	9.26666846195569
POLR2J	8.72438030708641
SEC23IP	6.39297532750562
RGS4	4.23177885299889
UQCRC1	9.47795560508897
SNX6	7.71629752394584
DDX18	7.52543633583795
POLG	4.9621454887951
ADAM23	3.90814767664274
ZNHIT2	5.63096495275642
TFR2	3.37528050187207
NCDN	4.58326690230712
RAG1	3.53256757500105
POMT1	4.41046597336707
CYP1A1	3.19922720846969
SNAPC1	5.17455406642385
GNA11	5.68684159358073
CCDC52	2.66418249809888
CAPN1	6.91640132546016
DDHD2	6.09212481178074
UPF3A	6.67932986106224
LAGE3	6.0387212702435
GNRHR	3.04319103178006
UNC13B	5.01043198047186
TTLL4	5.11710722096524
PPBP	2.68723940249566
HTR3A	3.20977431462739
SDC2	5.3959274862107
ANKRD49	6.7523009098027
BTF3	9.87409076901645
COX7A2	10.6462257871461
SARS	9.04731798652048
C13orf18	4.02926177923624
CACNB1	3.73512875130365
QKI	6.13080195403894
SETMAR	5.10499090943019
LAMB4	3.39411357205486
MAN2B1	7.68248040872423
EML3	5.44482596348967
ACADL	3.07767078269425
OFD1	7.49727869500537
CGA	3.09887960550012
EIF3EIP	10.9092730864780
PEX16	5.59422002756342
GNG12	8.3885933399262
HABP4	4.63415486265223
CNTN2	3.36224858888321
ASNSD1	7.69760520138868
FUT4	3.88023613057676
DBH	3.57336797259757
CD53	8.38931610491775
HIST1H2BJ	3.55910829022528
TFAP2B	3.0801405721372
ACF	3.61041109603671
TMEM11	6.38862040252719
CDH8	3.19190366373786
C3orf32	3.77001928829681
AGPS	6.06820178714559
C4orf18	3.39494201163414
PCCB	8.6318519130437
IPO13	4.93307485801476
PECI	8.45303307918028
UNG	8.2106025328294
C6orf105	3.64214437374768
GSTP1	9.18577407237917
SUV420H1	7.76751305130524
ARHGAP15	4.67009550457093
LTBR	7.01991729274507
TDRKH	3.48224985871306
PSG4	3.18340019532748
SLC9A3R1	7.26360318364494
NBPF3	8.95832401949352
SLC9A3	3.56169488772557
OSBP	7.14353689351562
PRR5	4.84152624599415
CHMP7	5.29570448532157
ADRA1A	3.06399702227334
ASAH1	6.8296095169215
FKBP4	7.62999543413133
ZNF350	5.1338013382353
DOM3Z	5.03971645446329
GIPR	3.78233749434608
AHI1	4.78996639334877
BST1	4.44935043998557
NCR2	3.44269208670583
NADSYN1	5.77363213052391
UBE2W	5.92813375490204
RGS14	3.78978654495874
KRT15	3.69977481231064
SCN11A	3.67640326773239
GFI1	3.72785825391194
FHL1	6.69426488696679
SMC6	7.09400421054665
GATA1	3.56963081854638
OSGEP	5.3105323511215
ARMC6	5.28231232646996
HK3	3.83053048719084
PSMD5	7.42688727756154
RSU1	7.42145967753849
RPL4	12.2662172149377
MAD2L1	8.5864942819784
RBPMS	4.98198755104494
EIF4A3	8.50441083412892
E4F1	4.83106354929087
DLEC1	3.26006169216004
PRPF3	5.80317056588583
EMR1	3.16212667811111
CHMP2B	7.42359772782513
CAMSAP1	4.39079491720082
RPS21	9.84842828919776
XCR1	2.99574903952551
ARID5A	4.60731281551122
RBM6	6.08562092551763
UBE2N	7.99535700239357
KLF4	4.2175038210103
MGC4172	4.80998542943053
LMO4	7.72011835537682
KLKB1	3.06279404165236
HDAC3	6.67570877796444
HP	4.89995981312973
SCHIP1	4.96515975066673
BTK	4.73641948029706
KRCC1	8.82365081574208
PRND	3.26897268151165
C6orf27	3.58351941806131
PIGL	3.94127690764928
CLCA1	3.51577682431057
C1orf112	5.04870404363885
OLFML2A	5.2587685823813
HUS1	5.02295478416602
SFRS6	6.62943399977412
CXCR7	5.52900940095597
UIMC1	6.34008208011267
FXYD2	3.37430788450268
GOT2	8.73222581729313
ZNF667	5.01008054745157
TFEC	5.12265092602899
ATP7B	5.68817484659248
RAB38	6.40231482799977
POLD2	8.12119880583498
PPM1H	6.39474920509902
DCX	3.23317596871612
NFYC	6.39176946390097
ZNF228	5.03294181099261
KIN	6.16124954135615
PLSCR4	5.70548126210143
HIST1H4I	4.2540166620498
PPARGC1A	3.19552360169035
HIG2	7.70107892863295
KCNK10	3.81587665238768
EXOC1	8.25294977914977
OR6A2	3.56212233347449
ETFA	9.1621983014861
PDAP1	5.62188788012061
C19orf6	3.40715247097936
POLRMT	4.50710830020834
ZNF146	8.52890403384674
MIA2	3.08505161348058
LY6G6E	3.06652660693336
EIF4E2	8.00325402286046
NENF	5.01474074144517
HOXB5	3.59971129990374
ZNF324	4.66490284223583
CUGBP1	4.82459812577655
ENTPD7	4.62745517819458
TTC13	5.97076839054434
GJB5	3.22690486450506
PRSS22	4.15756960047192
CYP3A5	3.78066240867021
MBOAT5	4.55665759974274
CUL4B	5.28125343528185
CENPJ	3.71470228368549
KIAA0664	7.03455920441491
PITX1	3.33005575934314
PDGFRB	5.29906460721154
RDX	5.88347327093059
CELSR3	4.24921575798996
JUND	6.90668667856706
ITSN1	5.41412802639008
CHRNB1	3.61034305361393
EHBP1L1	4.02734837509835
C19orf2	8.18624030779775
FETUB	3.04659298689287
CAMK2B	3.0966352191357
DCTN1	6.76669682023895
TNKS2	7.22319967855946
MRTO4	7.82209201561893
