Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D02
Composite Element REF	Signal
AACS	6.52036834013813
FSTL1	8.60242940818523
ELMO2	5.74045265877487
CREB3L1	3.90106243181872
RPS11	10.2183837891728
PNMA1	8.33342194838038
MMP2	7.99299398523531
SAMD4A	3.93360016602773
SMARCD3	4.92247370578992
A4GNT	3.6749660187542
C9orf39	3.31652696019202
PKNOX2	4.02944361112142
RALYL	3.04282077747915
ZHX3	4.43498218614301
ERCC5	6.58301790145378
RXFP3	2.82858395565217
APBB2	4.97650958502155
BBOX1	4.61741578593569
PRO0478	2.89184951133132
GCSH	8.5183097778866
XDH	3.68396307906437
EDN1	4.64070621390663
MTERF	6.74841512044254
PDCL3	7.37338254013253
CLK4	7.4163937187394
KCNG1	3.65858098357651
CXCR4	6.98480435459063
DECR1	7.58680910002631
SALL1	3.39739549276414
PTPRR	3.21500323874302
CADM4	3.3209788511966
IRAK1	9.01939017270635
CFHR5	3.12797386119728
HNRPD	8.08066807821918
TMSB10	11.8524315929819
CXCL3	4.33660639301637
LMAN1	4.01461884849111
SUHW1	3.38511709602468
CHD8	6.20935891152445
SUMO1	8.00918313403202
GP1BA	3.15629096708154
OR7A10	3.62862486550343
DDB1	7.51187315155992
CHRNA10	3.66878654091171
STYK1	3.77964211701741
MYO9B	4.56203671466574
CCNI	9.79727838575336
MMP7	4.39389473853686
EP300	6.49213203286595
CRNKL1	6.91259463205698
C9orf45	3.33289361857093
XAB2	4.33493433159631
RTN1	4.83848657587807
HIC2	3.97165160160232
TBX10	3.49590881024296
CENPQ	4.6603464376419
UTY	3.06301038550056
OR2W1	2.85398242514670
ATP5G2	10.5802931909776
ZEB1	3.97631134156973
ZG16	3.43210652894194
ERG	3.82978804921652
PARN	7.01715349723765
SOD2	6.67275022445458
JOSD3	8.32105347002601
ADAM5P	3.21426945923176
CHD9	6.7280048728602
hCG_40738	3.82632833270092
STK16	5.16496721402417
PDE1C	3.56105528839946
SEMA4D	6.08459772123196
AGPAT1	6.48664957231736
TOB2	7.38701429126726
BANK1	4.59387901951519
MAP3K3	5.83618300967735
MAX	5.13819288437733
GRM2	3.68394038404735
OSBPL8	8.09106084115177
PROSC	6.3023750829067
NR4A2	4.81836870360192
RICS	4.5383080709769
PIR	5.67086356890858
PPCS	9.13467573593158
IPO9	6.21426056444188
LONP1	7.45681222907065
EVC	4.2248379553832
CXCL13	6.47483677107345
SCYL3	5.79923774153693
KIAA1199	6.00020877183177
SORL1	7.53566065531338
NAT10	6.66553337703174
CHD1	7.02532022451777
SYN3	3.29455905290432
DMC1	3.92083594176824
SLC22A2	3.63706836778271
SERPINF1	7.69956556982813
C20orf27	5.70068396574639
OR7A17	3.0912532920234
RPS6KA5	5.27585197678819
LHB	3.71230049524276
TAOK3	5.1805842236779
STK25	7.12359414726276
SLC12A4	3.58404508293795
BRCA1	4.72291621522627
GBL	5.3382094515709
C14orf108	8.01944022939269
CDC25B	7.37974019385052
BMP3	3.23586056185756
MAP1LC3C	3.65619166749827
TMEM180	3.24855448024550
CRYGC	3.52957031551226
SLK	6.57520903120817
POU3F1	3.12287079764674
C20orf32	3.74696918377911
USP52	7.2861104371309
HIGD1B	4.27066803310498
BAZ1B	6.03162279853749
USP6NL	6.02433247451261
SLCO2B1	4.6478980860694
ABCD4	4.62839781269543
DIMT1L	5.70009052464455
SLC25A46	8.36891164464453
LARP7	7.14512644583025
TEK	3.63535711006608
CD160	3.6049761935819
TERF2IP	7.6929321461323
PHF20	6.46307130470673
COL1A1	8.5011369464471
KIAA0090	5.86212775852692
GTPBP1	4.49367603036315
GRK5	4.57897207878101
AP1S2	6.0190264884301
RAB33B	4.7553622490324
CA11	4.93044373048409
ALDOC	6.30315182512433
NUDT1	5.09340499078782
ZNF212	5.76514210712932
ACBD3	7.4009558963179
ZNF83	7.26345876793415
PRDM2	5.18970408118072
GDPD5	5.45245341189183
PDCD4	6.11003161313778
CEP350	6.75346783236179
FOXP3	3.21362370322299
SMYD3	6.97438631735865
CST7	5.40463473254387
SELL	6.05957931037159
CIAO1	6.67537519209154
LGI2	3.73770915868876
WDR45	6.73487559250746
ANKRD6	7.38059555260781
LTBP4	4.40081730137771
PSCD3	3.39092070639075
PYY	2.99711305035205
KCNC1	2.87692512732803
SIRT6	4.19110320375705
CCL19	6.43442283590824
ARHGEF9	4.78950777543844
ABR	4.64893177362919
C10orf22	6.76457490557845
STK17A	5.34437732273465
FOXE1	3.71087515288211
GML	3.14354997186834
CNGA3	2.86860075184212
CD38	6.2201276477633
ZDHHC6	7.40911081597625
NEFH	3.21044587534473
PGBD5	3.86183338236297
CTDSP2	7.98936253457348
RMND5B	6.24751976642878
ZNF257	3.32651507086593
DUSP4	3.89688880863862
FLJ22167	5.63101104060353
EXOSC7	6.2852064805081
ROR2	4.01799942974838
FOXM1	5.81925944805179
ZBTB48	5.4172068903895
BUD31	7.32315841556927
MAOA	6.41457208215697
CCDC41	5.50241313257285
TNNT3	3.75411069585421
FBXO11	5.88099751405507
GYPC	6.5579481279111
PLIN	5.3391467494465
RFXAP	3.34504689030799
C6orf15	5.0706971603718
RNF4	7.88692620052844
F8A1	8.41573931873131
PPP1R3D	4.62051126186391
GRB2	7.1557950355314
TPM3	3.14600395597359
SYT13	3.43840494183563
EPB42	3.37784584387782
RP5-1077B9.4	5.73565817456009
EIF1	10.5829532621178
CETN3	7.3842860244064
FPGT	5.84574452693088
PRY	3.20651853385585
NTHL1	4.82818385300098
POLR2B	8.0765470039422
RPS28	11.8792418320536
GDF10	3.06630208413695
COQ9	8.21919998948132
P2RX3	2.77364661685721
GCC2	7.8996196812806
RARRES3	8.57799969027557
PLXNA1	6.52719419971491
WBP4	5.01166678145268
KIAA0100	6.27107199879748
PMF1	6.76974907972681
HS2ST1	6.13470534335061
CRELD2	7.16176174330467
C8G	3.08585169874613
CD82	5.67392171848988
PMM1	6.12790193490164
CBLL1	4.63154821635045
LIM2	3.24479410132018
VAX2	3.48774388129872
SETDB1	5.49353567969037
LRAP	6.96076982291206
GCLM	7.34090505542623
CPEB3	4.18577830606342
PPM1A	5.73493346129179
INTS1	3.71970006168398
MMP16	3.11985949927216
CAMTA1	5.37535090595973
SAMSN1	6.60667968810647
DRD3	2.72842419140781
GMPPA	5.5347598891547
C11orf73	6.90805667108961
AIPL1	3.91503495117637
PTP4A2	8.91073348156467
IL24	3.38760704788845
BDKRB1	3.30672897340008
HPCA	3.32980222223363
MLF1	6.95287514517217
SEC14L1	6.41822438396364
CHFR	6.51279386142777
EMILIN1	3.57933723179762
THADA	6.82985113502108
TAF12	5.39194759630272
NDUFS4	8.19337150023057
ID1	6.62627351137921
PIK3CB	5.683070746134
COL18A1	7.06768791751584
PDZD3	3.28478556015553
TBC1D17	5.1187253532338
COX8A	10.2069934609465
CDCA4	5.7745198539198
C2orf44	5.22568493003069
C9orf16	7.45199106930071
ERBB2IP	8.09885423203284
EMX2	6.74735823478843
FUS	6.32882898132168
NIPSNAP3B	3.91373949351181
TF	3.21734909460447
CXorf56	5.85314409749043
CLCN4	3.62446661979848
PWP2	5.46012701139663
MMP15	4.79646417209773
MTMR14	6.2893478684745
NPR1	8.32280686492123
DNAL4	5.23340200915335
ELAC2	4.42375530640465
ASS1	10.382660039679
IPP	5.56217789561535
TMEM59	9.8108617560044
POLR2J	8.3039174221935
SEC23IP	6.23057168298521
RGS4	4.48368725534211
UQCRC1	8.66889450370697
SNX6	7.59084171344426
DDX18	7.55469224247881
POLG	4.75264238897683
ADAM23	3.6844073798628
ZNHIT2	4.51954723525093
TFR2	3.32256965388414
NCDN	4.56342555813445
RAG1	3.45746241856243
POMT1	4.76391521790781
CYP1A1	4.21900111738138
SNAPC1	5.34284362245083
GNA11	5.70969912030914
CCDC52	3.01782311438288
CAPN1	7.35673095236637
DDHD2	7.16238656485963
UPF3A	6.80604214647264
LAGE3	5.88718751305933
GNRHR	3.10989440318145
UNC13B	6.6297362522296
TTLL4	4.80285000908781
PPBP	2.86979902389881
HTR3A	3.07314784587588
SDC2	5.24690452389193
ANKRD49	7.37005798136631
BTF3	10.1873291152514
COX7A2	10.8129280762987
SARS	9.11582696127635
C13orf18	4.53253333265865
CACNB1	3.84675461889122
QKI	6.11328179003976
SETMAR	4.12083871058559
LAMB4	3.27815775501863
MAN2B1	6.66299481067189
EML3	5.27381565686406
ACADL	3.16046804848028
OFD1	8.59289690360849
CGA	3.38227308260261
EIF3EIP	10.5982907405938
PEX16	5.35481406192106
GNG12	8.44366774448962
HABP4	5.13035421849135
CNTN2	3.35295858530683
ASNSD1	7.25045659034899
FUT4	3.91041774925722
DBH	3.4859923918072
CD53	8.14859341533867
HIST1H2BJ	3.41914559877608
TFAP2B	3.07903222999670
ACF	3.67772404976591
TMEM11	6.62749269501834
CDH8	3.4683811718069
C3orf32	6.09788440632822
AGPS	5.89417774184493
C4orf18	3.3219232793651
PCCB	7.89226634989742
IPO13	4.61739515851646
PECI	7.1442533814091
UNG	6.8633812362172
C6orf105	3.31674749251468
GSTP1	7.13136794424545
SUV420H1	8.043835828627
ARHGAP15	5.01179506504689
LTBR	6.6555840028875
TDRKH	3.50584583081388
PSG4	3.43014611283815
SLC9A3R1	6.63181817212354
NBPF3	8.8332143912852
SLC9A3	3.54499048366636
OSBP	6.88318424428688
PRR5	4.51850416856626
CHMP7	5.16836484879194
ADRA1A	2.98968917069268
ASAH1	7.05330381157543
FKBP4	7.38668033108132
ZNF350	5.19757501943349
DOM3Z	5.14980680351683
GIPR	3.30120101966462
AHI1	5.22105057852229
BST1	3.93996402303429
NCR2	3.41621368199815
NADSYN1	4.63777606787795
UBE2W	6.4836822126218
RGS14	3.65563302287000
KRT15	4.5952211660826
SCN11A	3.87350447312940
GFI1	3.87270315155658
FHL1	4.8124439928597
SMC6	6.38816697127889
GATA1	3.61218199888726
OSGEP	5.93122543760764
ARMC6	4.7491066950846
HK3	3.48739785088812
PSMD5	7.19248321168998
RSU1	8.45197045024745
RPL4	11.5850351902237
MAD2L1	7.2462543653493
RBPMS	5.49316171102757
EIF4A3	8.68525803043718
E4F1	4.97551862001803
DLEC1	3.36885371122752
PRPF3	6.15632352929536
EMR1	2.92963442271719
CHMP2B	6.59319881355718
CAMSAP1	4.32910130853687
RPS21	9.8576856766228
XCR1	3.2141600495049
ARID5A	4.25039557890182
RBM6	6.36187579037125
UBE2N	7.26868233912513
KLF4	4.78544548359976
MGC4172	6.07870851809323
LMO4	6.36255213574988
KLKB1	3.42383748661352
HDAC3	7.07055910572584
HP	3.99172553484049
SCHIP1	6.87977364922852
BTK	4.52543526047465
KRCC1	8.1684237675563
PRND	2.84861692363546
C6orf27	3.14604763096362
PIGL	4.22136246735299
CLCA1	3.5571127239157
C1orf112	4.38296789523975
OLFML2A	5.19333434871272
HUS1	5.54239274796726
SFRS6	8.30938600604555
CXCR7	7.58925670167
UIMC1	7.07988236055819
FXYD2	3.46595020929899
GOT2	8.50810388855575
ZNF667	3.42073061505476
TFEC	5.60879365701603
ATP7B	4.81486210302931
RAB38	4.79260831548508
POLD2	7.19677875119962
PPM1H	6.39682098340689
DCX	3.18244815544196
NFYC	6.00050244580254
ZNF228	4.82260058753548
KIN	7.30193765895469
PLSCR4	7.95639556735632
HIST1H4I	4.23671656346754
PPARGC1A	3.01615095440092
HIG2	7.40822580736365
KCNK10	4.10780276670716
EXOC1	8.07450049997946
OR6A2	3.65925120459114
ETFA	8.41292189510924
PDAP1	4.95992130103287
C19orf6	3.87432467652856
POLRMT	4.21908696375308
ZNF146	8.37988822979901
MIA2	3.16138533641079
LY6G6E	3.05460166843896
EIF4E2	7.73046319226715
NENF	4.56039499628711
HOXB5	6.96010695784281
ZNF324	5.28329766308624
CUGBP1	5.23213411566824
ENTPD7	4.20102623068461
TTC13	6.48462784483048
GJB5	3.18724558752518
PRSS22	3.94423422371371
CYP3A5	4.16754892089594
MBOAT5	5.01385831715692
CUL4B	5.65606266795976
CENPJ	3.53836183422801
KIAA0664	6.30611190640164
PITX1	4.43014317704107
PDGFRB	6.01058000753289
RDX	6.65609671971988
CELSR3	4.03171028793038
JUND	6.53039407243967
ITSN1	5.36860010861564
CHRNB1	3.90924579754618
EHBP1L1	3.87382791793418
C19orf2	7.37572289010811
FETUB	3.05469357088045
CAMK2B	3.30975624342932
DCTN1	6.88346907579667
TNKS2	6.60342430206769
MRTO4	7.08796389144388
C1QBP	6.1270583826478
TTC3	7.67562996476253
NDUFB8	8.14020615274422
CADPS2	4.82320365818727
EDG2	4.16837540843578
MYF5	3.08810562988144
SEMA3G	3.65322142787388
IL23A	3.58474441023645
GJA9	3.67741652387135
R3HDM2	7.88114794973672
C5	3.84042537197742
SLC2A10	5.77710177502259
TRIM45	5.127363869134
TSP50	4.01883332343343
PAQR3	5.47116812624386
ANKRD26	3.47324521349688
TCP1	8.90819368129373
TMED7	7.80153894769696
CMA1	2.94307887834949
PTCRA	4.29968721022042
HCRTR1	3.47640469504665
FST	8.55555970730794
PAWR	4.50535533932995
LDLR	5.64981685793026
ASTN2	3.81463233523846
SCRN1	8.30506728381804
GPATCH8	7.2414473027923
KIF4A	6.27053359036031
TANC2	4.93301585811163
ZMYM5	4.19653729368911
PGM1	8.98150761919031
ZNF586	4.75075308282789
POLR3G	3.66547688523924
CPD	5.65120402725049
SNCAIP	3.85756599468192
DCT	3.40978984835883
HLA-DOA	3.36098475161948
TANK	6.42931874756762
RCAN1	4.46207497663047
UPK1B	3.72069203283786
DNAJB4	5.69655424453654
UGT1A8	3.14020599668896
LIMD2	3.36475197768949
HIST1H4L	3.41698328811023
PECR	5.74335184171974
HSPA2	6.04708079941812
SERP1	9.72217839911653
TACR2	3.23534493462361
NUP85	6.66292344663245
CD177	3.38572840322397
GPR135	3.26100292167367
PIGG	7.44665701686089
LGR5	3.69600676907809
JAK2	4.02776024280652
DPYSL4	3.2586221005486
TM9SF4	6.74349535372812
PTHR1	3.24451264277174
SIRPG	3.33112073045064
ZNF264	6.96265070069008
BICD1	6.49901216319131
RAB5A	7.65195616297601
FLJ13224	2.91744328671816
METTL5	9.27091892136911
HERC6	7.59723011506616
CASP1	6.44830942124495
USP9Y	2.96839961520698
LRP1B	2.85360082184704
XAF1	8.16720419431796
PLA2G4C	4.32047555516139
APOA2	3.02461789774166
SPAG6	3.0359273726603
KALRN	3.23179056956845
SECTM1	5.93363222046507
THOC7	8.83246628324421
IFNAR1	4.1828992558363
TCTA	6.70718564464287
NY-REN-7	3.69297916871398
TALDO1	9.12371664339512
B2M	12.3504706468556
LPPR4	4.67519856924504
SQLE	6.77266916741707
SEPHS1	7.64692033350751
EIF5A	6.16125354003418
FAM49A	4.48548097612011
YTHDC2	5.05138221899546
EHD2	5.95834402298436
NCF1	4.46134442312135
SPG7	6.66056775638228
ZNF614	3.67458388242678
HOXA5	5.54514783982199
NUP133	7.60182903733509
FGF12	4.33908964772793
SLMO2	8.33415037122451
INPP5B	4.3565935499924
PPID	7.30640538339064
SNTA1	4.48590434395647
IL20RA	3.8292395121902
UBE2J1	6.5015256183295
CACNG2	3.02392013438864
GCM1	3.36881828412969
ELF1	7.1413168384667
TLR5	4.43716267465609
TCFL5	6.28488014383593
C1orf107	5.96318802231271
C19orf22	6.95024529023401
SAFB2	6.53768751700428
MAP3K7IP1	3.81123758169806
NCK2	7.71171548970046
OXA1L	8.59927782051672
KIAA0652	5.94165562284985
KLRG1	3.62281885718350
FRAG1	6.53021068548596
ZSCAN12	2.94414305292567
PSMD12	7.40291108832932
E2F4	4.93103530479477
CLEC4M	3.3807981849765
KIAA0999	5.93254512361637
CLDN10	5.94991253746095
MGC13053	4.39502362617694
TAC1	2.82865280744472
GYPA	3.25058106304857
HPCAL4	3.35963228275874
TRAIP	3.90143039800588
MEX3D	4.36532124074512
KIAA0232	7.18234524782186
ERCC8	5.85411791285879
NFAT5	5.99519903609392
GPX4	9.77025385163857
CSPG4LYP1	3.22153933176645
KIAA0368	6.19207243406395
FBXO3	5.96042154738546
DVL1	6.19164738415483
CMKLR1	3.69941550225622
GPR157	3.41081090283262
TYMS	8.38494918148659
OR52A1	3.03773042536559
PEF1	6.80283147533601
ZNF750	4.09539798866189
ALG9	6.33935148131518
MCM5	5.73601022385029
SDK2	3.52785816993079
BAIAP3	3.72282222431547
RABGGTB	7.7585704110811
KCNK7	3.29458148811406
PTP4A3	6.6417372390745
ANKRD40	4.54808883091777
CALCOCO2	7.78689844146805
TMSL8	4.67216406655084
SNCA	4.51531376358246
ZNF551	5.18278683487289
HBQ1	3.21681926025765
ARHGAP26	4.91470583613129
GEMIN6	6.68910573774765
HRAS	5.91056487392234
KLRC4	2.76689361894029
BSDC1	6.06706059099736
DSC1	3.85706219665116
RNF43	5.63222689468895
NDUFAF1	6.67439563203242
MAP2K4	5.76447771805415
FOLR2	5.30073098708826
LYZL6	3.51800823440336
EPB41L3	4.85352934327257
TEKT2	3.60818396999646
CDKN2B	3.28561147570302
WSB1	7.33927657946657
ZNF480	3.59443782947717
MAP3K6	3.45919832876262
PROS1	7.007781998739
PSMB8	8.37162378584808
HN1	7.58952188655486
MAS1	3.01335044864741
APOL1	6.03449287771946
CSHL1	3.13293205665469
ZBTB7C	2.99523380569356
AHCTF1	6.1031906243094
SAE2	9.43352380761888
ITGA2	4.00767474172352
AP2S1	9.04933724074905
P15RS	6.97921775588302
MME	3.85917816173701
VAT1	7.38315305177844
MAST4	4.95186896242786
TUFM	9.52154401146344
KRT33B	3.34156198487672
THEG	3.69391876706311
KCTD2	5.32674765744336
WDR26	8.53074934810116
